source,cutoff_years,alpha,stride_bp,max_gap_strides,min_significant_strides,mode,bin_0,bin_1,bin_2,bin_3,bin_4,bin_5,bin_6
truth,50000,0.001,10000,0,1,neutral,0.003,0.006,0.007,0.03,0.051,0.114,0.312
truth,50000,0.001,10000,0,1,selected,0.6,0.07,0.04,0.1,0.08,0.1,0.29
truth,50000,0.001,10000,0,3,neutral,0.002,0.002,0.002,0.006,0.011,0.019,0.071
truth,50000,0.001,10000,0,3,selected,0.4,0.02,0.01,0.04,0.02,0.04,0.04
truth,50000,0.001,10000,0,5,neutral,0.0,0.001,0.002,0.0,0.004,0.004,0.014
truth,50000,0.001,10000,0,5,selected,0.32,0.01,0.01,0.01,0.01,0.0,0.01
truth,50000,0.001,10000,0,10,neutral,0.0,0.001,0.0,0.0,0.001,0.001,0.002
truth,50000,0.001,10000,0,10,selected,0.07,0.01,0.01,0.0,0.0,0.0,0.0
truth,50000,0.001,10000,0,20,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,50000,0.001,10000,0,20,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,50000,0.001,10000,1,1,neutral,0.003,0.006,0.007,0.03,0.047,0.097,0.288
truth,50000,0.001,10000,1,1,selected,0.56,0.02,0.04,0.09,0.07,0.09,0.27
truth,50000,0.001,10000,1,3,neutral,0.002,0.002,0.002,0.006,0.012,0.023,0.072
truth,50000,0.001,10000,1,3,selected,0.4,0.01,0.01,0.04,0.03,0.04,0.05
truth,50000,0.001,10000,1,5,neutral,0.0,0.001,0.002,0.0,0.005,0.006,0.018
truth,50000,0.001,10000,1,5,selected,0.31,0.01,0.01,0.02,0.01,0.01,0.01
truth,50000,0.001,10000,1,10,neutral,0.0,0.001,0.0,0.0,0.001,0.001,0.003
truth,50000,0.001,10000,1,10,selected,0.07,0.01,0.01,0.0,0.0,0.0,0.0
truth,50000,0.001,10000,1,20,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,50000,0.001,10000,1,20,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,50000,0.001,20000,0,1,neutral,0.002,0.004,0.006,0.02,0.033,0.063,0.224
truth,50000,0.001,20000,0,1,selected,0.53,0.01,0.06,0.06,0.05,0.08,0.18
truth,50000,0.001,20000,0,3,neutral,0.0,0.001,0.001,0.0,0.003,0.007,0.013
truth,50000,0.001,20000,0,3,selected,0.24,0.01,0.02,0.01,0.01,0.0,0.01
truth,50000,0.001,20000,0,5,neutral,0.0,0.001,0.0,0.0,0.001,0.002,0.002
truth,50000,0.001,20000,0,5,selected,0.1,0.01,0.01,0.0,0.0,0.0,0.0
truth,50000,0.001,20000,0,10,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,50000,0.001,20000,0,10,selected,0.0,0.01,0.0,0.0,0.0,0.0,0.0
truth,50000,0.001,20000,0,20,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,50000,0.001,20000,0,20,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,50000,0.001,20000,1,1,neutral,0.002,0.004,0.006,0.02,0.032,0.06,0.21
truth,50000,0.001,20000,1,1,selected,0.52,0.01,0.05,0.04,0.04,0.08,0.18
truth,50000,0.001,20000,1,3,neutral,0.0,0.001,0.001,0.0,0.003,0.008,0.02
truth,50000,0.001,20000,1,3,selected,0.24,0.01,0.02,0.01,0.01,0.0,0.01
truth,50000,0.001,20000,1,5,neutral,0.0,0.001,0.0,0.0,0.002,0.003,0.003
truth,50000,0.001,20000,1,5,selected,0.1,0.01,0.02,0.0,0.0,0.0,0.0
truth,50000,0.001,20000,1,10,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,50000,0.001,20000,1,10,selected,0.0,0.01,0.0,0.0,0.0,0.0,0.0
truth,50000,0.001,20000,1,20,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,50000,0.001,20000,1,20,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,50000,0.001,50000,0,1,neutral,0.001,0.002,0.004,0.01,0.018,0.034,0.11
truth,50000,0.001,50000,0,1,selected,0.49,0.02,0.02,0.05,0.03,0.04,0.08
truth,50000,0.001,50000,0,3,neutral,0.0,0.0,0.001,0.0,0.0,0.0,0.001
truth,50000,0.001,50000,0,3,selected,0.05,0.02,0.01,0.0,0.0,0.0,0.0
truth,50000,0.001,50000,0,5,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,50000,0.001,50000,0,5,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,50000,0.001,50000,0,10,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,50000,0.001,50000,0,10,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,50000,0.001,50000,0,20,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,50000,0.001,50000,0,20,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,50000,0.001,50000,1,1,neutral,0.001,0.002,0.004,0.01,0.016,0.033,0.109
truth,50000,0.001,50000,1,1,selected,0.48,0.02,0.02,0.04,0.03,0.04,0.08
truth,50000,0.001,50000,1,3,neutral,0.0,0.0,0.001,0.0,0.001,0.001,0.001
truth,50000,0.001,50000,1,3,selected,0.05,0.02,0.01,0.0,0.0,0.0,0.0
truth,50000,0.001,50000,1,5,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,50000,0.001,50000,1,5,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,50000,0.001,50000,1,10,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,50000,0.001,50000,1,10,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,50000,0.001,50000,1,20,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,50000,0.001,50000,1,20,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,50000,0.01,10000,0,1,neutral,0.025,0.041,0.096,0.195,0.367,0.716,2.108
truth,50000,0.01,10000,0,1,selected,0.7,0.23,0.3,0.21,0.44,0.65,2.06
truth,50000,0.01,10000,0,3,neutral,0.009,0.017,0.035,0.067,0.126,0.25,0.762
truth,50000,0.01,10000,0,3,selected,0.62,0.08,0.15,0.08,0.18,0.22,0.84
truth,50000,0.01,10000,0,5,neutral,0.005,0.008,0.018,0.028,0.056,0.116,0.372
truth,50000,0.01,10000,0,5,selected,0.5,0.06,0.07,0.04,0.1,0.1,0.4
truth,50000,0.01,10000,0,10,neutral,0.001,0.002,0.005,0.004,0.01,0.028,0.075
truth,50000,0.01,10000,0,10,selected,0.29,0.02,0.04,0.03,0.02,0.03,0.11
truth,50000,0.01,10000,0,20,neutral,0.0,0.002,0.0,0.0,0.0,0.002,0.007
truth,50000,0.01,10000,0,20,selected,0.09,0.01,0.0,0.01,0.02,0.0,0.0
truth,50000,0.01,10000,1,1,neutral,0.024,0.034,0.085,0.172,0.328,0.628,1.874
truth,50000,0.01,10000,1,1,selected,0.67,0.13,0.24,0.19,0.39,0.56,1.86
truth,50000,0.01,10000,1,3,neutral,0.01,0.015,0.036,0.073,0.127,0.259,0.778
truth,50000,0.01,10000,1,3,selected,0.62,0.05,0.12,0.08,0.17,0.2,0.83
truth,50000,0.01,10000,1,5,neutral,0.005,0.01,0.02,0.035,0.061,0.132,0.402
truth,50000,0.01,10000,1,5,selected,0.52,0.03,0.07,0.05,0.1,0.09,0.43
truth,50000,0.01,10000,1,10,neutral,0.001,0.002,0.005,0.004,0.014,0.033,0.091
truth,50000,0.01,10000,1,10,selected,0.34,0.02,0.04,0.03,0.03,0.04,0.11
truth,50000,0.01,10000,1,20,neutral,0.0,0.002,0.0,0.0,0.0,0.002,0.009
truth,50000,0.01,10000,1,20,selected,0.09,0.01,0.0,0.01,0.02,0.0,0.0
truth,50000,0.01,20000,0,1,neutral,0.022,0.019,0.078,0.132,0.255,0.516,1.55
truth,50000,0.01,20000,0,1,selected,0.66,0.14,0.26,0.15,0.29,0.43,1.5
truth,50000,0.01,20000,0,3,neutral,0.008,0.009,0.018,0.026,0.059,0.114,0.339
truth,50000,0.01,20000,0,3,selected,0.51,0.02,0.1,0.02,0.1,0.08,0.41
truth,50000,0.01,20000,0,5,neutral,0.002,0.003,0.007,0.005,0.016,0.036,0.096
truth,50000,0.01,20000,0,5,selected,0.31,0.02,0.07,0.01,0.03,0.05,0.12
truth,50000,0.01,20000,0,10,neutral,0.0,0.002,0.0,0.001,0.001,0.002,0.01
truth,50000,0.01,20000,0,10,selected,0.09,0.01,0.01,0.0,0.02,0.0,0.01
truth,50000,0.01,20000,0,20,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.001
truth,50000,0.01,20000,0,20,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,50000,0.01,20000,1,1,neutral,0.019,0.017,0.071,0.12,0.233,0.463,1.407
truth,50000,0.01,20000,1,1,selected,0.66,0.05,0.18,0.15,0.28,0.37,1.41
truth,50000,0.01,20000,1,3,neutral,0.008,0.008,0.02,0.029,0.061,0.126,0.363
truth,50000,0.01,20000,1,3,selected,0.51,0.02,0.08,0.02,0.11,0.09,0.45
truth,50000,0.01,20000,1,5,neutral,0.001,0.004,0.01,0.007,0.017,0.041,0.12
truth,50000,0.01,20000,1,5,selected,0.36,0.02,0.06,0.01,0.03,0.05,0.13
truth,50000,0.01,20000,1,10,neutral,0.0,0.002,0.0,0.001,0.004,0.004,0.013
truth,50000,0.01,20000,1,10,selected,0.12,0.01,0.01,0.0,0.02,0.0,0.01
truth,50000,0.01,20000,1,20,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.001
truth,50000,0.01,20000,1,20,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,50000,0.01,50000,0,1,neutral,0.005,0.017,0.043,0.072,0.152,0.295,0.903
truth,50000,0.01,50000,0,1,selected,0.6,0.08,0.14,0.12,0.15,0.23,0.91
truth,50000,0.01,50000,0,3,neutral,0.001,0.001,0.008,0.002,0.009,0.023,0.065
truth,50000,0.01,50000,0,3,selected,0.2,0.02,0.04,0.03,0.02,0.04,0.08
truth,50000,0.01,50000,0,5,neutral,0.0,0.0,0.001,0.0,0.002,0.003,0.003
truth,50000,0.01,50000,0,5,selected,0.05,0.01,0.0,0.01,0.01,0.01,0.0
truth,50000,0.01,50000,0,10,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,50000,0.01,50000,0,10,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,50000,0.01,50000,0,20,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,50000,0.01,50000,0,20,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,50000,0.01,50000,1,1,neutral,0.005,0.016,0.042,0.066,0.143,0.28,0.854
truth,50000,0.01,50000,1,1,selected,0.6,0.08,0.07,0.09,0.14,0.23,0.87
truth,50000,0.01,50000,1,3,neutral,0.001,0.001,0.009,0.004,0.01,0.033,0.078
truth,50000,0.01,50000,1,3,selected,0.23,0.02,0.04,0.01,0.02,0.04,0.08
truth,50000,0.01,50000,1,5,neutral,0.0,0.0,0.001,0.001,0.003,0.003,0.007
truth,50000,0.01,50000,1,5,selected,0.08,0.02,0.0,0.01,0.01,0.01,0.0
truth,50000,0.01,50000,1,10,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,50000,0.01,50000,1,10,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,50000,0.01,50000,1,20,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,50000,0.01,50000,1,20,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,50000,0.05,10000,0,1,neutral,0.098,0.153,0.414,0.704,1.467,2.837,8.512
truth,50000,0.05,10000,0,1,selected,0.8,0.3,0.75,0.97,1.43,2.57,8.57
truth,50000,0.05,10000,0,3,neutral,0.047,0.058,0.177,0.31,0.619,1.208,3.679
truth,50000,0.05,10000,0,3,selected,0.73,0.15,0.39,0.4,0.72,1.15,3.7
truth,50000,0.05,10000,0,5,neutral,0.028,0.034,0.096,0.186,0.321,0.667,2.022
truth,50000,0.05,10000,0,5,selected,0.68,0.08,0.2,0.23,0.4,0.63,2.11
truth,50000,0.05,10000,0,10,neutral,0.008,0.013,0.033,0.05,0.089,0.202,0.591
truth,50000,0.05,10000,0,10,selected,0.48,0.03,0.08,0.06,0.14,0.13,0.61
truth,50000,0.05,10000,0,20,neutral,0.001,0.004,0.008,0.004,0.014,0.033,0.079
truth,50000,0.05,10000,0,20,selected,0.21,0.02,0.02,0.0,0.04,0.02,0.05
truth,50000,0.05,10000,1,1,neutral,0.087,0.133,0.37,0.617,1.277,2.466,7.344
truth,50000,0.05,10000,1,1,selected,0.78,0.21,0.58,0.87,1.19,2.24,7.34
truth,50000,0.05,10000,1,3,neutral,0.048,0.059,0.179,0.297,0.61,1.202,3.597
truth,50000,0.05,10000,1,3,selected,0.72,0.1,0.34,0.38,0.66,1.11,3.73
truth,50000,0.05,10000,1,5,neutral,0.032,0.034,0.103,0.186,0.349,0.715,2.136
truth,50000,0.05,10000,1,5,selected,0.67,0.07,0.22,0.22,0.45,0.64,2.33
truth,50000,0.05,10000,1,10,neutral,0.01,0.014,0.036,0.063,0.104,0.23,0.707
truth,50000,0.05,10000,1,10,selected,0.51,0.03,0.11,0.05,0.18,0.16,0.71
truth,50000,0.05,10000,1,20,neutral,0.001,0.004,0.008,0.007,0.016,0.039,0.115
truth,50000,0.05,10000,1,20,selected,0.21,0.02,0.02,0.0,0.06,0.03,0.06
truth,50000,0.05,20000,0,1,neutral,0.09,0.079,0.328,0.503,1.088,2.096,6.325
truth,50000,0.05,20000,0,1,selected,0.79,0.18,0.59,0.65,1.1,1.98,6.23
truth,50000,0.05,20000,0,3,neutral,0.033,0.026,0.102,0.159,0.303,0.63,1.891
truth,50000,0.05,20000,0,3,selected,0.66,0.04,0.23,0.19,0.39,0.57,2.02
truth,50000,0.05,20000,0,5,neutral,0.014,0.011,0.045,0.058,0.123,0.249,0.777
truth,50000,0.05,20000,0,5,selected,0.53,0.02,0.11,0.05,0.2,0.19,0.78
truth,50000,0.05,20000,0,10,neutral,0.003,0.004,0.006,0.005,0.019,0.041,0.114
truth,50000,0.05,20000,0,10,selected,0.22,0.02,0.03,0.01,0.05,0.03,0.07
truth,50000,0.05,20000,0,20,neutral,0.0,0.001,0.0,0.0,0.0,0.001,0.006
truth,50000,0.05,20000,0,20,selected,0.04,0.0,0.0,0.0,0.0,0.0,0.0
truth,50000,0.05,20000,1,1,neutral,0.087,0.069,0.29,0.449,0.949,1.833,5.553
truth,50000,0.05,20000,1,1,selected,0.77,0.1,0.39,0.55,0.95,1.75,5.6
truth,50000,0.05,20000,1,3,neutral,0.036,0.026,0.104,0.161,0.321,0.654,1.992
truth,50000,0.05,20000,1,3,selected,0.66,0.03,0.16,0.22,0.37,0.61,2.05
truth,50000,0.05,20000,1,5,neutral,0.018,0.01,0.045,0.071,0.146,0.292,0.873
truth,50000,0.05,20000,1,5,selected,0.54,0.03,0.08,0.05,0.23,0.23,0.9
truth,50000,0.05,20000,1,10,neutral,0.004,0.004,0.008,0.011,0.023,0.056,0.162
truth,50000,0.05,20000,1,10,selected,0.24,0.02,0.03,0.0,0.06,0.03,0.09
truth,50000,0.05,20000,1,20,neutral,0.0,0.001,0.0,0.0,0.002,0.002,0.009
truth,50000,0.05,20000,1,20,selected,0.05,0.0,0.0,0.0,0.01,0.0,0.0
truth,50000,0.05,50000,0,1,neutral,0.026,0.066,0.187,0.326,0.654,1.275,3.851
truth,50000,0.05,50000,0,1,selected,0.7,0.08,0.32,0.39,0.65,1.24,4.02
truth,50000,0.05,50000,0,3,neutral,0.005,0.011,0.032,0.039,0.076,0.164,0.495
truth,50000,0.05,50000,0,3,selected,0.42,0.06,0.09,0.06,0.1,0.12,0.47
truth,50000,0.05,50000,0,5,neutral,0.001,0.002,0.006,0.006,0.012,0.036,0.097
truth,50000,0.05,50000,0,5,selected,0.16,0.02,0.01,0.0,0.02,0.03,0.06
truth,50000,0.05,50000,0,10,neutral,0.0,0.0,0.0,0.0,0.001,0.0,0.002
truth,50000,0.05,50000,0,10,selected,0.02,0.0,0.0,0.0,0.0,0.01,0.0
truth,50000,0.05,50000,0,20,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,50000,0.05,50000,0,20,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,50000,0.05,50000,1,1,neutral,0.024,0.061,0.175,0.293,0.602,1.152,3.489
truth,50000,0.05,50000,1,1,selected,0.7,0.08,0.13,0.33,0.55,1.13,3.65
truth,50000,0.05,50000,1,3,neutral,0.005,0.011,0.034,0.047,0.096,0.192,0.606
truth,50000,0.05,50000,1,3,selected,0.47,0.06,0.06,0.05,0.13,0.18,0.6
truth,50000,0.05,50000,1,5,neutral,0.001,0.004,0.007,0.01,0.014,0.053,0.139
truth,50000,0.05,50000,1,5,selected,0.2,0.03,0.01,0.0,0.02,0.03,0.12
truth,50000,0.05,50000,1,10,neutral,0.0,0.0,0.0,0.0,0.002,0.001,0.004
truth,50000,0.05,50000,1,10,selected,0.04,0.0,0.0,0.0,0.0,0.01,0.0
truth,50000,0.05,50000,1,20,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,50000,0.05,50000,1,20,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
