source,distance_bp,mode,cutoff_years,n,mean,sem
decoded,1530000.0,selected,40000,99,0.1723526262626263,0.0036354839073055247
decoded,1530000.0,selected,50000,99,0.20984575757575755,0.004490440215734366
decoded,1580000.0,neutral,5000,1000,0.00470623,2.4245191614347296e-05
decoded,1580000.0,neutral,10000,1000,0.02119943,0.000129886129289011
decoded,1580000.0,neutral,20000,1000,0.07561124000000001,0.0005756174190167245
decoded,1580000.0,neutral,30000,1000,0.13000401,0.0010816541702244132
decoded,1580000.0,neutral,40000,1000,0.17630710000000002,0.0015027799813220374
decoded,1580000.0,neutral,50000,1000,0.21429271,0.0018218074121604906
decoded,1580000.0,selected,5000,99,0.004692121212121213,7.04528264664183e-05
decoded,1580000.0,selected,10000,99,0.021260101010101007,0.00035424415267755054
decoded,1580000.0,selected,20000,99,0.07709252525252526,0.0016174416299108013
decoded,1580000.0,selected,30000,99,0.1325681818181818,0.003190071681934751
decoded,1580000.0,selected,40000,99,0.17895737373737378,0.004380671531525419
decoded,1580000.0,selected,50000,99,0.21695252525252523,0.005327079979103069
decoded,1630000.0,neutral,5000,1000,0.004698729999999999,2.4690048310717937e-05
decoded,1630000.0,neutral,10000,1000,0.02118111,0.00013697467038919361
decoded,1630000.0,neutral,20000,1000,0.07568873999999999,0.0005957152904867558
decoded,1630000.0,neutral,30000,1000,0.13046389,0.0010838846272796536
decoded,1630000.0,neutral,40000,1000,0.17688381,0.001480250867324223
decoded,1630000.0,neutral,50000,1000,0.21554807,0.0017854540900518229
decoded,1630000.0,selected,5000,99,0.0046918181818181815,6.817834114682576e-05
decoded,1630000.0,selected,10000,99,0.02108272727272727,0.00035042959818117926
decoded,1630000.0,selected,20000,99,0.07538343434343434,0.0015770011331434116
decoded,1630000.0,selected,30000,99,0.129740303030303,0.0030101575941452467
decoded,1630000.0,selected,40000,99,0.1767709090909091,0.004374554398112231
decoded,1630000.0,selected,50000,99,0.2160229292929293,0.005421978897883075
decoded,1680000.0,neutral,5000,1000,0.004715219999999999,2.4854188425339547e-05
decoded,1680000.0,neutral,10000,1000,0.021288269999999998,0.00014612072944888648
decoded,1680000.0,neutral,20000,1000,0.07601097,0.000624330388330484
decoded,1680000.0,neutral,30000,1000,0.13052816,0.001086663676746748
decoded,1680000.0,neutral,40000,1000,0.17712075,0.001457690584787622
decoded,1680000.0,neutral,50000,1000,0.21552824999999998,0.0017555372204456018
decoded,1680000.0,selected,5000,99,0.004715656565656565,6.813566468922103e-05
decoded,1680000.0,selected,10000,99,0.021032020202020208,0.00044651413274848843
decoded,1680000.0,selected,20000,99,0.07305262626262625,0.0016127546570113452
decoded,1680000.0,selected,30000,99,0.12606242424242423,0.0028283040346556037
decoded,1680000.0,selected,40000,99,0.17036353535353535,0.0037674581354232997
decoded,1680000.0,selected,50000,99,0.20783050505050507,0.004666130348132429
decoded,1730000.0,neutral,5000,1000,0.0047161500000000006,2.4037718057032566e-05
decoded,1730000.0,neutral,10000,1000,0.021351799999999997,0.00014481560938214058
decoded,1730000.0,neutral,20000,1000,0.07613568999999999,0.0006136198231896614
decoded,1730000.0,neutral,30000,1000,0.13087360999999997,0.001061866679443711
decoded,1730000.0,neutral,40000,1000,0.17698044,0.0014204212260684737
decoded,1730000.0,neutral,50000,1000,0.21531966999999996,0.0017036195809122315
decoded,1730000.0,selected,5000,99,0.004759494949494949,6.63268043478845e-05
decoded,1730000.0,selected,10000,99,0.021215353535353535,0.0004303145961767657
decoded,1730000.0,selected,20000,99,0.0750279797979798,0.0016733355383633194
decoded,1730000.0,selected,30000,99,0.12936646464646467,0.0030823404820211537
decoded,1730000.0,selected,40000,99,0.1750086868686869,0.004244687915844486
decoded,1730000.0,selected,50000,99,0.21301323232323233,0.00527397125572278
decoded,1780000.0,neutral,5000,1000,0.00471407,2.405814060207541e-05
decoded,1780000.0,neutral,10000,1000,0.021408620000000003,0.0001369925686285919
decoded,1780000.0,neutral,20000,1000,0.07646029,0.0005832027622343517
decoded,1780000.0,neutral,30000,1000,0.13171071,0.001017005023790106
decoded,1780000.0,neutral,40000,1000,0.17834629,0.0013858986974290134
decoded,1780000.0,neutral,50000,1000,0.21682665,0.0016885182793375845
decoded,1780000.0,selected,5000,99,0.004730505050505051,7.409446100391724e-05
decoded,1780000.0,selected,10000,99,0.021332626262626258,0.0003616966417377608
decoded,1780000.0,selected,20000,99,0.07582343434343436,0.0015934186442723012
decoded,1780000.0,selected,30000,99,0.13027545454545456,0.0031582624678069718
decoded,1780000.0,selected,40000,99,0.1767436363636363,0.0044675757538005
decoded,1780000.0,selected,50000,99,0.21526777777777775,0.005485598541038503
decoded,1830000.0,neutral,5000,1000,0.004708970000000001,2.3766153857306597e-05
decoded,1830000.0,neutral,10000,1000,0.021262439999999997,0.00013043842082771483
decoded,1830000.0,neutral,20000,1000,0.07603984,0.0005702735440904562
decoded,1830000.0,neutral,30000,1000,0.13040001999999998,0.0010137248044606478
decoded,1830000.0,neutral,40000,1000,0.1762355,0.0013804477349392476
decoded,1830000.0,neutral,50000,1000,0.21400866999999998,0.0016753475512109267
decoded,1830000.0,selected,5000,99,0.004765959595959596,7.538999395993407e-05
decoded,1830000.0,selected,10000,99,0.021473030303030296,0.00037097837225476754
decoded,1830000.0,selected,20000,99,0.07603404040404041,0.001966606205999099
decoded,1830000.0,selected,30000,99,0.1298461616161616,0.003494017240535714
decoded,1830000.0,selected,40000,99,0.17548121212121215,0.004609645105629074
decoded,1830000.0,selected,50000,99,0.21402424242424245,0.0055289899112860984
decoded,1880000.0,neutral,5000,1000,0.0047112099999999995,2.3530110539519402e-05
decoded,1880000.0,neutral,10000,1000,0.02113737,0.0001323248640760789
decoded,1880000.0,neutral,20000,1000,0.07521369,0.0005434993560565955
decoded,1880000.0,neutral,30000,1000,0.12887796,0.0009514366798658722
decoded,1880000.0,neutral,40000,1000,0.17436026000000002,0.0012947200013185146
decoded,1880000.0,neutral,50000,1000,0.21215424000000002,0.001573343132897664
decoded,1880000.0,selected,5000,99,0.004774141414141414,7.155155503446543e-05
decoded,1880000.0,selected,10000,99,0.021343434343434345,0.00041427370141353754
decoded,1880000.0,selected,20000,99,0.07611373737373736,0.0018601266162179308
decoded,1880000.0,selected,30000,99,0.12998757575757575,0.003339038451358685
decoded,1880000.0,selected,40000,99,0.1768068686868687,0.004628695087792985
decoded,1880000.0,selected,50000,99,0.21480797979797978,0.005553039671891835
decoded,1930000.0,neutral,5000,1000,0.0047219,2.411146932380839e-05
decoded,1930000.0,neutral,10000,1000,0.021086330000000004,0.0001313303266035145
decoded,1930000.0,neutral,20000,1000,0.07480965,0.0005320756663221804
decoded,1930000.0,neutral,30000,1000,0.12851794,0.0009364713232639298
decoded,1930000.0,neutral,40000,1000,0.17418055999999998,0.0012879837222399806
decoded,1930000.0,neutral,50000,1000,0.21189388,0.0015751958266316723
decoded,1930000.0,selected,5000,99,0.004749393939393939,6.87270987597584e-05
decoded,1930000.0,selected,10000,99,0.021146262626262628,0.0004042674490914906
decoded,1930000.0,selected,20000,99,0.07500272727272729,0.0018540249652589302
decoded,1930000.0,selected,30000,99,0.12758828282828286,0.0033017642755472764
decoded,1930000.0,selected,40000,99,0.1722387878787879,0.004593919327785653
decoded,1930000.0,selected,50000,99,0.20847121212121217,0.005637053782864921
decoded,1980000.0,neutral,5000,1000,0.00472712,2.4494356065818082e-05
decoded,1980000.0,neutral,10000,1000,0.021096820000000002,0.0001332527800497648
decoded,1980000.0,neutral,20000,1000,0.074946,0.0005499390855338415
decoded,1980000.0,neutral,30000,1000,0.12940024,0.0009981930348771611
decoded,1980000.0,neutral,40000,1000,0.17587951,0.001375741364924041
decoded,1980000.0,neutral,50000,1000,0.21449025,0.0016906088569342834
decoded,1980000.0,selected,5000,99,0.004713737373737374,6.686590294519832e-05
decoded,1980000.0,selected,10000,99,0.021096969696969697,0.00041940233546920106
decoded,1980000.0,selected,20000,99,0.073729898989899,0.001944652338301492
decoded,1980000.0,selected,30000,99,0.12582545454545455,0.0035026257290773715
decoded,1980000.0,selected,40000,99,0.17036868686868686,0.0048001530515832825
decoded,1980000.0,selected,50000,99,0.2067252525252526,0.005823907989850206
decoded,2030000.0,neutral,5000,1000,0.00473391,2.4250082028281438e-05
decoded,2030000.0,neutral,10000,1000,0.02118098,0.00013482927268353997
decoded,2030000.0,neutral,20000,1000,0.07557925,0.0005787888207598145
decoded,2030000.0,neutral,30000,1000,0.13036778999999998,0.001060462501898975
decoded,2030000.0,neutral,40000,1000,0.17675437999999996,0.0014690879031844498
decoded,2030000.0,neutral,50000,1000,0.21501448,0.001782185760804865
decoded,2030000.0,selected,5000,99,0.004688282828282828,7.721684768734457e-05
decoded,2030000.0,selected,10000,99,0.021202828282828278,0.0005603821369039522
decoded,2030000.0,selected,20000,99,0.0740978787878788,0.0020460965157633065
decoded,2030000.0,selected,30000,99,0.12690565656565658,0.0035221721308751845
decoded,2030000.0,selected,40000,99,0.17205686868686867,0.004687327749098396
decoded,2030000.0,selected,50000,99,0.2094292929292929,0.005459165548122569
decoded,2080000.0,neutral,5000,1000,0.004740060000000001,2.3862288348044182e-05
decoded,2080000.0,neutral,10000,1000,0.021311619999999996,0.00013241397598681432
decoded,2080000.0,neutral,20000,1000,0.07610490000000002,0.000587840282549425
decoded,2080000.0,neutral,30000,1000,0.13143788999999997,0.0010744447608844728
decoded,2080000.0,neutral,40000,1000,0.17850301999999998,0.0014937608603747747
decoded,2080000.0,neutral,50000,1000,0.21736976000000002,0.0018247129562523295
decoded,2080000.0,selected,5000,99,0.004647979797979798,7.454859411082017e-05
decoded,2080000.0,selected,10000,99,0.021169090909090905,0.0005879783274246687
decoded,2080000.0,selected,20000,99,0.07368777777777778,0.0018703377054581267
decoded,2080000.0,selected,30000,99,0.1256750505050505,0.0028617157358242517
decoded,2080000.0,selected,40000,99,0.1700710101010101,0.0037002588495117492
decoded,2080000.0,selected,50000,99,0.20718929292929292,0.00443448322594527
decoded,2130000.0,neutral,5000,1000,0.004753,2.3859183989832104e-05
decoded,2130000.0,neutral,10000,1000,0.02130802,0.00012796878091350439
decoded,2130000.0,neutral,20000,1000,0.076374,0.0005849842785974732
decoded,2130000.0,neutral,30000,1000,0.13199644000000002,0.0010798030225434147
decoded,2130000.0,neutral,40000,1000,0.17912836,0.001487508310526124
decoded,2130000.0,neutral,50000,1000,0.21808435999999998,0.0018083337323840634
decoded,2130000.0,selected,5000,99,0.004686363636363637,7.893728994640466e-05
decoded,2130000.0,selected,10000,99,0.021201414141414143,0.0005286386995549037
decoded,2130000.0,selected,20000,99,0.07497646464646465,0.002076590197001282
decoded,2130000.0,selected,30000,99,0.12790838383838382,0.0034022624062034425
decoded,2130000.0,selected,40000,99,0.174059898989899,0.004513105094522654
decoded,2130000.0,selected,50000,99,0.21166787878787877,0.005210387622126026
decoded,2180000.0,neutral,5000,1000,0.0047551600000000005,2.3682479478176148e-05
decoded,2180000.0,neutral,10000,1000,0.02124259,0.00012974236190378365
decoded,2180000.0,neutral,20000,1000,0.07585192,0.0005849527122675723
decoded,2180000.0,neutral,30000,1000,0.13053341000000002,0.0010541518064790304
decoded,2180000.0,neutral,40000,1000,0.17685449,0.0014259103833555815
decoded,2180000.0,neutral,50000,1000,0.21507928,0.0017151398114014654
decoded,2180000.0,selected,5000,99,0.004705454545454546,8.19575075213428e-05
decoded,2180000.0,selected,10000,99,0.021403434343434346,0.0005270181960478167
decoded,2180000.0,selected,20000,99,0.07686050505050505,0.002027133071219046
decoded,2180000.0,selected,30000,99,0.13203484848484848,0.003461605134689139
decoded,2180000.0,selected,40000,99,0.1795818181818182,0.00451061595172301
decoded,2180000.0,selected,50000,99,0.21916949494949492,0.005355006607013406
decoded,2230000.0,neutral,5000,1000,0.00475798,2.334270338674168e-05
decoded,2230000.0,neutral,10000,1000,0.02130663,0.0001308560944723652
decoded,2230000.0,neutral,20000,1000,0.07589538,0.0005864984181138515
decoded,2230000.0,neutral,30000,1000,0.13037266999999997,0.0010435502116406836
decoded,2230000.0,neutral,40000,1000,0.17631955,0.0014100721840607172
decoded,2230000.0,neutral,50000,1000,0.21443079,0.001699831967811729
decoded,2230000.0,selected,5000,99,0.004710707070707071,7.279348894709724e-05
decoded,2230000.0,selected,10000,99,0.02123353535353535,0.0005137261930093359
decoded,2230000.0,selected,20000,99,0.0749519191919192,0.0017798530977622413
decoded,2230000.0,selected,30000,99,0.12984717171717172,0.003024444099621924
decoded,2230000.0,selected,40000,99,0.17589404040404039,0.004050553410299457
decoded,2230000.0,selected,50000,99,0.21367202020202017,0.004938147755651298
decoded,2280000.0,neutral,5000,1000,0.00476224,2.3214915780909366e-05
decoded,2280000.0,neutral,10000,1000,0.02141166,0.00013478528449841
decoded,2280000.0,neutral,20000,1000,0.07619013999999999,0.0005838618869933911
decoded,2280000.0,neutral,30000,1000,0.1308664,0.0010493363950182563
decoded,2280000.0,neutral,40000,1000,0.17713074,0.0014252280904340057
decoded,2280000.0,neutral,50000,1000,0.21543456000000002,0.0017150175898047633
decoded,2280000.0,selected,5000,99,0.004754141414141415,7.708431455371877e-05
decoded,2280000.0,selected,10000,99,0.02103878787878788,0.0005026695027537547
decoded,2280000.0,selected,20000,99,0.07344686868686869,0.0018261309338936929
decoded,2280000.0,selected,30000,99,0.1267668686868687,0.0032680364104353617
decoded,2280000.0,selected,40000,99,0.17257595959595956,0.004683390752083091
decoded,2280000.0,selected,50000,99,0.20970585858585855,0.005782672394388474
decoded,2330000.0,neutral,5000,1000,0.0047633,2.3329993540474857e-05
decoded,2330000.0,neutral,10000,1000,0.02143212,0.00014112010696633626
decoded,2330000.0,neutral,20000,1000,0.07599641,0.0006015908692673834
decoded,2330000.0,neutral,30000,1000,0.13052075,0.0010536247161014587
decoded,2330000.0,neutral,40000,1000,0.17671232,0.001418611836677236
decoded,2330000.0,neutral,50000,1000,0.21527801,0.0017087867998282194
decoded,2330000.0,selected,5000,99,0.004757474747474747,7.940841660811184e-05
decoded,2330000.0,selected,10000,99,0.021084949494949493,0.00044532756870594033
decoded,2330000.0,selected,20000,99,0.07345676767676768,0.0015139060948941158
decoded,2330000.0,selected,30000,99,0.1256168686868687,0.002563235784712883
decoded,2330000.0,selected,40000,99,0.17038454545454548,0.0035918236912234136
decoded,2330000.0,selected,50000,99,0.2076415151515151,0.004624976768428811
decoded,2380000.0,neutral,5000,1000,0.00476021,2.389504612109232e-05
decoded,2380000.0,neutral,10000,1000,0.02132376,0.00013829949389788964
decoded,2380000.0,neutral,20000,1000,0.07561936,0.0005807224965578727
decoded,2380000.0,neutral,30000,1000,0.13005052,0.0010416853790653675
decoded,2380000.0,neutral,40000,1000,0.17589601,0.0014165288074876354
decoded,2380000.0,neutral,50000,1000,0.21386489,0.0016981468748009686
decoded,2380000.0,selected,5000,99,0.004782626262626262,7.76467411168858e-05
decoded,2380000.0,selected,10000,99,0.021228888888888887,0.00046595008347507854
decoded,2380000.0,selected,20000,99,0.07473757575757577,0.001867421202585144
decoded,2380000.0,selected,30000,99,0.12586868686868688,0.003166256346968758
decoded,2380000.0,selected,40000,99,0.1687554545454546,0.004256811281412927
decoded,2380000.0,selected,50000,99,0.20523292929292927,0.005129411307732552
decoded,2430000.0,neutral,5000,1000,0.00475601,2.398574359480639e-05
decoded,2430000.0,neutral,10000,1000,0.021179490000000002,0.00012566081999406808
decoded,2430000.0,neutral,20000,1000,0.07565707,0.0005601455928598388
decoded,2430000.0,neutral,30000,1000,0.13007369,0.0009895758441045006
decoded,2430000.0,neutral,40000,1000,0.17595322,0.0013355686767523123
decoded,2430000.0,neutral,50000,1000,0.21371255,0.001617513515111719
decoded,2430000.0,selected,5000,99,0.004817575757575758,7.568979032943077e-05
decoded,2430000.0,selected,10000,99,0.020933030303030304,0.0003973214132054528
decoded,2430000.0,selected,20000,99,0.07283868686868687,0.0015724204245287758
decoded,2430000.0,selected,30000,99,0.12539525252525252,0.0029325658619021016
decoded,2430000.0,selected,40000,99,0.170399696969697,0.004184125422907223
decoded,2430000.0,selected,50000,99,0.20811090909090912,0.005163523899212514
decoded,2480000.0,neutral,5000,1000,0.00473559,2.4210762336467495e-05
decoded,2480000.0,neutral,10000,1000,0.02105036,0.0001222540368246379
decoded,2480000.0,neutral,20000,1000,0.07512881,0.0005357391067248819
