position_0based	n_pairs	observed_fraction_recent	neutral_mean_fraction_recent	neutral_median_fraction_recent	neutral_ci95_lower	neutral_ci95_upper	neutral_exceedances	n_neutral_replicates	p_upper	q_bh
547000.0	2000	3.246270232e-05	6.525644370548999e-05	5.283059427e-05	1.58577099945e-05	0.00019926003728749984	76	100	0.7623762376237624	0.988260385927172
548000.0	2000	3.783106652e-05	6.493772601922e-05	5.09881038e-05	1.731210575175e-05	0.00017585190681499954	68	100	0.6831683168316832	0.988260385927172
549000.0	2000	3.140019943e-05	6.560981050088001e-05	5.0121458439999995e-05	1.91774816785e-05	0.0001576406925124999	80	100	0.801980198019802	0.988260385927172
550000.0	2000	3.666681905e-05	6.67663986016e-05	4.8806875225e-05	1.8265254112e-05	0.00016979552345499976	75	100	0.7524752475247525	0.988260385927172
551000.0	2000	4.733995991e-05	6.59424371551e-05	5.2839088705e-05	1.65752681205e-05	0.00016915928346999989	58	100	0.5841584158415841	0.988260385927172
552000.0	2000	4.941910374e-05	6.54501667205e-05	5.0327586919999995e-05	1.505965746725e-05	0.0001586243383549999	51	100	0.5148514851485149	0.988260385927172
553000.0	2000	4.286484049e-05	6.38778613756e-05	4.8311046204999996e-05	1.6601765158250002e-05	0.00017283096802999992	57	100	0.5742574257425742	0.988260385927172
554000.0	2000	4.97237407e-05	6.389991706484e-05	5.040241627e-05	1.8223594806999998e-05	0.00019262741437499987	50	100	0.504950495049505	0.988260385927172
555000.0	2000	5.431801695e-05	6.32205346598e-05	5.0611165270000004e-05	1.520854496575e-05	0.0001915478489974999	42	100	0.42574257425742573	0.988260385927172
556000.0	2000	5.274173658e-05	6.45993713729e-05	5.1113655920000006e-05	1.442971251125e-05	0.00018453131006249978	48	100	0.48514851485148514	0.988260385927172
557000.0	2000	4.677652357e-05	6.52643773401e-05	5.0224671345000004e-05	1.3953648362e-05	0.0001806088368049997	56	100	0.5643564356435643	0.988260385927172
558000.0	2000	3.689340968e-05	6.53518121727e-05	5.197392873e-05	1.5047856766499999e-05	0.0001793283911424996	70	100	0.7029702970297029	0.988260385927172
559000.0	2000	4.182455035e-05	6.461284806422e-05	5.6062653310000004e-05	1.34360303835e-05	0.0001731705401149997	63	100	0.6336633663366337	0.988260385927172
560000.0	2000	3.960903004e-05	6.529272905782001e-05	5.6446712715e-05	1.38027701905e-05	0.00015697157983749968	66	100	0.6633663366336634	0.988260385927172
