position_0based	origin	selection_coefficient	genotype_class	threshold_years	n_replicates	mean_statistic	auc_vs_neutral
7760000.0	de_novo	0.05	hom_carrier	50000.0	20	0.20750000000000007	0.5234343749999999
7770000.0	de_novo	0.05	hom_carrier	50000.0	20	0.195	0.45472593749999995
7780000.0	de_novo	0.05	hom_carrier	50000.0	20	0.19350000000000003	0.4607709375
7790000.0	de_novo	0.05	hom_carrier	50000.0	20	0.20700000000000002	0.512028125
7800000.0	de_novo	0.05	hom_carrier	50000.0	20	0.2125	0.5269231249999999
7810000.0	de_novo	0.05	hom_carrier	50000.0	20	0.22100000000000003	0.55415
7820000.0	de_novo	0.05	hom_carrier	50000.0	20	0.20950000000000002	0.5326290625000001
7830000.0	de_novo	0.05	hom_carrier	50000.0	20	0.20999999999999996	0.5540190624999999
7840000.0	de_novo	0.05	hom_carrier	50000.0	20	0.20550000000000002	0.5308903125
7850000.0	de_novo	0.05	hom_carrier	50000.0	20	0.20550000000000002	0.5257496875000001
7860000.0	de_novo	0.05	hom_carrier	50000.0	20	0.20950000000000002	0.5445034374999999
7870000.0	de_novo	0.05	hom_carrier	50000.0	20	0.21750000000000003	0.56487375
7880000.0	de_novo	0.05	hom_carrier	50000.0	20	0.2015	0.47047968749999997
7890000.0	de_novo	0.05	hom_carrier	50000.0	20	0.202	0.48736687500000003
7900000.0	de_novo	0.05	hom_carrier	50000.0	20	0.1805	0.42634
7910000.0	de_novo	0.05	hom_carrier	50000.0	20	0.18049999999999997	0.4228790625
7920000.0	de_novo	0.05	hom_carrier	50000.0	20	0.17900000000000005	0.44991875
7930000.0	de_novo	0.05	hom_carrier	50000.0	20	0.19449999999999995	0.4960059374999998
7940000.0	de_novo	0.05	hom_carrier	50000.0	20	0.19150000000000006	0.4865315624999999
7950000.0	de_novo	0.05	hom_carrier	50000.0	20	0.18000000000000002	0.4392421875
7960000.0	de_novo	0.05	hom_carrier	50000.0	20	0.17350000000000004	0.40847468750000004
7970000.0	de_novo	0.05	hom_carrier	50000.0	20	0.1765	0.41819437499999995
7980000.0	de_novo	0.05	hom_carrier	50000.0	20	0.191	0.47561124999999993
7990000.0	de_novo	0.05	hom_carrier	50000.0	20	0.20900000000000002	0.541831875
8000000.0	de_novo	0.05	hom_carrier	50000.0	20	0.21200000000000005	0.5593296875
8010000.0	de_novo	0.05	hom_carrier	50000.0	20	0.22799999999999998	0.6195324999999999
8020000.0	de_novo	0.05	hom_carrier	50000.0	20	0.24500000000000002	0.6544590625000001
8030000.0	de_novo	0.05	hom_carrier	50000.0	20	0.22700000000000004	0.6010187499999999
8040000.0	de_novo	0.05	hom_carrier	50000.0	20	0.21850000000000006	0.595491875
8050000.0	de_novo	0.05	hom_carrier	50000.0	20	0.21749999999999997	0.5830774999999999
8060000.0	de_novo	0.05	hom_carrier	50000.0	20	0.20299999999999999	0.5174490625
8070000.0	de_novo	0.05	hom_carrier	50000.0	20	0.21750000000000003	0.5890028125000001
8080000.0	de_novo	0.05	hom_carrier	50000.0	20	0.20600000000000002	0.5488928125000001
8090000.0	de_novo	0.05	hom_carrier	50000.0	20	0.20750000000000002	0.5425971874999999
8100000.0	de_novo	0.05	hom_carrier	50000.0	20	0.20699999999999993	0.53683875
8110000.0	de_novo	0.05	hom_carrier	50000.0	20	0.203	0.5184321875
8120000.0	de_novo	0.05	hom_carrier	50000.0	20	0.20249999999999999	0.5366
8130000.0	de_novo	0.05	hom_carrier	50000.0	20	0.195	0.507179375
8140000.0	de_novo	0.05	hom_carrier	50000.0	20	0.19949999999999998	0.5088815624999999
8150000.0	de_novo	0.05	hom_carrier	50000.0	20	0.2125	0.5565568750000001
8160000.0	de_novo	0.05	hom_carrier	50000.0	20	0.202	0.5096678125
8170000.0	de_novo	0.05	hom_carrier	50000.0	20	0.21400000000000002	0.5612581250000002
8180000.0	de_novo	0.05	hom_carrier	50000.0	20	0.20049999999999998	0.51171
8190000.0	de_novo	0.05	hom_carrier	50000.0	20	0.21100000000000002	0.5373187500000001
8200000.0	de_novo	0.05	hom_carrier	50000.0	20	0.21050000000000005	0.5325956249999999
8210000.0	de_novo	0.05	hom_carrier	50000.0	20	0.22049999999999997	0.5748353125000001
8220000.0	de_novo	0.05	hom_carrier	50000.0	20	0.20749999999999996	0.509771875
8230000.0	de_novo	0.05	hom_carrier	50000.0	20	0.197	0.4618921874999999
8240000.0	de_novo	0.05	hom_carrier	50000.0	20	0.20199999999999996	0.48585281249999995
8250000.0	de_novo	0.05	hom_carrier	50000.0	20	0.20250000000000004	0.48575968750000004
8260000.0	de_novo	0.05	hom_carrier	50000.0	20	0.201	0.4827615624999999
8270000.0	de_novo	0.05	hom_carrier	50000.0	20	0.20650000000000007	0.5058653124999999
8280000.0	de_novo	0.05	hom_carrier	50000.0	20	0.1995	0.48134718750000005
8290000.0	de_novo	0.05	hom_carrier	50000.0	20	0.1935	0.44959999999999994
8300000.0	de_novo	0.05	hom_carrier	50000.0	20	0.18999999999999995	0.42612718749999995
8310000.0	de_novo	0.05	hom_carrier	50000.0	20	0.18249999999999997	0.38672875
8320000.0	de_novo	0.05	hom_carrier	50000.0	20	0.19	0.431174375
8330000.0	de_novo	0.05	hom_carrier	50000.0	20	0.20049999999999998	0.49451124999999996
8340000.0	de_novo	0.05	hom_carrier	50000.0	20	0.20750000000000002	0.5197228125
8350000.0	de_novo	0.05	hom_carrier	50000.0	20	0.20900000000000002	0.49938843749999995
8360000.0	de_novo	0.05	hom_carrier	50000.0	20	0.21450000000000005	0.5546681249999998
8370000.0	de_novo	0.05	hom_carrier	50000.0	20	0.22049999999999997	0.54097125
8380000.0	de_novo	0.05	hom_carrier	50000.0	20	0.22549999999999998	0.59263
8390000.0	de_novo	0.05	hom_carrier	50000.0	20	0.22350000000000003	0.5704134375
8400000.0	de_novo	0.05	hom_carrier	50000.0	20	0.23000000000000007	0.6014084374999998
8410000.0	de_novo	0.05	hom_carrier	50000.0	20	0.2355000000000001	0.636315625
8420000.0	de_novo	0.05	hom_carrier	50000.0	20	0.22150000000000003	0.5693559374999999
8430000.0	de_novo	0.05	hom_carrier	50000.0	20	0.21700000000000003	0.5550206249999999
8440000.0	de_novo	0.05	hom_carrier	50000.0	20	0.20950000000000002	0.5448649999999999
8450000.0	de_novo	0.05	hom_carrier	50000.0	20	0.2105	0.5360053125
8460000.0	de_novo	0.05	hom_carrier	50000.0	20	0.20200000000000004	0.48689312500000004
8470000.0	de_novo	0.05	hom_carrier	50000.0	20	0.217	0.5470296875
8480000.0	de_novo	0.05	hom_carrier	50000.0	20	0.20800000000000002	0.49020937499999995
8490000.0	de_novo	0.05	hom_carrier	50000.0	20	0.20250000000000004	0.46563437500000004
8500000.0	de_novo	0.05	hom_carrier	50000.0	20	0.2125	0.5114609374999999
8510000.0	de_novo	0.05	hom_carrier	50000.0	20	0.20049999999999998	0.4672365625
8520000.0	de_novo	0.05	hom_carrier	50000.0	20	0.21400000000000002	0.5274615624999999
8530000.0	de_novo	0.05	hom_carrier	50000.0	20	0.20550000000000002	0.4836368750000001
8540000.0	de_novo	0.05	hom_carrier	50000.0	20	0.2065	0.472568125
8550000.0	de_novo	0.05	hom_carrier	50000.0	20	0.21450000000000005	0.5271803124999999
8560000.0	de_novo	0.05	hom_carrier	50000.0	20	0.20350000000000001	0.49280468749999995
8570000.0	de_novo	0.05	hom_carrier	50000.0	20	0.1995	0.4879756250000001
8580000.0	de_novo	0.05	hom_carrier	50000.0	20	0.185	0.43205593749999993
8590000.0	de_novo	0.05	hom_carrier	50000.0	20	0.19599999999999998	0.4724862499999999
8600000.0	de_novo	0.05	hom_carrier	50000.0	20	0.1965	0.4777778125
8610000.0	de_novo	0.05	hom_carrier	50000.0	20	0.196	0.489575
8620000.0	de_novo	0.05	hom_carrier	50000.0	20	0.20149999999999996	0.521461875
8630000.0	de_novo	0.05	hom_carrier	50000.0	20	0.20500000000000002	0.5199593750000001
8640000.0	de_novo	0.05	hom_carrier	50000.0	20	0.19650000000000004	0.4670346875
8650000.0	de_novo	0.05	hom_carrier	50000.0	20	0.192	0.4629759374999999
8660000.0	de_novo	0.05	hom_carrier	50000.0	20	0.193	0.44563218749999994
8670000.0	de_novo	0.05	hom_carrier	50000.0	20	0.1945	0.4496618749999999
8680000.0	de_novo	0.05	hom_carrier	50000.0	20	0.1885	0.4695649999999999
8690000.0	de_novo	0.05	hom_carrier	50000.0	20	0.1845	0.45122124999999985
8700000.0	de_novo	0.05	hom_carrier	50000.0	20	0.17850000000000002	0.41517062499999985
8710000.0	de_novo	0.05	hom_carrier	50000.0	20	0.17950000000000002	0.41830375000000003
8720000.0	de_novo	0.05	hom_carrier	50000.0	20	0.17200000000000001	0.3823946875
8730000.0	de_novo	0.05	hom_carrier	50000.0	20	0.1745	0.39232843750000007
8740000.0	de_novo	0.05	hom_carrier	50000.0	20	0.1835	0.43686781249999995
8750000.0	de_novo	0.05	hom_carrier	50000.0	20	0.1925	0.48505750000000003
8760000.0	de_novo	0.05	hom_carrier	50000.0	20	0.1885	0.46490437499999987
8770000.0	de_novo	0.05	hom_carrier	50000.0	20	0.19050000000000003	0.4749728125
8780000.0	de_novo	0.05	hom_carrier	50000.0	20	0.20250000000000004	0.5068753125
8790000.0	de_novo	0.05	hom_carrier	50000.0	20	0.21550000000000002	0.5701406250000002
8800000.0	de_novo	0.05	hom_carrier	50000.0	20	0.199	0.523188125
8810000.0	de_novo	0.05	hom_carrier	50000.0	20	0.20249999999999999	0.5208896875
8820000.0	de_novo	0.05	hom_carrier	50000.0	20	0.194	0.5002368749999999
8830000.0	de_novo	0.05	hom_carrier	50000.0	20	0.1955	0.5050887499999999
8840000.0	de_novo	0.05	hom_carrier	50000.0	20	0.20000000000000004	0.5104484375
8850000.0	de_novo	0.05	hom_carrier	50000.0	20	0.1885	0.45963281249999993
8860000.0	de_novo	0.05	hom_carrier	50000.0	20	0.1845	0.43728187499999993
8870000.0	de_novo	0.05	hom_carrier	50000.0	20	0.18700000000000003	0.45929906249999986
8880000.0	de_novo	0.05	hom_carrier	50000.0	20	0.1785	0.4037565625
8890000.0	de_novo	0.05	hom_carrier	50000.0	20	0.179	0.42062875
8900000.0	de_novo	0.05	hom_carrier	50000.0	20	0.1905	0.4619693750000001
8910000.0	de_novo	0.05	hom_carrier	50000.0	20	0.18550000000000005	0.43457437499999996
8920000.0	de_novo	0.05	hom_carrier	50000.0	20	0.187	0.45891656249999996
8930000.0	de_novo	0.05	hom_carrier	50000.0	20	0.1915	0.4738196874999999
8940000.0	de_novo	0.05	hom_carrier	50000.0	20	0.18450000000000003	0.4523546875
8950000.0	de_novo	0.05	hom_carrier	50000.0	20	0.19250000000000003	0.4909462499999999
8960000.0	de_novo	0.05	hom_carrier	50000.0	20	0.19150000000000003	0.4731290624999998
8970000.0	de_novo	0.05	hom_carrier	50000.0	20	0.192	0.4677953125
8980000.0	de_novo	0.05	hom_carrier	50000.0	20	0.20350000000000001	0.5060693749999999
8990000.0	de_novo	0.05	hom_carrier	50000.0	20	0.199	0.5091287499999999
9000000.0	de_novo	0.05	hom_carrier	50000.0	20	0.20750000000000002	0.546849375
9010000.0	de_novo	0.05	hom_carrier	50000.0	20	0.2065	0.5484249999999998
9020000.0	de_novo	0.05	hom_carrier	50000.0	20	0.198	0.5060296875000001
9030000.0	de_novo	0.05	hom_carrier	50000.0	20	0.19699999999999995	0.48239812499999984
9040000.0	de_novo	0.05	hom_carrier	50000.0	20	0.20149999999999996	0.48047812499999987
9050000.0	de_novo	0.05	hom_carrier	50000.0	20	0.20299999999999999	0.5087278124999999
9060000.0	de_novo	0.05	hom_carrier	50000.0	20	0.19049999999999997	0.46507875
9070000.0	de_novo	0.05	hom_carrier	50000.0	20	0.18899999999999997	0.45821781249999993
9080000.0	de_novo	0.05	hom_carrier	50000.0	20	0.194	0.4670053124999999
9090000.0	de_novo	0.05	hom_carrier	50000.0	20	0.19999999999999998	0.48831937499999994
9100000.0	de_novo	0.05	hom_carrier	50000.0	20	0.201	0.4984165625
9110000.0	de_novo	0.05	hom_carrier	50000.0	20	0.19450000000000006	0.4699353125
9120000.0	de_novo	0.05	hom_carrier	50000.0	20	0.1905	0.450029375
9130000.0	de_novo	0.05	hom_carrier	50000.0	20	0.19750000000000006	0.4749296875000001
9140000.0	de_novo	0.05	hom_carrier	50000.0	20	0.199	0.48332406249999993
9150000.0	de_novo	0.05	hom_carrier	50000.0	20	0.187	0.4233015625
9160000.0	de_novo	0.05	hom_carrier	50000.0	20	0.1995	0.5055025
9170000.0	de_novo	0.05	hom_carrier	50000.0	20	0.198	0.501379375
9180000.0	de_novo	0.05	hom_carrier	50000.0	20	0.19800000000000004	0.503349375
9190000.0	de_novo	0.05	hom_carrier	50000.0	20	0.198	0.4777965625
9200000.0	de_novo	0.05	hom_carrier	50000.0	20	0.18750000000000003	0.43937093749999995
9210000.0	de_novo	0.05	hom_carrier	50000.0	20	0.201	0.46884781250000007
9220000.0	de_novo	0.05	hom_carrier	50000.0	20	0.19450000000000003	0.44315812499999996
9230000.0	de_novo	0.05	hom_carrier	50000.0	20	0.18700000000000003	0.4074703125
9240000.0	de_novo	0.05	hom_carrier	50000.0	20	0.1895	0.42803812500000005
9250000.0	de_novo	0.05	hom_carrier	50000.0	20	0.199	0.4616571874999999
9260000.0	de_novo	0.05	hom_carrier	50000.0	20	0.19850000000000007	0.47023625
9270000.0	de_novo	0.05	hom_carrier	50000.0	20	0.189	0.4414603125
9280000.0	de_novo	0.05	hom_carrier	50000.0	20	0.19349999999999998	0.46622812499999994
9290000.0	de_novo	0.05	hom_carrier	50000.0	20	0.19550000000000003	0.48948656249999994
9300000.0	de_novo	0.05	hom_carrier	50000.0	20	0.20949999999999996	0.5284071875
9310000.0	de_novo	0.05	hom_carrier	50000.0	20	0.20650000000000004	0.5330431250000001
9320000.0	de_novo	0.05	hom_carrier	50000.0	20	0.20450000000000007	0.5067875000000001
9330000.0	de_novo	0.05	hom_carrier	50000.0	20	0.21700000000000003	0.53486125
9340000.0	de_novo	0.05	hom_carrier	50000.0	20	0.2065	0.5150146875000001
9350000.0	de_novo	0.05	hom_carrier	50000.0	20	0.22699999999999995	0.5446446875
9360000.0	de_novo	0.05	hom_carrier	50000.0	20	0.20950000000000002	0.5101553125
9370000.0	de_novo	0.05	hom_carrier	50000.0	20	0.21600000000000003	0.5227734374999999
9380000.0	de_novo	0.05	hom_carrier	50000.0	20	0.22200000000000003	0.5261946875
9390000.0	de_novo	0.05	hom_carrier	50000.0	20	0.22450000000000006	0.5619353125
9400000.0	de_novo	0.05	hom_carrier	50000.0	20	0.2085	0.5007062499999999
9410000.0	de_novo	0.05	hom_carrier	50000.0	20	0.207	0.5187031249999999
9420000.0	de_novo	0.05	hom_carrier	50000.0	20	0.20350000000000001	0.5032618750000001
9430000.0	de_novo	0.05	hom_carrier	50000.0	20	0.205	0.49122562499999994
9440000.0	de_novo	0.05	hom_carrier	50000.0	20	0.19949999999999996	0.4791528124999999
9450000.0	de_novo	0.05	hom_carrier	50000.0	20	0.217	0.5358875000000001
9460000.0	de_novo	0.05	hom_carrier	50000.0	20	0.20600000000000002	0.4672275
9470000.0	de_novo	0.05	hom_carrier	50000.0	20	0.21050000000000005	0.4804281250000001
9480000.0	de_novo	0.05	hom_carrier	50000.0	20	0.21000000000000002	0.49244000000000004
9490000.0	de_novo	0.05	hom_carrier	50000.0	20	0.2145	0.4939631249999999
9500000.0	de_novo	0.05	hom_carrier	50000.0	20	0.21900000000000003	0.5097818749999999
9510000.0	de_novo	0.05	hom_carrier	50000.0	20	0.2455	0.5695640625000001
9520000.0	de_novo	0.05	hom_carrier	50000.0	20	0.25050000000000006	0.5843590625000001
9530000.0	de_novo	0.05	hom_carrier	50000.0	20	0.25550000000000006	0.60012625
9540000.0	de_novo	0.05	hom_carrier	50000.0	20	0.2515	0.6115828125
9550000.0	de_novo	0.05	hom_carrier	50000.0	20	0.2455	0.6116750000000002
9560000.0	de_novo	0.05	hom_carrier	50000.0	20	0.24050000000000002	0.6143099999999999
9570000.0	de_novo	0.05	hom_carrier	50000.0	20	0.24100000000000002	0.6131346875
9580000.0	de_novo	0.05	hom_carrier	50000.0	20	0.23500000000000004	0.5961196875000001
9590000.0	de_novo	0.05	hom_carrier	50000.0	20	0.23450000000000007	0.57346875
9600000.0	de_novo	0.05	hom_carrier	50000.0	20	0.23100000000000004	0.6001740625
9610000.0	de_novo	0.05	hom_carrier	50000.0	20	0.233	0.6118887500000001
9620000.0	de_novo	0.05	hom_carrier	50000.0	20	0.23350000000000004	0.6338025
9630000.0	de_novo	0.05	hom_carrier	50000.0	20	0.21400000000000005	0.5387975
9640000.0	de_novo	0.05	hom_carrier	50000.0	20	0.20650000000000004	0.52175
9650000.0	de_novo	0.05	hom_carrier	50000.0	20	0.20400000000000004	0.4998681249999999
9660000.0	de_novo	0.05	hom_carrier	50000.0	20	0.219	0.5657537499999999
9670000.0	de_novo	0.05	hom_carrier	50000.0	20	0.2185	0.5511203124999999
9680000.0	de_novo	0.05	hom_carrier	50000.0	20	0.21400000000000002	0.5169678125
9690000.0	de_novo	0.05	hom_carrier	50000.0	20	0.20900000000000007	0.4933040624999999
9700000.0	de_novo	0.05	hom_carrier	50000.0	20	0.20249999999999999	0.49931843749999993
9710000.0	de_novo	0.05	hom_carrier	50000.0	20	0.20250000000000004	0.47607687499999995
9720000.0	de_novo	0.05	hom_carrier	50000.0	20	0.19050000000000003	0.4378040625
9730000.0	de_novo	0.05	hom_carrier	50000.0	20	0.20700000000000002	0.4883465625
9740000.0	de_novo	0.05	hom_carrier	50000.0	20	0.201	0.45678156250000007
9750000.0	de_novo	0.05	hom_carrier	50000.0	20	0.201	0.4854043749999999
9760000.0	de_novo	0.05	hom_carrier	50000.0	20	0.21150000000000008	0.5082428125
9770000.0	de_novo	0.05	hom_carrier	50000.0	20	0.207	0.504718125
9780000.0	de_novo	0.05	hom_carrier	50000.0	20	0.194	0.481424375
9790000.0	de_novo	0.05	hom_carrier	50000.0	20	0.1985	0.493561875
9800000.0	de_novo	0.05	hom_carrier	50000.0	20	0.21400000000000002	0.5692881250000001
9810000.0	de_novo	0.05	hom_carrier	50000.0	20	0.2145	0.5783990625000001
9820000.0	de_novo	0.05	hom_carrier	50000.0	20	0.2165	0.5794012499999999
9830000.0	de_novo	0.05	hom_carrier	50000.0	20	0.2165	0.584475625
9840000.0	de_novo	0.05	hom_carrier	50000.0	20	0.2165	0.5808821875
9850000.0	de_novo	0.05	hom_carrier	50000.0	20	0.21550000000000002	0.5839303124999999
9860000.0	de_novo	0.05	hom_carrier	50000.0	20	0.2015	0.5128874999999999
9870000.0	de_novo	0.05	hom_carrier	50000.0	20	0.2	0.5008515625000001
9880000.0	de_novo	0.05	hom_carrier	50000.0	20	0.20500000000000002	0.5305799999999998
9890000.0	de_novo	0.05	hom_carrier	50000.0	20	0.21000000000000002	0.541810625
9900000.0	de_novo	0.05	hom_carrier	50000.0	20	0.213	0.5374353125
9910000.0	de_novo	0.05	hom_carrier	50000.0	20	0.22399999999999998	0.5873887499999999
9920000.0	de_novo	0.05	hom_carrier	50000.0	20	0.22950000000000004	0.6090612499999998
9930000.0	de_novo	0.05	hom_carrier	50000.0	20	0.20300000000000007	0.5293056250000001
9940000.0	de_novo	0.05	hom_carrier	50000.0	20	0.2015	0.504598125
9950000.0	de_novo	0.05	hom_carrier	50000.0	20	0.198	0.4973553125
9960000.0	de_novo	0.05	hom_carrier	50000.0	20	0.1975	0.5108843750000001
9970000.0	de_novo	0.05	hom_carrier	50000.0	20	0.20000000000000004	0.4690721875
9980000.0	de_novo	0.05	hom_carrier	50000.0	20	0.21749999999999997	0.5488965625
9990000.0	de_novo	0.05	hom_carrier	50000.0	20	0.22000000000000003	0.556585625
0.0	neutral	0.0	neutral	20000.0	80	0.04499999999999999	0.5
10000.0	neutral	0.0	neutral	20000.0	80	0.04312499999999998	0.5
20000.0	neutral	0.0	neutral	20000.0	80	0.04375	0.5
30000.0	neutral	0.0	neutral	20000.0	80	0.04512499999999999	0.5
40000.0	neutral	0.0	neutral	20000.0	80	0.045749999999999985	0.5
50000.0	neutral	0.0	neutral	20000.0	80	0.04474999999999998	0.5
60000.0	neutral	0.0	neutral	20000.0	80	0.045124999999999985	0.5
70000.0	neutral	0.0	neutral	20000.0	80	0.045749999999999964	0.5
80000.0	neutral	0.0	neutral	20000.0	80	0.04437499999999997	0.5
90000.0	neutral	0.0	neutral	20000.0	80	0.04324999999999997	0.5
100000.0	neutral	0.0	neutral	20000.0	80	0.04349999999999998	0.5
110000.0	neutral	0.0	neutral	20000.0	80	0.04287499999999998	0.5
120000.0	neutral	0.0	neutral	20000.0	80	0.04224999999999999	0.5
130000.0	neutral	0.0	neutral	20000.0	80	0.041625	0.5
140000.0	neutral	0.0	neutral	20000.0	80	0.04324999999999999	0.5
150000.0	neutral	0.0	neutral	20000.0	80	0.041499999999999995	0.5
160000.0	neutral	0.0	neutral	20000.0	80	0.04087499999999999	0.5
170000.0	neutral	0.0	neutral	20000.0	80	0.04187499999999999	0.5
180000.0	neutral	0.0	neutral	20000.0	80	0.04162499999999998	0.5
190000.0	neutral	0.0	neutral	20000.0	80	0.04187499999999998	0.5
200000.0	neutral	0.0	neutral	20000.0	80	0.04149999999999998	0.5
210000.0	neutral	0.0	neutral	20000.0	80	0.04274999999999999	0.5
220000.0	neutral	0.0	neutral	20000.0	80	0.04324999999999998	0.5
230000.0	neutral	0.0	neutral	20000.0	80	0.04437499999999999	0.5
240000.0	neutral	0.0	neutral	20000.0	80	0.0435	0.5
250000.0	neutral	0.0	neutral	20000.0	80	0.042749999999999976	0.5
260000.0	neutral	0.0	neutral	20000.0	80	0.04274999999999998	0.5
270000.0	neutral	0.0	neutral	20000.0	80	0.04237499999999998	0.5
280000.0	neutral	0.0	neutral	20000.0	80	0.04437499999999999	0.5
290000.0	neutral	0.0	neutral	20000.0	80	0.04474999999999998	0.5
300000.0	neutral	0.0	neutral	20000.0	80	0.04574999999999997	0.5
310000.0	neutral	0.0	neutral	20000.0	80	0.043999999999999984	0.5
320000.0	neutral	0.0	neutral	20000.0	80	0.04424999999999999	0.5
330000.0	neutral	0.0	neutral	20000.0	80	0.04549999999999998	0.5
340000.0	neutral	0.0	neutral	20000.0	80	0.046499999999999986	0.5
350000.0	neutral	0.0	neutral	20000.0	80	0.045874999999999985	0.5
360000.0	neutral	0.0	neutral	20000.0	80	0.04774999999999998	0.5
370000.0	neutral	0.0	neutral	20000.0	80	0.044999999999999984	0.5
380000.0	neutral	0.0	neutral	20000.0	80	0.04487499999999999	0.5
390000.0	neutral	0.0	neutral	20000.0	80	0.043999999999999984	0.5
400000.0	neutral	0.0	neutral	20000.0	80	0.042499999999999975	0.5
410000.0	neutral	0.0	neutral	20000.0	80	0.040999999999999974	0.5
420000.0	neutral	0.0	neutral	20000.0	80	0.04324999999999996	0.5
430000.0	neutral	0.0	neutral	20000.0	80	0.04212499999999997	0.5
440000.0	neutral	0.0	neutral	20000.0	80	0.04312499999999998	0.5
450000.0	neutral	0.0	neutral	20000.0	80	0.04425	0.5
460000.0	neutral	0.0	neutral	20000.0	80	0.04574999999999999	0.5
470000.0	neutral	0.0	neutral	20000.0	80	0.046999999999999986	0.5
480000.0	neutral	0.0	neutral	20000.0	80	0.04649999999999998	0.5
490000.0	neutral	0.0	neutral	20000.0	80	0.046125	0.5
500000.0	neutral	0.0	neutral	20000.0	80	0.046124999999999985	0.5
510000.0	neutral	0.0	neutral	20000.0	80	0.04587499999999997	0.5
520000.0	neutral	0.0	neutral	20000.0	80	0.047374999999999994	0.5
530000.0	neutral	0.0	neutral	20000.0	80	0.04674999999999998	0.5
540000.0	neutral	0.0	neutral	20000.0	80	0.04799999999999999	0.5
550000.0	neutral	0.0	neutral	20000.0	80	0.04712499999999997	0.5
560000.0	neutral	0.0	neutral	20000.0	80	0.04837499999999999	0.5
570000.0	neutral	0.0	neutral	20000.0	80	0.04937499999999997	0.5
580000.0	neutral	0.0	neutral	20000.0	80	0.049624999999999975	0.5
590000.0	neutral	0.0	neutral	20000.0	80	0.04962499999999997	0.5
600000.0	neutral	0.0	neutral	20000.0	80	0.04862499999999996	0.5
610000.0	neutral	0.0	neutral	20000.0	80	0.04662499999999998	0.5
620000.0	neutral	0.0	neutral	20000.0	80	0.047249999999999986	0.5
630000.0	neutral	0.0	neutral	20000.0	80	0.04599999999999998	0.5
640000.0	neutral	0.0	neutral	20000.0	80	0.04599999999999997	0.5
650000.0	neutral	0.0	neutral	20000.0	80	0.04624999999999996	0.5
660000.0	neutral	0.0	neutral	20000.0	80	0.04649999999999997	0.5
670000.0	neutral	0.0	neutral	20000.0	80	0.045249999999999985	0.5
680000.0	neutral	0.0	neutral	20000.0	80	0.04549999999999998	0.5
690000.0	neutral	0.0	neutral	20000.0	80	0.04587499999999996	0.5
700000.0	neutral	0.0	neutral	20000.0	80	0.04774999999999997	0.5
710000.0	neutral	0.0	neutral	20000.0	80	0.04824999999999997	0.5
720000.0	neutral	0.0	neutral	20000.0	80	0.04824999999999998	0.5
730000.0	neutral	0.0	neutral	20000.0	80	0.04774999999999998	0.5
740000.0	neutral	0.0	neutral	20000.0	80	0.045999999999999985	0.5
750000.0	neutral	0.0	neutral	20000.0	80	0.046874999999999986	0.5
760000.0	neutral	0.0	neutral	20000.0	80	0.04687499999999998	0.5
770000.0	neutral	0.0	neutral	20000.0	80	0.04737499999999997	0.5
780000.0	neutral	0.0	neutral	20000.0	80	0.046624999999999965	0.5
790000.0	neutral	0.0	neutral	20000.0	80	0.04849999999999998	0.5
800000.0	neutral	0.0	neutral	20000.0	80	0.04912499999999997	0.5
810000.0	neutral	0.0	neutral	20000.0	80	0.04812499999999997	0.5
820000.0	neutral	0.0	neutral	20000.0	80	0.048249999999999967	0.5
830000.0	neutral	0.0	neutral	20000.0	80	0.04737499999999997	0.5
840000.0	neutral	0.0	neutral	20000.0	80	0.04799999999999997	0.5
850000.0	neutral	0.0	neutral	20000.0	80	0.04762499999999998	0.5
860000.0	neutral	0.0	neutral	20000.0	80	0.04774999999999997	0.5
870000.0	neutral	0.0	neutral	20000.0	80	0.04799999999999997	0.5
880000.0	neutral	0.0	neutral	20000.0	80	0.04812499999999996	0.5
890000.0	neutral	0.0	neutral	20000.0	80	0.04662499999999998	0.5
900000.0	neutral	0.0	neutral	20000.0	80	0.04562499999999996	0.5
910000.0	neutral	0.0	neutral	20000.0	80	0.04674999999999997	0.5
920000.0	neutral	0.0	neutral	20000.0	80	0.04724999999999998	0.5
930000.0	neutral	0.0	neutral	20000.0	80	0.04799999999999996	0.5
940000.0	neutral	0.0	neutral	20000.0	80	0.04687499999999997	0.5
950000.0	neutral	0.0	neutral	20000.0	80	0.046624999999999986	0.5
960000.0	neutral	0.0	neutral	20000.0	80	0.046874999999999986	0.5
970000.0	neutral	0.0	neutral	20000.0	80	0.04737499999999999	0.5
980000.0	neutral	0.0	neutral	20000.0	80	0.04712499999999999	0.5
990000.0	neutral	0.0	neutral	20000.0	80	0.04674999999999997	0.5
1000000.0	neutral	0.0	neutral	20000.0	80	0.04612499999999998	0.5
1010000.0	neutral	0.0	neutral	20000.0	80	0.04699999999999997	0.5
1020000.0	neutral	0.0	neutral	20000.0	80	0.04612499999999999	0.5
1030000.0	neutral	0.0	neutral	20000.0	80	0.046249999999999986	0.5
1040000.0	neutral	0.0	neutral	20000.0	80	0.044374999999999984	0.5
1050000.0	neutral	0.0	neutral	20000.0	80	0.045249999999999985	0.5
1060000.0	neutral	0.0	neutral	20000.0	80	0.044374999999999984	0.5
1070000.0	neutral	0.0	neutral	20000.0	80	0.04399999999999998	0.5
1080000.0	neutral	0.0	neutral	20000.0	80	0.04262499999999998	0.5
