origin	arm_id	selection_coefficient	replicate_index	sample_af	hom_carrier_diploids	genotype_class	n_pairs	threshold_years	statistic	null_mean	p_value	percentile
introgressed	eas_introgressed_s0p002	0.002	16	0.48	21	hom_carrier	21	10000.0	0.0	0.0074422619047619055	1.0	0.42759375
introgressed	eas_introgressed_s0p002	0.002	16	0.48	21	hom_carrier	21	20000.0	0.14285714285714285	0.04590773809523809	0.07199910001124986	0.9564312500000001
introgressed	eas_introgressed_s0p002	0.002	16	0.48	21	hom_carrier	21	30000.0	0.23809523809523808	0.10057559523809521	0.06303671204109948	0.95765
introgressed	eas_introgressed_s0p002	0.002	16	0.48	21	hom_carrier	21	40000.0	0.5238095238095238	0.15613869047619047	0.0016999787502656218	0.9987312500000001
introgressed	eas_introgressed_s0p002	0.002	16	0.48	21	hom_carrier	21	50000.0	1.0	0.20272976190476186	1.24998437519531e-05	1.0
introgressed	eas_introgressed_s0p002	0.002	16	0.48	21	hom_carrier	21	100000.0	1.0	0.3444315476190476	0.0015874801564980437	0.9992125000000001
introgressed	eas_introgressed_s0p002	0.002	17	0.405	17	unconditional	100	1000.0	0.0	0.00034862500000000003	1.0	0.48256875
introgressed	eas_introgressed_s0p002	0.002	17	0.405	17	unconditional	100	4500.0	0.0	0.00241125	1.0	0.39644375
introgressed	eas_introgressed_s0p002	0.002	17	0.405	17	unconditional	100	10000.0	0.0	0.007332625000000001	1.0	0.24276875
introgressed	eas_introgressed_s0p002	0.002	17	0.405	17	unconditional	100	20000.0	0.02	0.045883375000000004	0.9382132723340958	0.11776249999999999
introgressed	eas_introgressed_s0p002	0.002	17	0.405	17	unconditional	100	30000.0	0.07	0.10039962499999999	0.8303146210672366	0.21540625
introgressed	eas_introgressed_s0p002	0.002	17	0.405	17	unconditional	100	40000.0	0.17	0.15611	0.380595242559468	0.65143125
introgressed	eas_introgressed_s0p002	0.002	17	0.405	17	unconditional	100	50000.0	0.18	0.203113625	0.6027674654066825	0.42836875
introgressed	eas_introgressed_s0p002	0.002	17	0.405	17	unconditional	100	100000.0	0.25	0.34436500000000003	0.7770777865276685	0.24105625000000003
introgressed	eas_introgressed_s0p002	0.002	17	0.405	17	hom_carrier	17	1000.0	0.0	0.00033529411764705885	1.0	0.49715
introgressed	eas_introgressed_s0p002	0.002	17	0.405	17	hom_carrier	17	4500.0	0.0	0.0024205882352941175	1.0	0.479975
introgressed	eas_introgressed_s0p002	0.002	17	0.405	17	hom_carrier	17	10000.0	0.0	0.007210294117647058	1.0	0.44235
introgressed	eas_introgressed_s0p002	0.002	17	0.405	17	hom_carrier	17	20000.0	0.058823529411764705	0.04596764705882353	0.5448556893038837	0.63505625
introgressed	eas_introgressed_s0p002	0.002	17	0.405	17	hom_carrier	17	30000.0	0.29411764705882354	0.10003823529411766	0.029487131410857365	0.9814562499999999
introgressed	eas_introgressed_s0p002	0.002	17	0.405	17	hom_carrier	17	40000.0	0.5882352941176471	0.15667794117647058	0.0009749878126523419	0.9994125
introgressed	eas_introgressed_s0p002	0.002	17	0.405	17	hom_carrier	17	50000.0	0.5882352941176471	0.20333970588235292	0.006887413907326158	0.995125
introgressed	eas_introgressed_s0p002	0.002	17	0.405	17	hom_carrier	17	100000.0	1.0	0.34391323529411766	0.0019749753128085897	0.9990187500000001
introgressed	eas_introgressed_s0p002	0.002	18	0.65	43	unconditional	100	1000.0	0.0	0.00034862500000000003	1.0	0.48256875
introgressed	eas_introgressed_s0p002	0.002	18	0.65	43	unconditional	100	4500.0	0.01	0.00241125	0.20712241096986286	0.8822375
introgressed	eas_introgressed_s0p002	0.002	18	0.65	43	unconditional	100	10000.0	0.01	0.007332625000000001	0.5144685691428857	0.65925
introgressed	eas_introgressed_s0p002	0.002	18	0.65	43	unconditional	100	20000.0	0.07	0.045883375000000004	0.1878476519043512	0.8548250000000001
introgressed	eas_introgressed_s0p002	0.002	18	0.65	43	unconditional	100	30000.0	0.1	0.10039962499999999	0.51865601679979	0.53591875
introgressed	eas_introgressed_s0p002	0.002	18	0.65	43	unconditional	100	40000.0	0.32	0.15611	0.014199822502218722	0.98719375
introgressed	eas_introgressed_s0p002	0.002	18	0.65	43	unconditional	100	50000.0	0.46	0.203113625	0.008174897813777327	0.9924375000000001
introgressed	eas_introgressed_s0p002	0.002	18	0.65	43	unconditional	100	100000.0	0.53	0.34436500000000003	0.09246134423319709	0.91139375
introgressed	eas_introgressed_s0p002	0.002	18	0.65	43	hom_carrier	43	1000.0	0.0	0.0003360465116279069	1.0	0.492775
introgressed	eas_introgressed_s0p002	0.002	18	0.65	43	hom_carrier	43	4500.0	0.023255813953488372	0.002386627906976744	0.09627379657754279	0.94889375
introgressed	eas_introgressed_s0p002	0.002	18	0.65	43	hom_carrier	43	10000.0	0.023255813953488372	0.007303197674418604	0.26888413894826313	0.84508125
introgressed	eas_introgressed_s0p002	0.002	18	0.65	43	hom_carrier	43	20000.0	0.13953488372093023	0.04587151162790698	0.015224809689878877	0.99045
introgressed	eas_introgressed_s0p002	0.002	18	0.65	43	hom_carrier	43	30000.0	0.20930232558139536	0.10040174418604651	0.04182447719403507	0.96895625
introgressed	eas_introgressed_s0p002	0.002	18	0.65	43	hom_carrier	43	40000.0	0.6744186046511628	0.15615755813953489	1.24998437519531e-05	1.0
introgressed	eas_introgressed_s0p002	0.002	18	0.65	43	hom_carrier	43	50000.0	1.0	0.20314389534883723	1.24998437519531e-05	1.0
introgressed	eas_introgressed_s0p002	0.002	18	0.65	43	hom_carrier	43	100000.0	1.0	0.344559011627907	0.001112486093923826	0.9994500000000001
introgressed	eas_introgressed_s0p002	0.002	19	0.075	0	unconditional	100	1000.0	0.0	0.00034862500000000003	1.0	0.48256875
introgressed	eas_introgressed_s0p002	0.002	19	0.075	0	unconditional	100	4500.0	0.0	0.00241125	1.0	0.39644375
introgressed	eas_introgressed_s0p002	0.002	19	0.075	0	unconditional	100	10000.0	0.01	0.007332625000000001	0.5144685691428857	0.65925
introgressed	eas_introgressed_s0p002	0.002	19	0.075	0	unconditional	100	20000.0	0.06	0.045883375000000004	0.3144210697366283	0.748875
introgressed	eas_introgressed_s0p002	0.002	19	0.075	0	unconditional	100	30000.0	0.21	0.10039962499999999	0.011787352658091773	0.990425
introgressed	eas_introgressed_s0p002	0.002	19	0.075	0	unconditional	100	40000.0	0.21	0.15611	0.17087286408919888	0.8462124999999999
introgressed	eas_introgressed_s0p002	0.002	19	0.075	0	unconditional	100	50000.0	0.21	0.203113625	0.42386970162872967	0.6023499999999999
introgressed	eas_introgressed_s0p002	0.002	19	0.075	0	unconditional	100	100000.0	0.38	0.34436500000000003	0.3258209272384095	0.6872125
introgressed	eas_introgressed_s0p002	0.002	20	0.345	9	unconditional	100	1000.0	0.0	0.00034862500000000003	1.0	0.48256875
introgressed	eas_introgressed_s0p002	0.002	20	0.345	9	unconditional	100	4500.0	0.0	0.00241125	1.0	0.39644375
introgressed	eas_introgressed_s0p002	0.002	20	0.345	9	unconditional	100	10000.0	0.0	0.007332625000000001	1.0	0.24276875
introgressed	eas_introgressed_s0p002	0.002	20	0.345	9	unconditional	100	20000.0	0.03	0.045883375000000004	0.8262646716916039	0.256475
introgressed	eas_introgressed_s0p002	0.002	20	0.345	9	unconditional	100	30000.0	0.12	0.10039962499999999	0.31240859489256384	0.7288625
introgressed	eas_introgressed_s0p002	0.002	20	0.345	9	unconditional	100	40000.0	0.18	0.15611	0.3165585430182123	0.71159375
introgressed	eas_introgressed_s0p002	0.002	20	0.345	9	unconditional	100	50000.0	0.18	0.203113625	0.6027674654066825	0.42836875
introgressed	eas_introgressed_s0p002	0.002	20	0.345	9	unconditional	100	100000.0	0.21	0.34436500000000003	0.8989512631092111	0.11408125
introgressed	eas_introgressed_s0p002	0.002	21	0.2	8	unconditional	100	1000.0	0.0	0.00034862500000000003	1.0	0.48256875
introgressed	eas_introgressed_s0p002	0.002	21	0.2	8	unconditional	100	4500.0	0.0	0.00241125	1.0	0.39644375
introgressed	eas_introgressed_s0p002	0.002	21	0.2	8	unconditional	100	10000.0	0.0	0.007332625000000001	1.0	0.24276875
introgressed	eas_introgressed_s0p002	0.002	21	0.2	8	unconditional	100	20000.0	0.07	0.045883375000000004	0.1878476519043512	0.8548250000000001
introgressed	eas_introgressed_s0p002	0.002	21	0.2	8	unconditional	100	30000.0	0.13	0.10039962499999999	0.22988462644216948	0.802075
introgressed	eas_introgressed_s0p002	0.002	21	0.2	8	unconditional	100	40000.0	0.23	0.15611	0.1090611367357908	0.901925
introgressed	eas_introgressed_s0p002	0.002	21	0.2	8	unconditional	100	50000.0	0.23	0.203113625	0.32223347208159897	0.6999
introgressed	eas_introgressed_s0p002	0.002	21	0.2	8	unconditional	100	100000.0	0.36	0.34436500000000003	0.3820952238097024	0.6322687499999999
introgressed	eas_introgressed_s0p002	0.002	22	0.205	5	unconditional	100	1000.0	0.0	0.00034862500000000003	1.0	0.48256875
introgressed	eas_introgressed_s0p002	0.002	22	0.205	5	unconditional	100	4500.0	0.0	0.00241125	1.0	0.39644375
introgressed	eas_introgressed_s0p002	0.002	22	0.205	5	unconditional	100	10000.0	0.02	0.007332625000000001	0.16704791190110124	0.8952187500000001
introgressed	eas_introgressed_s0p002	0.002	22	0.205	5	unconditional	100	20000.0	0.05	0.045883375000000004	0.48129398382520217	0.60215
introgressed	eas_introgressed_s0p002	0.002	22	0.205	5	unconditional	100	30000.0	0.1	0.10039962499999999	0.51865601679979	0.53591875
introgressed	eas_introgressed_s0p002	0.002	22	0.205	5	unconditional	100	40000.0	0.15	0.15611	0.5278184022699717	0.51035
introgressed	eas_introgressed_s0p002	0.002	22	0.205	5	unconditional	100	50000.0	0.15	0.203113625	0.7846276921538481	0.2441
introgressed	eas_introgressed_s0p002	0.002	22	0.205	5	unconditional	100	100000.0	0.29	0.34436500000000003	0.6294046324420944	0.38933124999999996
introgressed	eas_introgressed_s0p002	0.002	23	0.21	5	unconditional	100	1000.0	0.0	0.00034862500000000003	1.0	0.48256875
introgressed	eas_introgressed_s0p002	0.002	23	0.21	5	unconditional	100	4500.0	0.0	0.00241125	1.0	0.39644375
introgressed	eas_introgressed_s0p002	0.002	23	0.21	5	unconditional	100	10000.0	0.0	0.007332625000000001	1.0	0.24276875
introgressed	eas_introgressed_s0p002	0.002	23	0.21	5	unconditional	100	20000.0	0.03	0.045883375000000004	0.8262646716916039	0.256475
introgressed	eas_introgressed_s0p002	0.002	23	0.21	5	unconditional	100	30000.0	0.1	0.10039962499999999	0.51865601679979	0.53591875
introgressed	eas_introgressed_s0p002	0.002	23	0.21	5	unconditional	100	40000.0	0.15	0.15611	0.5278184022699717	0.51035
introgressed	eas_introgressed_s0p002	0.002	23	0.21	5	unconditional	100	50000.0	0.18	0.203113625	0.6027674654066825	0.42836875
introgressed	eas_introgressed_s0p002	0.002	23	0.21	5	unconditional	100	100000.0	0.31	0.34436500000000003	0.5535805802427469	0.46531875
introgressed	eas_introgressed_s0p002	0.002	24	0.54	30	unconditional	100	1000.0	0.0	0.00034862500000000003	1.0	0.48256875
introgressed	eas_introgressed_s0p002	0.002	24	0.54	30	unconditional	100	4500.0	0.0	0.00241125	1.0	0.39644375
introgressed	eas_introgressed_s0p002	0.002	24	0.54	30	unconditional	100	10000.0	0.02	0.007332625000000001	0.16704791190110124	0.8952187500000001
introgressed	eas_introgressed_s0p002	0.002	24	0.54	30	unconditional	100	20000.0	0.08	0.045883375000000004	0.10252371845351933	0.92381875
introgressed	eas_introgressed_s0p002	0.002	24	0.54	30	unconditional	100	30000.0	0.17	0.10039962499999999	0.05667429157135536	0.95235625
introgressed	eas_introgressed_s0p002	0.002	24	0.54	30	unconditional	100	40000.0	0.34	0.15611	0.009199885001437482	0.99165625
introgressed	eas_introgressed_s0p002	0.002	24	0.54	30	unconditional	100	50000.0	0.35	0.203113625	0.046174422819714754	0.95739375
introgressed	eas_introgressed_s0p002	0.002	24	0.54	30	unconditional	100	100000.0	0.36	0.34436500000000003	0.3820952238097024	0.6322687499999999
introgressed	eas_introgressed_s0p002	0.002	24	0.54	30	hom_carrier	30	1000.0	0.0	0.0003520833333333333	1.0	0.49471875
introgressed	eas_introgressed_s0p002	0.002	24	0.54	30	hom_carrier	30	4500.0	0.0	0.0024283333333333327	1.0	0.4652625
introgressed	eas_introgressed_s0p002	0.002	24	0.54	30	hom_carrier	30	10000.0	0.03333333333333333	0.007407916666666665	0.1978100273746578	0.8898375000000001
introgressed	eas_introgressed_s0p002	0.002	24	0.54	30	hom_carrier	30	20000.0	0.16666666666666666	0.04605333333333333	0.012624842189472631	0.9924062499999999
introgressed	eas_introgressed_s0p002	0.002	24	0.54	30	hom_carrier	30	30000.0	0.43333333333333335	0.10047749999999998	7.49990625117186e-05	0.99995
introgressed	eas_introgressed_s0p002	0.002	24	0.54	30	hom_carrier	30	40000.0	1.0	0.15592083333333331	1.24998437519531e-05	1.0
introgressed	eas_introgressed_s0p002	0.002	24	0.54	30	hom_carrier	30	50000.0	1.0	0.2031375	1.24998437519531e-05	1.0
introgressed	eas_introgressed_s0p002	0.002	24	0.54	30	hom_carrier	30	100000.0	1.0	0.3442970833333333	0.0013499831252109348	0.99933125
introgressed	eas_introgressed_s0p002	0.002	25	0.395	16	unconditional	100	1000.0	0.0	0.00034862500000000003	1.0	0.48256875
introgressed	eas_introgressed_s0p002	0.002	25	0.395	16	unconditional	100	4500.0	0.0	0.00241125	1.0	0.39644375
introgressed	eas_introgressed_s0p002	0.002	25	0.395	16	unconditional	100	10000.0	0.0	0.007332625000000001	1.0	0.24276875
introgressed	eas_introgressed_s0p002	0.002	25	0.395	16	unconditional	100	20000.0	0.05	0.045883375000000004	0.48129398382520217	0.60215
introgressed	eas_introgressed_s0p002	0.002	25	0.395	16	unconditional	100	30000.0	0.09	0.10039962499999999	0.6320420994737566	0.42465625
introgressed	eas_introgressed_s0p002	0.002	25	0.395	16	unconditional	100	40000.0	0.17	0.15611	0.380595242559468	0.65143125
introgressed	eas_introgressed_s0p002	0.002	25	0.395	16	unconditional	100	50000.0	0.26	0.203113625	0.2047474406569918	0.81068125
introgressed	eas_introgressed_s0p002	0.002	25	0.395	16	unconditional	100	100000.0	0.29	0.34436500000000003	0.6294046324420944	0.38933124999999996
introgressed	eas_introgressed_s0p002	0.002	25	0.395	16	hom_carrier	16	1000.0	0.0	0.00035546875	1.0	0.49715625
introgressed	eas_introgressed_s0p002	0.002	25	0.395	16	hom_carrier	16	4500.0	0.0	0.0023390625	1.0	0.48165625
introgressed	eas_introgressed_s0p002	0.002	25	0.395	16	hom_carrier	16	10000.0	0.0	0.00733203125	1.0	0.4445875
introgressed	eas_introgressed_s0p002	0.002	25	0.395	16	hom_carrier	16	20000.0	0.125	0.04598046875	0.16683541455731804	0.8979874999999999
introgressed	eas_introgressed_s0p002	0.002	25	0.395	16	hom_carrier	16	30000.0	0.125	0.1008125	0.48010649866876665	0.64990625
introgressed	eas_introgressed_s0p002	0.002	25	0.395	16	hom_carrier	16	40000.0	0.4375	0.15655078125	0.016862289221384733	0.9887125
introgressed	eas_introgressed_s0p002	0.002	25	0.395	16	hom_carrier	16	50000.0	1.0	0.20279296875	1.24998437519531e-05	1.0
introgressed	eas_introgressed_s0p002	0.002	25	0.395	16	hom_carrier	16	100000.0	1.0	0.344021875	0.00213747328158398	0.9989374999999999
introgressed	eas_introgressed_s0p002	0.002	26	0.33	11	unconditional	100	1000.0	0.0	0.00034862500000000003	1.0	0.48256875
introgressed	eas_introgressed_s0p002	0.002	26	0.33	11	unconditional	100	4500.0	0.0	0.00241125	1.0	0.39644375
introgressed	eas_introgressed_s0p002	0.002	26	0.33	11	unconditional	100	10000.0	0.0	0.007332625000000001	1.0	0.24276875
introgressed	eas_introgressed_s0p002	0.002	26	0.33	11	unconditional	100	20000.0	0.04	0.045883375000000004	0.6607917401032487	0.42896249999999997
introgressed	eas_introgressed_s0p002	0.002	26	0.33	11	unconditional	100	30000.0	0.04	0.10039962499999999	0.9812377345283184	0.03333125
introgressed	eas_introgressed_s0p002	0.002	26	0.33	11	unconditional	100	40000.0	0.06	0.15611	0.989612629842127	0.01626875
introgressed	eas_introgressed_s0p002	0.002	26	0.33	11	unconditional	100	50000.0	0.17	0.203113625	0.665266684166448	0.3659875
introgressed	eas_introgressed_s0p002	0.002	26	0.33	11	unconditional	100	100000.0	0.23	0.34436500000000003	0.8431894601317483	0.17277499999999998
introgressed	eas_introgressed_s0p002	0.002	26	0.33	11	hom_carrier	11	1000.0	0.0	0.0003761363636363637	1.0	0.49793125
introgressed	eas_introgressed_s0p002	0.002	26	0.33	11	hom_carrier	11	4500.0	0.0	0.002451136363636364	1.0	0.48674375
introgressed	eas_introgressed_s0p002	0.002	26	0.33	11	hom_carrier	11	10000.0	0.0	0.007363636363636366	1.0	0.46099375
introgressed	eas_introgressed_s0p002	0.002	26	0.33	11	hom_carrier	11	20000.0	0.18181818181818182	0.046115909090909096	0.09031137110786115	0.9482437499999999
introgressed	eas_introgressed_s0p002	0.002	26	0.33	11	hom_carrier	11	30000.0	0.18181818181818182	0.10013068181818184	0.3024337195785053	0.8013437499999999
introgressed	eas_introgressed_s0p002	0.002	26	0.33	11	hom_carrier	11	40000.0	0.2727272727272727	0.1559693181818182	0.24583442706966163	0.83081875
introgressed	eas_introgressed_s0p002	0.002	26	0.33	11	hom_carrier	11	50000.0	1.0	0.2020977272727273	3.74995312558593e-05	0.9999874999999999
introgressed	eas_introgressed_s0p002	0.002	26	0.33	11	hom_carrier	11	100000.0	1.0	0.3446204545454545	0.0034374570317871026	0.9982875
introgressed	eas_introgressed_s0p002	0.002	27	0.165	2	unconditional	100	1000.0	0.0	0.00034862500000000003	1.0	0.48256875
introgressed	eas_introgressed_s0p002	0.002	27	0.165	2	unconditional	100	4500.0	0.0	0.00241125	1.0	0.39644375
introgressed	eas_introgressed_s0p002	0.002	27	0.165	2	unconditional	100	10000.0	0.01	0.007332625000000001	0.5144685691428857	0.65925
introgressed	eas_introgressed_s0p002	0.002	27	0.165	2	unconditional	100	20000.0	0.05	0.045883375000000004	0.48129398382520217	0.60215
introgressed	eas_introgressed_s0p002	0.002	27	0.165	2	unconditional	100	30000.0	0.1	0.10039962499999999	0.51865601679979	0.53591875
introgressed	eas_introgressed_s0p002	0.002	27	0.165	2	unconditional	100	40000.0	0.14	0.15611	0.6084923938450769	0.43184999999999996
introgressed	eas_introgressed_s0p002	0.002	27	0.165	2	unconditional	100	50000.0	0.18	0.203113625	0.6027674654066825	0.42836875
introgressed	eas_introgressed_s0p002	0.002	27	0.165	2	unconditional	100	100000.0	0.65	0.34436500000000003	0.03333708328645892	0.96799375
introgressed	eas_introgressed_s0p002	0.002	28	0.665	44	unconditional	100	1000.0	0.0	0.00034862500000000003	1.0	0.48256875
introgressed	eas_introgressed_s0p002	0.002	28	0.665	44	unconditional	100	4500.0	0.0	0.00241125	1.0	0.39644375
introgressed	eas_introgressed_s0p002	0.002	28	0.665	44	unconditional	100	10000.0	0.02	0.007332625000000001	0.16704791190110124	0.8952187500000001
introgressed	eas_introgressed_s0p002	0.002	28	0.665	44	unconditional	100	20000.0	0.07	0.045883375000000004	0.1878476519043512	0.8548250000000001
introgressed	eas_introgressed_s0p002	0.002	28	0.665	44	unconditional	100	30000.0	0.24	0.10039962499999999	0.003124960937988275	0.99751875
introgressed	eas_introgressed_s0p002	0.002	28	0.665	44	unconditional	100	40000.0	0.43	0.15611	0.0016874789065136687	0.9984875
introgressed	eas_introgressed_s0p002	0.002	28	0.665	44	unconditional	100	50000.0	0.43	0.203113625	0.01326233422082224	0.9877375
introgressed	eas_introgressed_s0p002	0.002	28	0.665	44	unconditional	100	100000.0	0.43	0.34436500000000003	0.21740978237772027	0.79135
introgressed	eas_introgressed_s0p002	0.002	28	0.665	44	hom_carrier	44	1000.0	0.0	0.00033409090909090915	1.0	0.49265
introgressed	eas_introgressed_s0p002	0.002	28	0.665	44	hom_carrier	44	4500.0	0.0	0.0024244318181818186	1.0	0.45029375
introgressed	eas_introgressed_s0p002	0.002	28	0.665	44	hom_carrier	44	10000.0	0.022727272727272728	0.007357386363636365	0.27559655504306196	0.8407125
introgressed	eas_introgressed_s0p002	0.002	28	0.665	44	hom_carrier	44	20000.0	0.09090909090909091	0.045821875	0.1455731803352458	0.8999499999999999
introgressed	eas_introgressed_s0p002	0.002	28	0.665	44	hom_carrier	44	30000.0	0.36363636363636365	0.10026363636363636	0.0001624979687753903	0.9999
introgressed	eas_introgressed_s0p002	0.002	28	0.665	44	hom_carrier	44	40000.0	0.7954545454545454	0.1561494318181818	1.24998437519531e-05	1.0
introgressed	eas_introgressed_s0p002	0.002	28	0.665	44	hom_carrier	44	50000.0	0.7954545454545454	0.20312244318181819	6.24992187597655e-05	0.99996875
introgressed	eas_introgressed_s0p002	0.002	28	0.665	44	hom_carrier	44	100000.0	0.7954545454545454	0.34455142045454545	0.01112486093923826	0.98999375
introgressed	eas_introgressed_s0p002	0.002	29	0.885	77	unconditional	100	1000.0	0.0	0.00034862500000000003	1.0	0.48256875
introgressed	eas_introgressed_s0p002	0.002	29	0.885	77	unconditional	100	4500.0	0.0	0.00241125	1.0	0.39644375
