position_0based	arm	threshold_years	genotype_class	method	n_replicates	mean_statistic
2850000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.20626800000000015
2860000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.20537499999999997
2870000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.20411100000000001
2880000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.20747900000000002
2890000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.2076429999999999
2900000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.20601199999999997
2910000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.205
2920000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.20811000000000007
2930000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.20754599999999992
2940000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.20877500000000004
2950000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.20418499999999998
2960000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.20610000000000003
2970000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.20460300000000006
2980000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.20118100000000005
2990000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.199456
3000000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.205106
3010000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.2029060000000001
3020000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.20496699999999987
3030000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.20025700000000007
3040000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.19823099999999994
3050000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.20369199999999998
3060000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.20726600000000006
3070000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.2099349999999999
3080000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.208995
3090000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.202861
3100000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.20382800000000006
3110000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.20520400000000003
3120000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.20855700000000005
3130000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.20660000000000006
3140000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.20496699999999998
3150000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.20370600000000005
3160000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.20441600000000001
3170000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.20146800000000004
3180000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.2013250000000001
3190000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.1990019999999999
3200000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.19761200000000018
3210000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.1923159999999999
3220000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.19427199999999994
3230000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.19904799999999995
3240000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.2026019999999999
3250000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.19935699999999992
3260000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.198894
3270000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.200902
3280000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.19809600000000002
3290000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.19927199999999992
3300000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.19814199999999996
3310000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.1962769999999999
3320000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.19342600000000001
3330000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.19531199999999996
3340000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.203676
3350000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.2063379999999999
3360000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.20830099999999985
3370000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.20887
3380000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.21413399999999994
3390000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.21452499999999997
3400000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.21239300000000003
3410000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.210772
3420000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.2116189999999998
3430000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.2132029999999999
3440000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.20670900000000006
3450000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.20407399999999998
3460000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.204604
3470000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.20240200000000008
3480000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.20346999999999998
3490000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.204267
3500000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.2058860000000001
3510000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.20123699999999992
3520000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.19605100000000011
3530000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.19670000000000004
3540000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.19921200000000006
3550000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.20134999999999997
3560000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.20257000000000006
3570000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.20160200000000003
3580000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.200819
3590000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.20453699999999997
3600000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.20260999999999998
3610000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.19655499999999992
3620000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.19826400000000002
3630000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.20442400000000005
3640000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.21000299999999997
3650000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.20391300000000004
3660000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.20620700000000006
3670000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.20513499999999993
3680000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.20259300000000008
3690000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.20046499999999998
3700000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.20293299999999995
3710000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.20149799999999993
3720000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.20158800000000002
3730000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.202504
3740000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.201641
3750000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.20408200000000015
3760000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.20268700000000003
3770000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.19775000000000006
3780000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.20209799999999994
3790000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.19582800000000009
3800000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.19722700000000007
3810000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.19708699999999996
3820000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.19837799999999994
3830000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.19402199999999997
3840000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.20397099999999999
3850000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.20028800000000005
3860000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.198158
3870000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.197175
3880000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.2015800000000001
3890000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.19991799999999998
3900000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.19884500000000002
3910000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.199809
3920000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.195942
3930000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.196447
3940000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.19589099999999995
3950000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.189506
3960000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.1893160000000001
3970000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.18909700000000007
3980000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.192957
3990000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.19675400000000007
4000000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.19468700000000008
4010000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.19546100000000005
4020000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.1933880000000001
4030000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.192384
4040000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.192913
4050000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.193794
4060000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.19160299999999997
4070000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.192773
4080000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.1894870000000001
4090000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.18979899999999997
4100000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.18898299999999993
4110000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.19059199999999993
4120000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.189495
4130000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.19139400000000006
4140000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.19343600000000005
4150000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.1955399999999999
4160000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.194872
4170000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.19322299999999998
4180000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.19675499999999996
4190000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.20023200000000002
4200000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.20286499999999993
4210000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.2019100000000001
4220000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.20196100000000008
4230000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.20149800000000007
4240000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.19967000000000001
4250000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.19728200000000007
4260000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.197333
4270000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.19764700000000002
4280000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.20135899999999998
4290000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.202715
4300000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.20861800000000005
4310000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.20719999999999994
4320000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.20399799999999998
4330000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.20117200000000002
4340000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.19862699999999997
4350000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.19930599999999998
4360000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.20495500000000003
4370000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.207197
4380000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.21159399999999998
4390000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.21308299999999997
4400000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.21498499999999995
4410000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.21410000000000004
4420000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.215668
4430000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.22047600000000014
4440000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.20933400000000002
4450000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.20532599999999995
4460000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.20065000000000002
4470000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.199414
4480000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.19827000000000003
4490000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.19750199999999996
4500000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.199841
4510000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.20344499999999993
4520000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.20278599999999997
4530000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.20858799999999994
4540000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.21026100000000003
4550000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.20253999999999991
4560000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.20266199999999995
4570000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.20401000000000002
4580000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.206815
4590000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.20350299999999996
4600000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.20455599999999996
4610000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.2004980000000001
4620000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.20132899999999984
4630000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.19872000000000004
4640000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.2038540000000001
4650000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.19898699999999991
4660000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.196938
4670000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.1955999999999999
4680000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.19255000000000005
4690000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.19383100000000006
4700000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.19463400000000003
4710000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.19487799999999997
4720000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.197665
4730000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.19718200000000002
4740000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.19823799999999994
4750000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.19659799999999994
4760000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.19942800000000005
4770000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.20534599999999995
4780000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.20353599999999986
4790000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.20133900000000002
4800000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.199891
4810000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.19874299999999984
4820000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.19807499999999995
4830000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.19740300000000005
4840000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.19769700000000004
4850000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.19609899999999997
4860000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.19982500000000003
4870000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.2001320000000001
4880000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.20105400000000007
4890000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.19818100000000002
4900000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.19773999999999997
4910000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.196572
4920000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.1966110000000001
4930000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.19941200000000012
4940000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.2005379999999999
4950000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.20071899999999995
4960000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.20200600000000002
4970000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.202801
4980000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.21022900000000003
4990000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.213251
5000000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.21340400000000007
5010000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.209046
5020000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.20344500000000004
5030000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.20633
5040000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.211875
5050000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.21523099999999995
5060000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.21494700000000003
5070000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.21741500000000008
5080000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.22190099999999993
5090000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.21577700000000002
5100000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.21787099999999995
5110000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.21342600000000003
5120000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.21353500000000003
5130000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.2111720000000001
5140000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.21243000000000006
5150000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.21295000000000003
5160000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.21285799999999994
5170000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.21150299999999997
5180000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.207296
5190000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.20589100000000013
5200000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.204899
5210000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.20069099999999998
5220000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.201494
5230000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.20947600000000005
5240000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.20991799999999994
5250000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.20626600000000014
5260000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.2087220000000001
5270000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.20929799999999996
5280000.0	neutral	50000.0	noncarrier_noncarrier	truth	100	0.20925800000000006
