arm	replicate_index	sample_af	threshold_years	genotype_class	n_pairs	method	statistic
postintro_denovo	47	0.465	50000.0	carrier_carrier	2185	truth	1.0
postintro_denovo	47	0.465	50000.0	carrier_noncarrier	4992	truth	0.0
postintro_denovo	47	0.465	50000.0	noncarrier_noncarrier	2823	truth	0.2128940843074743
postintro_denovo	47	0.465	50000.0	overall	10000	decode	0.3488
postintro_denovo	47	0.465	50000.0	overall	10000	decode_meanp	0.4461584009
postintro_denovo	48	0.03	1000.0	overall	10000	truth	0.0004
postintro_denovo	48	0.03	1000.0	carrier_noncarrier	575	truth	0.0
postintro_denovo	48	0.03	1000.0	noncarrier_noncarrier	9418	truth	0.00042471862391165854
postintro_denovo	48	0.03	1000.0	overall	10000	decode	0.0005
postintro_denovo	48	0.03	1000.0	overall	10000	decode_meanp	0.006129739815
postintro_denovo	48	0.03	5000.0	overall	10000	truth	0.0025
postintro_denovo	48	0.03	5000.0	carrier_noncarrier	575	truth	0.0
postintro_denovo	48	0.03	5000.0	noncarrier_noncarrier	9418	truth	0.002654491399447866
postintro_denovo	48	0.03	5000.0	overall	10000	decode	0.0044
postintro_denovo	48	0.03	5000.0	overall	10000	decode_meanp	0.02863989014
postintro_denovo	48	0.03	10000.0	overall	10000	truth	0.0071
postintro_denovo	48	0.03	10000.0	carrier_noncarrier	575	truth	0.0
postintro_denovo	48	0.03	10000.0	noncarrier_noncarrier	9418	truth	0.007220216606498195
postintro_denovo	48	0.03	10000.0	overall	10000	decode	0.0129
postintro_denovo	48	0.03	10000.0	overall	10000	decode_meanp	0.05268840075
postintro_denovo	48	0.03	20000.0	overall	10000	truth	0.0297
postintro_denovo	48	0.03	20000.0	carrier_noncarrier	575	truth	0.0
postintro_denovo	48	0.03	20000.0	noncarrier_noncarrier	9418	truth	0.030792100233595243
postintro_denovo	48	0.03	20000.0	overall	10000	decode	0.0453
postintro_denovo	48	0.03	20000.0	overall	10000	decode_meanp	0.0907094583
postintro_denovo	48	0.03	30000.0	overall	10000	truth	0.0695
postintro_denovo	48	0.03	30000.0	carrier_noncarrier	575	truth	0.0
postintro_denovo	48	0.03	30000.0	noncarrier_noncarrier	9418	truth	0.07305160331280526
postintro_denovo	48	0.03	30000.0	overall	10000	decode	0.0765
postintro_denovo	48	0.03	30000.0	overall	10000	decode_meanp	0.1197480197
postintro_denovo	48	0.03	40000.0	overall	10000	truth	0.0981
postintro_denovo	48	0.03	40000.0	carrier_noncarrier	575	truth	0.0
postintro_denovo	48	0.03	40000.0	noncarrier_noncarrier	9418	truth	0.10341898492248885
postintro_denovo	48	0.03	40000.0	overall	10000	decode	0.1037
postintro_denovo	48	0.03	40000.0	overall	10000	decode_meanp	0.1430918872
postintro_denovo	48	0.03	50000.0	overall	10000	truth	0.1176
postintro_denovo	48	0.03	50000.0	carrier_noncarrier	575	truth	0.0
postintro_denovo	48	0.03	50000.0	noncarrier_noncarrier	9418	truth	0.12412401783818221
postintro_denovo	48	0.03	50000.0	overall	10000	decode	0.1395
postintro_denovo	48	0.03	50000.0	overall	10000	decode_meanp	0.1626078227
postintro_denovo	49	0.63	1000.0	overall	10000	truth	0.0004
postintro_denovo	49	0.63	1000.0	carrier_carrier	3962	truth	0.0005047955577990914
postintro_denovo	49	0.63	1000.0	carrier_noncarrier	4653	truth	0.0
postintro_denovo	49	0.63	1000.0	noncarrier_noncarrier	1385	truth	0.001444043321299639
postintro_denovo	49	0.63	1000.0	overall	10000	decode	0.0006
postintro_denovo	49	0.63	1000.0	overall	10000	decode_meanp	0.01294393106
postintro_denovo	49	0.63	5000.0	overall	10000	truth	0.0022
postintro_denovo	49	0.63	5000.0	carrier_carrier	3962	truth	0.003785966683493185
postintro_denovo	49	0.63	5000.0	carrier_noncarrier	4653	truth	0.0
postintro_denovo	49	0.63	5000.0	noncarrier_noncarrier	1385	truth	0.005054151624548736
postintro_denovo	49	0.63	5000.0	overall	10000	decode	0.0061
postintro_denovo	49	0.63	5000.0	overall	10000	decode_meanp	0.0610043997
postintro_denovo	49	0.63	10000.0	overall	10000	truth	0.0071
postintro_denovo	49	0.63	10000.0	carrier_carrier	3962	truth	0.014891468955073196
postintro_denovo	49	0.63	10000.0	carrier_noncarrier	4653	truth	0.0
postintro_denovo	49	0.63	10000.0	noncarrier_noncarrier	1385	truth	0.008664259927797834
postintro_denovo	49	0.63	10000.0	overall	10000	decode	0.0408
postintro_denovo	49	0.63	10000.0	overall	10000	decode_meanp	0.1108720671
postintro_denovo	49	0.63	20000.0	overall	10000	truth	0.0613
postintro_denovo	49	0.63	20000.0	carrier_carrier	3962	truth	0.1352852094901565
postintro_denovo	49	0.63	20000.0	carrier_noncarrier	4653	truth	0.0
postintro_denovo	49	0.63	20000.0	noncarrier_noncarrier	1385	truth	0.0555956678700361
postintro_denovo	49	0.63	20000.0	overall	10000	decode	0.1258
postintro_denovo	49	0.63	20000.0	overall	10000	decode_meanp	0.1859684464
postintro_denovo	49	0.63	30000.0	overall	10000	truth	0.2076
postintro_denovo	49	0.63	30000.0	carrier_carrier	3962	truth	0.4674406865219586
postintro_denovo	49	0.63	30000.0	carrier_noncarrier	4653	truth	0.0
postintro_denovo	49	0.63	30000.0	noncarrier_noncarrier	1385	truth	0.16173285198555956
postintro_denovo	49	0.63	30000.0	overall	10000	decode	0.1747
postintro_denovo	49	0.63	30000.0	overall	10000	decode_meanp	0.241318339
postintro_denovo	49	0.63	40000.0	overall	10000	truth	0.2241
postintro_denovo	49	0.63	40000.0	carrier_carrier	3962	truth	0.4846037354871277
postintro_denovo	49	0.63	40000.0	carrier_noncarrier	4653	truth	0.0
postintro_denovo	49	0.63	40000.0	noncarrier_noncarrier	1385	truth	0.23176895306859205
postintro_denovo	49	0.63	40000.0	overall	10000	decode	0.2073
postintro_denovo	49	0.63	40000.0	overall	10000	decode_meanp	0.2852540317
postintro_denovo	49	0.63	50000.0	overall	10000	truth	0.2421
postintro_denovo	49	0.63	50000.0	carrier_carrier	3962	truth	0.5300353356890459
postintro_denovo	49	0.63	50000.0	carrier_noncarrier	4653	truth	0.0
postintro_denovo	49	0.63	50000.0	noncarrier_noncarrier	1385	truth	0.23176895306859205
postintro_denovo	49	0.63	50000.0	overall	10000	decode	0.2246
postintro_denovo	49	0.63	50000.0	overall	10000	decode_meanp	0.3217509106
postintro_denovo	50	0.005	1000.0	overall	10000	truth	0.0007
postintro_denovo	50	0.005	1000.0	carrier_noncarrier	110	truth	0.0
postintro_denovo	50	0.005	1000.0	noncarrier_noncarrier	9890	truth	0.0007077856420626896
postintro_denovo	50	0.005	1000.0	overall	10000	decode	0.0008
postintro_denovo	50	0.005	1000.0	overall	10000	decode_meanp	0.008555792432
postintro_denovo	50	0.005	5000.0	overall	10000	truth	0.0039
postintro_denovo	50	0.005	5000.0	carrier_noncarrier	110	truth	0.0
postintro_denovo	50	0.005	5000.0	noncarrier_noncarrier	9890	truth	0.003943377148634985
postintro_denovo	50	0.005	5000.0	overall	10000	decode	0.007
postintro_denovo	50	0.005	5000.0	overall	10000	decode_meanp	0.03945510432
postintro_denovo	50	0.005	10000.0	overall	10000	truth	0.0099
postintro_denovo	50	0.005	10000.0	carrier_noncarrier	110	truth	0.0
postintro_denovo	50	0.005	10000.0	noncarrier_noncarrier	9890	truth	0.010010111223458039
postintro_denovo	50	0.005	10000.0	overall	10000	decode	0.0234
postintro_denovo	50	0.005	10000.0	overall	10000	decode_meanp	0.07284516464
postintro_denovo	50	0.005	20000.0	overall	10000	truth	0.0449
postintro_denovo	50	0.005	20000.0	carrier_noncarrier	110	truth	0.0
postintro_denovo	50	0.005	20000.0	noncarrier_noncarrier	9890	truth	0.04539939332659252
postintro_denovo	50	0.005	20000.0	overall	10000	decode	0.0615
postintro_denovo	50	0.005	20000.0	overall	10000	decode_meanp	0.1266542002
postintro_denovo	50	0.005	30000.0	overall	10000	truth	0.0828
postintro_denovo	50	0.005	30000.0	carrier_noncarrier	110	truth	0.0
postintro_denovo	50	0.005	30000.0	noncarrier_noncarrier	9890	truth	0.08372093023255814
postintro_denovo	50	0.005	30000.0	overall	10000	decode	0.1009
postintro_denovo	50	0.005	30000.0	overall	10000	decode_meanp	0.1686650849
postintro_denovo	50	0.005	40000.0	overall	10000	truth	0.1029
postintro_denovo	50	0.005	40000.0	carrier_noncarrier	110	truth	0.0
postintro_denovo	50	0.005	40000.0	noncarrier_noncarrier	9890	truth	0.10404448938321537
postintro_denovo	50	0.005	40000.0	overall	10000	decode	0.1387
postintro_denovo	50	0.005	40000.0	overall	10000	decode_meanp	0.2029141529
postintro_denovo	50	0.005	50000.0	overall	10000	truth	0.1099
postintro_denovo	50	0.005	50000.0	carrier_noncarrier	110	truth	0.0
postintro_denovo	50	0.005	50000.0	noncarrier_noncarrier	9890	truth	0.11112234580384227
postintro_denovo	50	0.005	50000.0	overall	10000	decode	0.1761
postintro_denovo	50	0.005	50000.0	overall	10000	decode_meanp	0.2317759026
postintro_denovo	51	0.215	1000.0	overall	10000	truth	0.0002
postintro_denovo	51	0.215	1000.0	carrier_carrier	454	truth	0.0022026431718061676
postintro_denovo	51	0.215	1000.0	carrier_noncarrier	3366	truth	0.0
postintro_denovo	51	0.215	1000.0	noncarrier_noncarrier	6180	truth	0.00016181229773462783
postintro_denovo	51	0.215	1000.0	overall	10000	decode	0.0006
postintro_denovo	51	0.215	1000.0	overall	10000	decode_meanp	0.00872260272
postintro_denovo	51	0.215	5000.0	overall	10000	truth	0.0027
postintro_denovo	51	0.215	5000.0	carrier_carrier	454	truth	0.00881057268722467
postintro_denovo	51	0.215	5000.0	carrier_noncarrier	3366	truth	0.0
postintro_denovo	51	0.215	5000.0	noncarrier_noncarrier	6180	truth	0.00372168284789644
postintro_denovo	51	0.215	5000.0	overall	10000	decode	0.0067
postintro_denovo	51	0.215	5000.0	overall	10000	decode_meanp	0.03768682761
postintro_denovo	51	0.215	10000.0	overall	10000	truth	0.0082
postintro_denovo	51	0.215	10000.0	carrier_carrier	454	truth	0.04185022026431718
postintro_denovo	51	0.215	10000.0	carrier_noncarrier	3366	truth	0.0
postintro_denovo	51	0.215	10000.0	noncarrier_noncarrier	6180	truth	0.010194174757281554
postintro_denovo	51	0.215	10000.0	overall	10000	decode	0.0306
postintro_denovo	51	0.215	10000.0	overall	10000	decode_meanp	0.06491009767
postintro_denovo	51	0.215	20000.0	overall	10000	truth	0.053
postintro_denovo	51	0.215	20000.0	carrier_carrier	454	truth	0.15638766519823788
postintro_denovo	51	0.215	20000.0	carrier_noncarrier	3366	truth	0.0
postintro_denovo	51	0.215	20000.0	noncarrier_noncarrier	6180	truth	0.07427184466019418
postintro_denovo	51	0.215	20000.0	overall	10000	decode	0.0705
postintro_denovo	51	0.215	20000.0	overall	10000	decode_meanp	0.1032477236
postintro_denovo	51	0.215	30000.0	overall	10000	truth	0.1136
postintro_denovo	51	0.215	30000.0	carrier_carrier	454	truth	0.4118942731277533
postintro_denovo	51	0.215	30000.0	carrier_noncarrier	3366	truth	0.0
postintro_denovo	51	0.215	30000.0	noncarrier_noncarrier	6180	truth	0.15355987055016182
postintro_denovo	51	0.215	30000.0	overall	10000	decode	0.097
postintro_denovo	51	0.215	30000.0	overall	10000	decode_meanp	0.1305655431
postintro_denovo	51	0.215	40000.0	overall	10000	truth	0.1378
postintro_denovo	51	0.215	40000.0	carrier_carrier	454	truth	0.4118942731277533
postintro_denovo	51	0.215	40000.0	carrier_noncarrier	3366	truth	0.0
postintro_denovo	51	0.215	40000.0	noncarrier_noncarrier	6180	truth	0.19271844660194173
postintro_denovo	51	0.215	40000.0	overall	10000	decode	0.1146
postintro_denovo	51	0.215	40000.0	overall	10000	decode_meanp	0.1521109667
postintro_denovo	51	0.215	50000.0	overall	10000	truth	0.1525
postintro_denovo	51	0.215	50000.0	carrier_carrier	454	truth	0.73568281938326
postintro_denovo	51	0.215	50000.0	carrier_noncarrier	3366	truth	0.0
postintro_denovo	51	0.215	50000.0	noncarrier_noncarrier	6180	truth	0.19271844660194173
postintro_denovo	51	0.215	50000.0	overall	10000	decode	0.138
postintro_denovo	51	0.215	50000.0	overall	10000	decode_meanp	0.1701293742
postintro_denovo	52	0.225	1000.0	overall	10000	truth	0.0005
postintro_denovo	52	0.225	1000.0	carrier_carrier	502	truth	0.00597609561752988
postintro_denovo	52	0.225	1000.0	carrier_noncarrier	3530	truth	0.0
postintro_denovo	52	0.225	1000.0	noncarrier_noncarrier	5968	truth	0.0003351206434316354
postintro_denovo	52	0.225	1000.0	overall	10000	decode	0.0007
postintro_denovo	52	0.225	1000.0	overall	10000	decode_meanp	0.01189874305
postintro_denovo	52	0.225	5000.0	overall	10000	truth	0.0025
postintro_denovo	52	0.225	5000.0	carrier_carrier	502	truth	0.01593625498007968
postintro_denovo	52	0.225	5000.0	carrier_noncarrier	3530	truth	0.0
postintro_denovo	52	0.225	5000.0	noncarrier_noncarrier	5968	truth	0.002848525469168901
postintro_denovo	52	0.225	5000.0	overall	10000	decode	0.0046
postintro_denovo	52	0.225	5000.0	overall	10000	decode_meanp	0.05495678654
postintro_denovo	52	0.225	10000.0	overall	10000	truth	0.0083
postintro_denovo	52	0.225	10000.0	carrier_carrier	502	truth	0.06573705179282868
postintro_denovo	52	0.225	10000.0	carrier_noncarrier	3530	truth	0.0
postintro_denovo	52	0.225	10000.0	noncarrier_noncarrier	5968	truth	0.008378016085790885
postintro_denovo	52	0.225	10000.0	overall	10000	decode	0.0313
postintro_denovo	52	0.225	10000.0	overall	10000	decode_meanp	0.0978463236
postintro_denovo	52	0.225	20000.0	overall	10000	truth	0.0422
postintro_denovo	52	0.225	20000.0	carrier_carrier	502	truth	0.37649402390438247
postintro_denovo	52	0.225	20000.0	carrier_noncarrier	3530	truth	0.0
postintro_denovo	52	0.225	20000.0	noncarrier_noncarrier	5968	truth	0.03904155495978552
postintro_denovo	52	0.225	20000.0	overall	10000	decode	0.1337
postintro_denovo	52	0.225	20000.0	overall	10000	decode_meanp	0.157837642
postintro_denovo	52	0.225	30000.0	overall	10000	truth	0.0937
postintro_denovo	52	0.225	30000.0	carrier_carrier	502	truth	0.50199203187251
postintro_denovo	52	0.225	30000.0	carrier_noncarrier	3530	truth	0.0
postintro_denovo	52	0.225	30000.0	noncarrier_noncarrier	5968	truth	0.11477882037533511
postintro_denovo	52	0.225	30000.0	overall	10000	decode	0.1848
postintro_denovo	52	0.225	30000.0	overall	10000	decode_meanp	0.1976119313
postintro_denovo	52	0.225	40000.0	overall	10000	truth	0.2351
postintro_denovo	52	0.225	40000.0	carrier_carrier	502	truth	0.950199203187251
postintro_denovo	52	0.225	40000.0	carrier_noncarrier	3530	truth	0.0
postintro_denovo	52	0.225	40000.0	noncarrier_noncarrier	5968	truth	0.3140080428954424
postintro_denovo	52	0.225	40000.0	overall	10000	decode	0.2166
postintro_denovo	52	0.225	40000.0	overall	10000	decode_meanp	0.2264282992
postintro_denovo	52	0.225	50000.0	overall	10000	truth	0.2412
postintro_denovo	52	0.225	50000.0	carrier_carrier	502	truth	0.950199203187251
postintro_denovo	52	0.225	50000.0	carrier_noncarrier	3530	truth	0.0
postintro_denovo	52	0.225	50000.0	noncarrier_noncarrier	5968	truth	0.3242292225201072
postintro_denovo	52	0.225	50000.0	overall	10000	decode	0.2401
postintro_denovo	52	0.225	50000.0	overall	10000	decode_meanp	0.2489037989
postintro_denovo	53	0.075	1000.0	overall	10000	truth	0.0007
postintro_denovo	53	0.075	1000.0	carrier_carrier	52	truth	0.019230769230769232
postintro_denovo	53	0.075	1000.0	carrier_noncarrier	1415	truth	0.0
postintro_denovo	53	0.075	1000.0	noncarrier_noncarrier	8533	truth	0.000703152466893238
postintro_denovo	53	0.075	1000.0	overall	10000	decode	0.0004
postintro_denovo	53	0.075	1000.0	overall	10000	decode_meanp	0.01083068869
postintro_denovo	53	0.075	5000.0	overall	10000	truth	0.003
postintro_denovo	53	0.075	5000.0	carrier_carrier	52	truth	0.019230769230769232
postintro_denovo	53	0.075	5000.0	carrier_noncarrier	1415	truth	0.0
postintro_denovo	53	0.075	5000.0	noncarrier_noncarrier	8533	truth	0.0033985702566506504
postintro_denovo	53	0.075	5000.0	overall	10000	decode	0.0053
postintro_denovo	53	0.075	5000.0	overall	10000	decode_meanp	0.05115309369
postintro_denovo	53	0.075	10000.0	overall	10000	truth	0.0075
postintro_denovo	53	0.075	10000.0	carrier_carrier	52	truth	0.1346153846153846
postintro_denovo	53	0.075	10000.0	carrier_noncarrier	1415	truth	0.0
postintro_denovo	53	0.075	10000.0	noncarrier_noncarrier	8533	truth	0.007969061291456697
postintro_denovo	53	0.075	10000.0	overall	10000	decode	0.0231
postintro_denovo	53	0.075	10000.0	overall	10000	decode_meanp	0.09303343496
postintro_denovo	53	0.075	20000.0	overall	10000	truth	0.0428
postintro_denovo	53	0.075	20000.0	carrier_carrier	52	truth	0.6346153846153846
postintro_denovo	53	0.075	20000.0	carrier_noncarrier	1415	truth	0.0
postintro_denovo	53	0.075	20000.0	noncarrier_noncarrier	8533	truth	0.04629087073713817
postintro_denovo	53	0.075	20000.0	overall	10000	decode	0.085
postintro_denovo	53	0.075	20000.0	overall	10000	decode_meanp	0.1565659978
postintro_denovo	53	0.075	30000.0	overall	10000	truth	0.0919
postintro_denovo	53	0.075	30000.0	carrier_carrier	52	truth	0.6346153846153846
postintro_denovo	53	0.075	30000.0	carrier_noncarrier	1415	truth	0.0
postintro_denovo	53	0.075	30000.0	noncarrier_noncarrier	8533	truth	0.10383218094456814
postintro_denovo	53	0.075	30000.0	overall	10000	decode	0.157
postintro_denovo	53	0.075	30000.0	overall	10000	decode_meanp	0.2027859495
postintro_denovo	53	0.075	40000.0	overall	10000	truth	0.1728
postintro_denovo	53	0.075	40000.0	carrier_carrier	52	truth	0.6346153846153846
postintro_denovo	53	0.075	40000.0	carrier_noncarrier	1415	truth	0.0
postintro_denovo	53	0.075	40000.0	noncarrier_noncarrier	8533	truth	0.19864057189733975
postintro_denovo	53	0.075	40000.0	overall	10000	decode	0.2048
