source,pair_class,position_0based,n_pairs,mean_tmrca_years,count_recent_5000,frac_recent_5000,count_recent_10000,frac_recent_10000,count_recent_20000,frac_recent_20000,count_recent_30000,frac_recent_30000,count_recent_40000,frac_recent_40000,count_recent_50000,frac_recent_50000,replicate,onset_years,sample_af
decoded,alt/alt,5000000,38,14205.555424146176,4,0.1052631578947368,16,0.4210526315789473,34,0.8947368421052632,35,0.9210526315789472,37,0.9736842105263158,37,0.9736842105263158,75,10000,0.075
decoded,all pairs,5000000,10000,448949.68412599707,38,0.0038,189,0.0189,695,0.0695,1261,0.1261,2012,0.2012,2497,0.2497,75,10000,0.075
truth,ref/ref,5000000,8580,274224.2715617716,20,0.0023310023310023,66,0.0076923076923076,469,0.0546620046620046,729,0.0849650349650349,1185,0.1381118881118881,1955,0.2278554778554778,75,10000,0.075
truth,alt/ref,5000000,1382,1395425.4343367715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,75,10000,0.075
truth,alt/alt,5000000,38,13161.184210526317,2,0.0526315789473684,20,0.5263157894736842,38,1.0,38,1.0,38,1.0,38,1.0,75,10000,0.075
truth,all pairs,5000000,10000,428182.23252534185,22,0.0022,86,0.0086,507,0.0507,767,0.0767,1223,0.1223,1993,0.1993,75,10000,0.075
decoded,ref/ref,5000000,4810,207554.8649508074,33,0.0068607068607068,127,0.0264033264033264,356,0.074012474012474,586,0.1218295218295218,735,0.1528066528066528,830,0.1725571725571725,76,10000,0.305
decoded,alt/ref,5000000,4273,1250723.5252809986,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,76,10000,0.305
decoded,alt/alt,5000000,917,44003.05368378311,28,0.0305343511450381,127,0.1384950926935659,328,0.3576881134133042,452,0.4929116684841875,493,0.5376226826608506,722,0.787350054525627,76,10000,0.305
decoded,all pairs,5000000,10000,638303.132416712,61,0.0061,254,0.0254,684,0.0684,1038,0.1038,1228,0.1228,1552,0.1552,76,10000,0.305
truth,ref/ref,5000000,4810,267993.24324324325,19,0.0039501039501039,61,0.0126819126819126,209,0.0434511434511434,533,0.1108108108108108,645,0.1340956340956341,714,0.1484407484407484,76,10000,0.305
truth,alt/ref,5000000,4273,1553509.6984729462,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,76,10000,0.305
truth,alt/alt,5000000,917,31455.288985823336,5,0.0054525627044711,34,0.0370774263904034,332,0.3620501635768811,368,0.401308615049073,555,0.6052344601962922,917,1.0,76,10000,0.305
truth,all pairs,5000000,10000,795603.8941574899,24,0.0024,95,0.0095,541,0.0541,901,0.0901,1200,0.12,1631,0.1631,76,10000,0.305
decoded,ref/ref,5000000,9224,292079.8920849773,32,0.0034692107545533,143,0.0155030355594102,505,0.0547484822202948,762,0.0826105810928014,990,0.1073287077189939,1207,0.1308542931483087,77,10000,0.04
decoded,alt/ref,5000000,758,871243.1336684129,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,77,10000,0.04
decoded,alt/alt,5000000,18,14563.0488497205,7,0.3888888888888889,8,0.4444444444444444,13,0.7222222222222222,15,0.8333333333333334,17,0.9444444444444444,18,1.0,77,10000,0.04
decoded,all pairs,5000000,10000,335480.93547917827,39,0.0039,151,0.0151,518,0.0518,777,0.0777,1007,0.1007,1225,0.1225,77,10000,0.04
truth,ref/ref,5000000,9224,168825.87543365135,21,0.0022766695576756,54,0.0058542931483087,300,0.0325238508239375,628,0.0680832610581092,1150,0.1246747614917606,1870,0.2027320034692107,77,10000,0.04
truth,alt/ref,5000000,758,960500.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,77,10000,0.04
truth,alt/alt,5000000,18,13076.388888888889,0,0.0,7,0.3888888888888889,18,1.0,18,1.0,18,1.0,18,1.0,77,10000,0.04
truth,all pairs,5000000,10000,228554.425,21,0.0021,61,0.0061,318,0.0318,646,0.0646,1168,0.1168,1888,0.1888,77,10000,0.04
decoded,ref/ref,5000000,6176,311305.32379532536,38,0.0061528497409326,236,0.0382124352331606,959,0.1552784974093264,1461,0.2365608808290155,1776,0.2875647668393782,1937,0.3136334196891192,78,10000,0.2175
decoded,alt/ref,5000000,3385,1099980.1825332476,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,78,10000,0.2175
decoded,alt/alt,5000000,439,32334.979606988298,18,0.041002277904328,75,0.1708428246013667,198,0.4510250569476082,278,0.6332574031890661,360,0.8200455580865603,381,0.8678815489749431,78,10000,0.2175
decoded,all pairs,5000000,10000,566024.9653682441,56,0.0056,311,0.0311,1157,0.1157,1739,0.1739,2136,0.2136,2318,0.2318,78,10000,0.2175
truth,ref/ref,5000000,6176,517090.6330958549,30,0.0048575129533678,60,0.0097150259067357,294,0.0476036269430051,933,0.1510686528497409,1790,0.2898316062176165,1790,0.2898316062176165,78,10000,0.2175
truth,alt/ref,5000000,3385,909590.5096011816,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,78,10000,0.2175
truth,alt/alt,5000000,439,30711.56036446469,7,0.0159453302961275,31,0.0706150341685649,158,0.3599088838268792,163,0.3712984054669704,277,0.6309794988610479,439,1.0,78,10000,0.2175
truth,all pairs,5000000,10000,628599.8,37,0.0037,91,0.0091,452,0.0452,1096,0.1096,2067,0.2067,2229,0.2229,78,10000,0.2175
decoded,ref/ref,5000000,4789,210511.57156816815,26,0.0054291083733556,119,0.0248486114011275,433,0.0904155356024222,693,0.1447066193359782,946,0.1975360200459386,1214,0.2534975986636041,79,10000,0.31
decoded,alt/ref,5000000,4255,1755968.1116086142,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,79,10000,0.31
decoded,alt/alt,5000000,956,35533.06548117746,18,0.0188284518828451,134,0.1401673640167364,425,0.4445606694560669,648,0.6778242677824268,748,0.7824267782426778,800,0.8368200836820083,79,10000,0.31
decoded,all pairs,5000000,10000,851375.3841734617,44,0.0044,253,0.0253,858,0.0858,1341,0.1341,1694,0.1694,2014,0.2014,79,10000,0.31
truth,ref/ref,5000000,4789,293349.55105449987,19,0.0039674253497598,43,0.0089789100020881,183,0.0382125704740029,669,0.13969513468365,833,0.1739402798078931,1437,0.3000626435581541,79,10000,0.31
truth,alt/ref,5000000,4255,1670615.660726296,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,79,10000,0.31
truth,alt/alt,5000000,956,21725.810669456067,11,0.0115062761506276,40,0.0418410041841004,215,0.2248953974895397,956,1.0,956,1.0,956,1.0,79,10000,0.31
truth,all pairs,5000000,10000,853409.051139039,30,0.003,83,0.0083,398,0.0398,1625,0.1625,1789,0.1789,2393,0.2393,79,10000,0.31
decoded,ref/ref,5000000,6519,330357.7529692938,46,0.0070562969780641,159,0.024390243902439,592,0.0908114741524773,1037,0.1590734775272281,1207,0.1851510967939868,1381,0.2118423071023163,80,10000,0.195
decoded,alt/ref,5000000,3101,1361694.0712027673,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,80,10000,0.195
decoded,alt/alt,5000000,380,52857.464268989504,10,0.0263157894736842,54,0.1421052631578947,102,0.2684210526315789,150,0.3947368421052631,193,0.5078947368421053,204,0.5368421052631579,80,10000,0.195
decoded,all pairs,5000000,10000,639630.1342828824,56,0.0056,213,0.0213,694,0.0694,1187,0.1187,1400,0.14,1585,0.1585,80,10000,0.195
truth,ref/ref,5000000,6519,235944.16321521704,21,0.0032213529682466,51,0.0078232857800276,430,0.0659610369688602,890,0.1365240067495014,1144,0.1754870378892468,1193,0.183003528148489,80,10000,0.195
truth,alt/ref,5000000,3101,1429373.0065981522,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,80,10000,0.195
truth,alt/alt,5000000,380,28155.263157894737,4,0.0105263157894736,24,0.0631578947368421,118,0.3105263157894737,208,0.5473684210526316,380,1.0,380,1.0,80,10000,0.195
truth,all pairs,5000000,10000,598130.469346087,25,0.0025,75,0.0075,548,0.0548,1098,0.1098,1524,0.1524,1573,0.1573,80,10000,0.195
decoded,ref/ref,5000000,4924,179113.16938984834,30,0.0060926076360682,184,0.0373679935012185,654,0.1328188464662875,1270,0.2579203899268887,1724,0.3501218521527213,2048,0.4159220146222583,81,10000,0.2975
decoded,alt/ref,5000000,4207,896343.3652932775,0,0.0,0,0.0,2,0.0004753981459472,2,0.0004753981459472,2,0.0004753981459472,2,0.0004753981459472,81,10000,0.2975
decoded,alt/alt,5000000,869,54008.3267236676,11,0.0126582278481012,60,0.0690448791714614,213,0.2451093210586881,319,0.3670886075949367,411,0.4729574223245109,492,0.5661680092059839,81,10000,0.2975
decoded,all pairs,5000000,10000,469980.3019787299,41,0.0041,244,0.0244,869,0.0869,1591,0.1591,2137,0.2137,2542,0.2542,81,10000,0.2975
truth,ref/ref,5000000,4924,205021.09565393988,11,0.002233956133225,31,0.0062956945572705,241,0.0489439480097481,615,0.1248984565393988,928,0.1884646628757108,1826,0.3708367181153533,81,10000,0.2975
truth,alt/ref,5000000,4207,747816.6745899691,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,81,10000,0.2975
truth,alt/alt,5000000,869,24325.086306098965,10,0.0115074798619102,33,0.0379746835443038,225,0.2589182968929804,488,0.5615650172612198,869,1.0,869,1.0,81,10000,0.2975
truth,all pairs,5000000,10000,417672.7125,21,0.0021,64,0.0064,466,0.0466,1103,0.1103,1797,0.1797,2695,0.2695,81,10000,0.2975
decoded,ref/ref,5000000,4504,96852.09136867589,21,0.0046625222024866,98,0.0217584369449378,252,0.0559502664298401,608,0.1349911190053286,836,0.1856127886323268,1157,0.2568827708703374,82,10000,0.325
decoded,alt/ref,5000000,4373,834013.3031441378,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,82,10000,0.325
decoded,alt/alt,5000000,1123,91275.46363387392,15,0.0133570792520035,55,0.0489759572573463,301,0.2680320569902048,511,0.4550311665182546,617,0.5494211932324132,670,0.5966162065894924,82,10000,0.325
decoded,all pairs,5000000,10000,418586.4339834672,36,0.0036,153,0.0153,553,0.0553,1119,0.1119,1453,0.1453,1827,0.1827,82,10000,0.325
truth,ref/ref,5000000,4504,110859.23623445828,20,0.0044404973357015,43,0.0095470692717584,230,0.0510657193605683,455,0.1010213143872113,569,0.1263321492007104,859,0.1907193605683836,82,10000,0.325
truth,alt/ref,5000000,4373,1284366.9786816766,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,82,10000,0.325
truth,alt/alt,5000000,1123,34495.102404274265,11,0.0097951914514692,39,0.0347284060552092,164,0.1460373998219056,352,0.3134461264470169,766,0.6821015138023152,1054,0.9385574354407836,82,10000,0.325
truth,all pairs,5000000,10000,615458.4797774972,31,0.0031,82,0.0082,394,0.0394,807,0.0807,1335,0.1335,1913,0.1913,82,10000,0.325
decoded,ref/ref,5000000,9380,401075.11572156486,45,0.0047974413646055,151,0.0160980810234541,554,0.0590618336886993,931,0.0992537313432835,1236,0.1317697228144989,1417,0.1510660980810234,83,10000,0.0325
decoded,alt/ref,5000000,611,1112883.3188733864,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,83,10000,0.0325
decoded,alt/alt,5000000,9,29288.341415414357,1,0.1111111111111111,3,0.3333333333333333,4,0.4444444444444444,5,0.5555555555555556,6,0.6666666666666666,6,0.6666666666666666,83,10000,0.0325
decoded,all pairs,5000000,10000,444231.9888372656,46,0.0046,154,0.0154,558,0.0558,936,0.0936,1242,0.1242,1423,0.1423,83,10000,0.0325
truth,ref/ref,5000000,9380,288129.7974413646,27,0.0028784648187633,63,0.0067164179104477,356,0.0379530916844349,722,0.0769722814498933,1112,0.1185501066098081,1428,0.1522388059701492,83,10000,0.0325
truth,alt/ref,5000000,611,1322012.1223546248,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,83,10000,0.0325
truth,alt/alt,5000000,9,12972.222222222224,0,0.0,1,0.1111111111111111,9,1.0,9,1.0,9,1.0,9,1.0,83,10000,0.0325
truth,all pairs,5000000,10000,351052.36567586754,27,0.0027,64,0.0064,365,0.0365,731,0.0731,1121,0.1121,1437,0.1437,83,10000,0.0325
decoded,ref/ref,5000000,1127,543431.6347539697,9,0.0079858030168589,30,0.0266193433895297,71,0.0629991126885536,111,0.0984915705412599,134,0.1188997338065661,157,0.1393078970718722,84,10000,0.66
decoded,alt/ref,5000000,4454,1213469.8950356366,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,84,10000,0.66
decoded,alt/alt,5000000,4419,40074.316659735225,41,0.0092781172210907,198,0.0448065173116089,970,0.2195066757184883,2115,0.4786150712830957,2914,0.6594252093233763,3322,0.7517537904503281,84,10000,0.66
decoded,all pairs,5000000,10000,619433.0770175819,50,0.005,228,0.0228,1041,0.1041,2226,0.2226,3048,0.3048,3479,0.3479,84,10000,0.66
truth,ref/ref,5000000,1127,322598.71339840285,9,0.0079858030168589,14,0.0124223602484472,70,0.062111801242236,158,0.1401952085181899,166,0.1472937000887311,203,0.1801242236024844,84,10000,0.66
truth,alt/ref,5000000,4454,1462729.518242727,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,84,10000,0.66
truth,alt/alt,5000000,4419,38830.33491740213,21,0.0047522063815342,90,0.020366598778004,399,0.0902919212491513,993,0.2247114731839782,2180,0.4933242815116542,2459,0.5564607377234668,84,10000,0.66
truth,all pairs,5000000,10000,705015.7274253106,30,0.003,104,0.0104,469,0.0469,1151,0.1151,2346,0.2346,2662,0.2662,84,10000,0.66
decoded,ref/ref,5000000,8480,289988.0014005039,46,0.0054245283018867,215,0.0253537735849056,973,0.1147405660377358,1528,0.180188679245283,2030,0.2393867924528301,2641,0.311438679245283,85,10000,0.0775
decoded,alt/ref,5000000,1454,1191276.7786216866,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,85,10000,0.0775
decoded,alt/alt,5000000,66,23331.036209433438,14,0.2121212121212121,24,0.3636363636363636,46,0.696969696969697,57,0.8636363636363636,58,0.8787878787878788,59,0.8939393939393939,85,10000,0.0775
decoded,all pairs,5000000,10000,419275.4536382028,60,0.006,239,0.0239,1019,0.1019,1585,0.1585,2088,0.2088,2700,0.27,85,10000,0.0775
truth,ref/ref,5000000,8480,218029.46639150943,20,0.0023584905660377,67,0.0079009433962264,423,0.0498820754716981,1432,0.1688679245283018,1445,0.1704009433962264,1773,0.2090801886792452,85,10000,0.0775
truth,alt/ref,5000000,1454,950875.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,85,10000,0.0775
truth,alt/alt,5000000,66,18873.10606060606,8,0.1212121212121212,14,0.2121212121212121,31,0.4696969696969697,66,1.0,66,1.0,66,1.0,85,10000,0.0775
truth,all pairs,5000000,10000,323270.775,28,0.0028,81,0.0081,454,0.0454,1498,0.1498,1511,0.1511,1839,0.1839,85,10000,0.0775
decoded,ref/ref,5000000,7647,350205.29162084265,49,0.0064077415980122,172,0.02249248071139,447,0.0584542958022754,741,0.0969007453903491,959,0.1254086569896691,1241,0.1622858637374133,86,10000,0.1225
decoded,alt/ref,5000000,2196,1102539.601051048,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,86,10000,0.1225
decoded,alt/alt,5000000,157,25299.525598886,6,0.0382165605095541,31,0.197452229299363,107,0.6815286624203821,125,0.7961783439490446,128,0.8152866242038217,142,0.9044585987261148,86,10000,0.1225
decoded,all pairs,5000000,10000,510316.885445171,55,0.0055,203,0.0203,554,0.0554,866,0.0866,1087,0.1087,1383,0.1383,86,10000,0.1225
truth,ref/ref,5000000,7647,847579.8397597183,18,0.0023538642604943,57,0.0074539034915653,313,0.0409310840852621,725,0.0948084216032431,944,0.1234471034392572,966,0.126324048646528,86,10000,0.1225
truth,alt/ref,5000000,2196,1405193.928574724,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,86,10000,0.1225
truth,alt/alt,5000000,157,27756.369426751597,4,0.0254777070063694,15,0.0955414012738853,59,0.375796178343949,69,0.4394904458598726,157,1.0,157,1.0,86,10000,0.1225
truth,all pairs,5000000,10000,957160.665179266,22,0.0022,72,0.0072,372,0.0372,794,0.0794,1101,0.1101,1123,0.1123,86,10000,0.1225
decoded,ref/ref,5000000,9358,543490.6159407648,53,0.0056636033340457,170,0.0181662748450523,733,0.0783287027142551,1076,0.1149818337251549,1416,0.1513143834152596,1694,0.1810215858089335,87,10000,0.035
decoded,alt/ref,5000000,636,1398762.344558872,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,87,10000,0.035
decoded,alt/alt,5000000,6,15073.442088263066,2,0.3333333333333333,5,0.8333333333333334,5,0.8333333333333334,5,0.8333333333333334,5,0.8333333333333334,5,0.8333333333333334,87,10000,0.035
decoded,all pairs,5000000,10000,597568.8475765649,55,0.0055,175,0.0175,738,0.0738,1081,0.1081,1421,0.1421,1699,0.1699,87,10000,0.035
truth,ref/ref,5000000,9358,325913.33181242226,32,0.0034195340884804,65,0.0069459286172259,380,0.0406069673007052,752,0.0803590510792904,1882,0.2011113485787561,2036,0.2175678563795683,87,10000,0.035
truth,alt/ref,5000000,636,2660762.8197279577,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,87,10000,0.035
truth,alt/alt,5000000,6,9375.0,1,0.1666666666666666,2,0.3333333333333333,6,1.0,6,1.0,6,1.0,6,1.0,87,10000,0.035
truth,all pairs,5000000,10000,474219.8362447628,33,0.0033,67,0.0067,386,0.0386,758,0.0758,1888,0.1888,2042,0.2042,87,10000,0.035
decoded,ref/ref,5000000,4397,425353.240687307,37,0.0084148282920172,136,0.0309301796679554,343,0.0780077325449169,516,0.1173527405048897,677,0.1539686149647487,775,0.1762565385490107,88,10000,0.335
decoded,alt/ref,5000000,4518,1077460.105360072,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,88,10000,0.335
decoded,alt/alt,5000000,1085,37608.55195573498,20,0.0184331797235023,73,0.0672811059907834,296,0.2728110599078341,537,0.4949308755760369,650,0.5990783410138248,861,0.7935483870967742,88,10000,0.335
decoded,all pairs,5000000,10000,677904.8234190866,57,0.0057,209,0.0209,639,0.0639,1053,0.1053,1327,0.1327,1636,0.1636,88,10000,0.335
truth,ref/ref,5000000,4397,428987.83261314535,23,0.0052308392085512,49,0.0111439617921309,297,0.0675460541278144,432,0.0982488060040937,677,0.1539686149647487,1030,0.2342506254264271,88,10000,0.335
truth,alt/ref,5000000,4518,996750.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,88,10000,0.335
truth,alt/alt,5000000,1085,30228.571428571428,14,0.0129032258064516,54,0.0497695852534562,338,0.3115207373271889,559,0.5152073732718894,789,0.727188940092166,1085,1.0,88,10000,0.335
truth,all pairs,5000000,10000,642237.4,37,0.0037,103,0.0103,635,0.0635,991,0.0991,1466,0.1466,2115,0.2115,88,10000,0.335
decoded,ref/ref,5000000,4953,427807.13286780857,27,0.0054512416717141,142,0.0286694932364223,366,0.0738946093276801,521,0.105188774480113,717,0.1447607510599636,872,0.1760549162123965,89,10000,0.2975
decoded,alt/ref,5000000,4201,1611516.1278185206,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,89,10000,0.2975
decoded,alt/alt,5000000,846,29070.072632755244,31,0.0366430260047281,167,0.1973995271867612,356,0.4208037825059101,588,0.6950354609929078,682,0.806146572104019,744,0.8794326241134752,89,10000,0.2975
decoded,all pairs,5000000,10000,891350.1263507172,58,0.0058,309,0.0309,722,0.0722,1109,0.1109,1399,0.1399,1616,0.1616,89,10000,0.2975
truth,ref/ref,5000000,4953,247461.9674944478,17,0.0034322632747829,40,0.0080759135877246,334,0.0674338784575005,568,0.1146779729456894,653,0.1318392893196042,1051,0.2121946295174641,89,10000,0.2975
truth,alt/ref,5000000,4201,1460795.4125469425,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,89,10000,0.2975
truth,alt/alt,5000000,846,25251.32978723404,8,0.0094562647754137,45,0.0531914893617021,386,0.4562647754137116,461,0.5449172576832151,846,1.0,846,1.0,89,10000,0.2975
truth,all pairs,5000000,10000,738384.3278109705,25,0.0025,85,0.0085,720,0.072,1029,0.1029,1499,0.1499,1897,0.1897,89,10000,0.2975
decoded,ref/ref,5000000,8883,268617.6660633756,42,0.0047281323877068,241,0.0271304739389845,861,0.0969267139479905,1569,0.1766295170550489,2436,0.2742316784869976,3005,0.3382866148823595,90,10000,0.0575
decoded,alt/ref,5000000,1090,566168.5417353509,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,90,10000,0.0575
decoded,alt/alt,5000000,27,7474.603642350715,4,0.1481481481481481,23,0.8518518518518519,27,1.0,27,1.0,27,1.0,27,1.0,90,10000,0.0575
decoded,all pairs,5000000,10000,300345.62524308416,46,0.0046,264,0.0264,888,0.0888,1596,0.1596,2463,0.2463,3032,0.3032,90,10000,0.0575
truth,ref/ref,5000000,8883,339757.40177867835,26,0.0029269390971518,59,0.0066419002589215,634,0.0713722841382415,830,0.0934369019475402,1563,0.1759540695710908,2103,0.2367443431273218,90,10000,0.0575
truth,alt/ref,5000000,1090,1516894.9788514904,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,90,10000,0.0575
truth,alt/alt,5000000,27,10949.074074074077,0,0.0,5,0.1851851851851851,27,1.0,27,1.0,27,1.0,27,1.0,90,10000,0.0575
truth,all pairs,5000000,10000,467177.6151948125,26,0.0026,64,0.0064,661,0.0661,857,0.0857,1590,0.159,2130,0.213,90,10000,0.0575
decoded,ref/ref,5000000,8724,372879.565198319,50,0.0057313159101329,144,0.0165061898211829,412,0.0472260430994956,759,0.0870013755158184,1099,0.1259743237047226,1373,0.1573819348922512,91,10000,0.0675
decoded,alt/ref,5000000,1227,954659.952176663,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0008149959250203,2,0.0016299918500407,91,10000,0.0675
decoded,alt/alt,5000000,49,19927.1275925088,1,0.0204081632653061,3,0.0612244897959183,28,0.5714285714285714,43,0.8775510204081632,48,0.979591836734694,48,0.979591836734694,91,10000,0.0675
decoded,all pairs,5000000,10000,442534.5517362934,51,0.0051,147,0.0147,440,0.044,802,0.0802,1148,0.1148,1423,0.1423,91,10000,0.0675
truth,ref/ref,5000000,8724,428511.605914718,27,0.0030949105914718,91,0.010430994956442,327,0.0374828060522696,735,0.0842503438789546,947,0.1085511233379183,1607,0.1842044933516735,91,10000,0.0675
truth,alt/ref,5000000,1227,988750.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,91,10000,0.0675
truth,alt/alt,5000000,49,17533.163265306124,0,0.0,2,0.0408163265306122,30,0.6122448979591837,49,1.0,49,1.0,49,1.0,91,10000,0.0675
truth,all pairs,5000000,10000,495239.0625,27,0.0027,93,0.0093,357,0.0357,784,0.0784,996,0.0996,1656,0.1656,91,10000,0.0675
decoded,ref/ref,5000000,8094,388814.5604192463,29,0.0035829009142574,106,0.013096120583148,401,0.0495428712626637,861,0.1063750926612305,1304,0.1611069928341981,1637,0.202248579194465,92,10000,0.0975
decoded,alt/ref,5000000,1800,606701.674899247,0,0.0,0,0.0,0,0.0,0,0.0,2,0.0011111111111111,3,0.0016666666666666,92,10000,0.0975
decoded,alt/alt,5000000,106,27477.482618425747,14,0.1320754716981132,31,0.2924528301886792,45,0.4245283018867924,69,0.6509433962264151,85,0.8018867924528302,88,0.8301886792452831,92,10000,0.0975
decoded,all pairs,5000000,10000,424204.06800095766,43,0.0043,137,0.0137,446,0.0446,930,0.093,1391,0.1391,1728,0.1728,92,10000,0.0975
truth,ref/ref,5000000,8094,397376.0964912281,15,0.0018532246108228,47,0.0058067704472448,360,0.0444773906597479,707,0.0873486533234494,1041,0.1286137879911045,1245,0.153817642698295,92,10000,0.0975
