simulation_class	demography_id	target_allele_frequency	selection_coefficient	statistic_scope	metric	statistic	threshold_years	n_units	mean_tree_truth	mean_gamma_smc	bias_gamma_minus_truth	mae	rmse	pearson_r	spearman_rho	sign_agreement_fraction	truth_positive_fraction	gamma_positive_fraction
neutral	ancient_eurasia_han_introgression	0.2	0	focal_nearest	p_tmrca_lt_threshold	p_overall	4500	100	0.0141	0.0297322322997	0.0156322322997	0.0163209419261	0.0192664252725	0.694747819579	0.591518692819	0.69	0.69	1
neutral	ancient_eurasia_han_introgression	0.2	0	focal_nearest	p_tmrca_lt_threshold	p_overall	10000	100	0.0307	0.0493543280649	0.0186543280649	0.019630047475	0.0255628915751	0.641349234729	0.636879487064	0.97	0.97	1
neutral	ancient_eurasia_han_introgression	0.2	0	focal_nearest	p_tmrca_lt_threshold	p_overall	20000	100	0.0588	0.0733336650383	0.0145336650383	0.0214785505766	0.0304343374708	0.597889601739	0.692013953323	0.99	0.99	1
neutral	ancient_eurasia_han_introgression	0.2	0	focal_nearest	p_tmrca_lt_threshold	p_overall	30000	100	0.0852	0.0907541446684	0.0055541446684	0.0244834545436	0.0351691955179	0.545988060389	0.658662593785	1	1	1
neutral	ancient_eurasia_han_introgression	0.2	0	focal_nearest	p_tmrca_lt_threshold	p_overall	40000	100	0.1146	0.104812923366	-0.00978707663401	0.0332153668789	0.0435622474406	0.556281325678	0.636774988603	1	1	1
neutral	ancient_eurasia_han_introgression	0.2	0	focal_nearest	p_tmrca_lt_threshold	p_overall	50000	100	0.1382	0.116759269598	-0.0214407304016	0.0429796586324	0.0554101119396	0.486542159141	0.636808747588	1	1	1
neutral	ancient_eurasia_han_introgression	0.2	0	region_mean	mean_tmrca_generations	tmrca_hom_ref_minus_hom_alt	0	100	544.543623871	401.690282424	-142.853341447	425.948320611	583.939525313	0.981156363693	0.967584758476	0.91	0.6	0.61
neutral	ancient_eurasia_han_introgression	0.2	0	region_mean	normalized_cdf_area	cdf_area_heterozygous	0	100	0.0726946289699	0.0919942302557	0.0192996012858	0.0192996012858	0.0196961151405	0.882664172793	0.874455445545	1	1	1
neutral	ancient_eurasia_han_introgression	0.2	0	region_mean	normalized_cdf_area	cdf_area_hom_alt	0	100	0.0877987508333	0.107200960295	0.0194022094613	0.0194022094613	0.0205392421769	0.988907836047	0.928232823282	1	1	1
neutral	ancient_eurasia_han_introgression	0.2	0	region_mean	normalized_cdf_area	cdf_area_hom_alt_minus_hom_ref	0	100	0.0121888594931	0.0119658646609	-0.000222994832263	0.00467949065489	0.00583969850775	0.991907681176	0.955295529553	0.91	0.57	0.52
neutral	ancient_eurasia_han_introgression	0.2	0	region_mean	normalized_cdf_area	cdf_area_hom_ref	0	100	0.0756098913402	0.0952350956338	0.0196252042936	0.0196252042936	0.0199407243444	0.900467708925	0.898313831383	1	1	1
neutral	ancient_eurasia_han_introgression	0.2	0	region_mean	normalized_cdf_area	cdf_area_overall	0	100	0.0751372965	0.0946620287931	0.0195247322931	0.0195247322931	0.0198339726354	0.852618667467	0.833915391539	1	1	1
neutral	ancient_eurasia_han_introgression	0.2	0	region_mean	p_tmrca_lt_threshold	p_heterozygous	1000	100	0.0015621859109	0.00886685628396	0.00730467037306	0.00730467037306	0.00770856275743	0.708310536242	0.453152488227	0.33	0.33	1
neutral	ancient_eurasia_han_introgression	0.2	0	region_mean	p_tmrca_lt_threshold	p_heterozygous	4500	100	0.0121966451555	0.0304345618082	0.0182379166527	0.0182379166527	0.0185241447016	0.851897802009	0.828475332963	1	1	1
neutral	ancient_eurasia_han_introgression	0.2	0	region_mean	p_tmrca_lt_threshold	p_heterozygous	10000	100	0.0286632403756	0.0540401376739	0.0253768972983	0.0253768972983	0.0256625250522	0.863712885881	0.853230442442	1	1	1
neutral	ancient_eurasia_han_introgression	0.2	0	region_mean	p_tmrca_lt_threshold	p_heterozygous	20000	100	0.0589208281261	0.0857238062306	0.0268029781045	0.0268029781045	0.0271401680034	0.879053151896	0.874568704298	1	1	1
neutral	ancient_eurasia_han_introgression	0.2	0	region_mean	p_tmrca_lt_threshold	p_heterozygous	30000	100	0.0881177290679	0.110556027586	0.0224382985183	0.0224382985183	0.0231915071232	0.804763937298	0.791183865504	1	1	1
neutral	ancient_eurasia_han_introgression	0.2	0	region_mean	p_tmrca_lt_threshold	p_heterozygous	40000	100	0.116441165176	0.131392002451	0.0149508372746	0.0150372205942	0.0161963481403	0.810960253578	0.769609269758	1	1	1
neutral	ancient_eurasia_han_introgression	0.2	0	region_mean	p_tmrca_lt_threshold	p_heterozygous	50000	100	0.143878858077	0.149455225672	0.00557636759537	0.00721143559541	0.00895888013712	0.788741445959	0.792741652394	1	1	1
neutral	ancient_eurasia_han_introgression	0.2	0	region_mean	p_tmrca_lt_threshold	p_hom_alt	1000	100	0.00979	0.0186412122573	0.00885121225728	0.00923319004571	0.014031838151	0.964382965387	0.40933825518	0.11	0.11	1
neutral	ancient_eurasia_han_introgression	0.2	0	region_mean	p_tmrca_lt_threshold	p_hom_alt	4500	100	0.0221724761905	0.0431014517653	0.0209289755748	0.0209289755748	0.0232197289599	0.97464158338	0.731993013646	0.67	0.67	1
neutral	ancient_eurasia_han_introgression	0.2	0	region_mean	p_tmrca_lt_threshold	p_hom_alt	10000	100	0.0426486904762	0.0687101979057	0.0260615074295	0.0260866768837	0.027731970886	0.978710500016	0.873670472203	0.98	0.98	1
neutral	ancient_eurasia_han_introgression	0.2	0	region_mean	p_tmrca_lt_threshold	p_hom_alt	20000	100	0.0749198095238	0.101604906478	0.0266850969542	0.0266850969542	0.0282844238663	0.980698243091	0.896190439241	1	1	1
neutral	ancient_eurasia_han_introgression	0.2	0	region_mean	p_tmrca_lt_threshold	p_hom_alt	30000	100	0.105030142857	0.126800676709	0.0217705338519	0.0217705338519	0.0239601073017	0.978249734483	0.90184700693	1	1	1
neutral	ancient_eurasia_han_introgression	0.2	0	region_mean	p_tmrca_lt_threshold	p_hom_alt	40000	100	0.133225738095	0.147791481134	0.0145657430386	0.0156984231109	0.0187068738047	0.969941258395	0.893800105676	1	1	1
neutral	ancient_eurasia_han_introgression	0.2	0	region_mean	p_tmrca_lt_threshold	p_hom_alt	50000	100	0.161169928571	0.165934815446	0.00476488687491	0.0100415050824	0.0130738207604	0.966108197375	0.891205141397	1	1	1
neutral	ancient_eurasia_han_introgression	0.2	0	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	1000	100	0.0066298093633	0.00785747754201	0.00122766817872	0.00567810567624	0.0111167789397	0.96420515032	0.595634138894	0.78	0.09	0.29
neutral	ancient_eurasia_han_introgression	0.2	0	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	4500	100	0.00774540486021	0.00995112875898	0.00220572389877	0.00754397407005	0.0106710708579	0.973443399369	0.782900638769	0.88	0.37	0.41
neutral	ancient_eurasia_han_introgression	0.2	0	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	10000	100	0.0107519186216	0.0115689481445	0.000817029522931	0.00734322475929	0.0095014907415	0.979770806731	0.911707170717	0.86	0.48	0.48
neutral	ancient_eurasia_han_introgression	0.2	0	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	20000	100	0.013103384974	0.0124990744565	-0.000604310517446	0.00756167230129	0.00905184484879	0.982596203576	0.920332794282	0.88	0.49	0.51
neutral	ancient_eurasia_han_introgression	0.2	0	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	30000	100	0.013831207864	0.0127653807122	-0.00106582715186	0.0072141827338	0.00915209601807	0.982507688247	0.924572457246	0.9	0.57	0.53
neutral	ancient_eurasia_han_introgression	0.2	0	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	40000	100	0.0137765915857	0.0128818065557	-0.000894785029994	0.00856297161058	0.0106651442447	0.975885619307	0.923168316832	0.88	0.56	0.52
neutral	ancient_eurasia_han_introgression	0.2	0	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	50000	100	0.0138464736328	0.0129423727589	-0.0009041008739	0.00862512660994	0.0110549868898	0.972982887602	0.906894689469	0.88	0.57	0.53
neutral	ancient_eurasia_han_introgression	0.2	0	region_mean	p_tmrca_lt_threshold	p_hom_ref	1000	100	0.0031601906367	0.0107837347153	0.00762354407856	0.00763581013055	0.00795332280147	0.892343412944	0.708239766139	0.61	0.61	1
neutral	ancient_eurasia_han_introgression	0.2	0	region_mean	p_tmrca_lt_threshold	p_hom_ref	4500	100	0.0144270713303	0.0331503230063	0.0187232516761	0.0187232516761	0.0188454165513	0.949433899875	0.927152278158	1	1	1
neutral	ancient_eurasia_han_introgression	0.2	0	region_mean	p_tmrca_lt_threshold	p_hom_ref	10000	100	0.0318967718546	0.0571412497612	0.0252444779066	0.0252444779066	0.0254056375498	0.925336420522	0.91495949595	1	1	1
neutral	ancient_eurasia_han_introgression	0.2	0	region_mean	p_tmrca_lt_threshold	p_hom_ref	20000	100	0.0618164245498	0.0891058320214	0.0272894074716	0.0272894074716	0.02757694171	0.881025340942	0.885649221874	1	1	1
neutral	ancient_eurasia_han_introgression	0.2	0	region_mean	p_tmrca_lt_threshold	p_hom_ref	30000	100	0.0911989349931	0.114035295997	0.0228363610037	0.0228363610037	0.0234061689147	0.827861891729	0.848388838884	1	1	1
neutral	ancient_eurasia_han_introgression	0.2	0	region_mean	p_tmrca_lt_threshold	p_hom_ref	40000	100	0.11944914651	0.134909674578	0.0154605280686	0.0154647223773	0.0164540560245	0.819721763519	0.818898346533	1	1	1
neutral	ancient_eurasia_han_introgression	0.2	0	region_mean	p_tmrca_lt_threshold	p_hom_ref	50000	100	0.147323454939	0.152992442687	0.00566898774881	0.00712354179433	0.00865322166215	0.784473774701	0.787533115914	1	1	1
neutral	ancient_eurasia_han_introgression	0.2	0	region_mean	p_tmrca_lt_threshold	p_overall	1000	100	0.0029028	0.0104574605612	0.0075546605612	0.0075546605612	0.00774090850616	0.887360231159	0.820133843134	0.8	0.8	1
neutral	ancient_eurasia_han_introgression	0.2	0	region_mean	p_tmrca_lt_threshold	p_overall	4500	100	0.0139886	0.0326531079895	0.0186645079895	0.0186645079895	0.0187554949376	0.928712329891	0.903715927433	1	1	1
neutral	ancient_eurasia_han_introgression	0.2	0	region_mean	p_tmrca_lt_threshold	p_overall	10000	100	0.0312603	0.0565875476701	0.0253272476701	0.0253272476701	0.0254717824372	0.881793616958	0.853378698825	1	1	1
neutral	ancient_eurasia_han_introgression	0.2	0	region_mean	p_tmrca_lt_threshold	p_overall	20000	100	0.0613643	0.0885046497795	0.0271403497795	0.0271403497795	0.0273922418275	0.84005811576	0.814919936757	1	1	1
neutral	ancient_eurasia_han_introgression	0.2	0	region_mean	p_tmrca_lt_threshold	p_overall	30000	100	0.0907333	0.113420697382	0.0226873973818	0.0226873973818	0.0232372413793	0.761796303643	0.749601706616	1	1	1
neutral	ancient_eurasia_han_introgression	0.2	0	region_mean	p_tmrca_lt_threshold	p_overall	40000	100	0.1190254	0.134293767229	0.0152683672288	0.0152863562781	0.0162241128112	0.766902614056	0.722990468021	1	1	1
neutral	ancient_eurasia_han_introgression	0.2	0	region_mean	p_tmrca_lt_threshold	p_overall	50000	100	0.1467775	0.152377705819	0.00560020581909	0.00691943208115	0.00850330764783	0.726546233513	0.705282644116	1	1	1
neutral	ancient_eurasia_han_introgression	0.3	0	focal_nearest	mean_tmrca_generations	tmrca_hom_ref_minus_hom_alt	0	100	26524.8140259	13612.6448373	-12912.1691886	14379.3589525	20708.9473249	0.429726187174	0.466102610261	0.95	1	0.95
neutral	ancient_eurasia_han_introgression	0.3	0	focal_nearest	normalized_cdf_area	cdf_area_heterozygous	0	100	0	0.00012232544301	0.00012232544301	0.00012232544301	0.000886177787303			0	0	1
neutral	ancient_eurasia_han_introgression	0.3	0	focal_nearest	normalized_cdf_area	cdf_area_hom_alt	0	100	0.326363358586	0.274839760881	-0.0515235977052	0.102290621499	0.138964418239	0.587474562117	0.589707585591	0.99	0.99	1
neutral	ancient_eurasia_han_introgression	0.3	0	focal_nearest	normalized_cdf_area	cdf_area_hom_alt_minus_hom_ref	0	100	0.224947094376	0.165438596901	-0.0595084974748	0.112227153639	0.152682795859	0.56718420612	0.563288328833	0.88	0.93	0.85
neutral	ancient_eurasia_han_introgression	0.3	0	focal_nearest	normalized_cdf_area	cdf_area_hom_ref	0	100	0.10141626421	0.10940116398	0.00798489976953	0.0278203064222	0.0383697327652	0.605610088196	0.604136226034	1	1	1
neutral	ancient_eurasia_han_introgression	0.3	0	focal_nearest	normalized_cdf_area	cdf_area_overall	0	100	0.0783815	0.0776748508527	-0.000706649147273	0.0151576699761	0.0195726082467	0.661528798599	0.689439559075	1	1	1
neutral	ancient_eurasia_han_introgression	0.3	0	focal_nearest	p_tmrca_lt_threshold	p_heterozygous	1000	100	0	6.93446315243e-08	6.93446315243e-08	6.93446315243e-08	6.03575839341e-07			0	0	1
neutral	ancient_eurasia_han_introgression	0.3	0	focal_nearest	p_tmrca_lt_threshold	p_heterozygous	4500	100	0	1.82086363078e-06	1.82086363078e-06	1.82086363078e-06	1.46003538788e-05			0	0	1
neutral	ancient_eurasia_han_introgression	0.3	0	focal_nearest	p_tmrca_lt_threshold	p_heterozygous	10000	100	0	1.08472136488e-05	1.08472136488e-05	1.08472136488e-05	8.39154164218e-05			0	0	1
neutral	ancient_eurasia_han_introgression	0.3	0	focal_nearest	p_tmrca_lt_threshold	p_heterozygous	20000	100	0	5.11311262573e-05	5.11311262573e-05	5.11311262573e-05	0.000388037970585			0	0	1
neutral	ancient_eurasia_han_introgression	0.3	0	focal_nearest	p_tmrca_lt_threshold	p_heterozygous	30000	100	0	0.000124259799211	0.000124259799211	0.000124259799211	0.000932202940255			0	0	1
neutral	ancient_eurasia_han_introgression	0.3	0	focal_nearest	p_tmrca_lt_threshold	p_heterozygous	40000	100	0	0.000232576063379	0.000232576063379	0.000232576063379	0.00170256056396			0	0	1
neutral	ancient_eurasia_han_introgression	0.3	0	focal_nearest	p_tmrca_lt_threshold	p_heterozygous	50000	100	0	0.000388837288898	0.000388837288898	0.000388837288898	0.0026765275412			0	0	1
neutral	ancient_eurasia_han_introgression	0.3	0	focal_nearest	p_tmrca_lt_threshold	p_hom_alt	1000	100	0.00987373737374	0.0386785638809	0.0288048265072	0.0297676315078	0.042975617065	0.68007980672	0.47501819903	0.09	0.09	1
neutral	ancient_eurasia_han_introgression	0.3	0	focal_nearest	p_tmrca_lt_threshold	p_hom_alt	4500	100	0.0526530691531	0.11110892177	0.0584558526165	0.0657337858854	0.0803346754468	0.753730383124	0.666636926707	0.38	0.38	1
neutral	ancient_eurasia_han_introgression	0.3	0	focal_nearest	p_tmrca_lt_threshold	p_hom_alt	10000	100	0.127263292263	0.183478908163	0.0562156158993	0.0765950368916	0.103523644973	0.689108621003	0.693708445376	0.69	0.69	1
neutral	ancient_eurasia_han_introgression	0.3	0	focal_nearest	p_tmrca_lt_threshold	p_hom_alt	20000	100	0.263910922411	0.268746470564	0.00483554815312	0.103693558113	0.155574909073	0.528679534407	0.582777334841	0.9	0.9	1
neutral	ancient_eurasia_han_introgression	0.3	0	focal_nearest	p_tmrca_lt_threshold	p_hom_alt	30000	100	0.380668803419	0.327539986219	-0.0531288171997	0.146243418997	0.204628572166	0.559397166506	0.576247876495	0.94	0.94	1
neutral	ancient_eurasia_han_introgression	0.3	0	focal_nearest	p_tmrca_lt_threshold	p_hom_alt	40000	100	0.509415417915	0.372530072356	-0.136885345559	0.20464143591	0.28333036886	0.432158852265	0.435719027834	0.99	0.99	1
neutral	ancient_eurasia_han_introgression	0.3	0	focal_nearest	p_tmrca_lt_threshold	p_hom_alt	50000	100	0.706554251304	0.408968859537	-0.297585391767	0.338315323938	0.415056400736	0.29436973447	0.258335756761	0.99	0.99	1
neutral	ancient_eurasia_han_introgression	0.3	0	focal_nearest	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	1000	100	0.00493122946186	0.0235406476175	0.0186094181556	0.026432126145	0.0388606106949	0.670676909084	0.45591186946	0.43	0.09	0.66
neutral	ancient_eurasia_han_introgression	0.3	0	focal_nearest	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	4500	100	0.0324422677986	0.0683146964777	0.0358724286791	0.0563298691363	0.0696727081483	0.738209267757	0.644051294076	0.55	0.38	0.75
neutral	ancient_eurasia_han_introgression	0.3	0	focal_nearest	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	10000	100	0.0810611710808	0.113067523637	0.0320063525565	0.0748181093064	0.0987810087578	0.682201747232	0.69394308295	0.81	0.67	0.8
neutral	ancient_eurasia_han_introgression	0.3	0	focal_nearest	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	20000	100	0.176412536276	0.163944325445	-0.0124682108309	0.111383202898	0.16510825687	0.542599575294	0.56240717227	0.86	0.83	0.83
neutral	ancient_eurasia_han_introgression	0.3	0	focal_nearest	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	30000	100	0.256463026723	0.197313385914	-0.059149640809	0.157558646405	0.217884687428	0.540023354437	0.557670208927	0.84	0.85	0.83
neutral	ancient_eurasia_han_introgression	0.3	0	focal_nearest	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	40000	100	0.352793598215	0.221792088291	-0.131001509924	0.212659979069	0.295409365113	0.389453781624	0.374849606037	0.84	0.93	0.85
neutral	ancient_eurasia_han_introgression	0.3	0	focal_nearest	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	50000	100	0.521070711875	0.240955189812	-0.280115522063	0.33766536325	0.412642902186	0.284439752858	0.248799061857	0.83	0.96	0.87
neutral	ancient_eurasia_han_introgression	0.3	0	focal_nearest	p_tmrca_lt_threshold	p_hom_ref	1000	100	0.00494250791188	0.0151379162635	0.0101954083516	0.0105559966453	0.012939677679	0.735591999593	0.627265498082	0.22	0.22	1
neutral	ancient_eurasia_han_introgression	0.3	0	focal_nearest	p_tmrca_lt_threshold	p_hom_ref	4500	100	0.0202108013545	0.0427942252919	0.0225834239374	0.0245738363448	0.0291053107897	0.606095606049	0.595411922251	0.64	0.64	1
neutral	ancient_eurasia_han_introgression	0.3	0	focal_nearest	p_tmrca_lt_threshold	p_hom_ref	10000	100	0.0462021211824	0.0704113845252	0.0242092633428	0.0282144561377	0.0370997510524	0.558269102668	0.529641738105	0.92	0.92	1
neutral	ancient_eurasia_han_introgression	0.3	0	focal_nearest	p_tmrca_lt_threshold	p_hom_ref	20000	100	0.0874983861348	0.104802145119	0.0173037589841	0.0318220058115	0.0459825843727	0.494060245467	0.485025207639	0.99	0.99	1
neutral	ancient_eurasia_han_introgression	0.3	0	focal_nearest	p_tmrca_lt_threshold	p_hom_ref	30000	100	0.124205776696	0.130226600305	0.00602082360929	0.0420383458324	0.0590139763957	0.420006434565	0.447066039912	0.99	0.99	1
neutral	ancient_eurasia_han_introgression	0.3	0	focal_nearest	p_tmrca_lt_threshold	p_hom_ref	40000	100	0.1566218197	0.150737984065	-0.00588383563507	0.0465566830701	0.0642259875344	0.559503032174	0.561688990439	0.99	0.99	1
neutral	ancient_eurasia_han_introgression	0.3	0	focal_nearest	p_tmrca_lt_threshold	p_hom_ref	50000	100	0.185483539429	0.168013669725	-0.0174698697045	0.0538723489567	0.0702801132927	0.567297114207	0.566924552287	1	1	1
neutral	ancient_eurasia_han_introgression	0.3	0	focal_nearest	p_tmrca_lt_threshold	p_overall	1000	100	0.0033	0.0108809022049	0.0075809022049	0.00765742420467	0.00879440930917	0.742621321376	0.65400597841	0.29	0.29	1
neutral	ancient_eurasia_han_introgression	0.3	0	focal_nearest	p_tmrca_lt_threshold	p_overall	4500	100	0.0146	0.0307951530407	0.0161951530407	0.0166998139774	0.0190525884385	0.652363447062	0.652636394052	0.77	0.77	1
neutral	ancient_eurasia_han_introgression	0.3	0	focal_nearest	p_tmrca_lt_threshold	p_overall	10000	100	0.0338	0.0506299548873	0.0168299548873	0.0181989232462	0.022664344652	0.592552078881	0.549926239496	0.98	0.98	1
neutral	ancient_eurasia_han_introgression	0.3	0	focal_nearest	p_tmrca_lt_threshold	p_overall	20000	100	0.0664	0.0748711234268	0.00847112342682	0.0189785142544	0.0254460911289	0.501119605907	0.537299269223	0.99	0.99	1
neutral	ancient_eurasia_han_introgression	0.3	0	focal_nearest	p_tmrca_lt_threshold	p_overall	30000	100	0.0946	0.092446574377	-0.00215342562302	0.0244753040735	0.0324585082919	0.492948127704	0.523971013208	0.99	0.99	1
neutral	ancient_eurasia_han_introgression	0.3	0	focal_nearest	p_tmrca_lt_threshold	p_overall	40000	100	0.1212	0.106442614962	-0.0147573850382	0.0305443455941	0.0382336760626	0.6322559585	0.614556928132	0.99	0.99	1
neutral	ancient_eurasia_han_introgression	0.3	0	focal_nearest	p_tmrca_lt_threshold	p_overall	50000	100	0.1524	0.118139409192	-0.0342605908082	0.0426957171892	0.0527297016385	0.561877251394	0.522300014847	1	1	1
