replicate_index	threshold_years	sample_frequency	null	null_size	null_mean	observed	p_value
80	50000.0	0.92	chb_unconditional	100000	0.31254047058823525	1.0	0.0002099979000209998
80	50000.0	0.92	eas_unconditional	100000	0.2043961176470588	1.0	9.99990000099999e-06
80	50000.0	0.92	snp_hom_matched	367	0.273177183877481	1.0	0.005434782608695652
80	50000.0	0.92	introgressed_hom_matched	125	0.8307078883601717	1.0	0.3888888888888889
81	10000.0	0.905	chb_unconditional	100000	0.005079146341463414	0.012195121951219513	0.34590654093459067
81	10000.0	0.905	eas_unconditional	100000	0.007737439024390244	0.012195121951219513	0.4716752832471675
81	10000.0	0.905	snp_hom_matched	367	0.00891652027512995	0.012195121951219513	0.35597826086956524
81	10000.0	0.905	introgressed_hom_matched	125	0.0029897576056444465	0.012195121951219513	0.15873015873015872
81	20000.0	0.905	chb_unconditional	100000	0.022409878048780484	0.024390243902439025	0.5481045189548105
81	20000.0	0.905	eas_unconditional	100000	0.04588621951219512	0.024390243902439025	0.8818011819881801
81	20000.0	0.905	snp_hom_matched	367	0.05592404155758987	0.024390243902439025	0.8586956521739131
81	20000.0	0.905	introgressed_hom_matched	125	0.023450564517460505	0.024390243902439025	0.40476190476190477
81	30000.0	0.905	chb_unconditional	100000	0.07682329268292683	0.15853658536585366	0.024339756602433975
81	30000.0	0.905	eas_unconditional	100000	0.09999609756097562	0.15853658536585366	0.1000889991100089
81	30000.0	0.905	snp_hom_matched	367	0.1267733106601841	0.15853658536585366	0.2418478260869565
81	30000.0	0.905	introgressed_hom_matched	125	0.1000047375700041	0.15853658536585366	0.11904761904761904
81	50000.0	0.905	chb_unconditional	100000	0.3125380487804878	0.9634146341463414	0.0007499925000749992
81	50000.0	0.905	eas_unconditional	100000	0.2043810975609756	0.9634146341463414	9.99990000099999e-06
81	50000.0	0.905	snp_hom_matched	367	0.273177183877481	0.9634146341463414	0.005434782608695652
81	50000.0	0.905	introgressed_hom_matched	125	0.8307078883601717	0.9634146341463414	0.47619047619047616
82	10000.0	0.85	chb_unconditional	100000	0.005081527777777779	0.013888888888888888	0.3091869081309187
82	10000.0	0.85	eas_unconditional	100000	0.007722500000000002	0.013888888888888888	0.42725572744272555
82	10000.0	0.85	snp_hom_matched	367	0.00891652027512995	0.013888888888888888	0.24728260869565216
82	10000.0	0.85	introgressed_hom_matched	125	0.0029897576056444465	0.013888888888888888	0.14285714285714285
82	20000.0	0.85	chb_unconditional	100000	0.022390277777777783	0.06944444444444445	0.022379776202237977
82	20000.0	0.85	eas_unconditional	100000	0.045875	0.06944444444444445	0.23944760552394476
82	20000.0	0.85	snp_hom_matched	367	0.05592404155758987	0.06944444444444445	0.3125
82	20000.0	0.85	introgressed_hom_matched	125	0.023450564517460505	0.06944444444444445	0.023809523809523808
82	30000.0	0.85	chb_unconditional	100000	0.07671805555555555	0.2638888888888889	0.00034999650003499967
82	30000.0	0.85	eas_unconditional	100000	0.09998305555555555	0.2638888888888889	0.002969970300296997
82	30000.0	0.85	snp_hom_matched	367	0.1267733106601841	0.2638888888888889	0.024456521739130436
82	30000.0	0.85	introgressed_hom_matched	125	0.1000047375700041	0.2638888888888889	0.015873015873015872
82	50000.0	0.85	chb_unconditional	100000	0.3125025	1.0	0.00024999750002499977
82	50000.0	0.85	eas_unconditional	100000	0.20440555555555553	1.0	9.99990000099999e-06
82	50000.0	0.85	snp_hom_matched	367	0.273177183877481	1.0	0.005434782608695652
82	50000.0	0.85	introgressed_hom_matched	125	0.8307078883601717	1.0	0.3888888888888889
83	10000.0	0.95	chb_unconditional	100000	0.00508088888888889	0.0	1.0
83	10000.0	0.95	eas_unconditional	100000	0.007725	0.0	1.0
83	10000.0	0.95	snp_hom_matched	367	0.00891652027512995	0.0	1.0
83	10000.0	0.95	introgressed_hom_matched	125	0.0029897576056444465	0.0	1.0
83	20000.0	0.95	chb_unconditional	100000	0.022374	0.011111111111111112	0.8716112838871611
83	20000.0	0.95	eas_unconditional	100000	0.04582966666666667	0.011111111111111112	0.98080019199808
83	20000.0	0.95	snp_hom_matched	367	0.05592404155758987	0.011111111111111112	0.9755434782608695
83	20000.0	0.95	introgressed_hom_matched	125	0.023450564517460505	0.011111111111111112	0.7380952380952381
83	30000.0	0.95	chb_unconditional	100000	0.07677222222222221	0.1111111111111111	0.17557824421755783
83	30000.0	0.95	eas_unconditional	100000	0.10003266666666666	0.1111111111111111	0.3980360196398036
83	30000.0	0.95	snp_hom_matched	367	0.1267733106601841	0.1111111111111111	0.5679347826086957
83	30000.0	0.95	introgressed_hom_matched	125	0.1000047375700041	0.1111111111111111	0.38095238095238093
83	50000.0	0.95	chb_unconditional	100000	0.312505	1.0	0.00021999780002199978
83	50000.0	0.95	eas_unconditional	100000	0.20438833333333337	1.0	9.99990000099999e-06
83	50000.0	0.95	snp_hom_matched	367	0.273177183877481	1.0	0.005434782608695652
83	50000.0	0.95	introgressed_hom_matched	125	0.8307078883601717	1.0	0.3888888888888889
84	10000.0	0.57	chb_unconditional	100000	0.005058000000000001	0.0	1.0
84	10000.0	0.57	eas_unconditional	100000	0.007727714285714287	0.0	1.0
84	10000.0	0.57	snp_hom_matched	246	0.012269707820074196	0.0	1.0
84	10000.0	0.57	introgressed_hom_matched	307	0.00548752526924663	0.0	1.0
84	20000.0	0.57	chb_unconditional	100000	0.022435714285714295	0.08571428571428572	0.04265957340426596
84	20000.0	0.57	eas_unconditional	100000	0.04591457142857144	0.08571428571428572	0.21880781192188078
84	20000.0	0.57	snp_hom_matched	246	0.07626147545614484	0.08571428571428572	0.38461538461538464
84	20000.0	0.57	introgressed_hom_matched	307	0.03839169205701243	0.08571428571428572	0.1038961038961039
84	30000.0	0.57	chb_unconditional	100000	0.07686000000000001	0.8285714285714286	9.99990000099999e-06
84	30000.0	0.57	eas_unconditional	100000	0.10003514285714288	0.8285714285714286	9.99990000099999e-06
84	30000.0	0.57	snp_hom_matched	246	0.17534058756779813	0.8285714285714286	0.004048582995951417
84	30000.0	0.57	introgressed_hom_matched	307	0.15489463229683284	0.8285714285714286	0.003246753246753247
84	50000.0	0.57	chb_unconditional	100000	0.3125482857142857	0.8285714285714286	0.006279937200627994
84	50000.0	0.57	eas_unconditional	100000	0.2045734285714286	0.8285714285714286	0.00013999860001399987
84	50000.0	0.57	snp_hom_matched	246	0.37283008118110605	0.8285714285714286	0.02834008097165992
84	50000.0	0.57	introgressed_hom_matched	307	0.8603707328048054	0.8285714285714286	0.6948051948051948
85	10000.0	0.925	chb_unconditional	100000	0.005081058823529412	0.0	1.0
85	10000.0	0.925	eas_unconditional	100000	0.007713176470588235	0.0	1.0
85	10000.0	0.925	snp_hom_matched	367	0.00891652027512995	0.0	1.0
85	10000.0	0.925	introgressed_hom_matched	125	0.0029897576056444465	0.0	1.0
85	20000.0	0.925	chb_unconditional	100000	0.022370470588235294	0.03529411764705882	0.29691703082969173
85	20000.0	0.925	eas_unconditional	100000	0.0459	0.03529411764705882	0.7399126008739912
85	20000.0	0.925	snp_hom_matched	367	0.05592404155758987	0.03529411764705882	0.7635869565217391
85	20000.0	0.925	introgressed_hom_matched	125	0.023450564517460505	0.03529411764705882	0.2857142857142857
85	30000.0	0.925	chb_unconditional	100000	0.0767755294117647	0.21176470588235294	0.0017999820001799983
85	30000.0	0.925	eas_unconditional	100000	0.10000082352941177	0.21176470588235294	0.014749852501474986
85	30000.0	0.925	snp_hom_matched	367	0.1267733106601841	0.21176470588235294	0.0625
85	30000.0	0.925	introgressed_hom_matched	125	0.1000047375700041	0.21176470588235294	0.023809523809523808
85	50000.0	0.925	chb_unconditional	100000	0.31254047058823525	1.0	0.0002099979000209998
85	50000.0	0.925	eas_unconditional	100000	0.2043961176470588	1.0	9.99990000099999e-06
85	50000.0	0.925	snp_hom_matched	367	0.273177183877481	1.0	0.005434782608695652
85	50000.0	0.925	introgressed_hom_matched	125	0.8307078883601717	1.0	0.3888888888888889
86	10000.0	0.99	chb_unconditional	100000	0.0050828571428571424	0.0	1.0
86	10000.0	0.99	eas_unconditional	100000	0.007723571428571428	0.0	1.0
86	10000.0	0.99	snp_hom_matched	367	0.00891652027512995	0.0	1.0
86	10000.0	0.99	introgressed_hom_matched	125	0.0029897576056444465	0.0	1.0
86	20000.0	0.99	chb_unconditional	100000	0.022387959183673464	0.061224489795918366	0.022779772202277976
86	20000.0	0.99	eas_unconditional	100000	0.04587265306122448	0.061224489795918366	0.2993670063299367
86	20000.0	0.99	snp_hom_matched	367	0.05592404155758987	0.061224489795918366	0.3695652173913043
86	20000.0	0.99	introgressed_hom_matched	125	0.023450564517460505	0.061224489795918366	0.07142857142857142
86	30000.0	0.99	chb_unconditional	100000	0.07671561224489795	0.11224489795918367	0.15768842311576883
86	30000.0	0.99	eas_unconditional	100000	0.09999255102040817	0.11224489795918367	0.3800961990380096
86	30000.0	0.99	snp_hom_matched	367	0.1267733106601841	0.11224489795918367	0.5543478260869565
86	30000.0	0.99	introgressed_hom_matched	125	0.1000047375700041	0.11224489795918367	0.38095238095238093
86	50000.0	0.99	chb_unconditional	100000	0.3125394897959184	1.0	0.0002099979000209998
86	50000.0	0.99	eas_unconditional	100000	0.2044166326530612	1.0	9.99990000099999e-06
86	50000.0	0.99	snp_hom_matched	367	0.273177183877481	1.0	0.005434782608695652
86	50000.0	0.99	introgressed_hom_matched	125	0.8307078883601717	1.0	0.3888888888888889
87	10000.0	0.92	chb_unconditional	100000	0.005081058823529412	0.011764705882352941	0.35527644723552765
87	10000.0	0.92	eas_unconditional	100000	0.007713176470588235	0.011764705882352941	0.4820451795482045
87	10000.0	0.92	snp_hom_matched	367	0.00891652027512995	0.011764705882352941	0.39945652173913043
87	10000.0	0.92	introgressed_hom_matched	125	0.0029897576056444465	0.011764705882352941	0.15873015873015872
87	20000.0	0.92	chb_unconditional	100000	0.022370470588235294	0.023529411764705882	0.5666743332566674
87	20000.0	0.92	eas_unconditional	100000	0.0459	0.023529411764705882	0.8944610553894461
87	20000.0	0.92	snp_hom_matched	367	0.05592404155758987	0.023529411764705882	0.8804347826086957
87	20000.0	0.92	introgressed_hom_matched	125	0.023450564517460505	0.023529411764705882	0.4126984126984127
87	30000.0	0.92	chb_unconditional	100000	0.0767755294117647	0.9058823529411765	9.99990000099999e-06
87	30000.0	0.92	eas_unconditional	100000	0.10000082352941177	0.9058823529411765	9.99990000099999e-06
87	30000.0	0.92	snp_hom_matched	367	0.1267733106601841	0.9058823529411765	0.002717391304347826
87	30000.0	0.92	introgressed_hom_matched	125	0.1000047375700041	0.9058823529411765	0.007936507936507936
87	50000.0	0.92	chb_unconditional	100000	0.31254047058823525	0.9058823529411765	0.0021999780002199976
87	50000.0	0.92	eas_unconditional	100000	0.2043961176470588	0.9058823529411765	9.99990000099999e-06
87	50000.0	0.92	snp_hom_matched	367	0.273177183877481	0.9058823529411765	0.005434782608695652
87	50000.0	0.92	introgressed_hom_matched	125	0.8307078883601717	0.9058823529411765	0.6031746031746031
88	10000.0	0.99	chb_unconditional	100000	0.0050828571428571424	0.02040816326530612	0.08592914070859291
88	10000.0	0.99	eas_unconditional	100000	0.007723571428571428	0.02040816326530612	0.17568824311756884
88	10000.0	0.99	snp_hom_matched	367	0.00891652027512995	0.02040816326530612	0.14673913043478262
88	10000.0	0.99	introgressed_hom_matched	125	0.0029897576056444465	0.02040816326530612	0.023809523809523808
88	20000.0	0.99	chb_unconditional	100000	0.022387959183673464	0.030612244897959183	0.37603623963760363
88	20000.0	0.99	eas_unconditional	100000	0.04587265306122448	0.030612244897959183	0.8163718362816372
88	20000.0	0.99	snp_hom_matched	367	0.05592404155758987	0.030612244897959183	0.8070652173913043
88	20000.0	0.99	introgressed_hom_matched	125	0.023450564517460505	0.030612244897959183	0.3412698412698413
88	30000.0	0.99	chb_unconditional	100000	0.07671561224489795	0.1326530612244898	0.06418935810641893
88	30000.0	0.99	eas_unconditional	100000	0.09999255102040817	0.1326530612244898	0.20893791062089379
88	30000.0	0.99	snp_hom_matched	367	0.1267733106601841	0.1326530612244898	0.38858695652173914
88	30000.0	0.99	introgressed_hom_matched	125	0.1000047375700041	0.1326530612244898	0.23015873015873015
88	50000.0	0.99	chb_unconditional	100000	0.3125394897959184	0.9081632653061225	0.0021999780002199976
88	50000.0	0.99	eas_unconditional	100000	0.2044166326530612	0.9081632653061225	9.99990000099999e-06
88	50000.0	0.99	snp_hom_matched	367	0.273177183877481	0.9081632653061225	0.005434782608695652
88	50000.0	0.99	introgressed_hom_matched	125	0.8307078883601717	0.9081632653061225	0.6031746031746031
89	10000.0	0.825	chb_unconditional	100000	0.005086268656716417	0.0	1.0
89	10000.0	0.825	eas_unconditional	100000	0.007736567164179102	0.0	1.0
89	10000.0	0.825	snp_hom_matched	367	0.00891652027512995	0.0	1.0
89	10000.0	0.825	introgressed_hom_matched	125	0.0029897576056444465	0.0	1.0
89	20000.0	0.825	chb_unconditional	100000	0.022411194029850746	0.08955223880597014	0.003939960600393996
89	20000.0	0.825	eas_unconditional	100000	0.04586253731343284	0.08955223880597014	0.09478905210947891
89	20000.0	0.825	snp_hom_matched	367	0.05592404155758987	0.08955223880597014	0.13858695652173914
89	20000.0	0.825	introgressed_hom_matched	125	0.023450564517460505	0.08955223880597014	0.007936507936507936
89	30000.0	0.825	chb_unconditional	100000	0.07681462686567164	0.5671641791044776	9.99990000099999e-06
89	30000.0	0.825	eas_unconditional	100000	0.1000486567164179	0.5671641791044776	9.99990000099999e-06
89	30000.0	0.825	snp_hom_matched	367	0.1267733106601841	0.5671641791044776	0.002717391304347826
89	30000.0	0.825	introgressed_hom_matched	125	0.1000047375700041	0.5671641791044776	0.007936507936507936
89	50000.0	0.825	chb_unconditional	100000	0.3125610447761194	0.9402985074626866	0.0014499855001449985
89	50000.0	0.825	eas_unconditional	100000	0.20457014925373135	0.9402985074626866	9.99990000099999e-06
89	50000.0	0.825	snp_hom_matched	367	0.273177183877481	0.9402985074626866	0.005434782608695652
89	50000.0	0.825	introgressed_hom_matched	125	0.8307078883601717	0.9402985074626866	0.5555555555555556
92	10000.0	0.475	chb_unconditional	100000	0.005119599999999999	0.0	1.0
92	10000.0	0.475	eas_unconditional	100000	0.0076111999999999985	0.0	1.0
92	10000.0	0.475	snp_hom_matched	137	0.01480175964779112	0.0	1.0
92	10000.0	0.475	introgressed_hom_matched	714	0.011329466695701689	0.0	1.0
92	20000.0	0.475	chb_unconditional	100000	0.022433199999999997	0.4	9.99990000099999e-06
92	20000.0	0.475	eas_unconditional	100000	0.0457668	0.4	9.99990000099999e-06
92	20000.0	0.475	snp_hom_matched	137	0.09308146518797861	0.4	0.007246376811594203
92	20000.0	0.475	introgressed_hom_matched	714	0.05616421676584271	0.4	0.0013986013986013986
92	30000.0	0.475	chb_unconditional	100000	0.07669279999999999	0.44	1.999980000199998e-05
92	30000.0	0.475	eas_unconditional	100000	0.09975039999999999	0.44	0.0001999980000199998
92	30000.0	0.475	snp_hom_matched	137	0.22836013612564718	0.44	0.07246376811594203
92	30000.0	0.475	introgressed_hom_matched	714	0.2194981990592516	0.44	0.07972027972027972
92	50000.0	0.475	chb_unconditional	100000	0.3128108	0.44	0.1986780132198678
92	50000.0	0.475	eas_unconditional	100000	0.20446920000000002	0.44	0.031279687203127966
92	50000.0	0.475	snp_hom_matched	137	0.49896869292637314	0.44	0.5434782608695652
92	50000.0	0.475	introgressed_hom_matched	714	0.9068623816394586	0.44	0.9762237762237762
93	10000.0	0.845	chb_unconditional	100000	0.005065714285714287	0.0	1.0
93	10000.0	0.845	eas_unconditional	100000	0.0077201428571428594	0.0	1.0
93	10000.0	0.845	snp_hom_matched	367	0.00891652027512995	0.0	1.0
93	10000.0	0.845	introgressed_hom_matched	125	0.0029897576056444465	0.0	1.0
93	20000.0	0.845	chb_unconditional	100000	0.022422285714285718	0.08571428571428572	0.005009949900500995
93	20000.0	0.845	eas_unconditional	100000	0.045862428571428575	0.08571428571428572	0.11101888981110189
93	20000.0	0.845	snp_hom_matched	367	0.05592404155758987	0.08571428571428572	0.14130434782608695
93	20000.0	0.845	introgressed_hom_matched	125	0.023450564517460505	0.08571428571428572	0.007936507936507936
93	30000.0	0.845	chb_unconditional	100000	0.07669614285714287	0.7571428571428571	9.99990000099999e-06
93	30000.0	0.845	eas_unconditional	100000	0.09998728571428572	0.7571428571428571	9.99990000099999e-06
93	30000.0	0.845	snp_hom_matched	367	0.1267733106601841	0.7571428571428571	0.002717391304347826
93	30000.0	0.845	introgressed_hom_matched	125	0.1000047375700041	0.7571428571428571	0.007936507936507936
93	50000.0	0.845	chb_unconditional	100000	0.31244442857142857	1.0	0.00026999730002699973
93	50000.0	0.845	eas_unconditional	100000	0.20435799999999998	1.0	9.99990000099999e-06
93	50000.0	0.845	snp_hom_matched	367	0.273177183877481	1.0	0.005434782608695652
93	50000.0	0.845	introgressed_hom_matched	125	0.8307078883601717	1.0	0.3888888888888889
94	10000.0	0.92	chb_unconditional	100000	0.005081058823529412	0.011764705882352941	0.35527644723552765
94	10000.0	0.92	eas_unconditional	100000	0.007713176470588235	0.011764705882352941	0.4820451795482045
94	10000.0	0.92	snp_hom_matched	367	0.00891652027512995	0.011764705882352941	0.39945652173913043
94	10000.0	0.92	introgressed_hom_matched	125	0.0029897576056444465	0.011764705882352941	0.15873015873015872
94	20000.0	0.92	chb_unconditional	100000	0.022370470588235294	0.058823529411764705	0.042299577004229955
94	20000.0	0.92	eas_unconditional	100000	0.0459	0.058823529411764705	0.35182648173518266
94	20000.0	0.92	snp_hom_matched	367	0.05592404155758987	0.058823529411764705	0.40217391304347827
94	20000.0	0.92	introgressed_hom_matched	125	0.023450564517460505	0.058823529411764705	0.07142857142857142
94	30000.0	0.92	chb_unconditional	100000	0.0767755294117647	0.35294117647058826	9.99990000099999e-06
94	30000.0	0.92	eas_unconditional	100000	0.10000082352941177	0.35294117647058826	0.0001799982000179998
94	30000.0	0.92	snp_hom_matched	367	0.1267733106601841	0.35294117647058826	0.010869565217391304
94	30000.0	0.92	introgressed_hom_matched	125	0.1000047375700041	0.35294117647058826	0.007936507936507936
94	50000.0	0.92	chb_unconditional	100000	0.31254047058823525	1.0	0.0002099979000209998
94	50000.0	0.92	eas_unconditional	100000	0.2043961176470588	1.0	9.99990000099999e-06
94	50000.0	0.92	snp_hom_matched	367	0.273177183877481	1.0	0.005434782608695652
94	50000.0	0.92	introgressed_hom_matched	125	0.8307078883601717	1.0	0.3888888888888889
95	10000.0	0.89	chb_unconditional	100000	0.0050783749999999996	0.025	0.06055939440605594
95	10000.0	0.89	eas_unconditional	100000	0.007722374999999999	0.025	0.12718872811271886
95	10000.0	0.89	snp_hom_matched	367	0.00891652027512995	0.025	0.08967391304347826
95	10000.0	0.89	introgressed_hom_matched	125	0.0029897576056444465	0.025	0.015873015873015872
95	20000.0	0.89	chb_unconditional	100000	0.022434000000000003	0.0875	0.002229977700222998
95	20000.0	0.89	eas_unconditional	100000	0.04590125	0.0875	0.08392916070839292
95	20000.0	0.89	snp_hom_matched	367	0.05592404155758987	0.0875	0.14130434782608695
95	20000.0	0.89	introgressed_hom_matched	125	0.023450564517460505	0.0875	0.007936507936507936
95	30000.0	0.89	chb_unconditional	100000	0.076731875	1.0	9.99990000099999e-06
95	30000.0	0.89	eas_unconditional	100000	0.10002474999999998	1.0	9.99990000099999e-06
95	30000.0	0.89	snp_hom_matched	367	0.1267733106601841	1.0	0.002717391304347826
95	30000.0	0.89	introgressed_hom_matched	125	0.1000047375700041	1.0	0.007936507936507936
95	50000.0	0.89	chb_unconditional	100000	0.312424125	1.0	0.00023999760002399976
95	50000.0	0.89	eas_unconditional	100000	0.20445149999999998	1.0	9.99990000099999e-06
95	50000.0	0.89	snp_hom_matched	367	0.273177183877481	1.0	0.005434782608695652
95	50000.0	0.89	introgressed_hom_matched	125	0.8307078883601717	1.0	0.3888888888888889
96	10000.0	0.93	chb_unconditional	100000	0.005086976744186046	0.0	1.0
96	10000.0	0.93	eas_unconditional	100000	0.007734883720930232	0.0	1.0
96	10000.0	0.93	snp_hom_matched	367	0.00891652027512995	0.0	1.0
96	10000.0	0.93	introgressed_hom_matched	125	0.0029897576056444465	0.0	1.0
96	20000.0	0.93	chb_unconditional	100000	0.022436046511627904	0.05813953488372093	0.04404955950440496
96	20000.0	0.93	eas_unconditional	100000	0.04585220930232558	0.05813953488372093	0.35960640393596066
96	20000.0	0.93	snp_hom_matched	367	0.05592404155758987	0.05813953488372093	0.41847826086956524
96	20000.0	0.93	introgressed_hom_matched	125	0.023450564517460505	0.05813953488372093	0.0873015873015873
96	30000.0	0.93	chb_unconditional	100000	0.07672860465116278	0.27906976744186046	0.00012999870001299986
96	30000.0	0.93	eas_unconditional	100000	0.09990976744186046	0.27906976744186046	0.0013099869001309988
96	30000.0	0.93	snp_hom_matched	367	0.1267733106601841	0.27906976744186046	0.021739130434782608
96	30000.0	0.93	introgressed_hom_matched	125	0.1000047375700041	0.27906976744186046	0.015873015873015872
96	50000.0	0.93	chb_unconditional	100000	0.31252604651162796	0.9302325581395349	0.0016299837001629983
96	50000.0	0.93	eas_unconditional	100000	0.20441732558139533	0.9302325581395349	9.99990000099999e-06
96	50000.0	0.93	snp_hom_matched	367	0.273177183877481	0.9302325581395349	0.005434782608695652
96	50000.0	0.93	introgressed_hom_matched	125	0.8307078883601717	0.9302325581395349	0.5793650793650794
97	10000.0	0.93	chb_unconditional	100000	0.005086976744186046	0.0	1.0
97	10000.0	0.93	eas_unconditional	100000	0.007734883720930232	0.0	1.0
97	10000.0	0.93	snp_hom_matched	367	0.00891652027512995	0.0	1.0
97	10000.0	0.93	introgressed_hom_matched	125	0.0029897576056444465	0.0	1.0
97	20000.0	0.93	chb_unconditional	100000	0.022436046511627904	0.023255813953488372	0.5758042419575804
97	20000.0	0.93	eas_unconditional	100000	0.04585220930232558	0.023255813953488372	0.8967510324896751
97	20000.0	0.93	snp_hom_matched	367	0.05592404155758987	0.023255813953488372	0.8858695652173914
97	20000.0	0.93	introgressed_hom_matched	125	0.023450564517460505	0.023255813953488372	0.4126984126984127
97	30000.0	0.93	chb_unconditional	100000	0.07672860465116278	0.18604651162790697	0.006199938000619994
97	30000.0	0.93	eas_unconditional	100000	0.09990976744186046	0.18604651162790697	0.035529644703552965
97	30000.0	0.93	snp_hom_matched	367	0.1267733106601841	0.18604651162790697	0.13043478260869565
97	30000.0	0.93	introgressed_hom_matched	125	0.1000047375700041	0.18604651162790697	0.05555555555555555
97	50000.0	0.93	chb_unconditional	100000	0.31252604651162796	0.872093023255814	0.003219967800321997
97	50000.0	0.93	eas_unconditional	100000	0.20441732558139533	0.872093023255814	9.99990000099999e-06
97	50000.0	0.93	snp_hom_matched	367	0.273177183877481	0.872093023255814	0.008152173913043478
97	50000.0	0.93	introgressed_hom_matched	125	0.8307078883601717	0.872093023255814	0.6428571428571429
98	10000.0	0.9	chb_unconditional	100000	0.0050783749999999996	0.0	1.0
98	10000.0	0.9	eas_unconditional	100000	0.007722374999999999	0.0	1.0
98	10000.0	0.9	snp_hom_matched	367	0.00891652027512995	0.0	1.0
98	10000.0	0.9	introgressed_hom_matched	125	0.0029897576056444465	0.0	1.0
98	20000.0	0.9	chb_unconditional	100000	0.022434000000000003	0.0875	0.002229977700222998
98	20000.0	0.9	eas_unconditional	100000	0.04590125	0.0875	0.08392916070839292
98	20000.0	0.9	snp_hom_matched	367	0.05592404155758987	0.0875	0.14130434782608695
98	20000.0	0.9	introgressed_hom_matched	125	0.023450564517460505	0.0875	0.007936507936507936
98	30000.0	0.9	chb_unconditional	100000	0.076731875	0.8	9.99990000099999e-06
98	30000.0	0.9	eas_unconditional	100000	0.10002474999999998	0.8	9.99990000099999e-06
98	30000.0	0.9	snp_hom_matched	367	0.1267733106601841	0.8	0.002717391304347826
98	30000.0	0.9	introgressed_hom_matched	125	0.1000047375700041	0.8	0.007936507936507936
98	50000.0	0.9	chb_unconditional	100000	0.312424125	1.0	0.00023999760002399976
98	50000.0	0.9	eas_unconditional	100000	0.20445149999999998	1.0	9.99990000099999e-06
98	50000.0	0.9	snp_hom_matched	367	0.273177183877481	1.0	0.005434782608695652
98	50000.0	0.9	introgressed_hom_matched	125	0.8307078883601717	1.0	0.3888888888888889
99	10000.0	0.955	chb_unconditional	100000	0.005075714285714287	0.0	1.0
99	10000.0	0.955	eas_unconditional	100000	0.007717582417582419	0.0	1.0
99	10000.0	0.955	snp_hom_matched	367	0.00891652027512995	0.0	1.0
99	10000.0	0.955	introgressed_hom_matched	125	0.0029897576056444465	0.0	1.0
99	20000.0	0.955	chb_unconditional	100000	0.022398901098901105	0.06593406593406594	0.016399836001639984
99	20000.0	0.955	eas_unconditional	100000	0.045861648351648354	0.06593406593406594	0.24635753642463576
99	20000.0	0.955	snp_hom_matched	367	0.05592404155758987	0.06593406593406594	0.3423913043478261
99	20000.0	0.955	introgressed_hom_matched	125	0.023450564517460505	0.06593406593406594	0.031746031746031744
99	30000.0	0.955	chb_unconditional	100000	0.07673175824175825	0.18681318681318682	0.0052699473005269944
99	30000.0	0.955	eas_unconditional	100000	0.10002296703296702	0.18681318681318682	0.033199668003319964
99	30000.0	0.955	snp_hom_matched	367	0.1267733106601841	0.18681318681318682	0.13043478260869565
99	30000.0	0.955	introgressed_hom_matched	125	0.1000047375700041	0.18681318681318682	0.05555555555555555
99	50000.0	0.955	chb_unconditional	100000	0.3125224175824176	1.0	0.0002099979000209998
99	50000.0	0.955	eas_unconditional	100000	0.20450142857142858	1.0	9.99990000099999e-06
99	50000.0	0.955	snp_hom_matched	367	0.273177183877481	1.0	0.005434782608695652
99	50000.0	0.955	introgressed_hom_matched	125	0.8307078883601717	1.0	0.3888888888888889
