arm	statistic	null	threshold_years	sample_frequency	observed	null_mean	p_value
chb_from_introgression	unconditional	eas_simulated	20000.0	0.57	0.13	0.04587220000000001	0.0022699773002269976
chb_from_introgression	unconditional	own_demography	30000.0	0.57	0.39	0.0767372	9.99990000099999e-06
chb_from_introgression	unconditional	eas_simulated	30000.0	0.57	0.39	0.09999740000000001	5.999940000599994e-05
chb_from_introgression	unconditional	own_demography	50000.0	0.57	0.43	0.3125234	0.15017849821501786
chb_from_introgression	unconditional	eas_simulated	50000.0	0.57	0.43	0.20444449999999997	0.013489865101348987
chb_from_introgression	unconditional	own_demography	10000.0	0.76	0.0	0.005082099999999999	1.0
chb_from_introgression	unconditional	eas_simulated	10000.0	0.76	0.0	0.007723199999999999	1.0
chb_from_introgression	unconditional	own_demography	20000.0	0.76	0.08	0.0223988	0.001999980000199998
chb_from_introgression	unconditional	eas_simulated	20000.0	0.76	0.08	0.04587220000000001	0.1003789962100379
chb_from_introgression	unconditional	own_demography	30000.0	0.76	0.57	0.0767372	9.99990000099999e-06
chb_from_introgression	unconditional	eas_simulated	30000.0	0.76	0.57	0.09999740000000001	9.99990000099999e-06
chb_from_introgression	unconditional	own_demography	50000.0	0.76	0.59	0.3125234	0.03637963620363796
chb_from_introgression	unconditional	eas_simulated	50000.0	0.76	0.59	0.20444449999999997	0.0015299847001529984
chb_from_introgression	unconditional	own_demography	10000.0	0.83	0.0	0.005082099999999999	1.0
chb_from_introgression	unconditional	eas_simulated	10000.0	0.83	0.0	0.007723199999999999	1.0
chb_from_introgression	unconditional	own_demography	20000.0	0.83	0.09	0.0223988	0.0004699953000469995
chb_from_introgression	unconditional	eas_simulated	20000.0	0.83	0.09	0.04587220000000001	0.05040949590504095
chb_from_introgression	unconditional	own_demography	30000.0	0.83	0.31	0.0767372	5.999940000599994e-05
chb_from_introgression	unconditional	eas_simulated	30000.0	0.83	0.31	0.09999740000000001	0.00043999560004399956
chb_from_introgression	unconditional	own_demography	50000.0	0.83	0.67	0.3125234	0.018659813401865982
chb_from_introgression	unconditional	eas_simulated	50000.0	0.83	0.67	0.20444449999999997	0.0005099949000509995
chb_from_introgression	unconditional	own_demography	10000.0	0.51	0.0	0.005082099999999999	1.0
chb_from_introgression	unconditional	eas_simulated	10000.0	0.51	0.0	0.007723199999999999	1.0
chb_from_introgression	unconditional	own_demography	20000.0	0.51	0.04	0.0223988	0.1879181208187918
chb_from_introgression	unconditional	eas_simulated	20000.0	0.51	0.04	0.04587220000000001	0.6627233727662724
chb_from_introgression	unconditional	own_demography	30000.0	0.51	0.25	0.0767372	0.0003099969000309997
chb_from_introgression	unconditional	eas_simulated	30000.0	0.51	0.25	0.09999740000000001	0.003089969100308997
chb_from_introgression	unconditional	own_demography	50000.0	0.51	0.25	0.3125234	0.6777732222677774
chb_from_introgression	unconditional	eas_simulated	50000.0	0.51	0.25	0.20444449999999997	0.24005759942400576
chb_from_introgression	unconditional	own_demography	10000.0	0.92	0.0	0.005082099999999999	1.0
chb_from_introgression	unconditional	eas_simulated	10000.0	0.92	0.0	0.007723199999999999	1.0
chb_from_introgression	unconditional	own_demography	20000.0	0.92	0.03	0.0223988	0.3885361146388536
chb_from_introgression	unconditional	eas_simulated	20000.0	0.92	0.03	0.04587220000000001	0.8260817391826082
chb_from_introgression	unconditional	own_demography	30000.0	0.92	0.2	0.0767372	0.0023499765002349977
chb_from_introgression	unconditional	eas_simulated	30000.0	0.92	0.2	0.09999740000000001	0.01859981400185998
chb_from_introgression	unconditional	own_demography	50000.0	0.92	0.84	0.3125234	0.004469955300446996
chb_from_introgression	unconditional	eas_simulated	50000.0	0.92	0.84	0.20444449999999997	3.999960000399996e-05
chb_from_introgression	unconditional	own_demography	10000.0	0.835	0.0	0.005082099999999999	1.0
chb_from_introgression	unconditional	eas_simulated	10000.0	0.835	0.0	0.007723199999999999	1.0
chb_from_introgression	unconditional	own_demography	20000.0	0.835	0.03	0.0223988	0.3885361146388536
chb_from_introgression	unconditional	eas_simulated	20000.0	0.835	0.03	0.04587220000000001	0.8260817391826082
chb_from_introgression	unconditional	own_demography	30000.0	0.835	0.68	0.0767372	9.99990000099999e-06
chb_from_introgression	unconditional	eas_simulated	30000.0	0.835	0.68	0.09999740000000001	9.99990000099999e-06
chb_from_introgression	unconditional	own_demography	50000.0	0.835	0.68	0.3125234	0.017319826801731983
chb_from_introgression	unconditional	eas_simulated	50000.0	0.835	0.68	0.20444449999999997	0.0004899951000489995
chb_from_introgression	unconditional	own_demography	10000.0	0.435	0.0	0.005082099999999999	1.0
chb_from_introgression	unconditional	eas_simulated	10000.0	0.435	0.0	0.007723199999999999	1.0
chb_from_introgression	unconditional	own_demography	20000.0	0.435	0.14	0.0223988	9.99990000099999e-06
chb_from_introgression	unconditional	eas_simulated	20000.0	0.435	0.14	0.04587220000000001	0.000979990200097999
chb_from_introgression	unconditional	own_demography	30000.0	0.435	0.16	0.0767372	0.016789832101678982
chb_from_introgression	unconditional	eas_simulated	30000.0	0.435	0.16	0.09999740000000001	0.07941920580794191
chb_from_introgression	unconditional	own_demography	50000.0	0.435	0.3	0.3125234	0.4746852531474685
chb_from_introgression	unconditional	eas_simulated	50000.0	0.435	0.3	0.20444449999999997	0.10745892541074589
chb_from_introgression	unconditional	own_demography	10000.0	0.785	0.02	0.005082099999999999	0.08880911190888091
chb_from_introgression	unconditional	eas_simulated	10000.0	0.785	0.02	0.007723199999999999	0.18092819071809282
chb_from_introgression	unconditional	own_demography	20000.0	0.785	0.1	0.0223988	7.999920000799993e-05
chb_from_introgression	unconditional	eas_simulated	20000.0	0.785	0.1	0.04587220000000001	0.024109758902410974
chb_from_introgression	unconditional	own_demography	30000.0	0.785	0.6	0.0767372	9.99990000099999e-06
chb_from_introgression	unconditional	eas_simulated	30000.0	0.785	0.6	0.09999740000000001	9.99990000099999e-06
chb_from_introgression	unconditional	own_demography	50000.0	0.785	0.62	0.3125234	0.02785972140278597
chb_from_introgression	unconditional	eas_simulated	50000.0	0.785	0.62	0.20444449999999997	0.000979990200097999
chb_from_introgression	unconditional	own_demography	10000.0	0.96	0.01	0.005082099999999999	0.4045359546404536
chb_from_introgression	unconditional	eas_simulated	10000.0	0.96	0.01	0.007723199999999999	0.5394346056539434
chb_from_introgression	unconditional	own_demography	20000.0	0.96	0.04	0.0223988	0.1879181208187918
chb_from_introgression	unconditional	eas_simulated	20000.0	0.96	0.04	0.04587220000000001	0.6627233727662724
chb_from_introgression	unconditional	own_demography	30000.0	0.96	0.11	0.0767372	0.17094829051709484
chb_from_introgression	unconditional	eas_simulated	30000.0	0.96	0.11	0.09999740000000001	0.4008059919400806
chb_from_introgression	unconditional	own_demography	50000.0	0.96	0.9	0.3125234	0.0023899761002389975
chb_from_introgression	unconditional	eas_simulated	50000.0	0.96	0.9	0.20444449999999997	9.99990000099999e-06
chb_from_introgression	unconditional	own_demography	10000.0	0.635	0.02	0.005082099999999999	0.08880911190888091
chb_from_introgression	unconditional	eas_simulated	10000.0	0.635	0.02	0.007723199999999999	0.18092819071809282
chb_from_introgression	unconditional	own_demography	20000.0	0.635	0.05	0.0223988	0.07544924550754492
chb_from_introgression	unconditional	eas_simulated	20000.0	0.635	0.05	0.04587220000000001	0.4796352036479635
chb_from_introgression	unconditional	own_demography	30000.0	0.635	0.44	0.0767372	9.99990000099999e-06
chb_from_introgression	unconditional	eas_simulated	30000.0	0.635	0.44	0.09999740000000001	9.99990000099999e-06
chb_from_introgression	unconditional	own_demography	50000.0	0.635	0.46	0.3125234	0.11355886441135589
chb_from_introgression	unconditional	eas_simulated	50000.0	0.635	0.46	0.20444449999999997	0.008889911100888992
chb_from_introgression	unconditional	own_demography	10000.0	0.54	0.02	0.005082099999999999	0.08880911190888091
chb_from_introgression	unconditional	eas_simulated	10000.0	0.54	0.02	0.007723199999999999	0.18092819071809282
chb_from_introgression	unconditional	own_demography	20000.0	0.54	0.15	0.0223988	9.99990000099999e-06
chb_from_introgression	unconditional	eas_simulated	20000.0	0.54	0.15	0.04587220000000001	0.0003999960000399996
chb_from_introgression	unconditional	own_demography	30000.0	0.54	0.2	0.0767372	0.0023499765002349977
chb_from_introgression	unconditional	eas_simulated	30000.0	0.54	0.2	0.09999740000000001	0.01859981400185998
chb_from_introgression	unconditional	own_demography	50000.0	0.54	0.23	0.3125234	0.7601623983760163
chb_from_introgression	unconditional	eas_simulated	50000.0	0.54	0.23	0.20444449999999997	0.32543674563254366
chb_from_introgression	unconditional	own_demography	10000.0	0.26	0.0	0.005082099999999999	1.0
chb_from_introgression	unconditional	eas_simulated	10000.0	0.26	0.0	0.007723199999999999	1.0
chb_from_introgression	unconditional	own_demography	20000.0	0.26	0.03	0.0223988	0.3885361146388536
chb_from_introgression	unconditional	eas_simulated	20000.0	0.26	0.03	0.04587220000000001	0.8260817391826082
chb_from_introgression	unconditional	own_demography	30000.0	0.26	0.1	0.0767372	0.25302746972530277
chb_from_introgression	unconditional	eas_simulated	30000.0	0.26	0.1	0.09999740000000001	0.5084749152508475
chb_from_introgression	unconditional	own_demography	50000.0	0.26	0.2	0.3125234	0.8688513114868851
chb_from_introgression	unconditional	eas_simulated	50000.0	0.26	0.2	0.20444449999999997	0.4876551234487655
chb_from_introgression	unconditional	own_demography	10000.0	0.645	0.0	0.005082099999999999	1.0
chb_from_introgression	unconditional	eas_simulated	10000.0	0.645	0.0	0.007723199999999999	1.0
chb_from_introgression	unconditional	own_demography	20000.0	0.645	0.04	0.0223988	0.1879181208187918
chb_from_introgression	unconditional	eas_simulated	20000.0	0.645	0.04	0.04587220000000001	0.6627233727662724
chb_from_introgression	unconditional	own_demography	30000.0	0.645	0.45	0.0767372	9.99990000099999e-06
chb_from_introgression	unconditional	eas_simulated	30000.0	0.645	0.45	0.09999740000000001	9.99990000099999e-06
chb_from_introgression	unconditional	own_demography	50000.0	0.645	0.51	0.3125234	0.07224927750722493
chb_from_introgression	unconditional	eas_simulated	50000.0	0.645	0.51	0.20444449999999997	0.0042899571004289955
chb_from_introgression	unconditional	own_demography	10000.0	0.18	0.02	0.005082099999999999	0.08880911190888091
chb_from_introgression	unconditional	eas_simulated	10000.0	0.18	0.02	0.007723199999999999	0.18092819071809282
chb_from_introgression	unconditional	own_demography	20000.0	0.18	0.03	0.0223988	0.3885361146388536
chb_from_introgression	unconditional	eas_simulated	20000.0	0.18	0.03	0.04587220000000001	0.8260817391826082
chb_from_introgression	unconditional	own_demography	30000.0	0.18	0.05	0.0767372	0.8505414945850541
chb_from_introgression	unconditional	eas_simulated	30000.0	0.18	0.05	0.09999740000000001	0.9534704652953471
chb_from_introgression	unconditional	own_demography	50000.0	0.18	0.14	0.3125234	0.982850171498285
chb_from_introgression	unconditional	eas_simulated	50000.0	0.18	0.14	0.20444449999999997	0.8450215497845022
chb_from_introgression	unconditional	own_demography	10000.0	0.965	0.01	0.005082099999999999	0.4045359546404536
chb_from_introgression	unconditional	eas_simulated	10000.0	0.965	0.01	0.007723199999999999	0.5394346056539434
chb_from_introgression	unconditional	own_demography	20000.0	0.965	0.02	0.0223988	0.6552634473655263
chb_from_introgression	unconditional	eas_simulated	20000.0	0.965	0.02	0.04587220000000001	0.935720642793572
chb_from_introgression	unconditional	own_demography	30000.0	0.965	0.26	0.0767372	0.00022999770002299976
chb_from_introgression	unconditional	eas_simulated	30000.0	0.965	0.26	0.09999740000000001	0.0020699793002069977
chb_from_introgression	unconditional	own_demography	50000.0	0.965	0.93	0.3125234	0.0015799842001579985
chb_from_introgression	unconditional	eas_simulated	50000.0	0.965	0.93	0.20444449999999997	9.99990000099999e-06
chb_from_introgression	unconditional	own_demography	10000.0	0.97	0.0	0.005082099999999999	1.0
chb_from_introgression	unconditional	eas_simulated	10000.0	0.97	0.0	0.007723199999999999	1.0
chb_from_introgression	unconditional	own_demography	20000.0	0.97	0.02	0.0223988	0.6552634473655263
chb_from_introgression	unconditional	eas_simulated	20000.0	0.97	0.02	0.04587220000000001	0.935720642793572
chb_from_introgression	unconditional	own_demography	30000.0	0.97	0.38	0.0767372	9.99990000099999e-06
chb_from_introgression	unconditional	eas_simulated	30000.0	0.97	0.38	0.09999740000000001	7.999920000799993e-05
chb_from_introgression	unconditional	own_demography	50000.0	0.97	0.89	0.3125234	0.0026599734002659974
chb_from_introgression	unconditional	eas_simulated	50000.0	0.97	0.89	0.20444449999999997	9.99990000099999e-06
chb_from_introgression	unconditional	own_demography	10000.0	0.625	0.01	0.005082099999999999	0.4045359546404536
chb_from_introgression	unconditional	eas_simulated	10000.0	0.625	0.01	0.007723199999999999	0.5394346056539434
chb_from_introgression	unconditional	own_demography	20000.0	0.625	0.05	0.0223988	0.07544924550754492
chb_from_introgression	unconditional	eas_simulated	20000.0	0.625	0.05	0.04587220000000001	0.4796352036479635
chb_from_introgression	unconditional	own_demography	30000.0	0.625	0.37	0.0767372	9.99990000099999e-06
chb_from_introgression	unconditional	eas_simulated	30000.0	0.625	0.37	0.09999740000000001	0.00010999890001099989
chb_from_introgression	unconditional	own_demography	50000.0	0.625	0.38	0.3125234	0.23741762582374176
chb_from_introgression	unconditional	eas_simulated	50000.0	0.625	0.38	0.20444449999999997	0.02910970890291097
chb_from_introgression	unconditional	own_demography	10000.0	0.86	0.0	0.005082099999999999	1.0
chb_from_introgression	unconditional	eas_simulated	10000.0	0.86	0.0	0.007723199999999999	1.0
chb_from_introgression	unconditional	own_demography	20000.0	0.86	0.02	0.0223988	0.6552634473655263
chb_from_introgression	unconditional	eas_simulated	20000.0	0.86	0.02	0.04587220000000001	0.935720642793572
chb_from_introgression	unconditional	own_demography	30000.0	0.86	0.34	0.0767372	9.99990000099999e-06
chb_from_introgression	unconditional	eas_simulated	30000.0	0.86	0.34	0.09999740000000001	0.0002099979000209998
chb_from_introgression	unconditional	own_demography	50000.0	0.86	0.74	0.3125234	0.01078989210107899
chb_from_introgression	unconditional	eas_simulated	50000.0	0.86	0.74	0.20444449999999997	0.0002899971000289997
chb_from_introgression	unconditional	own_demography	10000.0	0.645	0.0	0.005082099999999999	1.0
chb_from_introgression	unconditional	eas_simulated	10000.0	0.645	0.0	0.007723199999999999	1.0
chb_from_introgression	unconditional	own_demography	20000.0	0.645	0.05	0.0223988	0.07544924550754492
chb_from_introgression	unconditional	eas_simulated	20000.0	0.645	0.05	0.04587220000000001	0.4796352036479635
chb_from_introgression	unconditional	own_demography	30000.0	0.645	0.44	0.0767372	9.99990000099999e-06
chb_from_introgression	unconditional	eas_simulated	30000.0	0.645	0.44	0.09999740000000001	9.99990000099999e-06
chb_from_introgression	unconditional	own_demography	50000.0	0.645	0.49	0.3125234	0.08628913710862891
chb_from_introgression	unconditional	eas_simulated	50000.0	0.645	0.49	0.20444449999999997	0.005869941300586994
chb_from_introgression	unconditional	own_demography	10000.0	0.59	0.01	0.005082099999999999	0.4045359546404536
chb_from_introgression	unconditional	eas_simulated	10000.0	0.59	0.01	0.007723199999999999	0.5394346056539434
chb_from_introgression	unconditional	own_demography	20000.0	0.59	0.07	0.0223988	0.006969930300696993
chb_from_introgression	unconditional	eas_simulated	20000.0	0.59	0.07	0.04587220000000001	0.1869581304186958
chb_from_introgression	unconditional	own_demography	30000.0	0.59	0.2	0.0767372	0.0023499765002349977
chb_from_introgression	unconditional	eas_simulated	30000.0	0.59	0.2	0.09999740000000001	0.01859981400185998
chb_from_introgression	unconditional	own_demography	50000.0	0.59	0.38	0.3125234	0.23741762582374176
