summary_scope	base_specification_id	selection_coefficient	target_allele_frequency	genotype_class	threshold_years	n_paired_replicates	gamma_minus_truth_bias	mae	rmse	aggregation_weighting	pairing_rule
cell	intro_s0p001_af40	0.001	0.4	overall	20000.0	8	0.013742476906249999	0.013742476906249999	0.016349630187556915	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p001_af40	0.001	0.4	overall	30000.0	8	0.0029137609875	0.014895704157499995	0.01863521998330983	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p001_af40	0.001	0.4	overall	40000.0	8	-0.026036538498750005	0.03956704265125	0.045259731905098556	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p001_af40	0.001	0.4	overall	50000.0	8	-0.06299971057375	0.06299971057375	0.06554679938353716	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p001_af50	0.001	0.5	heterozygous	1000.0	5	0.0	0.0	0.0	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p001_af50	0.001	0.5	heterozygous	4500.0	5	0.0	0.0	0.0	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p001_af50	0.001	0.5	heterozygous	10000.0	5	0.0	0.0	0.0	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p001_af50	0.001	0.5	heterozygous	20000.0	5	0.0	0.0	0.0	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p001_af50	0.001	0.5	heterozygous	30000.0	5	0.0	0.0	0.0	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p001_af50	0.001	0.5	heterozygous	40000.0	5	0.0	0.0	0.0	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p001_af50	0.001	0.5	heterozygous	50000.0	5	0.0	0.0	0.0	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p001_af50	0.001	0.5	hom_alt	1000.0	5	0.02319748268569232	0.02366462689430768	0.027463297875669597	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p001_af50	0.001	0.5	hom_alt	4500.0	5	0.04761659003872444	0.04761659003872444	0.056656825096066725	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p001_af50	0.001	0.5	hom_alt	10000.0	5	0.092493816239406	0.092493816239406	0.11184191888711263	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p001_af50	0.001	0.5	hom_alt	20000.0	5	0.12852010318480847	0.1337542872400517	0.16106948245846756	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p001_af50	0.001	0.5	hom_alt	30000.0	5	0.08569561013752103	0.17946057880847682	0.19752319909780625	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p001_af50	0.001	0.5	hom_alt	40000.0	5	-0.07118314423329643	0.22660866201157956	0.24048778926814274	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p001_af50	0.001	0.5	hom_alt	50000.0	5	-0.2118624152378003	0.2118624152378003	0.2552221568602083	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p001_af50	0.001	0.5	hom_ref	1000.0	5	0.004135450610247061	0.0045512327149529385	0.0053803665415479585	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p001_af50	0.001	0.5	hom_ref	4500.0	5	0.014712287975647059	0.016601700007647064	0.019416391578323762	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p001_af50	0.001	0.5	hom_ref	10000.0	5	0.021298768751647056	0.040986986391647065	0.044288799119582015	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p001_af50	0.001	0.5	hom_ref	20000.0	5	0.05285124220164705	0.054438835757647054	0.06922143564470085	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p001_af50	0.001	0.5	hom_ref	30000.0	5	0.059407240406218496	0.059407240406218496	0.06609385178279986	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p001_af50	0.001	0.5	hom_ref	40000.0	5	0.040082380274789914	0.07540283700050421	0.08584194813101435	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p001_af50	0.001	0.5	hom_ref	50000.0	5	-0.01588971993899156	0.10468931296957981	0.12050363995424475	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p001_af50	0.001	0.5	overall	1000.0	5	0.0101240927326	0.0101240927326	0.011748626817097544	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p001_af50	0.001	0.5	overall	4500.0	5	0.020432858423999996	0.020432858423999996	0.02469320376808077	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p001_af50	0.001	0.5	overall	10000.0	5	0.03938119148	0.040085251208	0.04885149644693973	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p001_af50	0.001	0.5	overall	20000.0	5	0.056176288133999996	0.058271695934000015	0.07130081085284407	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p001_af50	0.001	0.5	overall	30000.0	5	0.041502270262	0.071769626374	0.0822824303025255	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p001_af50	0.001	0.5	overall	40000.0	5	-0.015172155737999998	0.082969192258	0.08693369441095639	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p001_af50	0.001	0.5	overall	50000.0	5	-0.073802399146	0.073802399146	0.08611821845156434	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p001_af60	0.001	0.6	heterozygous	1000.0	4	0.0	0.0	0.0	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p001_af60	0.001	0.6	heterozygous	4500.0	4	2.78887688e-14	2.78887688e-14	5.57775376e-14	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p001_af60	0.001	0.6	heterozygous	10000.0	4	5.5188511725e-11	5.5188511725e-11	1.1037702345e-10	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p001_af60	0.001	0.6	heterozygous	20000.0	4	2.78536921e-08	2.78536921e-08	5.57073842e-08	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p001_af60	0.001	0.6	heterozygous	30000.0	4	7.983279135682609e-07	7.983279135682609e-07	1.5966558265e-06	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p001_af60	0.001	0.6	heterozygous	40000.0	4	7.095257084161769e-06	7.095257084161769e-06	1.4190514135e-05	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p001_af60	0.001	0.6	heterozygous	50000.0	4	3.3310014540655875e-05	3.3310014540655875e-05	6.66200284e-05	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p001_af60	0.001	0.6	hom_alt	1000.0	4	0.025068408320000003	0.025068408320000003	0.028381853846720758	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p001_af60	0.001	0.6	hom_alt	4500.0	4	0.0968338028556579	0.0968338028556579	0.10567369493785045	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p001_af60	0.001	0.6	hom_alt	10000.0	4	0.2001024295881579	0.2001024295881579	0.213300129243905	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p001_af60	0.001	0.6	hom_alt	20000.0	4	0.2417297818757596	0.2417297818757596	0.251122747641319	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p001_af60	0.001	0.6	hom_alt	30000.0	4	0.21597125524592165	0.21597125524592165	0.21924752831760508	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p001_af60	0.001	0.6	hom_alt	40000.0	4	0.1745240852418259	0.1745240852418259	0.185752770844586	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p001_af60	0.001	0.6	hom_alt	50000.0	4	0.08988647391206567	0.11833627905943411	0.12926862876423595	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p001_af60	0.001	0.6	hom_ref	1000.0	4	0.019064815146625	0.019064815146625	0.023476092917342498	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p001_af60	0.001	0.6	hom_ref	4500.0	4	0.05549580415672728	0.05549580415672728	0.07188186589222828	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p001_af60	0.001	0.6	hom_ref	10000.0	4	0.07999087258462123	0.08565491194371211	0.11580074796854382	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p001_af60	0.001	0.6	hom_ref	20000.0	4	0.07080255547295455	0.07878775792295456	0.1250241609275716	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p001_af60	0.001	0.6	hom_ref	30000.0	4	0.0813915787848485	0.11067658129848486	0.1572260290598039	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p001_af60	0.001	0.6	hom_ref	40000.0	4	0.08044828332090913	0.15662497302242423	0.21173085833525787	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p001_af60	0.001	0.6	hom_ref	50000.0	4	0.07007674317196973	0.20786521396136365	0.2572844681749154	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p001_af60	0.001	0.6	overall	1000.0	4	0.013346053443	0.013346053443	0.014838401662810115	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p001_af60	0.001	0.6	overall	4500.0	4	0.050471762234999995	0.050471762234999995	0.05345845567653805	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p001_af60	0.001	0.6	overall	10000.0	4	0.09987419691	0.09987419691	0.1038942768432953	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p001_af60	0.001	0.6	overall	20000.0	4	0.11568643310000001	0.11568643310000001	0.12053860257519118	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p001_af60	0.001	0.6	overall	30000.0	4	0.1050784854	0.1050784854	0.10891433659905138	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p001_af60	0.001	0.6	overall	40000.0	4	0.09161051287499998	0.09161051287499998	0.09844273258598636	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p001_af60	0.001	0.6	overall	50000.0	4	0.04984188824999999	0.0655497071	0.07919886391933456	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p001_af80	0.001	0.8	heterozygous	1000.0	1	0.0	0.0	0.0	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p001_af80	0.001	0.8	heterozygous	4500.0	1	0.0	0.0	0.0	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p001_af80	0.001	0.8	heterozygous	10000.0	1	0.0	0.0	0.0	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p001_af80	0.001	0.8	heterozygous	20000.0	1	0.0	0.0	0.0	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p001_af80	0.001	0.8	heterozygous	30000.0	1	0.0	0.0	0.0	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p001_af80	0.001	0.8	heterozygous	40000.0	1	0.0	0.0	0.0	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p001_af80	0.001	0.8	heterozygous	50000.0	1	0.0	0.0	0.0	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p001_af80	0.001	0.8	hom_alt	1000.0	1	0.02884914109	0.02884914109	0.02884914109	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p001_af80	0.001	0.8	hom_alt	4500.0	1	0.0777534442	0.0777534442	0.0777534442	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p001_af80	0.001	0.8	hom_alt	10000.0	1	0.1414078875	0.1414078875	0.1414078875	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p001_af80	0.001	0.8	hom_alt	20000.0	1	0.212026326	0.212026326	0.212026326	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p001_af80	0.001	0.8	hom_alt	30000.0	1	0.2243772484	0.2243772484	0.2243772484	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p001_af80	0.001	0.8	hom_alt	40000.0	1	0.09098333489999999	0.09098333489999999	0.09098333489999999	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p001_af80	0.001	0.8	hom_alt	50000.0	1	-0.19835187870000004	0.19835187870000004	0.19835187870000004	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p001_af80	0.001	0.8	hom_ref	1000.0	1	0.007430821699999979	0.007430821699999979	0.007430821699999979	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p001_af80	0.001	0.8	hom_ref	4500.0	1	0.08092957740000001	0.08092957740000001	0.08092957740000001	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p001_af80	0.001	0.8	hom_ref	10000.0	1	-0.07636052370000002	0.07636052370000002	0.07636052370000002	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p001_af80	0.001	0.8	hom_ref	20000.0	1	-0.013983547699999987	0.013983547699999987	0.013983547699999987	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p001_af80	0.001	0.8	hom_ref	30000.0	1	-0.0022473930999999947	0.0022473930999999947	0.0022473930999999947	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p001_af80	0.001	0.8	hom_ref	40000.0	1	-0.00033926960000002504	0.00033926960000002504	0.00033926960000002504	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p001_af80	0.001	0.8	hom_ref	50000.0	1	-4.935259999999664e-05	4.935259999999664e-05	4.935259999999664e-05	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p001_af80	0.001	0.8	overall	1000.0	1	0.018760683799999997	0.018760683799999997	0.018760683799999997	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p001_af80	0.001	0.8	overall	4500.0	1	0.05299938709	0.05299938709	0.05299938709	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p001_af80	0.001	0.8	overall	10000.0	1	0.08744662309999998	0.08744662309999998	0.08744662309999998	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p001_af80	0.001	0.8	overall	20000.0	1	0.1351375061	0.1351375061	0.1351375061	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p001_af80	0.001	0.8	overall	30000.0	1	0.1435115409	0.1435115409	0.1435115409	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p001_af80	0.001	0.8	overall	40000.0	1	0.058215763600000026	0.058215763600000026	0.058215763600000026	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p001_af80	0.001	0.8	overall	50000.0	1	-0.12694718119999998	0.12694718119999998	0.12694718119999998	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p005_af10	0.005	0.1	heterozygous	1000.0	10	2.88773172e-14	2.88773172e-14	9.131809506715609e-14	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p005_af10	0.005	0.1	heterozygous	4500.0	10	6.480932679e-11	6.480932679e-11	2.049450862785691e-10	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p005_af10	0.005	0.1	heterozygous	10000.0	10	3.6616749570086936e-09	3.6616749570086936e-09	1.1579232542170351e-08	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p005_af10	0.005	0.1	heterozygous	20000.0	10	1.1119411581092136e-07	1.1119411581092136e-07	3.5161216390048414e-07	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p005_af10	0.005	0.1	heterozygous	30000.0	10	7.64305639651996e-07	7.64305639651996e-07	2.4124763804986865e-06	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p005_af10	0.005	0.1	heterozygous	40000.0	10	2.911846063875309e-06	2.911846063875309e-06	9.01809973885681e-06	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p005_af10	0.005	0.1	heterozygous	50000.0	10	8.523986250141894e-06	8.523986250141894e-06	2.431502612414211e-05	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p005_af10	0.005	0.1	hom_alt	1000.0	10	0.01570713854333176	0.01570713854333176	0.020543124049945596	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p005_af10	0.005	0.1	hom_alt	4500.0	10	0.04590286037841092	0.04590286037841092	0.0504551708016837	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p005_af10	0.005	0.1	hom_alt	10000.0	10	0.06861825722673398	0.06861825722673398	0.07469905814689708	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p005_af10	0.005	0.1	hom_alt	20000.0	10	0.07955023470632346	0.07955023470632346	0.10151198732295251	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p005_af10	0.005	0.1	hom_alt	30000.0	10	0.019137526949266646	0.12872989547734653	0.1914434903551439	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p005_af10	0.005	0.1	hom_alt	40000.0	10	-0.09933016164949358	0.20656860718163456	0.27929480127375994	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p005_af10	0.005	0.1	hom_alt	50000.0	10	-0.291944202575842	0.3555890803304762	0.44053665099925665	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p005_af10	0.005	0.1	hom_ref	1000.0	10	0.02845928615720625	0.028587311911994106	0.05889780799349275	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p005_af10	0.005	0.1	hom_ref	4500.0	10	0.023105305383046792	0.03310559504566217	0.06787266296825392	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p005_af10	0.005	0.1	hom_ref	10000.0	10	-0.011555439500920466	0.016205132338897716	0.0367977657581328	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p005_af10	0.005	0.1	hom_ref	20000.0	10	-0.07059650033201889	0.07685937169433228	0.16948468008621434	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p005_af10	0.005	0.1	hom_ref	30000.0	10	-0.10599060391941899	0.11613847992031079	0.1903494250388365	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p005_af10	0.005	0.1	hom_ref	40000.0	10	-0.10805292263186075	0.11685256937586475	0.1891574354471471	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p005_af10	0.005	0.1	hom_ref	50000.0	10	-0.11375921984453681	0.11377279356721881	0.18861804211324043	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p005_af10	0.005	0.1	overall	1000.0	10	0.0098569509298	0.0098569509298	0.012330796918144683	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p005_af10	0.005	0.1	overall	4500.0	10	0.023769103157000003	0.023769103157000003	0.025496557724985117	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p005_af10	0.005	0.1	overall	10000.0	10	0.03188581263200001	0.031972897656000004	0.04089909743213021	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p005_af10	0.005	0.1	overall	20000.0	10	0.042119304189	0.042713443389	0.06522871915045131	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p005_af10	0.005	0.1	overall	30000.0	10	0.025689824596	0.055951101280000005	0.08578727695212768	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p005_af10	0.005	0.1	overall	40000.0	10	-0.019271091103000005	0.09211372028300001	0.11801216010604572	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p005_af10	0.005	0.1	overall	50000.0	10	-0.12749718135	0.17342199093	0.23175786280521904	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p005_af20	0.005	0.2	heterozygous	1000.0	10	2.6826364480000002e-14	2.6826364480000002e-14	8.483241309863853e-14	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p005_af20	0.005	0.2	heterozygous	4500.0	10	6.846707645e-11	6.846707645e-11	2.1651190631487557e-10	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p005_af20	0.005	0.2	heterozygous	10000.0	10	4.129690581e-09	4.129690581e-09	1.3059228267704076e-08	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p005_af20	0.005	0.2	heterozygous	20000.0	10	1.321634136e-07	1.321634136e-07	4.179374103188738e-07	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p005_af20	0.005	0.2	heterozygous	30000.0	10	9.34036474448301e-07	9.34036474448301e-07	2.9536823191239727e-06	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p005_af20	0.005	0.2	heterozygous	40000.0	10	3.5580461860963154e-06	3.5580461860963154e-06	1.1249953891548532e-05	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p005_af20	0.005	0.2	heterozygous	50000.0	10	9.786896517784919e-06	9.786896517784919e-06	3.05668282771196e-05	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p005_af20	0.005	0.2	hom_alt	1000.0	10	0.02403036818365992	0.02403036818365992	0.02773659134279448	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p005_af20	0.005	0.2	hom_alt	4500.0	10	0.07048872846146703	0.07048872846146703	0.0813438672894131	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p005_af20	0.005	0.2	hom_alt	10000.0	10	0.12672535240517727	0.12672535240517727	0.1462001080944375	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p005_af20	0.005	0.2	hom_alt	20000.0	10	0.14099057723429237	0.1414162578213512	0.16832276695349524	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p005_af20	0.005	0.2	hom_alt	30000.0	10	-0.0028808474539270988	0.14190292045099012	0.18487149614927556	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p005_af20	0.005	0.2	hom_alt	40000.0	10	-0.08091995863623738	0.14415073600005204	0.17086116569273138	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p005_af20	0.005	0.2	hom_alt	50000.0	10	-0.2248577789686287	0.2248577789686287	0.26145177679192066	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p005_af20	0.005	0.2	hom_ref	1000.0	10	0.011372686390420151	0.011372686390420151	0.02061926264875243	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p005_af20	0.005	0.2	hom_ref	4500.0	10	0.0420492599478525	0.04269356231566203	0.10618168501208147	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p005_af20	0.005	0.2	hom_ref	10000.0	10	0.06920692136354556	0.08241892004549425	0.20662452265923595	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p005_af20	0.005	0.2	hom_ref	20000.0	10	-0.003488085356580481	0.026884602600331802	0.04264290059700853	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p005_af20	0.005	0.2	hom_ref	30000.0	10	-0.029124805457070635	0.06462856090633264	0.08929267092375451	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p005_af20	0.005	0.2	hom_ref	40000.0	10	-0.030218185456935952	0.07360593067412277	0.12039355191256941	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p005_af20	0.005	0.2	hom_ref	50000.0	10	-0.046796422457032694	0.07308136712410812	0.12432080218690685	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p005_af20	0.005	0.2	overall	1000.0	10	0.0099810749648	0.0099810749648	0.010739040368760035	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p005_af20	0.005	0.2	overall	4500.0	10	0.028519654758	0.028519654758	0.030628205912476753	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p005_af20	0.005	0.2	overall	10000.0	10	0.04929191373900001	0.04929191373900001	0.05307025131867825	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p005_af20	0.005	0.2	overall	20000.0	10	0.061428257201	0.061428257201	0.07254201096677601	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p005_af20	0.005	0.2	overall	30000.0	10	0.011035240446000003	0.05713284600600001	0.07156712404560274	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
cell	intro_s0p005_af20	0.005	0.2	overall	40000.0	10	-0.012384970595999998	0.058313833735999986	0.06873294945436131	trajectory_equal_within_biological_cell	one_truth_and_one_gamma_value_per_replicate
