source,cutoff_years,alpha,stride_bp,max_gap_strides,min_significant_strides,mode,subset,n,power,fdr_mean,fdr_pooled,f1_mean,fp_mean,any_call,focal_significant,tp_total,fp_total,power_50000,overlap_power_50000,overlap_fdr_50000,power_100000,overlap_power_100000,overlap_fdr_100000,power_250000,overlap_power_250000,overlap_fdr_250000,power_500000,overlap_power_500000,overlap_fdr_500000
truth,40000,0.001,10000,1,20,selected,all,100,0.02,0.0,0.0,0.02,0.0,0.02,0.2,2,0,0.02,0.02,0.0,0.02,0.02,0.0,0.02,0.02,0.0,0.02,0.02,0.0
truth,40000,0.001,10000,1,20,selected,nonfixed,100,0.02,0.0,0.0,0.02,0.0,0.02,0.2,2,0,0.02,0.02,0.0,0.02,0.02,0.0,0.02,0.02,0.0,0.02,0.02,0.0
truth,40000,0.001,20000,0,1,neutral,all,1000,0.0,0.211,1.0,0.0,0.295,0.211,0.001,0,295,0.0,0.0,0.211,0.0,0.0,0.211,0.0,0.0,0.211,0.0,0.0,0.211
truth,40000,0.001,20000,0,1,selected,all,100,0.26,0.21833333333333332,0.6,0.21799999999999997,0.39,0.42,0.2,26,39,0.23,0.24,0.2383333333333333,0.26,0.26,0.21833333333333332,0.28,0.28,0.2033333333333333,0.31,0.31,0.18133333333333332
truth,40000,0.001,20000,0,1,selected,nonfixed,100,0.26,0.21833333333333332,0.6,0.21799999999999997,0.39,0.42,0.2,26,39,0.23,0.24,0.2383333333333333,0.26,0.26,0.21833333333333332,0.28,0.28,0.2033333333333333,0.31,0.31,0.18133333333333332
truth,40000,0.001,20000,0,3,neutral,all,1000,0.0,0.048,1.0,0.0,0.048,0.048,0.001,0,48,0.0,0.0,0.048,0.0,0.0,0.048,0.0,0.0,0.048,0.0,0.0,0.048
truth,40000,0.001,20000,0,3,selected,all,100,0.18,0.085,0.3793103448275862,0.17666666666666664,0.11,0.26,0.2,18,11,0.17,0.18,0.085,0.18,0.18,0.085,0.19,0.19,0.075,0.19,0.19,0.075
truth,40000,0.001,20000,0,3,selected,nonfixed,100,0.18,0.085,0.3793103448275862,0.17666666666666664,0.11,0.26,0.2,18,11,0.17,0.18,0.085,0.18,0.18,0.085,0.19,0.19,0.075,0.19,0.19,0.075
truth,40000,0.001,20000,0,5,neutral,all,1000,0.0,0.013,1.0,0.0,0.013,0.013,0.001,0,13,0.0,0.0,0.013,0.0,0.0,0.013,0.0,0.0,0.013,0.0,0.0,0.013
truth,40000,0.001,20000,0,5,selected,all,100,0.13,0.015,0.13333333333333333,0.12666666666666665,0.02,0.14,0.2,13,2,0.12,0.13,0.015,0.13,0.13,0.015,0.13,0.13,0.015,0.13,0.13,0.015
truth,40000,0.001,20000,0,5,selected,nonfixed,100,0.13,0.015,0.13333333333333333,0.12666666666666665,0.02,0.14,0.2,13,2,0.12,0.13,0.015,0.13,0.13,0.015,0.13,0.13,0.015,0.13,0.13,0.015
truth,40000,0.001,20000,0,10,neutral,all,1000,0.0,0.001,1.0,0.0,0.001,0.001,0.001,0,1,0.0,0.0,0.001,0.0,0.0,0.001,0.0,0.0,0.001,0.0,0.0,0.001
truth,40000,0.001,20000,0,10,selected,all,100,0.02,0.0,0.0,0.02,0.0,0.02,0.2,2,0,0.02,0.02,0.0,0.02,0.02,0.0,0.02,0.02,0.0,0.02,0.02,0.0
truth,40000,0.001,20000,0,10,selected,nonfixed,100,0.02,0.0,0.0,0.02,0.0,0.02,0.2,2,0,0.02,0.02,0.0,0.02,0.02,0.0,0.02,0.02,0.0,0.02,0.02,0.0
truth,40000,0.001,20000,0,20,neutral,all,1000,0.0,0.001,1.0,0.0,0.001,0.001,0.001,0,1,0.0,0.0,0.001,0.0,0.0,0.001,0.0,0.0,0.001,0.0,0.0,0.001
truth,40000,0.001,20000,0,20,selected,all,100,0.0,0.0,,0.0,0.0,0.0,0.2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,40000,0.001,20000,0,20,selected,nonfixed,100,0.0,0.0,,0.0,0.0,0.0,0.2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,40000,0.001,20000,1,1,neutral,all,1000,0.0,0.211,1.0,0.0,0.278,0.211,0.001,0,278,0.0,0.0,0.211,0.0,0.0,0.211,0.0,0.0,0.211,0.0,0.0,0.211
truth,40000,0.001,20000,1,1,selected,all,100,0.26,0.2033333333333333,0.543859649122807,0.23,0.31,0.42,0.2,26,31,0.23,0.24,0.22333333333333333,0.26,0.26,0.2033333333333333,0.28,0.28,0.18333333333333332,0.31,0.31,0.16083333333333333
truth,40000,0.001,20000,1,1,selected,nonfixed,100,0.26,0.2033333333333333,0.543859649122807,0.23,0.31,0.42,0.2,26,31,0.23,0.24,0.22333333333333333,0.26,0.26,0.2033333333333333,0.28,0.28,0.18333333333333332,0.31,0.31,0.16083333333333333
truth,40000,0.001,20000,1,3,neutral,all,1000,0.0,0.05,1.0,0.0,0.05,0.05,0.001,0,50,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.05
truth,40000,0.001,20000,1,3,selected,all,100,0.19,0.095,0.36666666666666664,0.18666666666666665,0.11,0.28,0.2,19,11,0.18,0.19,0.095,0.19,0.19,0.095,0.21,0.21,0.075,0.21,0.21,0.075
truth,40000,0.001,20000,1,3,selected,nonfixed,100,0.19,0.095,0.36666666666666664,0.18666666666666665,0.11,0.28,0.2,19,11,0.18,0.19,0.095,0.19,0.19,0.095,0.21,0.21,0.075,0.21,0.21,0.075
truth,40000,0.001,20000,1,5,neutral,all,1000,0.0,0.016,1.0,0.0,0.016,0.016,0.001,0,16,0.0,0.0,0.016,0.0,0.0,0.016,0.0,0.0,0.016,0.0,0.0,0.016
truth,40000,0.001,20000,1,5,selected,all,100,0.14,0.025,0.17647058823529413,0.13666666666666666,0.03,0.16,0.2,14,3,0.13,0.14,0.025,0.14,0.14,0.025,0.14,0.14,0.025,0.14,0.14,0.025
truth,40000,0.001,20000,1,5,selected,nonfixed,100,0.14,0.025,0.17647058823529413,0.13666666666666666,0.03,0.16,0.2,14,3,0.13,0.14,0.025,0.14,0.14,0.025,0.14,0.14,0.025,0.14,0.14,0.025
truth,40000,0.001,20000,1,10,neutral,all,1000,0.0,0.001,1.0,0.0,0.001,0.001,0.001,0,1,0.0,0.0,0.001,0.0,0.0,0.001,0.0,0.0,0.001,0.0,0.0,0.001
truth,40000,0.001,20000,1,10,selected,all,100,0.02,0.0,0.0,0.02,0.0,0.02,0.2,2,0,0.02,0.02,0.0,0.02,0.02,0.0,0.02,0.02,0.0,0.02,0.02,0.0
truth,40000,0.001,20000,1,10,selected,nonfixed,100,0.02,0.0,0.0,0.02,0.0,0.02,0.2,2,0,0.02,0.02,0.0,0.02,0.02,0.0,0.02,0.02,0.0,0.02,0.02,0.0
truth,40000,0.001,20000,1,20,neutral,all,1000,0.0,0.001,1.0,0.0,0.001,0.001,0.001,0,1,0.0,0.0,0.001,0.0,0.0,0.001,0.0,0.0,0.001,0.0,0.0,0.001
truth,40000,0.001,20000,1,20,selected,all,100,0.0,0.0,,0.0,0.0,0.0,0.2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,40000,0.001,20000,1,20,selected,nonfixed,100,0.0,0.0,,0.0,0.0,0.0,0.2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,40000,0.001,50000,0,1,neutral,all,1000,0.0,0.138,1.0,0.0,0.158,0.138,0.001,0,158,0.0,0.0,0.138,0.0,0.0,0.138,0.0,0.0,0.138,0.0,0.0,0.138
truth,40000,0.001,50000,0,1,selected,all,100,0.23,0.115,0.39473684210526316,0.22,0.15,0.33,0.2,23,15,0.21,0.21,0.135,0.23,0.23,0.115,0.25,0.25,0.095,0.26,0.26,0.09166666666666666
truth,40000,0.001,50000,0,1,selected,nonfixed,100,0.23,0.115,0.39473684210526316,0.22,0.15,0.33,0.2,23,15,0.21,0.21,0.135,0.23,0.23,0.115,0.25,0.25,0.095,0.26,0.26,0.09166666666666666
truth,40000,0.001,50000,0,3,neutral,all,1000,0.0,0.007,1.0,0.0,0.008,0.007,0.001,0,8,0.0,0.0,0.007,0.0,0.0,0.007,0.0,0.0,0.007,0.0,0.0,0.007
truth,40000,0.001,50000,0,3,selected,all,100,0.08,0.04,0.3333333333333333,0.08,0.04,0.12,0.2,8,4,0.08,0.08,0.04,0.08,0.08,0.04,0.08,0.08,0.04,0.08,0.08,0.04
truth,40000,0.001,50000,0,3,selected,nonfixed,100,0.08,0.04,0.3333333333333333,0.08,0.04,0.12,0.2,8,4,0.08,0.08,0.04,0.08,0.08,0.04,0.08,0.08,0.04,0.08,0.08,0.04
truth,40000,0.001,50000,0,5,neutral,all,1000,0.0,0.0,,0.0,0.0,0.0,0.001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,40000,0.001,50000,0,5,selected,all,100,0.02,0.0,0.0,0.02,0.0,0.02,0.2,2,0,0.02,0.02,0.0,0.02,0.02,0.0,0.02,0.02,0.0,0.02,0.02,0.0
truth,40000,0.001,50000,0,5,selected,nonfixed,100,0.02,0.0,0.0,0.02,0.0,0.02,0.2,2,0,0.02,0.02,0.0,0.02,0.02,0.0,0.02,0.02,0.0,0.02,0.02,0.0
truth,40000,0.001,50000,0,10,neutral,all,1000,0.0,0.0,,0.0,0.0,0.0,0.001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,40000,0.001,50000,0,10,selected,all,100,0.0,0.0,,0.0,0.0,0.0,0.2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,40000,0.001,50000,0,10,selected,nonfixed,100,0.0,0.0,,0.0,0.0,0.0,0.2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,40000,0.001,50000,0,20,neutral,all,1000,0.0,0.0,,0.0,0.0,0.0,0.001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,40000,0.001,50000,0,20,selected,all,100,0.0,0.0,,0.0,0.0,0.0,0.2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,40000,0.001,50000,0,20,selected,nonfixed,100,0.0,0.0,,0.0,0.0,0.0,0.2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,40000,0.001,50000,1,1,neutral,all,1000,0.0,0.138,1.0,0.0,0.154,0.138,0.001,0,154,0.0,0.0,0.138,0.0,0.0,0.138,0.0,0.0,0.138,0.0,0.0,0.138
truth,40000,0.001,50000,1,1,selected,all,100,0.23,0.115,0.39473684210526316,0.22,0.15,0.33,0.2,23,15,0.21,0.21,0.135,0.23,0.23,0.115,0.25,0.25,0.095,0.26,0.26,0.09166666666666666
truth,40000,0.001,50000,1,1,selected,nonfixed,100,0.23,0.115,0.39473684210526316,0.22,0.15,0.33,0.2,23,15,0.21,0.21,0.135,0.23,0.23,0.115,0.25,0.25,0.095,0.26,0.26,0.09166666666666666
truth,40000,0.001,50000,1,3,neutral,all,1000,0.0,0.008,1.0,0.0,0.008,0.008,0.001,0,8,0.0,0.0,0.008,0.0,0.0,0.008,0.0,0.0,0.008,0.0,0.0,0.008
truth,40000,0.001,50000,1,3,selected,all,100,0.08,0.04,0.3333333333333333,0.08,0.04,0.12,0.2,8,4,0.08,0.08,0.04,0.08,0.08,0.04,0.08,0.08,0.04,0.08,0.08,0.04
truth,40000,0.001,50000,1,3,selected,nonfixed,100,0.08,0.04,0.3333333333333333,0.08,0.04,0.12,0.2,8,4,0.08,0.08,0.04,0.08,0.08,0.04,0.08,0.08,0.04,0.08,0.08,0.04
truth,40000,0.001,50000,1,5,neutral,all,1000,0.0,0.001,1.0,0.0,0.001,0.001,0.001,0,1,0.0,0.0,0.001,0.0,0.0,0.001,0.0,0.0,0.001,0.0,0.0,0.001
truth,40000,0.001,50000,1,5,selected,all,100,0.02,0.0,0.0,0.02,0.0,0.02,0.2,2,0,0.02,0.02,0.0,0.02,0.02,0.0,0.02,0.02,0.0,0.02,0.02,0.0
truth,40000,0.001,50000,1,5,selected,nonfixed,100,0.02,0.0,0.0,0.02,0.0,0.02,0.2,2,0,0.02,0.02,0.0,0.02,0.02,0.0,0.02,0.02,0.0,0.02,0.02,0.0
truth,40000,0.001,50000,1,10,neutral,all,1000,0.0,0.0,,0.0,0.0,0.0,0.001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,40000,0.001,50000,1,10,selected,all,100,0.0,0.0,,0.0,0.0,0.0,0.2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,40000,0.001,50000,1,10,selected,nonfixed,100,0.0,0.0,,0.0,0.0,0.0,0.2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,40000,0.001,50000,1,20,neutral,all,1000,0.0,0.0,,0.0,0.0,0.0,0.001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,40000,0.001,50000,1,20,selected,all,100,0.0,0.0,,0.0,0.0,0.0,0.2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,40000,0.001,50000,1,20,selected,nonfixed,100,0.0,0.0,,0.0,0.0,0.0,0.2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,40000,0.01,10000,0,1,neutral,all,1000,0.0,0.854,1.0,0.0,3.195,0.854,0.01,0,3195,0.0,0.0,0.854,0.0,0.0,0.854,0.0,0.0,0.854,0.0,0.0,0.854
truth,40000,0.01,10000,0,1,selected,all,100,0.58,0.7258805916305917,0.8516624040920716,0.2604896214896215,3.33,0.92,0.47,58,333,0.54,0.54,0.7383805916305917,0.58,0.59,0.7225472582972583,0.61,0.61,0.717963924963925,0.65,0.65,0.6992972582972583
truth,40000,0.01,10000,0,1,selected,nonfixed,100,0.58,0.7258805916305917,0.8516624040920716,0.2604896214896215,3.33,0.92,0.47,58,333,0.54,0.54,0.7383805916305917,0.58,0.59,0.7225472582972583,0.61,0.61,0.717963924963925,0.65,0.65,0.6992972582972583
truth,40000,0.01,10000,0,3,neutral,all,1000,0.0,0.623,1.0,0.0,1.231,0.623,0.01,0,1231,0.0,0.0,0.623,0.0,0.0,0.623,0.0,0.0,0.623,0.0,0.0,0.623
truth,40000,0.01,10000,0,3,selected,all,100,0.47,0.48924999999999996,0.718562874251497,0.32160317460317467,1.2,0.76,0.47,47,120,0.43,0.45,0.50425,0.47,0.48,0.48424999999999996,0.51,0.51,0.46758333333333335,0.52,0.52,0.45758333333333334
truth,40000,0.01,10000,0,3,selected,nonfixed,100,0.47,0.48924999999999996,0.718562874251497,0.32160317460317467,1.2,0.76,0.47,47,120,0.43,0.45,0.50425,0.47,0.48,0.48424999999999996,0.51,0.51,0.46758333333333335,0.52,0.52,0.45758333333333334
truth,40000,0.01,10000,0,5,neutral,all,1000,0.0,0.422,1.0,0.0,0.637,0.422,0.01,0,637,0.0,0.0,0.422,0.0,0.0,0.422,0.0,0.0,0.422,0.0,0.0,0.422
truth,40000,0.01,10000,0,5,selected,all,100,0.37,0.408,0.6509433962264151,0.293,0.69,0.67,0.47,37,69,0.34,0.36,0.418,0.37,0.38,0.40299999999999997,0.42,0.42,0.363,0.43,0.43,0.35966666666666663
truth,40000,0.01,10000,0,5,selected,nonfixed,100,0.37,0.408,0.6509433962264151,0.293,0.69,0.67,0.47,37,69,0.34,0.36,0.418,0.37,0.38,0.40299999999999997,0.42,0.42,0.363,0.43,0.43,0.35966666666666663
truth,40000,0.01,10000,0,10,neutral,all,1000,0.0,0.151,1.0,0.0,0.168,0.151,0.01,0,168,0.0,0.0,0.151,0.0,0.0,0.151,0.0,0.0,0.151,0.0,0.0,0.151
truth,40000,0.01,10000,0,10,selected,all,100,0.22,0.13166666666666665,0.42105263157894735,0.21166666666666664,0.16,0.34,0.47,22,16,0.22,0.22,0.13166666666666665,0.22,0.23,0.12166666666666666,0.24,0.25,0.10166666666666666,0.25,0.25,0.10166666666666666
truth,40000,0.01,10000,0,10,selected,nonfixed,100,0.22,0.13166666666666665,0.42105263157894735,0.21166666666666664,0.16,0.34,0.47,22,16,0.22,0.22,0.13166666666666665,0.22,0.23,0.12166666666666666,0.24,0.25,0.10166666666666666,0.25,0.25,0.10166666666666666
truth,40000,0.01,10000,0,20,neutral,all,1000,0.0,0.02,1.0,0.0,0.02,0.02,0.01,0,20,0.0,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.02
truth,40000,0.01,10000,0,20,selected,all,100,0.09,0.02,0.18181818181818182,0.09,0.02,0.11,0.47,9,2,0.09,0.09,0.02,0.09,0.09,0.02,0.09,0.09,0.02,0.09,0.09,0.02
truth,40000,0.01,10000,0,20,selected,nonfixed,100,0.09,0.02,0.18181818181818182,0.09,0.02,0.11,0.47,9,2,0.09,0.09,0.02,0.09,0.09,0.02,0.09,0.09,0.02,0.09,0.09,0.02
truth,40000,0.01,10000,1,1,neutral,all,1000,0.0,0.854,1.0,0.0,2.77,0.854,0.01,0,2770,0.0,0.0,0.854,0.0,0.0,0.854,0.0,0.0,0.854,0.0,0.0,0.854
truth,40000,0.01,10000,1,1,selected,all,100,0.57,0.701741341991342,0.8308605341246291,0.28389754689754687,2.8,0.92,0.47,57,280,0.52,0.54,0.7159080086580086,0.57,0.59,0.6934080086580086,0.61,0.61,0.6864080086580087,0.65,0.65,0.667241341991342
truth,40000,0.01,10000,1,1,selected,nonfixed,100,0.57,0.701741341991342,0.8308605341246291,0.28389754689754687,2.8,0.92,0.47,57,280,0.52,0.54,0.7159080086580086,0.57,0.59,0.6934080086580086,0.61,0.61,0.6864080086580087,0.65,0.65,0.667241341991342
truth,40000,0.01,10000,1,3,neutral,all,1000,0.0,0.637,1.0,0.0,1.237,0.637,0.01,0,1237,0.0,0.0,0.637,0.0,0.0,0.637,0.0,0.0,0.637,0.0,0.0,0.637
truth,40000,0.01,10000,1,3,selected,all,100,0.47,0.5275833333333333,0.7329545454545454,0.3232698412698412,1.29,0.8,0.47,47,129,0.41,0.45,0.5409166666666667,0.47,0.49,0.5125833333333333,0.53,0.53,0.4959166666666666,0.55,0.55,0.4759166666666666
truth,40000,0.01,10000,1,3,selected,nonfixed,100,0.47,0.5275833333333333,0.7329545454545454,0.3232698412698412,1.29,0.8,0.47,47,129,0.41,0.45,0.5409166666666667,0.47,0.49,0.5125833333333333,0.53,0.53,0.4959166666666666,0.55,0.55,0.4759166666666666
truth,40000,0.01,10000,1,5,neutral,all,1000,0.0,0.46,1.0,0.0,0.682,0.46,0.01,0,682,0.0,0.0,0.46,0.0,0.0,0.46,0.0,0.0,0.46,0.0,0.0,0.46
truth,40000,0.01,10000,1,5,selected,all,100,0.38,0.428,0.6576576576576577,0.303,0.73,0.7,0.47,38,73,0.34,0.38,0.428,0.38,0.4,0.413,0.44,0.44,0.373,0.45,0.45,0.3696666666666666
truth,40000,0.01,10000,1,5,selected,nonfixed,100,0.38,0.428,0.6576576576576577,0.303,0.73,0.7,0.47,38,73,0.34,0.38,0.428,0.38,0.4,0.413,0.44,0.44,0.373,0.45,0.45,0.3696666666666666
truth,40000,0.01,10000,1,10,neutral,all,1000,0.0,0.181,1.0,0.0,0.204,0.181,0.01,0,204,0.0,0.0,0.181,0.0,0.0,0.181,0.0,0.0,0.181,0.0,0.0,0.181
truth,40000,0.01,10000,1,10,selected,all,100,0.23,0.14166666666666666,0.425,0.22166666666666665,0.17,0.36,0.47,23,17,0.22,0.24,0.13166666666666665,0.23,0.25,0.12166666666666666,0.26,0.27,0.10166666666666666,0.27,0.27,0.10166666666666666
truth,40000,0.01,10000,1,10,selected,nonfixed,100,0.23,0.14166666666666666,0.425,0.22166666666666665,0.17,0.36,0.47,23,17,0.22,0.24,0.13166666666666665,0.23,0.25,0.12166666666666666,0.26,0.27,0.10166666666666666,0.27,0.27,0.10166666666666666
truth,40000,0.01,10000,1,20,neutral,all,1000,0.0,0.03,1.0,0.0,0.03,0.03,0.01,0,30,0.0,0.0,0.03,0.0,0.0,0.03,0.0,0.0,0.03,0.0,0.0,0.03
truth,40000,0.01,10000,1,20,selected,all,100,0.09,0.02,0.18181818181818182,0.09,0.02,0.11,0.47,9,2,0.09,0.09,0.02,0.09,0.09,0.02,0.09,0.09,0.02,0.09,0.09,0.02
truth,40000,0.01,10000,1,20,selected,nonfixed,100,0.09,0.02,0.18181818181818182,0.09,0.02,0.11,0.47,9,2,0.09,0.09,0.02,0.09,0.09,0.02,0.09,0.09,0.02,0.09,0.09,0.02
truth,40000,0.01,20000,0,1,neutral,all,1000,0.0,0.797,1.0,0.0,2.314,0.797,0.01,0,2314,0.0,0.0,0.797,0.0,0.0,0.797,0.0,0.0,0.797,0.0,0.0,0.797
truth,40000,0.01,20000,0,1,selected,all,100,0.55,0.672181818181818,0.8141891891891891,0.29277056277056274,2.41,0.9,0.47,55,241,0.52,0.53,0.6805151515151515,0.55,0.56,0.6688484848484849,0.59,0.59,0.6563484848484847,0.63,0.63,0.6321818181818182
truth,40000,0.01,20000,0,1,selected,nonfixed,100,0.55,0.672181818181818,0.8141891891891891,0.29277056277056274,2.41,0.9,0.47,55,241,0.52,0.53,0.6805151515151515,0.55,0.56,0.6688484848484849,0.59,0.59,0.6563484848484847,0.63,0.63,0.6321818181818182
truth,40000,0.01,20000,0,3,neutral,all,1000,0.0,0.429,1.0,0.0,0.614,0.429,0.01,0,614,0.0,0.0,0.429,0.0,0.0,0.429,0.0,0.0,0.429,0.0,0.0,0.429
truth,40000,0.01,20000,0,3,selected,all,100,0.36,0.4141666666666666,0.6538461538461539,0.294,0.68,0.68,0.47,36,68,0.33,0.35,0.42416666666666664,0.36,0.37,0.4091666666666666,0.39,0.4,0.37916666666666665,0.41,0.41,0.3758333333333333
truth,40000,0.01,20000,0,3,selected,nonfixed,100,0.36,0.4141666666666666,0.6538461538461539,0.294,0.68,0.68,0.47,36,68,0.33,0.35,0.42416666666666664,0.36,0.37,0.4091666666666666,0.39,0.4,0.37916666666666665,0.41,0.41,0.3758333333333333
truth,40000,0.01,20000,0,5,neutral,all,1000,0.0,0.196,1.0,0.0,0.225,0.196,0.01,0,225,0.0,0.0,0.196,0.0,0.0,0.196,0.0,0.0,0.196,0.0,0.0,0.196
truth,40000,0.01,20000,0,5,selected,all,100,0.22,0.15166666666666667,0.4634146341463415,0.21166666666666664,0.19,0.36,0.47,22,19,0.21,0.22,0.15166666666666667,0.22,0.23,0.14166666666666666,0.24,0.25,0.12166666666666666,0.26,0.26,0.11166666666666666
truth,40000,0.01,20000,0,5,selected,nonfixed,100,0.22,0.15166666666666667,0.4634146341463415,0.21166666666666664,0.19,0.36,0.47,22,19,0.21,0.22,0.15166666666666667,0.22,0.23,0.14166666666666666,0.24,0.25,0.12166666666666666,0.26,0.26,0.11166666666666666
truth,40000,0.01,20000,0,10,neutral,all,1000,0.0,0.026,1.0,0.0,0.026,0.026,0.01,0,26,0.0,0.0,0.026,0.0,0.0,0.026,0.0,0.0,0.026,0.0,0.0,0.026
truth,40000,0.01,20000,0,10,selected,all,100,0.09,0.02,0.18181818181818182,0.09,0.02,0.11,0.47,9,2,0.08,0.09,0.02,0.09,0.09,0.02,0.09,0.09,0.02,0.09,0.09,0.02
truth,40000,0.01,20000,0,10,selected,nonfixed,100,0.09,0.02,0.18181818181818182,0.09,0.02,0.11,0.47,9,2,0.08,0.09,0.02,0.09,0.09,0.02,0.09,0.09,0.02,0.09,0.09,0.02
truth,40000,0.01,20000,0,20,neutral,all,1000,0.0,0.001,1.0,0.0,0.001,0.001,0.01,0,1,0.0,0.0,0.001,0.0,0.0,0.001,0.0,0.0,0.001,0.0,0.0,0.001
truth,40000,0.01,20000,0,20,selected,all,100,0.01,0.0,0.0,0.01,0.0,0.01,0.47,1,0,0.01,0.01,0.0,0.01,0.01,0.0,0.01,0.01,0.0,0.01,0.01,0.0
truth,40000,0.01,20000,0,20,selected,nonfixed,100,0.01,0.0,0.0,0.01,0.0,0.01,0.47,1,0,0.01,0.01,0.0,0.01,0.01,0.0,0.01,0.01,0.0,0.01,0.01,0.0
truth,40000,0.01,20000,1,1,neutral,all,1000,0.0,0.797,1.0,0.0,2.073,0.797,0.01,0,2073,0.0,0.0,0.797,0.0,0.0,0.797,0.0,0.0,0.797,0.0,0.0,0.797
truth,40000,0.01,20000,1,1,selected,all,100,0.55,0.642611111111111,0.789272030651341,0.3218181818181819,2.06,0.9,0.47,55,206,0.5,0.53,0.6559444444444443,0.55,0.56,0.6392777777777777,0.59,0.59,0.6267777777777778,0.63,0.63,0.6026111111111111
truth,40000,0.01,20000,1,1,selected,nonfixed,100,0.55,0.642611111111111,0.789272030651341,0.3218181818181819,2.06,0.9,0.47,55,206,0.5,0.53,0.6559444444444443,0.55,0.56,0.6392777777777777,0.59,0.59,0.6267777777777778,0.63,0.63,0.6026111111111111
truth,40000,0.01,20000,1,3,neutral,all,1000,0.0,0.449,1.0,0.0,0.654,0.449,0.01,0,654,0.0,0.0,0.449,0.0,0.0,0.449,0.0,0.0,0.449,0.0,0.0,0.449
truth,40000,0.01,20000,1,3,selected,all,100,0.36,0.4141666666666666,0.6538461538461539,0.30066666666666664,0.68,0.69,0.47,36,68,0.32,0.35,0.42416666666666664,0.36,0.37,0.4091666666666666,0.39,0.4,0.38916666666666666,0.41,0.41,0.3858333333333333
truth,40000,0.01,20000,1,3,selected,nonfixed,100,0.36,0.4141666666666666,0.6538461538461539,0.30066666666666664,0.68,0.69,0.47,36,68,0.32,0.35,0.42416666666666664,0.36,0.37,0.4091666666666666,0.39,0.4,0.38916666666666666,0.41,0.41,0.3858333333333333
truth,40000,0.01,20000,1,5,neutral,all,1000,0.0,0.236,1.0,0.0,0.273,0.236,0.01,0,273,0.0,0.0,0.236,0.0,0.0,0.236,0.0,0.0,0.236,0.0,0.0,0.236
truth,40000,0.01,20000,1,5,selected,all,100,0.27,0.15666666666666665,0.4375,0.25166666666666665,0.21,0.4,0.47,27,21,0.24,0.27,0.15666666666666665,0.27,0.28,0.14666666666666667,0.29,0.3,0.12666666666666665,0.3,0.3,0.12666666666666665
truth,40000,0.01,20000,1,5,selected,nonfixed,100,0.27,0.15666666666666665,0.4375,0.25166666666666665,0.21,0.4,0.47,27,21,0.24,0.27,0.15666666666666665,0.27,0.28,0.14666666666666667,0.29,0.3,0.12666666666666665,0.3,0.3,0.12666666666666665
truth,40000,0.01,20000,1,10,neutral,all,1000,0.0,0.031,1.0,0.0,0.032,0.031,0.01,0,32,0.0,0.0,0.031,0.0,0.0,0.031,0.0,0.0,0.031,0.0,0.0,0.031
truth,40000,0.01,20000,1,10,selected,all,100,0.09,0.02,0.25,0.09,0.03,0.11,0.47,9,3,0.08,0.09,0.02,0.09,0.09,0.02,0.09,0.09,0.02,0.09,0.09,0.02
truth,40000,0.01,20000,1,10,selected,nonfixed,100,0.09,0.02,0.25,0.09,0.03,0.11,0.47,9,3,0.08,0.09,0.02,0.09,0.09,0.02,0.09,0.09,0.02,0.09,0.09,0.02
truth,40000,0.01,20000,1,20,neutral,all,1000,0.0,0.001,1.0,0.0,0.001,0.001,0.01,0,1,0.0,0.0,0.001,0.0,0.0,0.001,0.0,0.0,0.001,0.0,0.0,0.001
