operating_point,scheme,source,cohort,key,fold,mass_called,contrast_called
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0829,1,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0830,3,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0831,4,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0832,1,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0833,3,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0834,1,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0835,4,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0836,3,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0837,3,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0838,2,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0839,0,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0840,2,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0841,2,True,True
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0842,1,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0843,4,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0844,4,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0845,4,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0846,0,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0847,3,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0848,1,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0849,0,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0850,0,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0851,4,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0852,1,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0853,1,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0854,0,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0855,2,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0856,1,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0857,3,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0858,2,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0859,4,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0860,3,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0861,0,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0862,3,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0863,2,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0864,3,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0865,1,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0866,1,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0867,0,False,True
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0868,2,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0869,0,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0870,3,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0871,0,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0872,0,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0873,0,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0874,2,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0875,3,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0876,1,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0877,4,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0878,4,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0879,1,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0880,0,True,True
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0881,4,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0882,1,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0883,1,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0884,0,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0885,3,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0886,3,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0887,2,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0888,4,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0889,0,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0890,3,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0891,4,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0892,2,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0893,1,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0894,0,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0895,0,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0896,3,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0897,4,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0898,0,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0899,4,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0900,3,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0901,3,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0902,2,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0903,1,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0904,1,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0905,3,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0906,4,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0907,3,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0908,0,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0909,1,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0910,0,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0911,1,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0912,3,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0913,0,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0914,4,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0915,3,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0916,3,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0917,3,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0918,0,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0919,2,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0920,1,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0921,1,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0922,4,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0923,0,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0924,3,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0925,4,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0926,0,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0927,3,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0928,3,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0929,4,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0930,2,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0931,3,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0932,3,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0933,4,True,True
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0934,0,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0935,3,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0936,1,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0937,1,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0938,0,True,True
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0939,3,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0940,4,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0941,4,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0942,2,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0943,1,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0944,2,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0945,4,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0946,3,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0947,3,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0948,4,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0949,4,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0950,1,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0951,2,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0952,4,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0953,0,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0954,1,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0955,3,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0956,0,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0957,2,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0958,1,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0959,2,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0960,3,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0961,3,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0962,2,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0963,1,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0964,3,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0965,1,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0966,1,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0967,3,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0968,3,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0969,0,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0970,3,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0971,4,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0972,2,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0973,4,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0974,0,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0975,1,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0976,0,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0977,0,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0978,3,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0979,3,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0980,1,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0981,4,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0982,3,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0983,1,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0984,2,True,True
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0985,4,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0986,0,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0987,0,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0988,1,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0989,4,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0990,4,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0991,1,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0992,3,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0993,0,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0994,1,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0995,4,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0996,1,False,False
training_power_target_0.70,archaic_sites,decoded,neutral,neutral/rep0997,4,False,False
