metric,min_strides,alpha,cutoff_years,half_width_bp,s,n,detected,detection,fdr_mean,f1_mean,recall_mean,fp_mean,calls_mean,no_calls,tp_total,fp_total,fn_total,fdp_pooled,f1_pooled,fdp_ci_low,fdp_ci_high,f1_ci_low,f1_ci_high
peak,5,0.05,30000,500000,0.002,100,33,0.33,0.8807337662337663,0.1313968253968254,0.33,3.74,4.07,3,33,374,67,0.918918918918919,0.1301775147928994,0.8348055465367965,0.9216818722943723,0.09124246031746032,0.1746331349206349
peak,5,0.05,30000,500000,0.003,100,46,0.46,0.8742896825396826,0.16807936507936508,0.46,3.86,4.32,2,46,386,54,0.8935185185185185,0.17293233082706766,0.8374357142857144,0.9081125992063492,0.13047480158730157,0.20769960317460315
peak,5,0.05,30000,500000,0.004,100,55,0.55,0.8560863678804855,0.20310267510267507,0.55,4.06,4.61,1,55,406,45,0.8806941431670282,0.19607843137254902,0.8161856150793652,0.8925899334733893,0.15949576118326117,0.24760191058941042
peak,5,0.05,30000,500000,0.005,100,71,0.71,0.7949758297258298,0.283549062049062,0.71,3.61,4.32,1,71,361,29,0.8356481481481481,0.2669172932330827,0.749121645021645,0.8387232954545455,0.23583008658008658,0.33123344155844164
peak,5,0.05,30000,500000,0.006,100,83,0.83,0.7780317460317461,0.3165622710622711,0.83,3.69,4.52,2,83,369,17,0.8163716814159292,0.3007246376811594,0.7426041666666667,0.8100748015873016,0.27956028693528695,0.35123029609279605
peak,5,0.05,30000,500000,0.007,100,86,0.86,0.8087135642135641,0.3060642135642135,0.86,4.36,5.22,0,86,436,14,0.8352490421455939,0.2765273311897106,0.7862884199134199,0.8297643308080808,0.27508374819624815,0.3376438492063492
peak,5,0.05,30000,500000,0.008,100,96,0.96,0.790209595959596,0.32067604617604617,0.96,4.61,5.57,1,96,461,4,0.8276481149012568,0.2922374429223744,0.7623785082972583,0.8144881854256854,0.2953278318903319,0.34737642496392496
peak,5,0.05,30000,500000,0.009,100,97,0.97,0.7946031746031745,0.327953823953824,0.97,4.51,5.48,0,97,451,3,0.822992700729927,0.2993827160493827,0.7703956349206348,0.8148337301587302,0.30419709595959593,0.3543992604617604
peak,5,0.05,30000,500000,0.01,100,94,0.94,0.7681865079365079,0.3465339105339105,0.94,4.12,5.06,1,94,412,6,0.8142292490118577,0.3102310231023102,0.7388395833333331,0.7951875,0.31646114718614715,0.37866964285714283
peak,5,0.05,40000,50000,0.001,100,5,0.05,0.9065000000000001,0.02066666666666667,0.05,3.33,3.38,8,5,333,95,0.985207100591716,0.0228310502283105,0.8504875,0.956,0.004,0.042
peak,5,0.05,40000,50000,0.002,100,7,0.07,0.9485000000000001,0.029238095238095237,0.07,3.58,3.65,3,7,358,93,0.9808219178082191,0.030107526881720432,0.9056624999999999,0.9830083333333334,0.009047619047619047,0.05610238095238091
peak,5,0.05,40000,50000,0.003,100,21,0.21,0.9186190476190477,0.08014285714285714,0.21,3.81,4.02,3,21,381,79,0.9477611940298507,0.08366533864541832,0.877425,0.953980357142857,0.04821011904761904,0.11488690476190472
peak,5,0.05,40000,50000,0.004,100,32,0.32,0.9001672771672772,0.13075396825396826,0.32,3.68,4.0,1,32,368,68,0.92,0.128,0.8576774801587301,0.9356216575091576,0.09016646825396825,0.17690853174603172
peak,5,0.05,40000,50000,0.005,100,59,0.59,0.8189484126984128,0.24727922077922074,0.59,3.66,4.25,1,59,366,41,0.8611764705882353,0.22476190476190477,0.7743939484126985,0.8613913690476191,0.19724588744588745,0.29824760101010095
peak,5,0.05,40000,50000,0.006,100,72,0.72,0.8170482295482295,0.2775873015873016,0.72,3.92,4.64,0,72,392,28,0.8448275862068966,0.2553191489361702,0.7821853327228325,0.8499145146520148,0.23461746031746028,0.3221853174603174
peak,5,0.05,40000,50000,0.007,100,82,0.82,0.7838174603174604,0.32657814407814406,0.82,3.9,4.72,0,82,390,18,0.826271186440678,0.2867132867132867,0.7468776785714286,0.8134582341269841,0.28777358058608055,0.3695164682539681
peak,5,0.05,40000,50000,0.008,100,92,0.92,0.7763131313131312,0.3437541902541903,0.92,4.09,5.01,0,92,409,8,0.8163672654690619,0.30615640599001664,0.7450753427128427,0.8035787608225108,0.3120565226440226,0.378437456987457
peak,5,0.05,40000,50000,0.009,100,93,0.93,0.7701944444444443,0.35389105339105337,0.93,4.02,4.95,0,93,402,7,0.8121212121212121,0.3126050420168067,0.7393571428571428,0.7981314484126983,0.3197415404040404,0.3903343253968253
peak,5,0.05,40000,50000,0.01,100,94,0.94,0.7487579365079365,0.3772886002886003,0.94,3.76,4.7,0,94,376,6,0.8,0.3298245614035088,0.714463492063492,0.7810531746031746,0.3394731962481963,0.4134824134199134
peak,5,0.05,40000,100000,0.001,100,5,0.05,0.9065000000000001,0.02066666666666667,0.05,3.33,3.38,8,5,333,95,0.985207100591716,0.0228310502283105,0.85,0.9565249999999998,0.004,0.04066666666666666
peak,5,0.05,40000,100000,0.002,100,10,0.1,0.9423333333333335,0.039428571428571424,0.1,3.55,3.65,3,10,355,90,0.9726027397260274,0.043010752688172046,0.8984958333333334,0.9765041666666667,0.01619047619047619,0.068
peak,5,0.05,40000,100000,0.003,100,24,0.24,0.9069523809523811,0.0968095238095238,0.24,3.78,4.02,3,24,378,76,0.9402985074626866,0.09561752988047809,0.864785119047619,0.9442172619047621,0.061975,0.1365755952380952
peak,5,0.05,40000,100000,0.004,100,37,0.37,0.8856672771672771,0.15261111111111111,0.37,3.63,4.0,1,37,363,63,0.9075,0.148,0.8435827533577533,0.924198923992674,0.10987876984126983,0.19884206349206346
peak,5,0.05,40000,100000,0.005,100,65,0.65,0.8081984126984127,0.2650875235875236,0.65,3.6,4.25,1,65,360,35,0.8470588235294118,0.24761904761904763,0.7613637896825396,0.8500256944444445,0.2180489357864358,0.3161129925629926
peak,5,0.05,40000,100000,0.006,100,74,0.74,0.813119658119658,0.28408730158730156,0.74,3.9,4.64,0,74,390,26,0.8405172413793104,0.2624113475177305,0.7772193452380953,0.8453171626984126,0.2443414682539682,0.32639087301587294
peak,5,0.05,40000,100000,0.007,100,82,0.82,0.7838174603174604,0.32657814407814406,0.82,3.9,4.72,0,82,390,18,0.826271186440678,0.2867132867132867,0.7486858134920635,0.8154803571428573,0.2877589285714286,0.36703905677655674
peak,5,0.05,40000,100000,0.008,100,94,0.94,0.7563131313131312,0.36375419025419026,0.94,4.07,5.01,0,94,407,6,0.812375249500998,0.31281198003327787,0.7190498015873016,0.7908056006493508,0.3256507561882561,0.4021529095904095
peak,5,0.05,40000,100000,0.009,100,93,0.93,0.7701944444444443,0.35389105339105337,0.93,4.02,4.95,0,93,402,7,0.8121212121212121,0.3126050420168067,0.7416349206349205,0.7981073412698411,0.31974790764790756,0.38691659451659444
peak,5,0.05,40000,100000,0.01,100,94,0.94,0.7487579365079365,0.3772886002886003,0.94,3.76,4.7,0,94,376,6,0.8,0.3298245614035088,0.7142779761904762,0.7801610119047621,0.34224980158730156,0.4143076839826839
peak,5,0.05,40000,250000,0.001,100,10,0.1,0.8924722222222222,0.04155555555555555,0.1,3.28,3.38,8,10,328,90,0.9704142011834319,0.045662100456621,0.8347930555555556,0.9398999999999998,0.01755,0.07012222222222216
peak,5,0.05,40000,250000,0.002,100,20,0.2,0.9178333333333333,0.07771428571428571,0.2,3.45,3.65,3,20,345,80,0.9452054794520548,0.08602150537634409,0.8734999999999999,0.9551708333333334,0.04604285714285714,0.1139083333333333
peak,5,0.05,40000,250000,0.003,100,30,0.3,0.8882857142857143,0.12433333333333334,0.3,3.72,4.02,3,30,372,70,0.9253731343283582,0.11952191235059761,0.8455910714285714,0.9250499999999998,0.08550833333333335,0.1646708333333333
peak,5,0.05,40000,250000,0.004,100,44,0.44,0.8716672771672771,0.1758492063492063,0.44,3.56,4.0,1,44,356,56,0.89,0.176,0.8301956501831502,0.9086044795482295,0.13285535714285712,0.22226706349206343
peak,5,0.05,40000,250000,0.005,100,68,0.68,0.8022893217893219,0.27475419025419023,0.68,3.57,4.25,1,68,357,32,0.84,0.259047619047619,0.7568560425685424,0.8440005230880231,0.22773257575757574,0.3211795274170274
peak,5,0.05,40000,250000,0.006,100,78,0.78,0.798119658119658,0.3057539682539682,0.78,3.86,4.64,0,78,386,22,0.8318965517241379,0.2765957446808511,0.7622487408424908,0.8318238095238094,0.26427936507936506,0.3479039682539682
peak,5,0.05,40000,250000,0.007,100,84,0.84,0.7788174603174604,0.3345781440781441,0.84,3.88,4.72,0,84,388,16,0.8220338983050848,0.2937062937062937,0.7443408730158729,0.8111761904761903,0.29540039682539676,0.3749529456654456
peak,5,0.05,40000,250000,0.008,100,95,0.95,0.752979797979798,0.36875419025419026,0.95,4.06,5.01,0,95,406,5,0.810379241516966,0.3161397670549085,0.7163564484126985,0.7875727362914864,0.33100527250527245,0.405107695082695
peak,5,0.05,40000,250000,0.009,100,94,0.94,0.7687658730158727,0.35639105339105337,0.94,4.01,4.95,0,94,401,6,0.8101010101010101,0.31596638655462184,0.7412218253968254,0.7957779761904761,0.32329265873015867,0.38836145382395376
peak,5,0.05,40000,250000,0.01,100,95,0.95,0.7437579365079365,0.383955266955267,0.95,3.75,4.7,0,95,375,5,0.7978723404255319,0.3333333333333333,0.7087104166666666,0.7753033730158729,0.3479265873015874,0.42123753607503606
peak,5,0.05,40000,500000,0.001,100,25,0.25,0.8506150793650794,0.10507936507936506,0.25,3.13,3.38,8,25,313,75,0.9260355029585798,0.1141552511415525,0.7908711309523809,0.9042988095238096,0.06757738095238094,0.14341468253968254
peak,5,0.05,40000,500000,0.002,100,33,0.33,0.8774047619047619,0.1346991341991342,0.33,3.32,3.65,3,33,332,67,0.9095890410958904,0.14193548387096774,0.8298964285714284,0.9199047619047619,0.09374637445887446,0.1792479978354978
peak,5,0.05,40000,500000,0.003,100,43,0.43,0.8573571428571428,0.17288961038961037,0.43,3.59,4.02,3,43,359,57,0.8930348258706468,0.17131474103585656,0.8152136904761904,0.8974523809523809,0.13178176406926406,0.21508127705627703
peak,5,0.05,40000,500000,0.004,100,51,0.51,0.8499053724053723,0.20801587301587302,0.51,3.49,4.0,1,51,349,49,0.8725,0.204,0.8082386904761905,0.8890558836996337,0.16262261904761904,0.25207261904761896
peak,5,0.05,40000,500000,0.005,100,68,0.68,0.8022893217893219,0.27475419025419023,0.68,3.57,4.25,1,68,357,32,0.84,0.259047619047619,0.7581847041847042,0.8450436237373735,0.22463274364524358,0.32182687590187586
peak,5,0.05,40000,500000,0.006,100,81,0.81,0.7927863247863249,0.31480158730158725,0.81,3.83,4.64,0,81,383,19,0.8254310344827587,0.2872340425531915,0.757705853174603,0.8237960317460318,0.27670634920634923,0.35609623015873015
peak,5,0.05,40000,500000,0.007,100,84,0.84,0.7788174603174604,0.3345781440781441,0.84,3.88,4.72,0,84,388,16,0.8220338983050848,0.2937062937062937,0.7437406746031747,0.8108933531746031,0.2954212301587302,0.37399206349206343
peak,5,0.05,40000,500000,0.008,100,97,0.97,0.7479797979797981,0.3766113331113331,0.97,4.04,5.01,0,97,404,3,0.8063872255489022,0.3227953410981697,0.7113966269841269,0.7813529401154401,0.3422978160728161,0.41353231629481624
peak,5,0.05,40000,500000,0.009,100,95,0.95,0.7667658730158728,0.3597243867243867,0.95,4.0,4.95,0,95,400,5,0.8080808080808081,0.31932773109243695,0.7372984126984127,0.794050892857143,0.32661720779220776,0.3931853535353535
peak,5,0.05,40000,500000,0.01,100,96,0.96,0.7417579365079366,0.38728860028860024,0.96,3.74,4.7,0,96,374,4,0.7957446808510639,0.3368421052631579,0.7073922619047618,0.7726566468253967,0.35248695887445886,0.4224787878787878
peak,5,0.05,50000,50000,0.001,100,5,0.05,0.9371666666666667,0.02033333333333333,0.05,3.16,3.21,5,5,316,95,0.9844236760124611,0.023752969121140142,0.89,0.9766666666666666,0.004,0.03934166666666663
peak,5,0.05,50000,50000,0.002,100,5,0.05,0.9255,0.02185714285714286,0.05,3.36,3.41,6,5,336,95,0.9853372434017595,0.022675736961451247,0.875825,0.9701749999999999,0.005,0.044533333333333286
peak,5,0.05,50000,50000,0.003,100,16,0.16,0.9314999999999999,0.06033333333333333,0.16,3.53,3.69,3,16,353,84,0.9566395663956639,0.06823027718550106,0.8906624999999999,0.9648375000000001,0.034234523809523805,0.09009761904761905
peak,5,0.05,50000,50000,0.004,100,32,0.32,0.9085,0.1330721500721501,0.32,3.51,3.83,0,32,351,68,0.9164490861618799,0.13250517598343686,0.8669979166666667,0.9403333333333334,0.09227233044733045,0.18067554112554107
peak,5,0.05,50000,50000,0.005,100,55,0.55,0.8012976190476189,0.24853174603174602,0.55,3.3,3.85,2,55,330,45,0.8571428571428571,0.2268041237113402,0.7467294642857142,0.8516323412698411,0.19452023809523808,0.30607281746031745
peak,5,0.05,50000,50000,0.006,100,71,0.71,0.8101269841269841,0.28463492063492063,0.71,3.73,4.44,0,71,373,29,0.8400900900900901,0.2610294117647059,0.7733719246031745,0.8450399801587303,0.23937281746031747,0.329806746031746
peak,5,0.05,50000,50000,0.007,100,80,0.8,0.7787619047619049,0.32913564213564217,0.8,3.7,4.5,0,80,370,20,0.8222222222222222,0.2909090909090909,0.7391654761904762,0.8142407738095238,0.28576145382395374,0.3743432539682539
peak,5,0.05,50000,50000,0.008,100,94,0.94,0.7512178932178931,0.37157287157287155,0.94,3.87,4.81,0,94,387,6,0.8045738045738046,0.32358003442340794,0.7132489989177491,0.7830204094516595,0.33618012265512265,0.4124696428571428
peak,5,0.05,50000,50000,0.009,100,91,0.91,0.7459126984126984,0.37288239538239537,0.91,3.71,4.62,0,91,371,9,0.803030303030303,0.3238434163701068,0.7061974206349207,0.7837235119047619,0.3311498556998557,0.4140720418470418
peak,5,0.05,50000,50000,0.01,100,92,0.92,0.7288131313131312,0.3889054834054834,0.92,3.57,4.49,0,92,357,8,0.7951002227171492,0.33515482695810567,0.6828620851370851,0.7722548881673881,0.3444822510822511,0.4339857323232323
peak,5,0.05,50000,100000,0.001,100,5,0.05,0.9371666666666667,0.02033333333333333,0.05,3.16,3.21,5,5,316,95,0.9844236760124611,0.023752969121140142,0.8889875,0.9754999999999999,0.004,0.04033333333333333
peak,5,0.05,50000,100000,0.002,100,8,0.08,0.9204047619047618,0.030547619047619046,0.08,3.33,3.41,6,8,333,92,0.9765395894428153,0.036281179138321996,0.8702339285714285,0.964672619047619,0.012020833333333333,0.054839285714285674
peak,5,0.05,50000,100000,0.003,100,19,0.19,0.9214999999999999,0.075,0.19,3.5,3.69,3,19,350,81,0.948509485094851,0.08102345415778252,0.8789958333333332,0.9563333333333333,0.045617857142857134,0.11006309523809515
peak,5,0.05,50000,100000,0.004,100,36,0.36,0.8973333333333333,0.14992929292929294,0.36,3.47,3.83,0,36,347,64,0.9060052219321149,0.14906832298136646,0.8613333333333334,0.9300854166666667,0.10693632756132757,0.19392402597402594
peak,5,0.05,50000,100000,0.005,100,60,0.6,0.7928531746031746,0.2629126984126984,0.6,3.25,3.85,2,60,325,40,0.8441558441558441,0.24742268041237114,0.7366988095238095,0.8412166666666667,0.2113390873015873,0.31829801587301587
peak,5,0.05,50000,100000,0.006,100,72,0.72,0.8086984126984127,0.28713492063492063,0.72,3.72,4.44,0,72,372,28,0.8378378378378378,0.2647058823529412,0.7702300595238095,0.8429157738095238,0.24380873015873014,0.332155753968254
peak,5,0.05,50000,100000,0.007,100,80,0.8,0.7787619047619049,0.32913564213564217,0.8,3.7,4.5,0,80,370,20,0.8222222222222222,0.2909090909090909,0.7387705357142856,0.8148500000000001,0.28545874819624817,0.37444871933621926
peak,5,0.05,50000,100000,0.008,100,96,0.96,0.7312178932178931,0.3915728715728716,0.96,3.85,4.81,0,96,385,4,0.8004158004158004,0.3304647160068847,0.6869229166666668,0.7679013618326119,0.3532389971139971,0.4346280122655123
peak,5,0.05,50000,100000,0.009,100,91,0.91,0.7459126984126984,0.37288239538239537,0.91,3.71,4.62,0,91,371,9,0.803030303030303,0.3238434163701068,0.7083321428571427,0.7827399801587301,0.3325031204906205,0.41270301226551226
peak,5,0.05,50000,100000,0.01,100,92,0.92,0.7288131313131312,0.3889054834054834,0.92,3.57,4.49,0,92,357,8,0.7951002227171492,0.33515482695810567,0.6845664953102452,0.770548106060606,0.3451442821067821,0.43357959956709957
peak,5,0.05,50000,250000,0.001,100,11,0.11,0.913654761904762,0.05072222222222222,0.11,3.1,3.21,5,11,310,89,0.9657320872274143,0.052256532066508314,0.8563056547619047,0.9581568452380953,0.023381944444444445,0.08605833333333333
peak,5,0.05,50000,250000,0.002,100,18,0.18,0.8944047619047619,0.07092857142857142,0.18,3.23,3.41,6,18,323,82,0.9472140762463344,0.08163265306122448,0.8421666666666667,0.9380017857142858,0.04156845238095238,0.1048363095238095
peak,5,0.05,50000,250000,0.003,100,27,0.27,0.8914047619047618,0.11502380952380951,0.27,3.42,3.69,3,27,342,73,0.926829268292683,0.11513859275053305,0.8450505952380951,0.9317380952380953,0.07738035714285714,0.1567428571428571
peak,5,0.05,50000,250000,0.004,100,44,0.44,0.8814166666666666,0.17634199134199133,0.44,3.39,3.83,0,44,339,56,0.8851174934725848,0.18219461697722567,0.8435000000000001,0.9139166666666667,0.13433376623376622,0.2218889249639249
peak,5,0.05,50000,250000,0.005,100,64,0.64,0.7856865079365078,0.2749213564213564,0.64,3.21,3.85,2,64,321,36,0.8337662337662337,0.2639175257731959,0.7327072420634921,0.8365122023809524,0.22409507575757573,0.32839882756132743
peak,5,0.05,50000,250000,0.006,100,76,0.76,0.7970317460317462,0.3049920634920635,0.76,3.68,4.44,0,76,368,24,0.8288288288288288,0.27941176470588236,0.7613689484126983,0.8317890873015872,0.261122619047619,0.347081746031746
peak,5,0.05,50000,250000,0.007,100,81,0.81,0.7762619047619048,0.3331356421356421,0.81,3.69,4.5,0,81,369,19,0.82,0.29454545454545455,0.735707142857143,0.8128476190476189,0.28887142857142856,0.37802420634920625
peak,5,0.05,50000,250000,0.008,100,96,0.96,0.7312178932178931,0.3915728715728716,0.96,3.85,4.81,0,96,385,4,0.8004158004158004,0.3304647160068847,0.6878168921356421,0.76981829004329,0.3517405663780664,0.4339499458874459
peak,5,0.05,50000,250000,0.009,100,92,0.92,0.7444841269841268,0.3753823953823954,0.92,3.7,4.62,0,92,370,8,0.8008658008658008,0.3274021352313167,0.7028599206349206,0.7801395833333334,0.3371173340548341,0.4182156565656566
peak,5,0.05,50000,250000,0.01,100,92,0.92,0.7288131313131312,0.3889054834054834,0.92,3.57,4.49,0,92,357,8,0.7951002227171492,0.33515482695810567,0.6822611020923519,0.7704325757575757,0.34710838744588746,0.4349946789321788
peak,5,0.05,50000,500000,0.001,100,27,0.27,0.8661547619047618,0.11976984126984128,0.27,2.94,3.21,5,27,294,73,0.9158878504672897,0.12826603325415678,0.8124994047619047,0.9147404761904763,0.0787297619047619,0.1648928571428571
peak,5,0.05,50000,500000,0.002,100,32,0.32,0.8590436507936507,0.1256746031746032,0.32,3.09,3.41,6,32,309,68,0.906158357771261,0.14512471655328799,0.8044156746031745,0.9049487103174604,0.08890119047619047,0.16646249999999999
peak,5,0.05,50000,500000,0.003,100,40,0.4,0.8578214285714286,0.1665880230880231,0.4,3.29,3.69,3,40,329,60,0.8915989159891599,0.17057569296375266,0.811386011904762,0.8981666666666667,0.12119873737373738,0.21093515512265507
peak,5,0.05,50000,500000,0.004,100,50,0.5,0.8580833333333332,0.20705627705627705,0.5,3.33,3.83,0,50,333,50,0.8694516971279374,0.2070393374741201,0.8163291666666667,0.8950833333333335,0.1601465367965368,0.2550110389610389
peak,5,0.05,50000,500000,0.005,100,66,0.66,0.7786865079365078,0.2849213564213564,0.66,3.19,3.85,2,66,319,34,0.8285714285714286,0.2721649484536082,0.7284885912698413,0.827569742063492,0.2361201659451659,0.33514446248196245
peak,5,0.05,50000,500000,0.006,100,78,0.78,0.7920317460317462,0.3128492063492063,0.78,3.66,4.44,0,78,366,22,0.8243243243243243,0.2867647058823529,0.7539575396825398,0.8246829365079367,0.2713916666666667,0.35800992063492054
peak,5,0.05,50000,500000,0.007,100,82,0.82,0.7662619047619049,0.3431356421356421,0.82,3.68,4.5,0,82,368,18,0.8177777777777778,0.29818181818181816,0.7269651785714285,0.8041824404761907,0.2994678932178932,0.386884126984127
peak,5,0.05,50000,500000,0.008,100,97,0.97,0.7292178932178931,0.394906204906205,0.97,3.84,4.81,0,97,384,3,0.7983367983367984,0.33390705679862304,0.6886960497835498,0.7682194264069264,0.35613544372294376,0.4339835858585857
peak,5,0.05,50000,500000,0.009,100,93,0.93,0.7419841269841269,0.3793823953823954,0.93,3.69,4.62,0,93,369,7,0.7987012987012987,0.3309608540925267,0.701283134920635,0.778132242063492,0.3394628427128426,0.4198828643578643
