key,fold,marker_present,marker_position,af,profile_sha256
neutral/rep0896,3,False,,0.0,8f4c5447f1709ad4a60454127692b12aaf28ac6ef741f4f02d8dcd68896f5385
neutral/rep0897,4,False,,0.0,5dc86177ddfb1b29df0f667eb8cfd36e508dfba252be7af526d6fd5bf8fda151
neutral/rep0898,0,False,,0.0,06230fd5703ee02b1b78a9b18a2af13a8437714bc994e2617e0a8060d6661969
neutral/rep0899,4,False,,0.0,e219961424ee39469c7e08720650b1bbd6f794cf926f948844ce1c019aeeda80
neutral/rep0900,3,True,4996453.0,0.03,7f11d60c27cf324009aeb2f890dcf03118cafb6999a397619bd3ba3699c9004f
neutral/rep0901,3,False,,0.0,6f94897f2e062fe9d9cc7015e2e129e0097488f3d0bb6f4afd01bca3892375b7
neutral/rep0902,2,False,,0.0,1950b8c2b3a0536a5f19fc02b5a5d8b7313e206b08665fe8e42e30010c629313
neutral/rep0903,1,False,,0.0,be0fc4412ff7baf4abccea2da967358a63460529701c727a54a70192ab3d3001
neutral/rep0904,1,True,5000000.0,0.125,6d6ac172f93cb6d6adc3f0084706395b951f3e97bcc1775f1408d67111ba1f9a
neutral/rep0905,3,False,,0.0,1bc7e33b05fed3c97442c83ba4f9280cb9f6f80822ac41bb764336ab4cd5379e
neutral/rep0906,4,False,,0.0,17bc7fe2cb6f9d74f77581076f719a556fbab8c7399bba03c760b910aa5b72d1
neutral/rep0907,3,False,,0.0,d125e6335f300f6d394bd7553d486a897e6a712b69c686527859894641764ee3
neutral/rep0908,0,False,,0.0,7f9793dd2a0bde358e10c855bd4895c4f64ebe281978b1d06f664916272bba2c
neutral/rep0909,1,False,,0.0,e9ca5e146e873cc1946673e6855b6e61c182b1a4b762776308ae27eb0052f6db
neutral/rep0910,0,False,,0.0,555d6f074b48d926d57c0a53d7fc6ad8799cea413d48e7dd16549123bec98c3c
neutral/rep0911,1,False,,0.0,fc165fe53889d9d1d8e0b7691dca69e96648281d517618b1ba6d610912686d5b
neutral/rep0912,3,False,,0.0,465708d2a7130a8231152d559fa0366fb079e28fc935b897118560e31dd059c0
neutral/rep0913,0,True,5000000.0,0.0425,ef5cad66fd517a299b14c32f8266768b174e4e37f70b12a2e696bcd4a99d9b31
neutral/rep0914,4,False,,0.0,5158f45454ec606a91f2f9e3cb7f4caf00cd1e0e6e6fab5d8d9285e40ad8834f
neutral/rep0915,3,True,5000539.0,0.115,b7af8d874ca0450403f03fda613055ed30fbda73edda2085a867da44337e2351
neutral/rep0916,3,False,,0.0,87151b3fbb5f6c17462563f0bae984f2b20731fd9fdbba85786d247e99c68133
neutral/rep0917,3,False,,0.0,2f78f1b6dc5ca0596a273e995eb8cb39cae2fab7a68b8321991d08016e96870b
neutral/rep0918,0,False,,0.0,03e87d33f1a5eb463408fb9044830920ab79e5f0c2fe1e01e1004ac81c3785f9
neutral/rep0919,2,False,,0.0,ffa5027078e429d441fff826a68583cbc0ebf6f96709f68fd85aa836960263ec
neutral/rep0920,1,False,,0.0,6dd9548dd2b17f586bc6f858c9329d051e09a6f2567e5c6e1450d984b96221e1
neutral/rep0921,1,False,,0.0,4cf6d89bd1d4a5458d73aaa092f04a44b2540ea0f820d151c802bc7c13a44692
neutral/rep0922,4,False,,0.0,65d15aed71910f62d8d87e3cab5ad10441b7919d0b692a29f7b39066a68fbc9c
neutral/rep0923,0,False,,0.0,097c642cc059f20cc2a94c5104a139547c3b4b8823b9187319383ea156251f20
neutral/rep0924,3,True,4998805.0,0.0625,9114028543909d2c43906cd9db6f1934b3463d63cf597a76b21c2b0a9e2f5148
neutral/rep0925,4,False,,0.0,f46c015f586a813db7f62dbdeafb07757a99f89f3bebb803b4a96140e75b393c
neutral/rep0926,0,False,,0.0,c685fe0ced0acc672ce842153eff73148c58614153019956fe6592d77f589858
neutral/rep0927,3,True,4998353.0,0.0225,21400163b462dece99911974d8745875c303cf6a8c9f8e663806e428488f8858
neutral/rep0928,3,False,,0.0,aaac0c4a3fe7307621eaa2159ee9cdc8cfa247ee9556f75e30c06eacfadb2ddc
neutral/rep0929,4,False,,0.0,a9c3a7464e328937fa852ef343816a145b806b1096920d16c50f962d0e2542ed
neutral/rep0930,2,True,4998727.0,0.0875,27ade570e88727bcad1d88c909c83ac504deae7a7504f87242956acfc9450301
neutral/rep0931,3,False,,0.0,6fbe4f6fe2cd6dafd522022c6f245ae5d467a3edde9a137a5e267191dfb70a98
neutral/rep0932,3,False,,0.0,9bb545e6e883fdb6fc3ebf283a32708965e1da49e27f4f2db8b25c2a62ace417
neutral/rep0933,4,True,5004262.0,0.135,2b4f5270f5491f7124499d778edeca558f945da4241eb82a16099d0de3445307
neutral/rep0934,0,False,,0.0,515377916cdca2e9c1fd95e643243f46c90cc8c7ed7fc417187f3bd63ba8d6ce
neutral/rep0935,3,False,,0.0,e244fea9a5b0141d7cd89b19784e4269a6ae6d65434d73b18012f7a69e28af4b
neutral/rep0936,1,True,5000343.0,0.2375,aeb8600fd58b385ee1e9f02e86c6107de74dfc84f57f5b3b5db511278489c726
neutral/rep0937,1,True,5000000.0,0.04,6197f5d984189c9f132a0b87bc05071ca378c9da4fd53e46ca03e007e6e64af2
neutral/rep0938,0,True,4996503.0,0.31,c6353518496ba4f9a1381a41532ba164b874f50ac1f4d32575fe5edc914cb053
neutral/rep0939,3,False,,0.0,c909db486bbb2bff613f010ba3412df0f45420d82da1515556699ab310f0938e
neutral/rep0940,4,False,,0.0,f8af71b9f77af2bb7dd03be7465a22c4c0235a89e05f00b4e94330692ccfb707
neutral/rep0941,4,False,,0.0,295a008dbf579742247224bf493a83129cc6585749977a473536f88e2fbb3318
neutral/rep0942,2,False,,0.0,537fc934788f5f8386faf76dc8095105ce0e2d5f7c67c66c375f45164e1c151a
neutral/rep0943,1,False,,0.0,37791e8544d78d1fafb59d6d3004dc91a18a6fa7a1ca978b660f69960e2a71f4
neutral/rep0944,2,False,,0.0,a40a25b520f7cd8333d6beb695e82fef7eecb0ae76dbe94a8475b65db2ab03df
neutral/rep0945,4,False,,0.0,f7e717207b5562526b19283883dd0e10f467a519fdd6872ceb66f0569fc74797
neutral/rep0946,3,False,,0.0,9d6c3dbfb77ee2b58759c7e7fd6e8f6a49a4e71ba3318e7fea3bbc0a39bfaf51
neutral/rep0947,3,False,,0.0,0975fff028e6b63e6ddc19a5724f50e7d97e4bb2139eb4d87248449c948ef79f
neutral/rep0948,4,False,,0.0,bbcda70599ab5f28a9124bf3b8b279c89dfcca555f5bc511f591a81658d06cf6
neutral/rep0949,4,False,,0.0,e3005e6259fb56b26858fed115f45cd3f87b42b1c64b712c418c4be918a58a85
neutral/rep0950,1,False,,0.0,8f46f1f290786fd9a10b62bb7d29930621026ed5831d5bbf92b4138f7ccfdf92
neutral/rep0951,2,True,4999310.0,0.1025,c337a6f93ec93e75fc953dd26e752f33cf5011035f42986a2b064b489a373b82
neutral/rep0952,4,False,,0.0,9a641d0b1082b748ecc6902bb06ae797dfc83e610e54a694283023e207f5f1e9
neutral/rep0953,0,False,,0.0,a86ec4629d2e8f41b1bc69a287445ec06670ec888e2cff8abf32255d3f2e9d22
neutral/rep0954,1,False,,0.0,071b4f40379416cfe9ab18a67fa032609a9a3f1fcb546666e8a76d6eee82d101
neutral/rep0955,3,False,,0.0,21e6a26c42f7cc131613f2cb82d7e44fa4fc3ad8d5235061f5188c4f3a9dc12b
neutral/rep0956,0,False,,0.0,35462dbf681fd189f13bf507b87068a0636f16eabb4ca52461129db192ab68b1
neutral/rep0957,2,False,,0.0,d2c1c24693833506b7f2364f7ca6423443da3b8c5c33250e4d63abfa9f3719f9
neutral/rep0958,1,False,,0.0,0fc589a471d9420c823b19ba61908427ac744df383e86360c3f5a0257af87a49
neutral/rep0959,2,False,,0.0,cf271008883e737524bbd8a1b902b929a404fb5bc86cc912d960c847ff5e6844
neutral/rep0960,3,False,,0.0,8f70b5596662d3929675d9a0d613e7e00fc639631750e3ac62b2a699dc29b4a3
neutral/rep0961,3,False,,0.0,58cc5a1dd5925ec300c9be1bcba0154c1da7d35d6cc2a816aa703760e06af064
neutral/rep0962,2,False,,0.0,46d9597d069308b304490f2df3c6ca391bf073be95d4b8f85ab506f81d5af419
neutral/rep0963,1,False,,0.0,6e4908cf02b187bcc9d4f8c990bed5a6925005bfcaea198a57b666fc62583e39
neutral/rep0964,3,True,4999293.0,0.0175,ceb8dda458ea6f1a2b586e677df3dbd01b2298483ba8724efd41cd10b371da9f
neutral/rep0965,1,False,,0.0,baee51639a602a577d455ad40d748f4812015d10be3322414159c6b3fa52f261
neutral/rep0966,1,True,5000050.0,0.0475,38f5b25060f6d1cb1b0f9e110451bc13a9725f0e81f77e3efeea649466dc983a
neutral/rep0967,3,False,,0.0,acd40c34c70b71961aabf2ed8ade6cc878ee384ebee2f22bd15a0d04a0062c08
neutral/rep0968,3,False,,0.0,a479da726bd387bf8087f9f62e77399b6fde5ea6cc2051513cdd01b8fc61ce8a
neutral/rep0969,0,True,4999256.0,0.1925,b92e314b145fefa949682fc7722e84a66f2037d339376eb33784ba8b12b8b9d8
neutral/rep0970,3,False,,0.0,e279bea23f4b728e5a62023bbaf630d13a123ed1e4d246ca09df294db9e33689
neutral/rep0971,4,True,5000444.0,0.1575,18e3446e144ca35070e14ecc32df63fecbe2d421cc43f675ee804060d75ddcf5
neutral/rep0972,2,False,,0.0,db822ebab8381982d604c7b63d8274a6f39379e0dc68478d6e5b38c83e698c41
neutral/rep0973,4,False,,0.0,590da1edf7374d3adea26d88e7478ee6a2dd992f3a2fc5b27e93184e9d23ef51
neutral/rep0974,0,False,,0.0,b0c295c322a4d724fc7c2ac844a21870794abd2e37e4f1c68456a5fd58271661
neutral/rep0975,1,True,4998359.0,0.155,31ced87bf91661ed504af9025c6297e47c1dd9f2505c63d42b51ca92e90aa91e
neutral/rep0976,0,False,,0.0,09d008ab5c58bacfbdf670154634c1234e048c7cd0fe85f8737cea66d916ed9f
neutral/rep0977,0,False,,0.0,c6c28d44b3719b1eeee1b5f948418a825dbb154b9dacb99a13478cb630820322
neutral/rep0978,3,False,,0.0,c907e27060d77a7d6d077c6724c56942fece80a5b2c66afa606d839623c4a812
neutral/rep0979,3,False,,0.0,c958a8c966bd84fbb18c69c9f15726ef9bd0f87b2bf0f583e0ed675367bd149e
neutral/rep0980,1,False,,0.0,5c687ad779e96d09da6c107114de0cad1760586d02ebcb04ab9434eb68ae9507
neutral/rep0981,4,False,,0.0,1187157fc0e9f25a1af2bfbab4ffb03f3fa92622dedad83f0701020af16b5d74
neutral/rep0982,3,False,,0.0,047afaccd27f55d4344b894aff550761f3fe53732c6766ab61035f459c5d633d
neutral/rep0983,1,False,,0.0,d5548751fd9a287037fda460c8d6d92c0bf0113cac8eaf7aca4863dfecf35d0b
neutral/rep0984,2,False,,0.0,c4fc0e5f906bc953456036c1d286f3a194a7b752ee8f641805fe5b48037ecccc
neutral/rep0985,4,False,,0.0,892d369edd24259864dc21d3e20c9c773a35305dc11b782265f61ccc2575aed6
neutral/rep0986,0,False,,0.0,5cf4fad0f9a14fe1b5a9adcaeb3ec9bf2674c8d125616f67b780fdffa71d7521
neutral/rep0987,0,True,5004047.0,0.0325,47413024e6003b0451ca0350c7627d94959acbc492e6322ab9a4c6c69a0af0c7
neutral/rep0988,1,False,,0.0,d9509b63a1a37db1972e6830f11d500ea3508461ebf35a05e62026253092835d
neutral/rep0989,4,False,,0.0,582cbe9db8dfdaef019e38e879801f1840afe2e48eb5de76a696c47180cd9d6b
neutral/rep0990,4,False,,0.0,41e03b416da41a865706f8c29a77c5f6d09057a733f5d3a253c6624bdf800021
neutral/rep0991,1,True,5001930.0,0.04,2df6ad0cb03a4a2d819a97f695fa7e33aae8f1db8cb24fb27af5a6c59a1afd9a
neutral/rep0992,3,True,5001612.0,0.1,c28980340258a2e07a042bfe774def6c6fc598a39613e88b9c14b3d0fa5dce1e
neutral/rep0993,0,False,,0.0,26d03f968489a27277f909cabd443d3013be098c418fddef21348ee301e2c50c
neutral/rep0994,1,True,4996504.0,0.1625,4203249042a3be4b3e244a0df460df058d4c8a955ba745f10e3b1f6d1dea1e4a
neutral/rep0995,4,False,,0.0,003c5347a515bceb916c962588e36a2008628345415cddfecb679180dea337a8
neutral/rep0996,1,False,,0.0,217b4d677bb02f35f288f590781a06d30c3e1cc1a0313931e39c4387d020d93f
neutral/rep0997,4,False,,0.0,20c312f389cd9b13ca0ecd58b8dced0f25e590a8784e1d93ed212ef0ecd8ef6c
neutral/rep0998,3,False,,0.0,afd5c83c2a2c39a1137daf948c794f4f667d94abcb559a8c21e24e48e3254802
neutral/rep0999,2,False,,0.0,64b8e12e2621778c80f35fcf03b4bcbbece019b169d7731ebd24916356995b4f
