arm	method	genotype_class	threshold_years	quantile	statistic	null_mean	n_neutral_exceeding	p_corrected	significant_rule
denovo_s0p004	decode_meanp	overall	50000.0	0.1	0.21665615642	0.26428471205866666	188	0.627906976744186	False
denovo_s0p004	decode_meanp	overall	50000.0	0.25	0.2887896454	0.26428471205866666	91	0.30564784053156147	False
denovo_s0p004	decode_meanp	overall	50000.0	0.5	0.37859592070000003	0.26428471205866666	36	0.12292358803986711	False
denovo_s0p004	decode_meanp	overall	50000.0	0.75	0.5094000144749999	0.26428471205866666	5	0.019933554817275746	False
denovo_s0p004	decode_meanp	overall	50000.0	0.9	0.6290138741500001	0.26428471205866666	1	0.006644518272425249	True
denovo_s0p004	decode_meanp	overall	75000.0	0.1	0.26755853451	0.32563642895666667	189	0.6312292358803987	False
denovo_s0p004	decode_meanp	overall	75000.0	0.25	0.351809643125	0.32563642895666667	94	0.31561461794019935	False
denovo_s0p004	decode_meanp	overall	75000.0	0.5	0.46026820635	0.32563642895666667	37	0.12624584717607973	False
denovo_s0p004	decode_meanp	overall	75000.0	0.75	0.5948038015	0.32563642895666667	9	0.03322259136212625	False
denovo_s0p004	decode_meanp	overall	75000.0	0.9	0.7147807644699999	0.32563642895666667	1	0.006644518272425249	True
denovo_s0p004	truth	carrier_carrier	1000.0	0.1	0.000132868294303272	0.0004786666666666667	289	0.9634551495016611	False
denovo_s0p004	truth	carrier_carrier	1000.0	0.25	0.0004322614362508663	0.0004786666666666667	157	0.5249169435215947	False
denovo_s0p004	truth	carrier_carrier	1000.0	0.5	0.0006882312456985547	0.0004786666666666667	57	0.19269102990033224	False
denovo_s0p004	truth	carrier_carrier	1000.0	0.75	0.0011054378184616864	0.0004786666666666667	0	0.0033222591362126247	True
denovo_s0p004	truth	carrier_carrier	1000.0	0.9	0.002017771661834979	0.0004786666666666667	0	0.0033222591362126247	True
denovo_s0p004	truth	carrier_carrier	5000.0	0.1	0.002570689132228008	0.0026056666666666667	156	0.521594684385382	False
denovo_s0p004	truth	carrier_carrier	5000.0	0.25	0.0031533851368218506	0.0026056666666666667	45	0.15282392026578073	False
denovo_s0p004	truth	carrier_carrier	5000.0	0.5	0.0042643923240938165	0.0026056666666666667	2	0.009966777408637873	False
denovo_s0p004	truth	carrier_carrier	5000.0	0.75	0.006941481879164091	0.0026056666666666667	0	0.0033222591362126247	True
denovo_s0p004	truth	carrier_carrier	5000.0	0.9	0.01280261910915827	0.0026056666666666667	0	0.0033222591362126247	True
denovo_s0p004	truth	carrier_carrier	10000.0	0.1	0.008416746764423184	0.007359	57	0.19269102990033224	False
denovo_s0p004	truth	carrier_carrier	10000.0	0.25	0.009673972944589437	0.007359	10	0.036544850498338874	False
denovo_s0p004	truth	carrier_carrier	10000.0	0.5	0.013712769094662342	0.007359	0	0.0033222591362126247	True
denovo_s0p004	truth	carrier_carrier	10000.0	0.75	0.022125621147005704	0.007359	0	0.0033222591362126247	True
denovo_s0p004	truth	carrier_carrier	10000.0	0.9	0.056615158204562255	0.007359	0	0.0033222591362126247	True
denovo_s0p004	truth	carrier_carrier	20000.0	0.1	0.05782458915008343	0.04594566666666666	23	0.07973421926910298	False
denovo_s0p004	truth	carrier_carrier	20000.0	0.25	0.07409416708989415	0.04594566666666666	4	0.016611295681063124	False
denovo_s0p004	truth	carrier_carrier	20000.0	0.5	0.11191222570532916	0.04594566666666666	0	0.0033222591362126247	True
denovo_s0p004	truth	carrier_carrier	20000.0	0.75	0.20030108508414188	0.04594566666666666	0	0.0033222591362126247	True
denovo_s0p004	truth	carrier_carrier	20000.0	0.9	0.39698113207547175	0.04594566666666666	0	0.0033222591362126247	True
denovo_s0p004	truth	carrier_carrier	30000.0	0.1	0.1541414214185368	0.10093533333333334	13	0.046511627906976744	False
denovo_s0p004	truth	carrier_carrier	30000.0	0.25	0.2071818300210336	0.10093533333333334	3	0.013289036544850499	False
denovo_s0p004	truth	carrier_carrier	30000.0	0.5	0.3040873100791783	0.10093533333333334	0	0.0033222591362126247	True
denovo_s0p004	truth	carrier_carrier	30000.0	0.75	0.5387604674347815	0.10093533333333334	0	0.0033222591362126247	True
denovo_s0p004	truth	carrier_carrier	30000.0	0.9	1.0	0.10093533333333334	0	0.0033222591362126247	True
denovo_s0p004	truth	carrier_carrier	40000.0	0.1	0.26403530270604164	0.15520733333333334	10	0.036544850498338874	False
denovo_s0p004	truth	carrier_carrier	40000.0	0.25	0.3509204003180797	0.15520733333333334	2	0.009966777408637873	False
denovo_s0p004	truth	carrier_carrier	40000.0	0.5	0.5786163522012578	0.15520733333333334	0	0.0033222591362126247	True
denovo_s0p004	truth	carrier_carrier	40000.0	0.75	1.0	0.15520733333333334	0	0.0033222591362126247	True
denovo_s0p004	truth	carrier_carrier	40000.0	0.9	1.0	0.15520733333333334	0	0.0033222591362126247	True
denovo_s0p004	truth	carrier_carrier	50000.0	0.1	0.47175307085185886	0.20062233333333335	1	0.006644518272425249	True
denovo_s0p004	truth	carrier_carrier	50000.0	0.25	0.6200435799993145	0.20062233333333335	0	0.0033222591362126247	True
denovo_s0p004	truth	carrier_carrier	50000.0	0.5	1.0	0.20062233333333335	0	0.0033222591362126247	True
denovo_s0p004	truth	carrier_carrier	50000.0	0.75	1.0	0.20062233333333335	0	0.0033222591362126247	True
denovo_s0p004	truth	carrier_carrier	50000.0	0.9	1.0	0.20062233333333335	0	0.0033222591362126247	True
denovo_s0p004	truth	carrier_carrier	75000.0	0.1	1.0	0.28886799999999996	0	0.0033222591362126247	True
denovo_s0p004	truth	carrier_carrier	75000.0	0.25	1.0	0.28886799999999996	0	0.0033222591362126247	True
denovo_s0p004	truth	carrier_carrier	75000.0	0.5	1.0	0.28886799999999996	0	0.0033222591362126247	True
denovo_s0p004	truth	carrier_carrier	75000.0	0.75	1.0	0.28886799999999996	0	0.0033222591362126247	True
denovo_s0p004	truth	carrier_carrier	75000.0	0.9	1.0	0.28886799999999996	0	0.0033222591362126247	True
denovo_s0p004	truth	carrier_noncarrier	1000.0	0.1	0.0	0.0004786666666666667	300	1.0	False
denovo_s0p004	truth	carrier_noncarrier	1000.0	0.25	0.0	0.0004786666666666667	300	1.0	False
denovo_s0p004	truth	carrier_noncarrier	1000.0	0.5	0.0	0.0004786666666666667	300	1.0	False
denovo_s0p004	truth	carrier_noncarrier	1000.0	0.75	0.0	0.0004786666666666667	300	1.0	False
denovo_s0p004	truth	carrier_noncarrier	1000.0	0.9	0.0	0.0004786666666666667	300	1.0	False
denovo_s0p004	truth	carrier_noncarrier	5000.0	0.1	0.0	0.0026056666666666667	300	1.0	False
denovo_s0p004	truth	carrier_noncarrier	5000.0	0.25	0.0	0.0026056666666666667	300	1.0	False
denovo_s0p004	truth	carrier_noncarrier	5000.0	0.5	0.0	0.0026056666666666667	300	1.0	False
denovo_s0p004	truth	carrier_noncarrier	5000.0	0.75	0.0	0.0026056666666666667	300	1.0	False
denovo_s0p004	truth	carrier_noncarrier	5000.0	0.9	0.0	0.0026056666666666667	300	1.0	False
denovo_s0p004	truth	carrier_noncarrier	10000.0	0.1	0.0	0.007359	300	1.0	False
denovo_s0p004	truth	carrier_noncarrier	10000.0	0.25	0.0	0.007359	300	1.0	False
denovo_s0p004	truth	carrier_noncarrier	10000.0	0.5	0.0	0.007359	300	1.0	False
denovo_s0p004	truth	carrier_noncarrier	10000.0	0.75	0.0	0.007359	300	1.0	False
denovo_s0p004	truth	carrier_noncarrier	10000.0	0.9	0.0	0.007359	300	1.0	False
denovo_s0p004	truth	carrier_noncarrier	20000.0	0.1	0.0	0.04594566666666666	300	1.0	False
denovo_s0p004	truth	carrier_noncarrier	20000.0	0.25	0.0	0.04594566666666666	300	1.0	False
denovo_s0p004	truth	carrier_noncarrier	20000.0	0.5	0.0	0.04594566666666666	300	1.0	False
denovo_s0p004	truth	carrier_noncarrier	20000.0	0.75	0.0	0.04594566666666666	300	1.0	False
denovo_s0p004	truth	carrier_noncarrier	20000.0	0.9	0.0	0.04594566666666666	300	1.0	False
denovo_s0p004	truth	carrier_noncarrier	30000.0	0.1	0.0	0.10093533333333334	300	1.0	False
denovo_s0p004	truth	carrier_noncarrier	30000.0	0.25	0.0	0.10093533333333334	300	1.0	False
denovo_s0p004	truth	carrier_noncarrier	30000.0	0.5	0.0	0.10093533333333334	300	1.0	False
denovo_s0p004	truth	carrier_noncarrier	30000.0	0.75	0.0	0.10093533333333334	300	1.0	False
denovo_s0p004	truth	carrier_noncarrier	30000.0	0.9	0.0	0.10093533333333334	300	1.0	False
denovo_s0p004	truth	carrier_noncarrier	40000.0	0.1	0.0	0.15520733333333334	300	1.0	False
denovo_s0p004	truth	carrier_noncarrier	40000.0	0.25	0.0	0.15520733333333334	300	1.0	False
denovo_s0p004	truth	carrier_noncarrier	40000.0	0.5	0.0	0.15520733333333334	300	1.0	False
denovo_s0p004	truth	carrier_noncarrier	40000.0	0.75	0.0	0.15520733333333334	300	1.0	False
denovo_s0p004	truth	carrier_noncarrier	40000.0	0.9	0.0	0.15520733333333334	300	1.0	False
denovo_s0p004	truth	carrier_noncarrier	50000.0	0.1	0.0	0.20062233333333335	300	1.0	False
denovo_s0p004	truth	carrier_noncarrier	50000.0	0.25	0.0	0.20062233333333335	300	1.0	False
denovo_s0p004	truth	carrier_noncarrier	50000.0	0.5	0.0	0.20062233333333335	300	1.0	False
denovo_s0p004	truth	carrier_noncarrier	50000.0	0.75	0.0	0.20062233333333335	300	1.0	False
denovo_s0p004	truth	carrier_noncarrier	50000.0	0.9	0.0	0.20062233333333335	300	1.0	False
denovo_s0p004	truth	carrier_noncarrier	75000.0	0.1	0.0	0.28886799999999996	300	1.0	False
denovo_s0p004	truth	carrier_noncarrier	75000.0	0.25	0.0	0.28886799999999996	300	1.0	False
denovo_s0p004	truth	carrier_noncarrier	75000.0	0.5	0.0	0.28886799999999996	300	1.0	False
denovo_s0p004	truth	carrier_noncarrier	75000.0	0.75	0.049479565613417556	0.28886799999999996	300	1.0	False
denovo_s0p004	truth	carrier_noncarrier	75000.0	0.9	0.28113513892904984	0.28886799999999996	121	0.4053156146179402	False
denovo_s0p004	truth	noncarrier_noncarrier	1000.0	0.1	0.0	0.0004786666666666667	300	1.0	False
denovo_s0p004	truth	noncarrier_noncarrier	1000.0	0.25	0.00028472855796441386	0.0004786666666666667	259	0.8637873754152824	False
denovo_s0p004	truth	noncarrier_noncarrier	1000.0	0.5	0.0007495315427857589	0.0004786666666666667	32	0.10963455149501661	False
denovo_s0p004	truth	noncarrier_noncarrier	1000.0	0.75	0.0016500313262903191	0.0004786666666666667	0	0.0033222591362126247	True
denovo_s0p004	truth	noncarrier_noncarrier	1000.0	0.9	0.006252326468344787	0.0004786666666666667	0	0.0033222591362126247	True
denovo_s0p004	truth	noncarrier_noncarrier	5000.0	0.1	0.002816978614064438	0.0026056666666666667	89	0.29900332225913623	False
denovo_s0p004	truth	noncarrier_noncarrier	5000.0	0.25	0.00349410763124705	0.0026056666666666667	19	0.0664451827242525	False
denovo_s0p004	truth	noncarrier_noncarrier	5000.0	0.5	0.005570356018406394	0.0026056666666666667	0	0.0033222591362126247	True
denovo_s0p004	truth	noncarrier_noncarrier	5000.0	0.75	0.009649004841312533	0.0026056666666666667	0	0.0033222591362126247	True
denovo_s0p004	truth	noncarrier_noncarrier	5000.0	0.9	0.01851394013160397	0.0026056666666666667	0	0.0033222591362126247	True
denovo_s0p004	truth	noncarrier_noncarrier	10000.0	0.1	0.007860472237932245	0.007359	97	0.32558139534883723	False
denovo_s0p004	truth	noncarrier_noncarrier	10000.0	0.25	0.010410711988041221	0.007359	6	0.023255813953488372	False
denovo_s0p004	truth	noncarrier_noncarrier	10000.0	0.5	0.015715467328370553	0.007359	0	0.0033222591362126247	True
denovo_s0p004	truth	noncarrier_noncarrier	10000.0	0.75	0.02684127530120213	0.007359	0	0.0033222591362126247	True
denovo_s0p004	truth	noncarrier_noncarrier	10000.0	0.9	0.04070046274092991	0.007359	0	0.0033222591362126247	True
denovo_s0p004	truth	noncarrier_noncarrier	20000.0	0.1	0.04411499321811522	0.04594566666666666	157	0.5249169435215947	False
denovo_s0p004	truth	noncarrier_noncarrier	20000.0	0.25	0.052706820535238764	0.04594566666666666	59	0.19933554817275748	False
denovo_s0p004	truth	noncarrier_noncarrier	20000.0	0.5	0.06990679094540612	0.04594566666666666	8	0.029900332225913623	False
denovo_s0p004	truth	noncarrier_noncarrier	20000.0	0.75	0.09842897842897844	0.04594566666666666	0	0.0033222591362126247	True
denovo_s0p004	truth	noncarrier_noncarrier	20000.0	0.9	0.14524070468351039	0.04594566666666666	0	0.0033222591362126247	True
denovo_s0p004	truth	noncarrier_noncarrier	30000.0	0.1	0.09210469067047437	0.10093533333333334	172	0.574750830564784	False
denovo_s0p004	truth	noncarrier_noncarrier	30000.0	0.25	0.10865701890816144	0.10093533333333334	85	0.2857142857142857	False
denovo_s0p004	truth	noncarrier_noncarrier	30000.0	0.5	0.14705882352941177	0.10093533333333334	18	0.06312292358803986	False
denovo_s0p004	truth	noncarrier_noncarrier	30000.0	0.75	0.19589033570896308	0.10093533333333334	3	0.013289036544850499	False
denovo_s0p004	truth	noncarrier_noncarrier	30000.0	0.9	0.2571500694181497	0.10093533333333334	0	0.0033222591362126247	True
denovo_s0p004	truth	noncarrier_noncarrier	40000.0	0.1	0.12543576706770954	0.15520733333333334	218	0.7275747508305648	False
denovo_s0p004	truth	noncarrier_noncarrier	40000.0	0.25	0.1664159213960011	0.15520733333333334	88	0.2956810631229236	False
denovo_s0p004	truth	noncarrier_noncarrier	40000.0	0.5	0.19084712755598832	0.15520733333333334	50	0.16943521594684385	False
denovo_s0p004	truth	noncarrier_noncarrier	40000.0	0.75	0.2583416177214478	0.15520733333333334	15	0.053156146179401995	False
denovo_s0p004	truth	noncarrier_noncarrier	40000.0	0.9	0.3325614636935393	0.15520733333333334	3	0.013289036544850499	False
denovo_s0p004	truth	noncarrier_noncarrier	50000.0	0.1	0.16192738192738193	0.20062233333333335	215	0.717607973421927	False
denovo_s0p004	truth	noncarrier_noncarrier	50000.0	0.25	0.18903770155948546	0.20062233333333335	141	0.4717607973421927	False
denovo_s0p004	truth	noncarrier_noncarrier	50000.0	0.5	0.24371859296482412	0.20062233333333335	60	0.2026578073089701	False
denovo_s0p004	truth	noncarrier_noncarrier	50000.0	0.75	0.3029318432671082	0.20062233333333335	16	0.05647840531561462	False
denovo_s0p004	truth	noncarrier_noncarrier	50000.0	0.9	0.3689485231274398	0.20062233333333335	5	0.019933554817275746	False
denovo_s0p004	truth	noncarrier_noncarrier	75000.0	0.1	0.21241659581521943	0.28886799999999996	228	0.760797342192691	False
denovo_s0p004	truth	noncarrier_noncarrier	75000.0	0.25	0.24353230028469341	0.28886799999999996	176	0.5880398671096345	False
denovo_s0p004	truth	noncarrier_noncarrier	75000.0	0.5	0.3113749521256224	0.28886799999999996	92	0.3089700996677741	False
denovo_s0p004	truth	noncarrier_noncarrier	75000.0	0.75	0.42099119629682835	0.28886799999999996	39	0.132890365448505	False
denovo_s0p004	truth	noncarrier_noncarrier	75000.0	0.9	0.5359482113789134	0.28886799999999996	11	0.03986710963455149	False
denovo_s0p004	truth	overall	1000.0	0.1	0.0002	0.0004786666666666667	289	0.9634551495016611	False
denovo_s0p004	truth	overall	1000.0	0.25	0.000375	0.0004786666666666667	215	0.717607973421927	False
denovo_s0p004	truth	overall	1000.0	0.5	0.0005	0.0004786666666666667	157	0.5249169435215947	False
denovo_s0p004	truth	overall	1000.0	0.75	0.0006	0.0004786666666666667	103	0.34551495016611294	False
denovo_s0p004	truth	overall	1000.0	0.9	0.0008	0.0004786666666666667	32	0.10963455149501661	False
denovo_s0p004	truth	overall	5000.0	0.1	0.0021	0.0026056666666666667	251	0.8372093023255814	False
denovo_s0p004	truth	overall	5000.0	0.25	0.0023	0.0026056666666666667	216	0.7209302325581395	False
denovo_s0p004	truth	overall	5000.0	0.5	0.0026	0.0026056666666666667	156	0.521594684385382	False
denovo_s0p004	truth	overall	5000.0	0.75	0.003	0.0026056666666666667	77	0.2591362126245847	False
denovo_s0p004	truth	overall	5000.0	0.9	0.0034100000000000007	0.0026056666666666667	19	0.0664451827242525	False
denovo_s0p004	truth	overall	10000.0	0.1	0.00649	0.007359	230	0.7674418604651163	False
denovo_s0p004	truth	overall	10000.0	0.25	0.0068	0.007359	197	0.6578073089700996	False
denovo_s0p004	truth	overall	10000.0	0.5	0.00805	0.007359	82	0.2757475083056478	False
denovo_s0p004	truth	overall	10000.0	0.75	0.0089	0.007359	29	0.09966777408637874	False
denovo_s0p004	truth	overall	10000.0	0.9	0.010110000000000001	0.007359	7	0.026578073089700997	False
denovo_s0p004	truth	overall	20000.0	0.1	0.04056	0.04594566666666666	216	0.7209302325581395	False
denovo_s0p004	truth	overall	20000.0	0.25	0.046375	0.04594566666666666	130	0.43521594684385384	False
denovo_s0p004	truth	overall	20000.0	0.5	0.055150000000000005	0.04594566666666666	40	0.1362126245847176	False
denovo_s0p004	truth	overall	20000.0	0.75	0.062875	0.04594566666666666	11	0.03986710963455149	False
denovo_s0p004	truth	overall	20000.0	0.9	0.07645000000000002	0.04594566666666666	3	0.013289036544850499	False
denovo_s0p004	truth	overall	30000.0	0.1	0.09394	0.10093533333333334	164	0.5481727574750831	False
denovo_s0p004	truth	overall	30000.0	0.25	0.10855	0.10093533333333334	87	0.292358803986711	False
denovo_s0p004	truth	overall	30000.0	0.5	0.137	0.10093533333333334	25	0.08637873754152824	False
denovo_s0p004	truth	overall	30000.0	0.75	0.1773	0.10093533333333334	5	0.019933554817275746	False
denovo_s0p004	truth	overall	30000.0	0.9	0.21800000000000022	0.10093533333333334	1	0.006644518272425249	True
denovo_s0p004	truth	overall	40000.0	0.1	0.13530999999999999	0.15520733333333334	190	0.6345514950166113	False
denovo_s0p004	truth	overall	40000.0	0.25	0.183025	0.15520733333333334	55	0.18604651162790697	False
denovo_s0p004	truth	overall	40000.0	0.5	0.22615000000000002	0.15520733333333334	26	0.08970099667774087	False
denovo_s0p004	truth	overall	40000.0	0.75	0.31685	0.15520733333333334	3	0.013289036544850499	False
denovo_s0p004	truth	overall	40000.0	0.9	0.4315	0.15520733333333334	0	0.0033222591362126247	True
denovo_s0p004	truth	overall	50000.0	0.1	0.18674	0.20062233333333335	148	0.4950166112956811	False
denovo_s0p004	truth	overall	50000.0	0.25	0.254625	0.20062233333333335	47	0.15946843853820597	False
denovo_s0p004	truth	overall	50000.0	0.5	0.35385	0.20062233333333335	7	0.026578073089700997	False
denovo_s0p004	truth	overall	50000.0	0.75	0.521175	0.20062233333333335	0	0.0033222591362126247	True
denovo_s0p004	truth	overall	50000.0	0.9	0.71365	0.20062233333333335	0	0.0033222591362126247	True
denovo_s0p004	truth	overall	75000.0	0.1	0.28351	0.28886799999999996	118	0.3953488372093023	False
denovo_s0p004	truth	overall	75000.0	0.25	0.362675	0.28886799999999996	56	0.1893687707641196	False
denovo_s0p004	truth	overall	75000.0	0.5	0.5075000000000001	0.28886799999999996	15	0.053156146179401995	False
denovo_s0p004	truth	overall	75000.0	0.75	0.69025	0.28886799999999996	1	0.006644518272425249	True
denovo_s0p004	truth	overall	75000.0	0.9	0.7974600000000003	0.28886799999999996	1	0.006644518272425249	True
denovo_s0p005	decode	overall	1000.0	0.1	0.00029	0.00063	282	0.9401993355481728	False
denovo_s0p005	decode	overall	1000.0	0.25	0.0004	0.00063	262	0.8737541528239202	False
denovo_s0p005	decode	overall	1000.0	0.5	0.0006	0.00063	185	0.6179401993355482	False
denovo_s0p005	decode	overall	1000.0	0.75	0.0008	0.00063	85	0.2857142857142857	False
denovo_s0p005	decode	overall	1000.0	0.9	0.0009	0.00063	54	0.18272425249169436	False
denovo_s0p005	decode	overall	5000.0	0.1	0.00419	0.004874333333333333	205	0.6843853820598007	False
denovo_s0p005	decode	overall	5000.0	0.25	0.0048	0.004874333333333333	157	0.5249169435215947	False
denovo_s0p005	decode	overall	5000.0	0.5	0.005849999999999999	0.004874333333333333	59	0.19933554817275748	False
denovo_s0p005	decode	overall	5000.0	0.75	0.00695	0.004874333333333333	11	0.03986710963455149	False
denovo_s0p005	decode	overall	5000.0	0.9	0.008	0.004874333333333333	4	0.016611295681063124	False
