calibration_id	selection_coefficient	target_allele_frequency	population_af_lower	population_af_upper	duration_multiplier	analytic_selection_end_generations_ago	analytic_selection_duration_generations	requested_selection_end_generations_ago	realized_selection_end_generations_ago	slim_scaling_factor	candidate_pool_diploids	draw_index	seed
han_calibration__s0.010000__af0.300000__m0.500000__q5__draw009	0.01	0.3	0.27499999999999997	0.325	0.5	1183.315986771755	1088.684013228245	1727.6579933858775	1730.0	5.0	500	9	1386586917
han_calibration__s0.010000__af0.300000__m0.500000__q5__draw010	0.01	0.3	0.27499999999999997	0.325	0.5	1183.315986771755	1088.684013228245	1727.6579933858775	1730.0	5.0	500	10	2144779769
han_calibration__s0.010000__af0.300000__m0.500000__q5__draw011	0.01	0.3	0.27499999999999997	0.325	0.5	1183.315986771755	1088.684013228245	1727.6579933858775	1730.0	5.0	500	11	1553474012
han_calibration__s0.010000__af0.300000__m0.500000__q5__draw012	0.01	0.3	0.27499999999999997	0.325	0.5	1183.315986771755	1088.684013228245	1727.6579933858775	1730.0	5.0	500	12	1661858924
han_calibration__s0.010000__af0.300000__m0.500000__q5__draw013	0.01	0.3	0.27499999999999997	0.325	0.5	1183.315986771755	1088.684013228245	1727.6579933858775	1730.0	5.0	500	13	829459586
han_calibration__s0.010000__af0.300000__m0.500000__q5__draw014	0.01	0.3	0.27499999999999997	0.325	0.5	1183.315986771755	1088.684013228245	1727.6579933858775	1730.0	5.0	500	14	1113564861
han_calibration__s0.010000__af0.300000__m0.500000__q5__draw015	0.01	0.3	0.27499999999999997	0.325	0.5	1183.315986771755	1088.684013228245	1727.6579933858775	1730.0	5.0	500	15	654239233
han_calibration__s0.010000__af0.300000__m0.500000__q5__draw016	0.01	0.3	0.27499999999999997	0.325	0.5	1183.315986771755	1088.684013228245	1727.6579933858775	1730.0	5.0	500	16	1596490619
han_calibration__s0.010000__af0.300000__m0.500000__q5__draw017	0.01	0.3	0.27499999999999997	0.325	0.5	1183.315986771755	1088.684013228245	1727.6579933858775	1730.0	5.0	500	17	249464547
han_calibration__s0.010000__af0.300000__m0.500000__q5__draw018	0.01	0.3	0.27499999999999997	0.325	0.5	1183.315986771755	1088.684013228245	1727.6579933858775	1730.0	5.0	500	18	312477607
han_calibration__s0.010000__af0.300000__m0.500000__q5__draw019	0.01	0.3	0.27499999999999997	0.325	0.5	1183.315986771755	1088.684013228245	1727.6579933858775	1730.0	5.0	500	19	1103590704
han_calibration__s0.005000__af0.100000__m0.150000__q5__draw000	0.005	0.1	0.07500000000000001	0.125	0.15	634.6026603231162	1637.3973396768838	2026.3903990484673	2025.0	5.0	500	0	576072700
han_calibration__s0.005000__af0.100000__m0.150000__q5__draw001	0.005	0.1	0.07500000000000001	0.125	0.15	634.6026603231162	1637.3973396768838	2026.3903990484673	2025.0	5.0	500	1	1321892224
han_calibration__s0.005000__af0.100000__m0.150000__q5__draw002	0.005	0.1	0.07500000000000001	0.125	0.15	634.6026603231162	1637.3973396768838	2026.3903990484673	2025.0	5.0	500	2	2124671034
han_calibration__s0.005000__af0.100000__m0.150000__q5__draw003	0.005	0.1	0.07500000000000001	0.125	0.15	634.6026603231162	1637.3973396768838	2026.3903990484673	2025.0	5.0	500	3	2095739967
han_calibration__s0.005000__af0.100000__m0.150000__q5__draw004	0.005	0.1	0.07500000000000001	0.125	0.15	634.6026603231162	1637.3973396768838	2026.3903990484673	2025.0	5.0	500	4	240209684
han_calibration__s0.005000__af0.100000__m0.150000__q5__draw005	0.005	0.1	0.07500000000000001	0.125	0.15	634.6026603231162	1637.3973396768838	2026.3903990484673	2025.0	5.0	500	5	438895543
han_calibration__s0.005000__af0.100000__m0.150000__q5__draw006	0.005	0.1	0.07500000000000001	0.125	0.15	634.6026603231162	1637.3973396768838	2026.3903990484673	2025.0	5.0	500	6	124030435
han_calibration__s0.005000__af0.100000__m0.150000__q5__draw007	0.005	0.1	0.07500000000000001	0.125	0.15	634.6026603231162	1637.3973396768838	2026.3903990484673	2025.0	5.0	500	7	1352810280
han_calibration__s0.005000__af0.100000__m0.150000__q5__draw008	0.005	0.1	0.07500000000000001	0.125	0.15	634.6026603231162	1637.3973396768838	2026.3903990484673	2025.0	5.0	500	8	915256373
han_calibration__s0.005000__af0.100000__m0.150000__q5__draw009	0.005	0.1	0.07500000000000001	0.125	0.15	634.6026603231162	1637.3973396768838	2026.3903990484673	2025.0	5.0	500	9	2092420243
han_calibration__s0.005000__af0.100000__m0.150000__q5__draw010	0.005	0.1	0.07500000000000001	0.125	0.15	634.6026603231162	1637.3973396768838	2026.3903990484673	2025.0	5.0	500	10	41415627
han_calibration__s0.005000__af0.100000__m0.150000__q5__draw011	0.005	0.1	0.07500000000000001	0.125	0.15	634.6026603231162	1637.3973396768838	2026.3903990484673	2025.0	5.0	500	11	1123289811
han_calibration__s0.005000__af0.100000__m0.150000__q5__draw012	0.005	0.1	0.07500000000000001	0.125	0.15	634.6026603231162	1637.3973396768838	2026.3903990484673	2025.0	5.0	500	12	1316601836
han_calibration__s0.005000__af0.100000__m0.150000__q5__draw013	0.005	0.1	0.07500000000000001	0.125	0.15	634.6026603231162	1637.3973396768838	2026.3903990484673	2025.0	5.0	500	13	872807326
han_calibration__s0.005000__af0.100000__m0.150000__q5__draw014	0.005	0.1	0.07500000000000001	0.125	0.15	634.6026603231162	1637.3973396768838	2026.3903990484673	2025.0	5.0	500	14	528774788
han_calibration__s0.005000__af0.100000__m0.150000__q5__draw015	0.005	0.1	0.07500000000000001	0.125	0.15	634.6026603231162	1637.3973396768838	2026.3903990484673	2025.0	5.0	500	15	1604813566
han_calibration__s0.005000__af0.100000__m0.150000__q5__draw016	0.005	0.1	0.07500000000000001	0.125	0.15	634.6026603231162	1637.3973396768838	2026.3903990484673	2025.0	5.0	500	16	2058989260
han_calibration__s0.005000__af0.100000__m0.150000__q5__draw017	0.005	0.1	0.07500000000000001	0.125	0.15	634.6026603231162	1637.3973396768838	2026.3903990484673	2025.0	5.0	500	17	230127666
han_calibration__s0.005000__af0.100000__m0.150000__q5__draw018	0.005	0.1	0.07500000000000001	0.125	0.15	634.6026603231162	1637.3973396768838	2026.3903990484673	2025.0	5.0	500	18	2106418587
han_calibration__s0.005000__af0.100000__m0.150000__q5__draw019	0.005	0.1	0.07500000000000001	0.125	0.15	634.6026603231162	1637.3973396768838	2026.3903990484673	2025.0	5.0	500	19	1070846918
han_calibration__s0.005000__af0.100000__m0.200000__q5__draw000	0.005	0.1	0.07500000000000001	0.125	0.2	634.6026603231162	1637.3973396768838	1944.5205320646232	1945.0	5.0	500	0	2132513124
han_calibration__s0.005000__af0.100000__m0.200000__q5__draw001	0.005	0.1	0.07500000000000001	0.125	0.2	634.6026603231162	1637.3973396768838	1944.5205320646232	1945.0	5.0	500	1	716129208
han_calibration__s0.005000__af0.100000__m0.200000__q5__draw002	0.005	0.1	0.07500000000000001	0.125	0.2	634.6026603231162	1637.3973396768838	1944.5205320646232	1945.0	5.0	500	2	790754925
han_calibration__s0.005000__af0.100000__m0.200000__q5__draw003	0.005	0.1	0.07500000000000001	0.125	0.2	634.6026603231162	1637.3973396768838	1944.5205320646232	1945.0	5.0	500	3	1657791442
han_calibration__s0.005000__af0.100000__m0.200000__q5__draw004	0.005	0.1	0.07500000000000001	0.125	0.2	634.6026603231162	1637.3973396768838	1944.5205320646232	1945.0	5.0	500	4	797370961
han_calibration__s0.005000__af0.100000__m0.200000__q5__draw005	0.005	0.1	0.07500000000000001	0.125	0.2	634.6026603231162	1637.3973396768838	1944.5205320646232	1945.0	5.0	500	5	1939820012
han_calibration__s0.005000__af0.100000__m0.200000__q5__draw006	0.005	0.1	0.07500000000000001	0.125	0.2	634.6026603231162	1637.3973396768838	1944.5205320646232	1945.0	5.0	500	6	1525558268
han_calibration__s0.005000__af0.100000__m0.200000__q5__draw007	0.005	0.1	0.07500000000000001	0.125	0.2	634.6026603231162	1637.3973396768838	1944.5205320646232	1945.0	5.0	500	7	1185902274
han_calibration__s0.005000__af0.100000__m0.200000__q5__draw008	0.005	0.1	0.07500000000000001	0.125	0.2	634.6026603231162	1637.3973396768838	1944.5205320646232	1945.0	5.0	500	8	1318477828
han_calibration__s0.005000__af0.100000__m0.200000__q5__draw009	0.005	0.1	0.07500000000000001	0.125	0.2	634.6026603231162	1637.3973396768838	1944.5205320646232	1945.0	5.0	500	9	834731538
han_calibration__s0.005000__af0.100000__m0.200000__q5__draw010	0.005	0.1	0.07500000000000001	0.125	0.2	634.6026603231162	1637.3973396768838	1944.5205320646232	1945.0	5.0	500	10	1977911666
han_calibration__s0.005000__af0.100000__m0.200000__q5__draw011	0.005	0.1	0.07500000000000001	0.125	0.2	634.6026603231162	1637.3973396768838	1944.5205320646232	1945.0	5.0	500	11	1929787088
han_calibration__s0.005000__af0.100000__m0.200000__q5__draw012	0.005	0.1	0.07500000000000001	0.125	0.2	634.6026603231162	1637.3973396768838	1944.5205320646232	1945.0	5.0	500	12	929717584
han_calibration__s0.005000__af0.100000__m0.200000__q5__draw013	0.005	0.1	0.07500000000000001	0.125	0.2	634.6026603231162	1637.3973396768838	1944.5205320646232	1945.0	5.0	500	13	1757449789
han_calibration__s0.005000__af0.100000__m0.200000__q5__draw014	0.005	0.1	0.07500000000000001	0.125	0.2	634.6026603231162	1637.3973396768838	1944.5205320646232	1945.0	5.0	500	14	997301348
han_calibration__s0.005000__af0.100000__m0.200000__q5__draw015	0.005	0.1	0.07500000000000001	0.125	0.2	634.6026603231162	1637.3973396768838	1944.5205320646232	1945.0	5.0	500	15	1217203942
han_calibration__s0.005000__af0.100000__m0.200000__q5__draw016	0.005	0.1	0.07500000000000001	0.125	0.2	634.6026603231162	1637.3973396768838	1944.5205320646232	1945.0	5.0	500	16	2088142055
han_calibration__s0.005000__af0.100000__m0.200000__q5__draw017	0.005	0.1	0.07500000000000001	0.125	0.2	634.6026603231162	1637.3973396768838	1944.5205320646232	1945.0	5.0	500	17	1223851863
han_calibration__s0.005000__af0.100000__m0.200000__q5__draw018	0.005	0.1	0.07500000000000001	0.125	0.2	634.6026603231162	1637.3973396768838	1944.5205320646232	1945.0	5.0	500	18	234337510
han_calibration__s0.005000__af0.100000__m0.200000__q5__draw019	0.005	0.1	0.07500000000000001	0.125	0.2	634.6026603231162	1637.3973396768838	1944.5205320646232	1945.0	5.0	500	19	405209578
han_calibration__s0.005000__af0.100000__m0.250000__q5__draw000	0.005	0.1	0.07500000000000001	0.125	0.25	634.6026603231162	1637.3973396768838	1862.6506650807792	1865.0	5.0	500	0	703748184
han_calibration__s0.005000__af0.100000__m0.250000__q5__draw001	0.005	0.1	0.07500000000000001	0.125	0.25	634.6026603231162	1637.3973396768838	1862.6506650807792	1865.0	5.0	500	1	417601012
han_calibration__s0.005000__af0.100000__m0.250000__q5__draw002	0.005	0.1	0.07500000000000001	0.125	0.25	634.6026603231162	1637.3973396768838	1862.6506650807792	1865.0	5.0	500	2	1681874645
han_calibration__s0.005000__af0.100000__m0.250000__q5__draw003	0.005	0.1	0.07500000000000001	0.125	0.25	634.6026603231162	1637.3973396768838	1862.6506650807792	1865.0	5.0	500	3	363555433
han_calibration__s0.005000__af0.100000__m0.250000__q5__draw004	0.005	0.1	0.07500000000000001	0.125	0.25	634.6026603231162	1637.3973396768838	1862.6506650807792	1865.0	5.0	500	4	1569213808
han_calibration__s0.005000__af0.100000__m0.250000__q5__draw005	0.005	0.1	0.07500000000000001	0.125	0.25	634.6026603231162	1637.3973396768838	1862.6506650807792	1865.0	5.0	500	5	1551163053
han_calibration__s0.005000__af0.100000__m0.250000__q5__draw006	0.005	0.1	0.07500000000000001	0.125	0.25	634.6026603231162	1637.3973396768838	1862.6506650807792	1865.0	5.0	500	6	122310622
han_calibration__s0.005000__af0.100000__m0.250000__q5__draw007	0.005	0.1	0.07500000000000001	0.125	0.25	634.6026603231162	1637.3973396768838	1862.6506650807792	1865.0	5.0	500	7	774967280
han_calibration__s0.005000__af0.100000__m0.250000__q5__draw008	0.005	0.1	0.07500000000000001	0.125	0.25	634.6026603231162	1637.3973396768838	1862.6506650807792	1865.0	5.0	500	8	481133654
han_calibration__s0.005000__af0.100000__m0.250000__q5__draw009	0.005	0.1	0.07500000000000001	0.125	0.25	634.6026603231162	1637.3973396768838	1862.6506650807792	1865.0	5.0	500	9	942938823
han_calibration__s0.005000__af0.100000__m0.250000__q5__draw010	0.005	0.1	0.07500000000000001	0.125	0.25	634.6026603231162	1637.3973396768838	1862.6506650807792	1865.0	5.0	500	10	484076058
han_calibration__s0.005000__af0.100000__m0.250000__q5__draw011	0.005	0.1	0.07500000000000001	0.125	0.25	634.6026603231162	1637.3973396768838	1862.6506650807792	1865.0	5.0	500	11	1652395807
han_calibration__s0.005000__af0.100000__m0.250000__q5__draw012	0.005	0.1	0.07500000000000001	0.125	0.25	634.6026603231162	1637.3973396768838	1862.6506650807792	1865.0	5.0	500	12	1990819532
han_calibration__s0.005000__af0.100000__m0.250000__q5__draw013	0.005	0.1	0.07500000000000001	0.125	0.25	634.6026603231162	1637.3973396768838	1862.6506650807792	1865.0	5.0	500	13	1983164161
han_calibration__s0.005000__af0.100000__m0.250000__q5__draw014	0.005	0.1	0.07500000000000001	0.125	0.25	634.6026603231162	1637.3973396768838	1862.6506650807792	1865.0	5.0	500	14	986036803
han_calibration__s0.005000__af0.100000__m0.250000__q5__draw015	0.005	0.1	0.07500000000000001	0.125	0.25	634.6026603231162	1637.3973396768838	1862.6506650807792	1865.0	5.0	500	15	775306284
han_calibration__s0.005000__af0.100000__m0.250000__q5__draw016	0.005	0.1	0.07500000000000001	0.125	0.25	634.6026603231162	1637.3973396768838	1862.6506650807792	1865.0	5.0	500	16	219626235
han_calibration__s0.005000__af0.100000__m0.250000__q5__draw017	0.005	0.1	0.07500000000000001	0.125	0.25	634.6026603231162	1637.3973396768838	1862.6506650807792	1865.0	5.0	500	17	549805914
han_calibration__s0.005000__af0.100000__m0.250000__q5__draw018	0.005	0.1	0.07500000000000001	0.125	0.25	634.6026603231162	1637.3973396768838	1862.6506650807792	1865.0	5.0	500	18	584059834
han_calibration__s0.005000__af0.100000__m0.250000__q5__draw019	0.005	0.1	0.07500000000000001	0.125	0.25	634.6026603231162	1637.3973396768838	1862.6506650807792	1865.0	5.0	500	19	1894901988
han_calibration__s0.005000__af0.100000__m0.300000__q5__draw000	0.005	0.1	0.07500000000000001	0.125	0.3	634.6026603231162	1637.3973396768838	1780.7807980969349	1780.0	5.0	500	0	831940730
han_calibration__s0.005000__af0.100000__m0.300000__q5__draw001	0.005	0.1	0.07500000000000001	0.125	0.3	634.6026603231162	1637.3973396768838	1780.7807980969349	1780.0	5.0	500	1	936473327
han_calibration__s0.005000__af0.100000__m0.300000__q5__draw002	0.005	0.1	0.07500000000000001	0.125	0.3	634.6026603231162	1637.3973396768838	1780.7807980969349	1780.0	5.0	500	2	577901574
han_calibration__s0.005000__af0.100000__m0.300000__q5__draw003	0.005	0.1	0.07500000000000001	0.125	0.3	634.6026603231162	1637.3973396768838	1780.7807980969349	1780.0	5.0	500	3	344542555
han_calibration__s0.005000__af0.100000__m0.300000__q5__draw004	0.005	0.1	0.07500000000000001	0.125	0.3	634.6026603231162	1637.3973396768838	1780.7807980969349	1780.0	5.0	500	4	265250279
han_calibration__s0.005000__af0.100000__m0.300000__q5__draw005	0.005	0.1	0.07500000000000001	0.125	0.3	634.6026603231162	1637.3973396768838	1780.7807980969349	1780.0	5.0	500	5	1543646394
han_calibration__s0.005000__af0.100000__m0.300000__q5__draw006	0.005	0.1	0.07500000000000001	0.125	0.3	634.6026603231162	1637.3973396768838	1780.7807980969349	1780.0	5.0	500	6	200904115
han_calibration__s0.005000__af0.100000__m0.300000__q5__draw007	0.005	0.1	0.07500000000000001	0.125	0.3	634.6026603231162	1637.3973396768838	1780.7807980969349	1780.0	5.0	500	7	1486551994
han_calibration__s0.005000__af0.100000__m0.300000__q5__draw008	0.005	0.1	0.07500000000000001	0.125	0.3	634.6026603231162	1637.3973396768838	1780.7807980969349	1780.0	5.0	500	8	1213020478
han_calibration__s0.005000__af0.100000__m0.300000__q5__draw009	0.005	0.1	0.07500000000000001	0.125	0.3	634.6026603231162	1637.3973396768838	1780.7807980969349	1780.0	5.0	500	9	122309370
han_calibration__s0.005000__af0.100000__m0.300000__q5__draw010	0.005	0.1	0.07500000000000001	0.125	0.3	634.6026603231162	1637.3973396768838	1780.7807980969349	1780.0	5.0	500	10	535955852
han_calibration__s0.005000__af0.100000__m0.300000__q5__draw011	0.005	0.1	0.07500000000000001	0.125	0.3	634.6026603231162	1637.3973396768838	1780.7807980969349	1780.0	5.0	500	11	447012961
han_calibration__s0.005000__af0.100000__m0.300000__q5__draw012	0.005	0.1	0.07500000000000001	0.125	0.3	634.6026603231162	1637.3973396768838	1780.7807980969349	1780.0	5.0	500	12	990425381
han_calibration__s0.005000__af0.100000__m0.300000__q5__draw013	0.005	0.1	0.07500000000000001	0.125	0.3	634.6026603231162	1637.3973396768838	1780.7807980969349	1780.0	5.0	500	13	1922428336
han_calibration__s0.005000__af0.100000__m0.300000__q5__draw014	0.005	0.1	0.07500000000000001	0.125	0.3	634.6026603231162	1637.3973396768838	1780.7807980969349	1780.0	5.0	500	14	331591179
han_calibration__s0.005000__af0.100000__m0.300000__q5__draw015	0.005	0.1	0.07500000000000001	0.125	0.3	634.6026603231162	1637.3973396768838	1780.7807980969349	1780.0	5.0	500	15	1099825624
han_calibration__s0.005000__af0.100000__m0.300000__q5__draw016	0.005	0.1	0.07500000000000001	0.125	0.3	634.6026603231162	1637.3973396768838	1780.7807980969349	1780.0	5.0	500	16	1976631286
han_calibration__s0.005000__af0.100000__m0.300000__q5__draw017	0.005	0.1	0.07500000000000001	0.125	0.3	634.6026603231162	1637.3973396768838	1780.7807980969349	1780.0	5.0	500	17	1416870134
han_calibration__s0.005000__af0.100000__m0.300000__q5__draw018	0.005	0.1	0.07500000000000001	0.125	0.3	634.6026603231162	1637.3973396768838	1780.7807980969349	1780.0	5.0	500	18	1332830010
han_calibration__s0.005000__af0.100000__m0.300000__q5__draw019	0.005	0.1	0.07500000000000001	0.125	0.3	634.6026603231162	1637.3973396768838	1780.7807980969349	1780.0	5.0	500	19	725410928
han_calibration__s0.005000__af0.100000__m0.350000__q5__draw000	0.005	0.1	0.07500000000000001	0.125	0.35	634.6026603231162	1637.3973396768838	1698.9109311130906	1700.0	5.0	500	0	2046950540
han_calibration__s0.005000__af0.100000__m0.350000__q5__draw001	0.005	0.1	0.07500000000000001	0.125	0.35	634.6026603231162	1637.3973396768838	1698.9109311130906	1700.0	5.0	500	1	127825801
han_calibration__s0.005000__af0.100000__m0.350000__q5__draw002	0.005	0.1	0.07500000000000001	0.125	0.35	634.6026603231162	1637.3973396768838	1698.9109311130906	1700.0	5.0	500	2	1759116691
han_calibration__s0.005000__af0.100000__m0.350000__q5__draw003	0.005	0.1	0.07500000000000001	0.125	0.35	634.6026603231162	1637.3973396768838	1698.9109311130906	1700.0	5.0	500	3	1840190603
han_calibration__s0.005000__af0.100000__m0.350000__q5__draw004	0.005	0.1	0.07500000000000001	0.125	0.35	634.6026603231162	1637.3973396768838	1698.9109311130906	1700.0	5.0	500	4	2063815996
han_calibration__s0.005000__af0.100000__m0.350000__q5__draw005	0.005	0.1	0.07500000000000001	0.125	0.35	634.6026603231162	1637.3973396768838	1698.9109311130906	1700.0	5.0	500	5	739073
han_calibration__s0.005000__af0.100000__m0.350000__q5__draw006	0.005	0.1	0.07500000000000001	0.125	0.35	634.6026603231162	1637.3973396768838	1698.9109311130906	1700.0	5.0	500	6	1905257632
han_calibration__s0.005000__af0.100000__m0.350000__q5__draw007	0.005	0.1	0.07500000000000001	0.125	0.35	634.6026603231162	1637.3973396768838	1698.9109311130906	1700.0	5.0	500	7	98339631
han_calibration__s0.005000__af0.100000__m0.350000__q5__draw008	0.005	0.1	0.07500000000000001	0.125	0.35	634.6026603231162	1637.3973396768838	1698.9109311130906	1700.0	5.0	500	8	966294385
han_calibration__s0.005000__af0.100000__m0.350000__q5__draw009	0.005	0.1	0.07500000000000001	0.125	0.35	634.6026603231162	1637.3973396768838	1698.9109311130906	1700.0	5.0	500	9	347074077
han_calibration__s0.005000__af0.100000__m0.350000__q5__draw010	0.005	0.1	0.07500000000000001	0.125	0.35	634.6026603231162	1637.3973396768838	1698.9109311130906	1700.0	5.0	500	10	861634892
han_calibration__s0.005000__af0.100000__m0.350000__q5__draw011	0.005	0.1	0.07500000000000001	0.125	0.35	634.6026603231162	1637.3973396768838	1698.9109311130906	1700.0	5.0	500	11	1434033990
han_calibration__s0.005000__af0.100000__m0.350000__q5__draw012	0.005	0.1	0.07500000000000001	0.125	0.35	634.6026603231162	1637.3973396768838	1698.9109311130906	1700.0	5.0	500	12	1682619137
han_calibration__s0.005000__af0.100000__m0.350000__q5__draw013	0.005	0.1	0.07500000000000001	0.125	0.35	634.6026603231162	1637.3973396768838	1698.9109311130906	1700.0	5.0	500	13	648525014
han_calibration__s0.005000__af0.100000__m0.350000__q5__draw014	0.005	0.1	0.07500000000000001	0.125	0.35	634.6026603231162	1637.3973396768838	1698.9109311130906	1700.0	5.0	500	14	691630873
han_calibration__s0.005000__af0.100000__m0.350000__q5__draw015	0.005	0.1	0.07500000000000001	0.125	0.35	634.6026603231162	1637.3973396768838	1698.9109311130906	1700.0	5.0	500	15	1571876560
han_calibration__s0.005000__af0.100000__m0.350000__q5__draw016	0.005	0.1	0.07500000000000001	0.125	0.35	634.6026603231162	1637.3973396768838	1698.9109311130906	1700.0	5.0	500	16	1047805023
han_calibration__s0.005000__af0.100000__m0.350000__q5__draw017	0.005	0.1	0.07500000000000001	0.125	0.35	634.6026603231162	1637.3973396768838	1698.9109311130906	1700.0	5.0	500	17	376257492
han_calibration__s0.005000__af0.100000__m0.350000__q5__draw018	0.005	0.1	0.07500000000000001	0.125	0.35	634.6026603231162	1637.3973396768838	1698.9109311130906	1700.0	5.0	500	18	571426261
han_calibration__s0.005000__af0.100000__m0.350000__q5__draw019	0.005	0.1	0.07500000000000001	0.125	0.35	634.6026603231162	1637.3973396768838	1698.9109311130906	1700.0	5.0	500	19	459321829
han_calibration__s0.005000__af0.100000__m0.400000__q5__draw000	0.005	0.1	0.07500000000000001	0.125	0.4	634.6026603231162	1637.3973396768838	1617.0410641292465	1615.0	5.0	500	0	177802312
han_calibration__s0.005000__af0.100000__m0.400000__q5__draw001	0.005	0.1	0.07500000000000001	0.125	0.4	634.6026603231162	1637.3973396768838	1617.0410641292465	1615.0	5.0	500	1	229488962
han_calibration__s0.005000__af0.100000__m0.400000__q5__draw002	0.005	0.1	0.07500000000000001	0.125	0.4	634.6026603231162	1637.3973396768838	1617.0410641292465	1615.0	5.0	500	2	659673188
han_calibration__s0.005000__af0.100000__m0.400000__q5__draw003	0.005	0.1	0.07500000000000001	0.125	0.4	634.6026603231162	1637.3973396768838	1617.0410641292465	1615.0	5.0	500	3	2082566984
han_calibration__s0.005000__af0.100000__m0.400000__q5__draw004	0.005	0.1	0.07500000000000001	0.125	0.4	634.6026603231162	1637.3973396768838	1617.0410641292465	1615.0	5.0	500	4	1629858310
han_calibration__s0.005000__af0.100000__m0.400000__q5__draw005	0.005	0.1	0.07500000000000001	0.125	0.4	634.6026603231162	1637.3973396768838	1617.0410641292465	1615.0	5.0	500	5	416651236
han_calibration__s0.005000__af0.100000__m0.400000__q5__draw006	0.005	0.1	0.07500000000000001	0.125	0.4	634.6026603231162	1637.3973396768838	1617.0410641292465	1615.0	5.0	500	6	334584822
han_calibration__s0.005000__af0.100000__m0.400000__q5__draw007	0.005	0.1	0.07500000000000001	0.125	0.4	634.6026603231162	1637.3973396768838	1617.0410641292465	1615.0	5.0	500	7	1711357280
han_calibration__s0.005000__af0.100000__m0.400000__q5__draw008	0.005	0.1	0.07500000000000001	0.125	0.4	634.6026603231162	1637.3973396768838	1617.0410641292465	1615.0	5.0	500	8	308600094
han_calibration__s0.005000__af0.100000__m0.400000__q5__draw009	0.005	0.1	0.07500000000000001	0.125	0.4	634.6026603231162	1637.3973396768838	1617.0410641292465	1615.0	5.0	500	9	382633928
han_calibration__s0.005000__af0.100000__m0.400000__q5__draw010	0.005	0.1	0.07500000000000001	0.125	0.4	634.6026603231162	1637.3973396768838	1617.0410641292465	1615.0	5.0	500	10	1404912848
han_calibration__s0.005000__af0.100000__m0.400000__q5__draw011	0.005	0.1	0.07500000000000001	0.125	0.4	634.6026603231162	1637.3973396768838	1617.0410641292465	1615.0	5.0	500	11	1839506848
han_calibration__s0.005000__af0.100000__m0.400000__q5__draw012	0.005	0.1	0.07500000000000001	0.125	0.4	634.6026603231162	1637.3973396768838	1617.0410641292465	1615.0	5.0	500	12	177380444
han_calibration__s0.005000__af0.100000__m0.400000__q5__draw013	0.005	0.1	0.07500000000000001	0.125	0.4	634.6026603231162	1637.3973396768838	1617.0410641292465	1615.0	5.0	500	13	298642226
han_calibration__s0.005000__af0.100000__m0.400000__q5__draw014	0.005	0.1	0.07500000000000001	0.125	0.4	634.6026603231162	1637.3973396768838	1617.0410641292465	1615.0	5.0	500	14	2144299738
han_calibration__s0.005000__af0.100000__m0.400000__q5__draw015	0.005	0.1	0.07500000000000001	0.125	0.4	634.6026603231162	1637.3973396768838	1617.0410641292465	1615.0	5.0	500	15	662229353
han_calibration__s0.005000__af0.100000__m0.400000__q5__draw016	0.005	0.1	0.07500000000000001	0.125	0.4	634.6026603231162	1637.3973396768838	1617.0410641292465	1615.0	5.0	500	16	1454039529
han_calibration__s0.005000__af0.100000__m0.400000__q5__draw017	0.005	0.1	0.07500000000000001	0.125	0.4	634.6026603231162	1637.3973396768838	1617.0410641292465	1615.0	5.0	500	17	232756597
han_calibration__s0.005000__af0.100000__m0.400000__q5__draw018	0.005	0.1	0.07500000000000001	0.125	0.4	634.6026603231162	1637.3973396768838	1617.0410641292465	1615.0	5.0	500	18	1764145317
han_calibration__s0.005000__af0.100000__m0.400000__q5__draw019	0.005	0.1	0.07500000000000001	0.125	0.4	634.6026603231162	1637.3973396768838	1617.0410641292465	1615.0	5.0	500	19	998982364
han_calibration__s0.005000__af0.100000__m0.500000__q5__draw000	0.005	0.1	0.07500000000000001	0.125	0.5	634.6026603231162	1637.3973396768838	1453.301330161558	1455.0	5.0	500	0	983927261
han_calibration__s0.005000__af0.100000__m0.500000__q5__draw001	0.005	0.1	0.07500000000000001	0.125	0.5	634.6026603231162	1637.3973396768838	1453.301330161558	1455.0	5.0	500	1	867173539
han_calibration__s0.005000__af0.100000__m0.500000__q5__draw002	0.005	0.1	0.07500000000000001	0.125	0.5	634.6026603231162	1637.3973396768838	1453.301330161558	1455.0	5.0	500	2	428804907
han_calibration__s0.005000__af0.100000__m0.500000__q5__draw003	0.005	0.1	0.07500000000000001	0.125	0.5	634.6026603231162	1637.3973396768838	1453.301330161558	1455.0	5.0	500	3	2136489751
han_calibration__s0.005000__af0.100000__m0.500000__q5__draw004	0.005	0.1	0.07500000000000001	0.125	0.5	634.6026603231162	1637.3973396768838	1453.301330161558	1455.0	5.0	500	4	1690184715
han_calibration__s0.005000__af0.100000__m0.500000__q5__draw005	0.005	0.1	0.07500000000000001	0.125	0.5	634.6026603231162	1637.3973396768838	1453.301330161558	1455.0	5.0	500	5	2130178628
han_calibration__s0.005000__af0.100000__m0.500000__q5__draw006	0.005	0.1	0.07500000000000001	0.125	0.5	634.6026603231162	1637.3973396768838	1453.301330161558	1455.0	5.0	500	6	2113570918
han_calibration__s0.005000__af0.100000__m0.500000__q5__draw007	0.005	0.1	0.07500000000000001	0.125	0.5	634.6026603231162	1637.3973396768838	1453.301330161558	1455.0	5.0	500	7	743466525
