calibration_id	selection_coefficient	target_allele_frequency	population_af_lower	population_af_upper	duration_multiplier	analytic_selection_end_generations_ago	analytic_selection_duration_generations	requested_selection_end_generations_ago	realized_selection_end_generations_ago	slim_scaling_factor	candidate_pool_diploids	draw_index	seed	calibration_phase	simulation_mode	sequence_length_bp	focal_position_bp	seed_namespace	upstream_artifact_sha256	reserved_seed_registry_sha256	stdpopsim_recapitation_applied	post_slim_neutral_mutation_overlay_applied	status	evaluable	terminal_class	candidate_pool_alt_count	candidate_pool_af	candidate_pool_frequency_gate_passed	exact_panel_feasible	selected_focal_identity_json	candidate_pool_frequency_gate_json	elapsed_seconds	error	selection_intervals_json	trajectory_sha256
han_extension__s0.005000__af0.300000__m0.850000__q5__draw016	0.005	0.3	0.2749999999999999	0.325	0.85	94.63197354350996	2177.36802645649	421.2371775119834	420.0	5.0	500	16	340983907	extension	focal_2bp_forward_only_no_recap_no_neutral_overlay	2	1	han_selection_extension_v1	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa	55f816cf015343fac9acb473e5b4325d65aede215c379f6eecbf7d0c8bbadf14	False	False	complete	True	segregating	424	0.424	False	True	"{""expected_mutation_type"":1,""expected_origin_time_generations"":2400.0,""expected_source_subpopulation"":7,""focal_position_0based"":1.0,""observed_focal_site_count"":1,""observed_metadata_entry_count"":1,""observed_mutation_node"":1935,""observed_mutation_types"":[1],""observed_nucleotide"":-1,""observed_origin_time_generations"":2400.0,""observed_origin_time_raw_scaled_generations"":480.0,""observed_raw_mutation_id"":530,""observed_selection_coeff"":0.0,""observed_slim_cycle"":5933,""observed_slim_scaling_factor"":5.0,""observed_slim_time"":5453,""observed_source_subpopulation"":7,""observed_tskit_mutation_count"":1,""status"":""valid""}"	"{""candidate_pool_diploids"":500,""candidate_pool_genotype_counts"":{""heterozygous"":266,""hom_alt"":79,""hom_ref"":155},""candidate_pool_haplotypes"":1000,""gate_order"":""before_exact_sample_panel"",""maximum_alt_count_inclusive"":325,""minimum_alt_count_inclusive"":275,""observed_af"":0.424,""observed_alt_count"":424,""passed"":false,""population_af_lower_inclusive"":0.2749999999999999,""population_af_upper_inclusive"":0.325,""schema"":""gamma-smc.candidate-pool-frequency-gate/v1"",""status"":""fail""}"	101.19406081099987		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":420.0,""population"":""Han"",""start_time"":2015.0}]"	397731fc3f310cd3802d29eb79f5cdf90a5b7d242fa29c78b3de4581c71149cb
han_extension__s0.005000__af0.300000__m0.850000__q5__draw017	0.005	0.3	0.2749999999999999	0.325	0.85	94.63197354350996	2177.36802645649	421.2371775119834	420.0	5.0	500	17	1485597038	extension	focal_2bp_forward_only_no_recap_no_neutral_overlay	2	1	han_selection_extension_v1	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa	55f816cf015343fac9acb473e5b4325d65aede215c379f6eecbf7d0c8bbadf14	False	False	complete	True	segregating	203	0.203	False	True	"{""expected_mutation_type"":1,""expected_origin_time_generations"":2400.0,""expected_source_subpopulation"":7,""focal_position_0based"":1.0,""observed_focal_site_count"":1,""observed_metadata_entry_count"":1,""observed_mutation_node"":1915,""observed_mutation_types"":[1],""observed_nucleotide"":-1,""observed_origin_time_generations"":2400.0,""observed_origin_time_raw_scaled_generations"":480.0,""observed_raw_mutation_id"":99,""observed_selection_coeff"":0.0,""observed_slim_cycle"":5933,""observed_slim_scaling_factor"":5.0,""observed_slim_time"":5453,""observed_source_subpopulation"":7,""observed_tskit_mutation_count"":1,""status"":""valid""}"	"{""candidate_pool_diploids"":500,""candidate_pool_genotype_counts"":{""heterozygous"":169,""hom_alt"":17,""hom_ref"":314},""candidate_pool_haplotypes"":1000,""gate_order"":""before_exact_sample_panel"",""maximum_alt_count_inclusive"":325,""minimum_alt_count_inclusive"":275,""observed_af"":0.203,""observed_alt_count"":203,""passed"":false,""population_af_lower_inclusive"":0.2749999999999999,""population_af_upper_inclusive"":0.325,""schema"":""gamma-smc.candidate-pool-frequency-gate/v1"",""status"":""fail""}"	101.36809748499945		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":420.0,""population"":""Han"",""start_time"":2015.0}]"	03bd70932b7c28640111ec1921af77d894ecda37ef55ffc0cf0d237e2058ec45
han_extension__s0.005000__af0.300000__m0.850000__q5__draw018	0.005	0.3	0.2749999999999999	0.325	0.85	94.63197354350996	2177.36802645649	421.2371775119834	420.0	5.0	500	18	4724156	extension	focal_2bp_forward_only_no_recap_no_neutral_overlay	2	1	han_selection_extension_v1	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa	55f816cf015343fac9acb473e5b4325d65aede215c379f6eecbf7d0c8bbadf14	False	False	complete	True	segregating	724	0.724	False	False	"{""expected_mutation_type"":1,""expected_origin_time_generations"":2400.0,""expected_source_subpopulation"":7,""focal_position_0based"":1.0,""observed_focal_site_count"":1,""observed_metadata_entry_count"":1,""observed_mutation_node"":1928,""observed_mutation_types"":[1],""observed_nucleotide"":-1,""observed_origin_time_generations"":2400.0,""observed_origin_time_raw_scaled_generations"":480.0,""observed_raw_mutation_id"":74,""observed_selection_coeff"":0.0,""observed_slim_cycle"":5933,""observed_slim_scaling_factor"":5.0,""observed_slim_time"":5453,""observed_source_subpopulation"":7,""observed_tskit_mutation_count"":1,""status"":""valid""}"	"{""candidate_pool_diploids"":500,""candidate_pool_genotype_counts"":{""heterozygous"":198,""hom_alt"":263,""hom_ref"":39},""candidate_pool_haplotypes"":1000,""gate_order"":""before_exact_sample_panel"",""maximum_alt_count_inclusive"":325,""minimum_alt_count_inclusive"":275,""observed_af"":0.724,""observed_alt_count"":724,""passed"":false,""population_af_lower_inclusive"":0.2749999999999999,""population_af_upper_inclusive"":0.325,""schema"":""gamma-smc.candidate-pool-frequency-gate/v1"",""status"":""fail""}"	77.95584033500018		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":420.0,""population"":""Han"",""start_time"":2015.0}]"	10759c3b0453be3261d09a03b54155cbdd77a1de46d6d46769df0d8e805d375d
han_extension__s0.005000__af0.300000__m0.850000__q5__draw019	0.005	0.3	0.2749999999999999	0.325	0.85	94.63197354350996	2177.36802645649	421.2371775119834	420.0	5.0	500	19	984342258	extension	focal_2bp_forward_only_no_recap_no_neutral_overlay	2	1	han_selection_extension_v1	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa	55f816cf015343fac9acb473e5b4325d65aede215c379f6eecbf7d0c8bbadf14	False	False	complete	True	segregating	866	0.866	False	False	"{""expected_mutation_type"":1,""expected_origin_time_generations"":2400.0,""expected_source_subpopulation"":7,""focal_position_0based"":1.0,""observed_focal_site_count"":1,""observed_metadata_entry_count"":1,""observed_mutation_node"":1917,""observed_mutation_types"":[1],""observed_nucleotide"":-1,""observed_origin_time_generations"":2400.0,""observed_origin_time_raw_scaled_generations"":480.0,""observed_raw_mutation_id"":0,""observed_selection_coeff"":0.0,""observed_slim_cycle"":5933,""observed_slim_scaling_factor"":5.0,""observed_slim_time"":5453,""observed_source_subpopulation"":7,""observed_tskit_mutation_count"":1,""status"":""valid""}"	"{""candidate_pool_diploids"":500,""candidate_pool_genotype_counts"":{""heterozygous"":114,""hom_alt"":376,""hom_ref"":10},""candidate_pool_haplotypes"":1000,""gate_order"":""before_exact_sample_panel"",""maximum_alt_count_inclusive"":325,""minimum_alt_count_inclusive"":275,""observed_af"":0.866,""observed_alt_count"":866,""passed"":false,""population_af_lower_inclusive"":0.2749999999999999,""population_af_upper_inclusive"":0.325,""schema"":""gamma-smc.candidate-pool-frequency-gate/v1"",""status"":""fail""}"	83.27937486100018		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":420.0,""population"":""Han"",""start_time"":2015.0}]"	2d98f8a03e60707c785a34708b4c1ddeafc36ef586eeb1a5741fec684d443e11
han_extension__s0.005000__af0.300000__m1.000000__q5__draw000	0.005	0.3	0.2749999999999999	0.325	1.0	94.63197354350996	2177.36802645649	94.63197354350996	95.0	5.0	500	0	989342641	extension	focal_2bp_forward_only_no_recap_no_neutral_overlay	2	1	han_selection_extension_v1	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa	55f816cf015343fac9acb473e5b4325d65aede215c379f6eecbf7d0c8bbadf14	False	False	complete	True	segregating	578	0.578	False	True	"{""expected_mutation_type"":1,""expected_origin_time_generations"":2400.0,""expected_source_subpopulation"":7,""focal_position_0based"":1.0,""observed_focal_site_count"":1,""observed_metadata_entry_count"":1,""observed_mutation_node"":1917,""observed_mutation_types"":[1],""observed_nucleotide"":-1,""observed_origin_time_generations"":2400.0,""observed_origin_time_raw_scaled_generations"":480.0,""observed_raw_mutation_id"":69,""observed_selection_coeff"":0.0,""observed_slim_cycle"":5933,""observed_slim_scaling_factor"":5.0,""observed_slim_time"":5453,""observed_source_subpopulation"":7,""observed_tskit_mutation_count"":1,""status"":""valid""}"	"{""candidate_pool_diploids"":500,""candidate_pool_genotype_counts"":{""heterozygous"":230,""hom_alt"":174,""hom_ref"":96},""candidate_pool_haplotypes"":1000,""gate_order"":""before_exact_sample_panel"",""maximum_alt_count_inclusive"":325,""minimum_alt_count_inclusive"":275,""observed_af"":0.578,""observed_alt_count"":578,""passed"":false,""population_af_lower_inclusive"":0.2749999999999999,""population_af_upper_inclusive"":0.325,""schema"":""gamma-smc.candidate-pool-frequency-gate/v1"",""status"":""fail""}"	79.57211507099964		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":95.0,""population"":""Han"",""start_time"":2015.0}]"	6dc8e11f05718b6c2c4e8e5ed81cb5d4d9b276fd7177bd7cda09bea05f19e8b0
han_extension__s0.005000__af0.300000__m1.000000__q5__draw001	0.005	0.3	0.2749999999999999	0.325	1.0	94.63197354350996	2177.36802645649	94.63197354350996	95.0	5.0	500	1	807542879	extension	focal_2bp_forward_only_no_recap_no_neutral_overlay	2	1	han_selection_extension_v1	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa	55f816cf015343fac9acb473e5b4325d65aede215c379f6eecbf7d0c8bbadf14	False	False	complete	True	segregating	509	0.509	False	True	"{""expected_mutation_type"":1,""expected_origin_time_generations"":2400.0,""expected_source_subpopulation"":7,""focal_position_0based"":1.0,""observed_focal_site_count"":1,""observed_metadata_entry_count"":1,""observed_mutation_node"":1923,""observed_mutation_types"":[1],""observed_nucleotide"":-1,""observed_origin_time_generations"":2400.0,""observed_origin_time_raw_scaled_generations"":480.0,""observed_raw_mutation_id"":55,""observed_selection_coeff"":0.0,""observed_slim_cycle"":5933,""observed_slim_scaling_factor"":5.0,""observed_slim_time"":5453,""observed_source_subpopulation"":7,""observed_tskit_mutation_count"":1,""status"":""valid""}"	"{""candidate_pool_diploids"":500,""candidate_pool_genotype_counts"":{""heterozygous"":249,""hom_alt"":130,""hom_ref"":121},""candidate_pool_haplotypes"":1000,""gate_order"":""before_exact_sample_panel"",""maximum_alt_count_inclusive"":325,""minimum_alt_count_inclusive"":275,""observed_af"":0.509,""observed_alt_count"":509,""passed"":false,""population_af_lower_inclusive"":0.2749999999999999,""population_af_upper_inclusive"":0.325,""schema"":""gamma-smc.candidate-pool-frequency-gate/v1"",""status"":""fail""}"	74.81431497199992		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":95.0,""population"":""Han"",""start_time"":2015.0}]"	2d98f8a03e60707c785a34708b4c1ddeafc36ef586eeb1a5741fec684d443e11
han_extension__s0.005000__af0.300000__m1.000000__q5__draw002	0.005	0.3	0.2749999999999999	0.325	1.0	94.63197354350996	2177.36802645649	94.63197354350996	95.0	5.0	500	2	1056277845	extension	focal_2bp_forward_only_no_recap_no_neutral_overlay	2	1	han_selection_extension_v1	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa	55f816cf015343fac9acb473e5b4325d65aede215c379f6eecbf7d0c8bbadf14	False	False	complete	True	segregating	218	0.218	False	True	"{""expected_mutation_type"":1,""expected_origin_time_generations"":2400.0,""expected_source_subpopulation"":7,""focal_position_0based"":1.0,""observed_focal_site_count"":1,""observed_metadata_entry_count"":1,""observed_mutation_node"":1920,""observed_mutation_types"":[1],""observed_nucleotide"":-1,""observed_origin_time_generations"":2400.0,""observed_origin_time_raw_scaled_generations"":480.0,""observed_raw_mutation_id"":0,""observed_selection_coeff"":0.0,""observed_slim_cycle"":5933,""observed_slim_scaling_factor"":5.0,""observed_slim_time"":5453,""observed_source_subpopulation"":7,""observed_tskit_mutation_count"":1,""status"":""valid""}"	"{""candidate_pool_diploids"":500,""candidate_pool_genotype_counts"":{""heterozygous"":168,""hom_alt"":25,""hom_ref"":307},""candidate_pool_haplotypes"":1000,""gate_order"":""before_exact_sample_panel"",""maximum_alt_count_inclusive"":325,""minimum_alt_count_inclusive"":275,""observed_af"":0.218,""observed_alt_count"":218,""passed"":false,""population_af_lower_inclusive"":0.2749999999999999,""population_af_upper_inclusive"":0.325,""schema"":""gamma-smc.candidate-pool-frequency-gate/v1"",""status"":""fail""}"	82.53272689899859		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":95.0,""population"":""Han"",""start_time"":2015.0}]"	9f73e371cd277ab7e5cf2d5067365bc0b7f2886bd749769b0cc6de8fd9ab0944
han_extension__s0.005000__af0.300000__m1.000000__q5__draw003	0.005	0.3	0.2749999999999999	0.325	1.0	94.63197354350996	2177.36802645649	94.63197354350996	95.0	5.0	500	3	573002368	extension	focal_2bp_forward_only_no_recap_no_neutral_overlay	2	1	han_selection_extension_v1	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa	55f816cf015343fac9acb473e5b4325d65aede215c379f6eecbf7d0c8bbadf14	False	False	complete	True	segregating	618	0.618	False	True	"{""expected_mutation_type"":1,""expected_origin_time_generations"":2400.0,""expected_source_subpopulation"":7,""focal_position_0based"":1.0,""observed_focal_site_count"":1,""observed_metadata_entry_count"":1,""observed_mutation_node"":1918,""observed_mutation_types"":[1],""observed_nucleotide"":-1,""observed_origin_time_generations"":2400.0,""observed_origin_time_raw_scaled_generations"":480.0,""observed_raw_mutation_id"":184,""observed_selection_coeff"":0.0,""observed_slim_cycle"":5933,""observed_slim_scaling_factor"":5.0,""observed_slim_time"":5453,""observed_source_subpopulation"":7,""observed_tskit_mutation_count"":1,""status"":""valid""}"	"{""candidate_pool_diploids"":500,""candidate_pool_genotype_counts"":{""heterozygous"":238,""hom_alt"":190,""hom_ref"":72},""candidate_pool_haplotypes"":1000,""gate_order"":""before_exact_sample_panel"",""maximum_alt_count_inclusive"":325,""minimum_alt_count_inclusive"":275,""observed_af"":0.618,""observed_alt_count"":618,""passed"":false,""population_af_lower_inclusive"":0.2749999999999999,""population_af_upper_inclusive"":0.325,""schema"":""gamma-smc.candidate-pool-frequency-gate/v1"",""status"":""fail""}"	79.67067501299971		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":95.0,""population"":""Han"",""start_time"":2015.0}]"	490baa58b7fd5ac81dbc7376d252301ed95c6afc91953204cac69434dd2a355e
han_extension__s0.005000__af0.300000__m1.000000__q5__draw004	0.005	0.3	0.2749999999999999	0.325	1.0	94.63197354350996	2177.36802645649	94.63197354350996	95.0	5.0	500	4	1690253932	extension	focal_2bp_forward_only_no_recap_no_neutral_overlay	2	1	han_selection_extension_v1	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa	55f816cf015343fac9acb473e5b4325d65aede215c379f6eecbf7d0c8bbadf14	False	False	complete	True	segregating	819	0.819	False	False	"{""expected_mutation_type"":1,""expected_origin_time_generations"":2400.0,""expected_source_subpopulation"":7,""focal_position_0based"":1.0,""observed_focal_site_count"":1,""observed_metadata_entry_count"":1,""observed_mutation_node"":1930,""observed_mutation_types"":[1],""observed_nucleotide"":-1,""observed_origin_time_generations"":2400.0,""observed_origin_time_raw_scaled_generations"":480.0,""observed_raw_mutation_id"":58,""observed_selection_coeff"":0.0,""observed_slim_cycle"":5933,""observed_slim_scaling_factor"":5.0,""observed_slim_time"":5453,""observed_source_subpopulation"":7,""observed_tskit_mutation_count"":1,""status"":""valid""}"	"{""candidate_pool_diploids"":500,""candidate_pool_genotype_counts"":{""heterozygous"":151,""hom_alt"":334,""hom_ref"":15},""candidate_pool_haplotypes"":1000,""gate_order"":""before_exact_sample_panel"",""maximum_alt_count_inclusive"":325,""minimum_alt_count_inclusive"":275,""observed_af"":0.819,""observed_alt_count"":819,""passed"":false,""population_af_lower_inclusive"":0.2749999999999999,""population_af_upper_inclusive"":0.325,""schema"":""gamma-smc.candidate-pool-frequency-gate/v1"",""status"":""fail""}"	88.17681038500086		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":95.0,""population"":""Han"",""start_time"":2015.0}]"	860beead1c1943be53b99c5903406c50bee3dc3c20bc66a09d757a2aff69455f
han_extension__s0.005000__af0.300000__m1.000000__q5__draw005	0.005	0.3	0.2749999999999999	0.325	1.0	94.63197354350996	2177.36802645649	94.63197354350996	95.0	5.0	500	5	81396299	extension	focal_2bp_forward_only_no_recap_no_neutral_overlay	2	1	han_selection_extension_v1	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa	55f816cf015343fac9acb473e5b4325d65aede215c379f6eecbf7d0c8bbadf14	False	False	complete	True	segregating	741	0.741	False	False	"{""expected_mutation_type"":1,""expected_origin_time_generations"":2400.0,""expected_source_subpopulation"":7,""focal_position_0based"":1.0,""observed_focal_site_count"":1,""observed_metadata_entry_count"":1,""observed_mutation_node"":1922,""observed_mutation_types"":[1],""observed_nucleotide"":-1,""observed_origin_time_generations"":2400.0,""observed_origin_time_raw_scaled_generations"":480.0,""observed_raw_mutation_id"":1,""observed_selection_coeff"":0.0,""observed_slim_cycle"":5933,""observed_slim_scaling_factor"":5.0,""observed_slim_time"":5453,""observed_source_subpopulation"":7,""observed_tskit_mutation_count"":1,""status"":""valid""}"	"{""candidate_pool_diploids"":500,""candidate_pool_genotype_counts"":{""heterozygous"":207,""hom_alt"":267,""hom_ref"":26},""candidate_pool_haplotypes"":1000,""gate_order"":""before_exact_sample_panel"",""maximum_alt_count_inclusive"":325,""minimum_alt_count_inclusive"":275,""observed_af"":0.741,""observed_alt_count"":741,""passed"":false,""population_af_lower_inclusive"":0.2749999999999999,""population_af_upper_inclusive"":0.325,""schema"":""gamma-smc.candidate-pool-frequency-gate/v1"",""status"":""fail""}"	73.58406497400028		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":95.0,""population"":""Han"",""start_time"":2015.0}]"	379c8468ba3a5248b603e510ce420fda982b23fad51ba8da1b55c5b6445965c4
han_extension__s0.005000__af0.300000__m1.000000__q5__draw006	0.005	0.3	0.2749999999999999	0.325	1.0	94.63197354350996	2177.36802645649	94.63197354350996	95.0	5.0	500	6	1825960035	extension	focal_2bp_forward_only_no_recap_no_neutral_overlay	2	1	han_selection_extension_v1	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa	55f816cf015343fac9acb473e5b4325d65aede215c379f6eecbf7d0c8bbadf14	False	False	complete	True	segregating	694	0.694	False	True	"{""expected_mutation_type"":1,""expected_origin_time_generations"":2400.0,""expected_source_subpopulation"":7,""focal_position_0based"":1.0,""observed_focal_site_count"":1,""observed_metadata_entry_count"":1,""observed_mutation_node"":1915,""observed_mutation_types"":[1],""observed_nucleotide"":-1,""observed_origin_time_generations"":2400.0,""observed_origin_time_raw_scaled_generations"":480.0,""observed_raw_mutation_id"":34,""observed_selection_coeff"":0.0,""observed_slim_cycle"":5933,""observed_slim_scaling_factor"":5.0,""observed_slim_time"":5453,""observed_source_subpopulation"":7,""observed_tskit_mutation_count"":1,""status"":""valid""}"	"{""candidate_pool_diploids"":500,""candidate_pool_genotype_counts"":{""heterozygous"":210,""hom_alt"":242,""hom_ref"":48},""candidate_pool_haplotypes"":1000,""gate_order"":""before_exact_sample_panel"",""maximum_alt_count_inclusive"":325,""minimum_alt_count_inclusive"":275,""observed_af"":0.694,""observed_alt_count"":694,""passed"":false,""population_af_lower_inclusive"":0.2749999999999999,""population_af_upper_inclusive"":0.325,""schema"":""gamma-smc.candidate-pool-frequency-gate/v1"",""status"":""fail""}"	72.96299791400088		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":95.0,""population"":""Han"",""start_time"":2015.0}]"	379c8468ba3a5248b603e510ce420fda982b23fad51ba8da1b55c5b6445965c4
han_extension__s0.005000__af0.300000__m1.000000__q5__draw007	0.005	0.3	0.2749999999999999	0.325	1.0	94.63197354350996	2177.36802645649	94.63197354350996	95.0	5.0	500	7	1293551587	extension	focal_2bp_forward_only_no_recap_no_neutral_overlay	2	1	han_selection_extension_v1	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa	55f816cf015343fac9acb473e5b4325d65aede215c379f6eecbf7d0c8bbadf14	False	False	complete	True	segregating	996	0.996	False	False	"{""expected_mutation_type"":1,""expected_origin_time_generations"":2400.0,""expected_source_subpopulation"":7,""focal_position_0based"":1.0,""observed_focal_site_count"":1,""observed_metadata_entry_count"":1,""observed_mutation_node"":1933,""observed_mutation_types"":[1],""observed_nucleotide"":-1,""observed_origin_time_generations"":2400.0,""observed_origin_time_raw_scaled_generations"":480.0,""observed_raw_mutation_id"":28,""observed_selection_coeff"":0.0,""observed_slim_cycle"":5933,""observed_slim_scaling_factor"":5.0,""observed_slim_time"":5453,""observed_source_subpopulation"":7,""observed_tskit_mutation_count"":1,""status"":""valid""}"	"{""candidate_pool_diploids"":500,""candidate_pool_genotype_counts"":{""heterozygous"":4,""hom_alt"":496,""hom_ref"":0},""candidate_pool_haplotypes"":1000,""gate_order"":""before_exact_sample_panel"",""maximum_alt_count_inclusive"":325,""minimum_alt_count_inclusive"":275,""observed_af"":0.996,""observed_alt_count"":996,""passed"":false,""population_af_lower_inclusive"":0.2749999999999999,""population_af_upper_inclusive"":0.325,""schema"":""gamma-smc.candidate-pool-frequency-gate/v1"",""status"":""fail""}"	80.10086019200025		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":95.0,""population"":""Han"",""start_time"":2015.0}]"	a98a5ad1cb2bf2463a32a70fbdcf9270c5a7300fdb76e27d65179e9d65d3de52
han_extension__s0.005000__af0.300000__m1.000000__q5__draw008	0.005	0.3	0.2749999999999999	0.325	1.0	94.63197354350996	2177.36802645649	94.63197354350996	95.0	5.0	500	8	1660058864	extension	focal_2bp_forward_only_no_recap_no_neutral_overlay	2	1	han_selection_extension_v1	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa	55f816cf015343fac9acb473e5b4325d65aede215c379f6eecbf7d0c8bbadf14	False	False	complete	True	segregating	759	0.759	False	False	"{""expected_mutation_type"":1,""expected_origin_time_generations"":2400.0,""expected_source_subpopulation"":7,""focal_position_0based"":1.0,""observed_focal_site_count"":1,""observed_metadata_entry_count"":1,""observed_mutation_node"":1927,""observed_mutation_types"":[1],""observed_nucleotide"":-1,""observed_origin_time_generations"":2400.0,""observed_origin_time_raw_scaled_generations"":480.0,""observed_raw_mutation_id"":25,""observed_selection_coeff"":0.0,""observed_slim_cycle"":5933,""observed_slim_scaling_factor"":5.0,""observed_slim_time"":5453,""observed_source_subpopulation"":7,""observed_tskit_mutation_count"":1,""status"":""valid""}"	"{""candidate_pool_diploids"":500,""candidate_pool_genotype_counts"":{""heterozygous"":185,""hom_alt"":287,""hom_ref"":28},""candidate_pool_haplotypes"":1000,""gate_order"":""before_exact_sample_panel"",""maximum_alt_count_inclusive"":325,""minimum_alt_count_inclusive"":275,""observed_af"":0.759,""observed_alt_count"":759,""passed"":false,""population_af_lower_inclusive"":0.2749999999999999,""population_af_upper_inclusive"":0.325,""schema"":""gamma-smc.candidate-pool-frequency-gate/v1"",""status"":""fail""}"	79.95934849900004		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":95.0,""population"":""Han"",""start_time"":2015.0}]"	9654b34131542f016722adc5077c4b0b7e477bf9ec9d346794b6880af30fff6d
han_extension__s0.005000__af0.300000__m1.000000__q5__draw009	0.005	0.3	0.2749999999999999	0.325	1.0	94.63197354350996	2177.36802645649	94.63197354350996	95.0	5.0	500	9	645892096	extension	focal_2bp_forward_only_no_recap_no_neutral_overlay	2	1	han_selection_extension_v1	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa	55f816cf015343fac9acb473e5b4325d65aede215c379f6eecbf7d0c8bbadf14	False	False	complete	True	segregating	765	0.765	False	False	"{""expected_mutation_type"":1,""expected_origin_time_generations"":2400.0,""expected_source_subpopulation"":7,""focal_position_0based"":1.0,""observed_focal_site_count"":1,""observed_metadata_entry_count"":1,""observed_mutation_node"":1923,""observed_mutation_types"":[1],""observed_nucleotide"":-1,""observed_origin_time_generations"":2400.0,""observed_origin_time_raw_scaled_generations"":480.0,""observed_raw_mutation_id"":81,""observed_selection_coeff"":0.0,""observed_slim_cycle"":5933,""observed_slim_scaling_factor"":5.0,""observed_slim_time"":5453,""observed_source_subpopulation"":7,""observed_tskit_mutation_count"":1,""status"":""valid""}"	"{""candidate_pool_diploids"":500,""candidate_pool_genotype_counts"":{""heterozygous"":195,""hom_alt"":285,""hom_ref"":20},""candidate_pool_haplotypes"":1000,""gate_order"":""before_exact_sample_panel"",""maximum_alt_count_inclusive"":325,""minimum_alt_count_inclusive"":275,""observed_af"":0.765,""observed_alt_count"":765,""passed"":false,""population_af_lower_inclusive"":0.2749999999999999,""population_af_upper_inclusive"":0.325,""schema"":""gamma-smc.candidate-pool-frequency-gate/v1"",""status"":""fail""}"	71.98486069799947		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":95.0,""population"":""Han"",""start_time"":2015.0}]"	a3c68ccaafeb8aa8ba223be100bf00392d7d45caf28b9a8f90e9ae70354cfdd4
