calibration_id	selection_coefficient	target_allele_frequency	population_af_lower	population_af_upper	duration_multiplier	analytic_selection_end_generations_ago	analytic_selection_duration_generations	requested_selection_end_generations_ago	realized_selection_end_generations_ago	slim_scaling_factor	candidate_pool_diploids	draw_index	seed	status	evaluable	terminal_class	candidate_pool_alt_count	candidate_pool_af	candidate_pool_frequency_gate_passed	exact_panel_feasible	elapsed_seconds	error	selection_intervals_json	canonical_result_source	reconciliation_id	reconciliation_mode	original_status	original_terminal_class	original_error	original_plan_sha256	original_ledger_sha256	stdpopsim_recapitation_applied	post_slim_neutral_mutation_overlay_applied	selected_focal_identity_json	trajectory_sha256
han_calibration__s0.005000__af0.100000__m0.250000__q5__draw016	0.005	0.1	0.075	0.125	0.25	634.6026603231162	1637.3973396768838	1862.6506650807792	1865.0	5.0	500	16	219626235	complete	True	segregating	198.0	0.198	False	True	87.78106705399978		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1865.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.005000__af0.100000__m0.250000__q5__draw017	0.005	0.1	0.075	0.125	0.25	634.6026603231162	1637.3973396768838	1862.6506650807792	1865.0	5.0	500	17	549805914	complete	True	segregating	294.0	0.294	False	True	72.12558038899988		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1865.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.005000__af0.100000__m0.250000__q5__draw018	0.005	0.1	0.075	0.125	0.25	634.6026603231162	1637.3973396768838	1862.6506650807792	1865.0	5.0	500	18	584059834	complete	True	segregating	27.0	0.027	False	False	92.89250005000032		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1865.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.005000__af0.100000__m0.250000__q5__draw019	0.005	0.1	0.075	0.125	0.25	634.6026603231162	1637.3973396768838	1862.6506650807792	1865.0	5.0	500	19	1894901988	complete	True	segregating	33.0	0.033	False	False	85.49807492400032		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1865.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.005000__af0.100000__m0.300000__q5__draw000	0.005	0.1	0.075	0.125	0.3	634.6026603231162	1637.3973396768838	1780.7807980969349	1780.0	5.0	500	0	831940730	complete	True	segregating	410.0	0.41	False	True	116.71259454999972		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1780.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.005000__af0.100000__m0.300000__q5__draw001	0.005	0.1	0.075	0.125	0.3	634.6026603231162	1637.3973396768838	1780.7807980969349	1780.0	5.0	500	1	936473327	complete	True	segregating	59.0	0.059	False	True	81.17805935099977		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1780.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.005000__af0.100000__m0.300000__q5__draw002	0.005	0.1	0.075	0.125	0.3	634.6026603231162	1637.3973396768838	1780.7807980969349	1780.0	5.0	500	2	577901574	complete	True	segregating	80.0	0.08	True	True	84.61122572500017		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1780.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.005000__af0.100000__m0.300000__q5__draw003	0.005	0.1	0.075	0.125	0.3	634.6026603231162	1637.3973396768838	1780.7807980969349	1780.0	5.0	500	3	344542555	complete	True	segregating	50.0	0.05	False	True	79.29518466799982		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1780.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.005000__af0.100000__m0.300000__q5__draw004	0.005	0.1	0.075	0.125	0.3	634.6026603231162	1637.3973396768838	1780.7807980969349	1780.0	5.0	500	4	265250279	complete	True	segregating	82.0	0.082	True	False	86.56007072800003		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1780.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.005000__af0.100000__m0.300000__q5__draw005	0.005	0.1	0.075	0.125	0.3	634.6026603231162	1637.3973396768838	1780.7807980969349	1780.0	5.0	500	5	1543646394	complete	True	segregating	325.0	0.325	False	True	89.79431714500015		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1780.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.005000__af0.100000__m0.300000__q5__draw006	0.005	0.1	0.075	0.125	0.3	634.6026603231162	1637.3973396768838	1780.7807980969349	1780.0	5.0	500	6	200904115	complete	True	segregating	161.0	0.161	False	True	96.58050521099996		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1780.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.005000__af0.100000__m0.300000__q5__draw007	0.005	0.1	0.075	0.125	0.3	634.6026603231162	1637.3973396768838	1780.7807980969349	1780.0	5.0	500	7	1486551994	complete	True	segregating	151.0	0.151	False	True	101.80812426200008		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1780.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.005000__af0.100000__m0.300000__q5__draw008	0.005	0.1	0.075	0.125	0.3	634.6026603231162	1637.3973396768838	1780.7807980969349	1780.0	5.0	500	8	1213020478	complete	True	segregating	320.0	0.32	False	True	107.92398947599986		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1780.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.005000__af0.100000__m0.300000__q5__draw009	0.005	0.1	0.075	0.125	0.3	634.6026603231162	1637.3973396768838	1780.7807980969349	1780.0	5.0	500	9	122309370	complete	True	segregating	16.0	0.016	False	False	97.75127010999996		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1780.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.005000__af0.100000__m0.300000__q5__draw010	0.005	0.1	0.075	0.125	0.3	634.6026603231162	1637.3973396768838	1780.7807980969349	1780.0	5.0	500	10	535955852	complete	True	segregating	172.0	0.172	False	True	76.32537855400005		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1780.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.005000__af0.100000__m0.300000__q5__draw011	0.005	0.1	0.075	0.125	0.3	634.6026603231162	1637.3973396768838	1780.7807980969349	1780.0	5.0	500	11	447012961	complete	True	segregating	22.0	0.022	False	True	78.45140776700009		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1780.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.005000__af0.100000__m0.300000__q5__draw012	0.005	0.1	0.075	0.125	0.3	634.6026603231162	1637.3973396768838	1780.7807980969349	1780.0	5.0	500	12	990425381	complete	True	segregating	17.0	0.017	False	False	74.04527688799999		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1780.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.005000__af0.100000__m0.300000__q5__draw013	0.005	0.1	0.075	0.125	0.3	634.6026603231162	1637.3973396768838	1780.7807980969349	1780.0	5.0	500	13	1922428336	complete	True	segregating	274.0	0.274	False	True	88.9953330809999		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1780.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.005000__af0.100000__m0.300000__q5__draw014	0.005	0.1	0.075	0.125	0.3	634.6026603231162	1637.3973396768838	1780.7807980969349	1780.0	5.0	500	14	331591179	complete	True	segregating	151.0	0.151	False	True	87.1756763630001		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1780.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.005000__af0.100000__m0.300000__q5__draw015	0.005	0.1	0.075	0.125	0.3	634.6026603231162	1637.3973396768838	1780.7807980969349	1780.0	5.0	500	15	1099825624	complete	True	segregating	199.0	0.199	False	True	74.68622320799977		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1780.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.005000__af0.100000__m0.300000__q5__draw016	0.005	0.1	0.075	0.125	0.3	634.6026603231162	1637.3973396768838	1780.7807980969349	1780.0	5.0	500	16	1976631286	complete	True	segregating	36.0	0.036	False	True	81.05928318399992		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1780.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.005000__af0.100000__m0.300000__q5__draw017	0.005	0.1	0.075	0.125	0.3	634.6026603231162	1637.3973396768838	1780.7807980969349	1780.0	5.0	500	17	1416870134	complete	True	segregating	97.0	0.097	True	False	96.04241207799988		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1780.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.005000__af0.100000__m0.300000__q5__draw018	0.005	0.1	0.075	0.125	0.3	634.6026603231162	1637.3973396768838	1780.7807980969349	1780.0	5.0	500	18	1332830010	complete	True	segregating	58.0	0.058	False	True	73.12318766399994		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1780.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.005000__af0.100000__m0.300000__q5__draw019	0.005	0.1	0.075	0.125	0.3	634.6026603231162	1637.3973396768838	1780.7807980969349	1780.0	5.0	500	19	725410928	complete	True	segregating	59.0	0.059	False	False	96.71232395700008		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1780.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.005000__af0.100000__m0.350000__q5__draw000	0.005	0.1	0.075	0.125	0.35	634.6026603231162	1637.3973396768838	1698.9109311130906	1700.0	5.0	500	0	2046950540	complete	True	segregating	300.0	0.3	False	True	86.79992467500006		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1700.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.005000__af0.100000__m0.350000__q5__draw001	0.005	0.1	0.075	0.125	0.35	634.6026603231162	1637.3973396768838	1698.9109311130906	1700.0	5.0	500	1	127825801	complete	True	segregating	393.0	0.393	False	True	100.39073690400028		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1700.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.005000__af0.100000__m0.350000__q5__draw002	0.005	0.1	0.075	0.125	0.35	634.6026603231162	1637.3973396768838	1698.9109311130906	1700.0	5.0	500	2	1759116691	complete	True	segregating	28.0	0.028	False	False	73.32558050099988		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1700.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.005000__af0.100000__m0.350000__q5__draw003	0.005	0.1	0.075	0.125	0.35	634.6026603231162	1637.3973396768838	1698.9109311130906	1700.0	5.0	500	3	1840190603	complete	True	segregating	228.0	0.228	False	True	105.8327365590003		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1700.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.005000__af0.100000__m0.350000__q5__draw004	0.005	0.1	0.075	0.125	0.35	634.6026603231162	1637.3973396768838	1698.9109311130906	1700.0	5.0	500	4	2063815996	complete	True	segregating	179.0	0.179	False	True	94.3493783580002		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1700.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.005000__af0.100000__m0.350000__q5__draw005	0.005	0.1	0.075	0.125	0.35	634.6026603231162	1637.3973396768838	1698.9109311130906	1700.0	5.0	500	5	739073	complete	True	segregating	17.0	0.017	False	False	80.47622219000004		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1700.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.005000__af0.100000__m0.350000__q5__draw006	0.005	0.1	0.075	0.125	0.35	634.6026603231162	1637.3973396768838	1698.9109311130906	1700.0	5.0	500	6	1905257632	complete	True	segregating	175.0	0.175	False	True	89.30314736199989		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1700.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.005000__af0.100000__m0.350000__q5__draw007	0.005	0.1	0.075	0.125	0.35	634.6026603231162	1637.3973396768838	1698.9109311130906	1700.0	5.0	500	7	98339631	complete	True	segregating	175.0	0.175	False	True	122.12461472199992		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1700.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.005000__af0.100000__m0.350000__q5__draw008	0.005	0.1	0.075	0.125	0.35	634.6026603231162	1637.3973396768838	1698.9109311130906	1700.0	5.0	500	8	966294385	complete	True	segregating	486.0	0.486	False	True	110.70429950900008		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1700.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.005000__af0.100000__m0.350000__q5__draw009	0.005	0.1	0.075	0.125	0.35	634.6026603231162	1637.3973396768838	1698.9109311130906	1700.0	5.0	500	9	347074077	complete	True	segregating	62.0	0.062	False	True	90.01565430400024		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1700.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.005000__af0.100000__m0.350000__q5__draw010	0.005	0.1	0.075	0.125	0.35	634.6026603231162	1637.3973396768838	1698.9109311130906	1700.0	5.0	500	10	861634892	complete	True	segregating	212.0	0.212	False	True	82.94315934299993		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1700.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.005000__af0.100000__m0.350000__q5__draw011	0.005	0.1	0.075	0.125	0.35	634.6026603231162	1637.3973396768838	1698.9109311130906	1700.0	5.0	500	11	1434033990	complete	True	segregating	641.0	0.641	False	False	87.12910683200016		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1700.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.005000__af0.100000__m0.350000__q5__draw012	0.005	0.1	0.075	0.125	0.35	634.6026603231162	1637.3973396768838	1698.9109311130906	1700.0	5.0	500	12	1682619137	complete	True	segregating	366.0	0.366	False	True	106.99526359599986		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1700.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.005000__af0.100000__m0.350000__q5__draw013	0.005	0.1	0.075	0.125	0.35	634.6026603231162	1637.3973396768838	1698.9109311130906	1700.0	5.0	500	13	648525014	complete	True	segregating	478.0	0.478	False	True	76.45155032299999		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1700.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.005000__af0.100000__m0.350000__q5__draw014	0.005	0.1	0.075	0.125	0.35	634.6026603231162	1637.3973396768838	1698.9109311130906	1700.0	5.0	500	14	691630873	complete	True	segregating	120.0	0.12	True	True	118.9893494779999		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1700.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.005000__af0.100000__m0.350000__q5__draw015	0.005	0.1	0.075	0.125	0.35	634.6026603231162	1637.3973396768838	1698.9109311130906	1700.0	5.0	500	15	1571876560	complete	True	segregating	89.0	0.089	True	True	71.71465094999985		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1700.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.005000__af0.100000__m0.350000__q5__draw016	0.005	0.1	0.075	0.125	0.35	634.6026603231162	1637.3973396768838	1698.9109311130906	1700.0	5.0	500	16	1047805023	complete	True	segregating	154.0	0.154	False	True	82.67917058300009		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1700.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.005000__af0.100000__m0.350000__q5__draw017	0.005	0.1	0.075	0.125	0.35	634.6026603231162	1637.3973396768838	1698.9109311130906	1700.0	5.0	500	17	376257492	complete	True	segregating	193.0	0.193	False	True	83.34346964999986		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1700.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.005000__af0.100000__m0.350000__q5__draw018	0.005	0.1	0.075	0.125	0.35	634.6026603231162	1637.3973396768838	1698.9109311130906	1700.0	5.0	500	18	571426261	complete	True	segregating	410.0	0.41	False	True	88.31571038900029		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1700.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.005000__af0.100000__m0.350000__q5__draw019	0.005	0.1	0.075	0.125	0.35	634.6026603231162	1637.3973396768838	1698.9109311130906	1700.0	5.0	500	19	459321829	complete	True	segregating	38.0	0.038	False	False	84.52696051700013		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1700.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.005000__af0.100000__m0.400000__q5__draw000	0.005	0.1	0.075	0.125	0.4	634.6026603231162	1637.3973396768838	1617.0410641292465	1615.0	5.0	500	0	177802312	complete	True	segregating	130.0	0.13	False	True	80.75321692000034		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1615.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.005000__af0.100000__m0.400000__q5__draw001	0.005	0.1	0.075	0.125	0.4	634.6026603231162	1637.3973396768838	1617.0410641292465	1615.0	5.0	500	1	229488962	complete	True	segregating	124.0	0.124	True	True	80.00092093600006		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1615.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.005000__af0.100000__m0.400000__q5__draw002	0.005	0.1	0.075	0.125	0.4	634.6026603231162	1637.3973396768838	1617.0410641292465	1615.0	5.0	500	2	659673188	complete	True	segregating	141.0	0.141	False	True	83.23739371300007		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1615.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.005000__af0.100000__m0.400000__q5__draw003	0.005	0.1	0.075	0.125	0.4	634.6026603231162	1637.3973396768838	1617.0410641292465	1615.0	5.0	500	3	2082566984	complete	True	segregating	252.0	0.252	False	True	88.18708534300004		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1615.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.005000__af0.100000__m0.400000__q5__draw004	0.005	0.1	0.075	0.125	0.4	634.6026603231162	1637.3973396768838	1617.0410641292465	1615.0	5.0	500	4	1629858310	complete	True	segregating	100.0	0.1	True	True	82.93129544600015		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1615.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.005000__af0.100000__m0.400000__q5__draw005	0.005	0.1	0.075	0.125	0.4	634.6026603231162	1637.3973396768838	1617.0410641292465	1615.0	5.0	500	5	416651236	complete	True	segregating	355.0	0.355	False	True	87.21689871399985		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1615.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.005000__af0.100000__m0.400000__q5__draw006	0.005	0.1	0.075	0.125	0.4	634.6026603231162	1637.3973396768838	1617.0410641292465	1615.0	5.0	500	6	334584822	complete	True	segregating	342.0	0.342	False	True	82.34479335900005		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1615.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.005000__af0.100000__m0.400000__q5__draw007	0.005	0.1	0.075	0.125	0.4	634.6026603231162	1637.3973396768838	1617.0410641292465	1615.0	5.0	500	7	1711357280	complete	True	segregating	356.0	0.356	False	True	103.29154092699991		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1615.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.005000__af0.100000__m0.400000__q5__draw008	0.005	0.1	0.075	0.125	0.4	634.6026603231162	1637.3973396768838	1617.0410641292465	1615.0	5.0	500	8	308600094	complete	True	segregating	326.0	0.326	False	True	81.82805482100002		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1615.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.005000__af0.100000__m0.400000__q5__draw009	0.005	0.1	0.075	0.125	0.4	634.6026603231162	1637.3973396768838	1617.0410641292465	1615.0	5.0	500	9	382633928	complete	True	segregating	248.0	0.248	False	True	77.82027587199991		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1615.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
han_calibration__s0.005000__af0.100000__m0.400000__q5__draw010	0.005	0.1	0.075	0.125	0.4	634.6026603231162	1637.3973396768838	1617.0410641292465	1615.0	5.0	500	10	1404912848	complete	True	segregating	320.0	0.32	False	True	88.18387604599957		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1615.0,""population"":""Han"",""start_time"":2015.0}]"	original_screen											
