unit_id	replicate_index	seed	source	threshold_years	overall_focal_p_tmrca_lt_threshold	final_pool_alt_count	final_pool_total_count	final_pool_af	sample_alt_count	sample_total_count	sample_af	sample_detected
ancient_eurasia_single_origin_survival__neutral__rep003	3	1129284164	tree_truth	10000	0.02	149	1000	0.149	24	200	0.12	True
ancient_eurasia_single_origin_survival__neutral__rep003	3	1129284164	tree_truth	20000	0.05	149	1000	0.149	24	200	0.12	True
ancient_eurasia_single_origin_survival__neutral__rep003	3	1129284164	tree_truth	30000	0.07	149	1000	0.149	24	200	0.12	True
ancient_eurasia_single_origin_survival__neutral__rep003	3	1129284164	tree_truth	40000	0.12	149	1000	0.149	24	200	0.12	True
ancient_eurasia_single_origin_survival__neutral__rep003	3	1129284164	tree_truth	50000	0.16	149	1000	0.149	24	200	0.12	True
ancient_eurasia_single_origin_survival__neutral__rep004	4	620790851	tree_truth	1000	0	101	1000	0.101	19	200	0.095	True
ancient_eurasia_single_origin_survival__neutral__rep004	4	620790851	tree_truth	4500	0.03	101	1000	0.101	19	200	0.095	True
ancient_eurasia_single_origin_survival__neutral__rep004	4	620790851	tree_truth	10000	0.05	101	1000	0.101	19	200	0.095	True
ancient_eurasia_single_origin_survival__neutral__rep004	4	620790851	tree_truth	20000	0.1	101	1000	0.101	19	200	0.095	True
ancient_eurasia_single_origin_survival__neutral__rep004	4	620790851	tree_truth	30000	0.11	101	1000	0.101	19	200	0.095	True
ancient_eurasia_single_origin_survival__neutral__rep004	4	620790851	tree_truth	40000	0.13	101	1000	0.101	19	200	0.095	True
ancient_eurasia_single_origin_survival__neutral__rep004	4	620790851	tree_truth	50000	0.13	101	1000	0.101	19	200	0.095	True
ancient_eurasia_single_origin_survival__neutral__rep005	5	1763280095	tree_truth	1000	0	59	1000	0.059	11	200	0.055	True
ancient_eurasia_single_origin_survival__neutral__rep005	5	1763280095	tree_truth	4500	0	59	1000	0.059	11	200	0.055	True
ancient_eurasia_single_origin_survival__neutral__rep005	5	1763280095	tree_truth	10000	0	59	1000	0.059	11	200	0.055	True
ancient_eurasia_single_origin_survival__neutral__rep005	5	1763280095	tree_truth	20000	0.05	59	1000	0.059	11	200	0.055	True
ancient_eurasia_single_origin_survival__neutral__rep005	5	1763280095	tree_truth	30000	0.09	59	1000	0.059	11	200	0.055	True
ancient_eurasia_single_origin_survival__neutral__rep005	5	1763280095	tree_truth	40000	0.16	59	1000	0.059	11	200	0.055	True
ancient_eurasia_single_origin_survival__neutral__rep005	5	1763280095	tree_truth	50000	0.16	59	1000	0.059	11	200	0.055	True
ancient_eurasia_single_origin_survival__neutral__rep006	6	1297002618	tree_truth	1000	0	7	1000	0.007	3	200	0.015	True
ancient_eurasia_single_origin_survival__neutral__rep006	6	1297002618	tree_truth	4500	0.03	7	1000	0.007	3	200	0.015	True
ancient_eurasia_single_origin_survival__neutral__rep006	6	1297002618	tree_truth	10000	0.05	7	1000	0.007	3	200	0.015	True
ancient_eurasia_single_origin_survival__neutral__rep006	6	1297002618	tree_truth	20000	0.07	7	1000	0.007	3	200	0.015	True
ancient_eurasia_single_origin_survival__neutral__rep006	6	1297002618	tree_truth	30000	0.07	7	1000	0.007	3	200	0.015	True
ancient_eurasia_single_origin_survival__neutral__rep006	6	1297002618	tree_truth	40000	0.11	7	1000	0.007	3	200	0.015	True
ancient_eurasia_single_origin_survival__neutral__rep006	6	1297002618	tree_truth	50000	0.15	7	1000	0.007	3	200	0.015	True
ancient_eurasia_single_origin_survival__neutral__rep007	7	1460108722	tree_truth	1000	0	197	1000	0.197	47	200	0.235	True
ancient_eurasia_single_origin_survival__neutral__rep007	7	1460108722	tree_truth	4500	0.01	197	1000	0.197	47	200	0.235	True
ancient_eurasia_single_origin_survival__neutral__rep007	7	1460108722	tree_truth	10000	0.04	197	1000	0.197	47	200	0.235	True
ancient_eurasia_single_origin_survival__neutral__rep007	7	1460108722	tree_truth	20000	0.06	197	1000	0.197	47	200	0.235	True
ancient_eurasia_single_origin_survival__neutral__rep007	7	1460108722	tree_truth	30000	0.13	197	1000	0.197	47	200	0.235	True
ancient_eurasia_single_origin_survival__neutral__rep007	7	1460108722	tree_truth	40000	0.14	197	1000	0.197	47	200	0.235	True
ancient_eurasia_single_origin_survival__neutral__rep007	7	1460108722	tree_truth	50000	0.17	197	1000	0.197	47	200	0.235	True
ancient_eurasia_single_origin_survival__neutral__rep008	8	1865004246	tree_truth	1000	0	115	1000	0.115	19	200	0.095	True
ancient_eurasia_single_origin_survival__neutral__rep008	8	1865004246	tree_truth	4500	0.02	115	1000	0.115	19	200	0.095	True
ancient_eurasia_single_origin_survival__neutral__rep008	8	1865004246	tree_truth	10000	0.03	115	1000	0.115	19	200	0.095	True
ancient_eurasia_single_origin_survival__neutral__rep008	8	1865004246	tree_truth	20000	0.05	115	1000	0.115	19	200	0.095	True
ancient_eurasia_single_origin_survival__neutral__rep008	8	1865004246	tree_truth	30000	0.05	115	1000	0.115	19	200	0.095	True
ancient_eurasia_single_origin_survival__neutral__rep008	8	1865004246	tree_truth	40000	0.1	115	1000	0.115	19	200	0.095	True
ancient_eurasia_single_origin_survival__neutral__rep008	8	1865004246	tree_truth	50000	0.12	115	1000	0.115	19	200	0.095	True
ancient_eurasia_single_origin_survival__neutral__rep009	9	277435855	tree_truth	1000	0	268	1000	0.268	55	200	0.275	True
ancient_eurasia_single_origin_survival__neutral__rep009	9	277435855	tree_truth	4500	0	268	1000	0.268	55	200	0.275	True
ancient_eurasia_single_origin_survival__neutral__rep009	9	277435855	tree_truth	10000	0.03	268	1000	0.268	55	200	0.275	True
ancient_eurasia_single_origin_survival__neutral__rep009	9	277435855	tree_truth	20000	0.05	268	1000	0.268	55	200	0.275	True
ancient_eurasia_single_origin_survival__neutral__rep009	9	277435855	tree_truth	30000	0.06	268	1000	0.268	55	200	0.275	True
ancient_eurasia_single_origin_survival__neutral__rep009	9	277435855	tree_truth	40000	0.07	268	1000	0.268	55	200	0.275	True
ancient_eurasia_single_origin_survival__neutral__rep009	9	277435855	tree_truth	50000	0.12	268	1000	0.268	55	200	0.275	True
ancient_eurasia_single_origin_survival__neutral__rep010	10	1179498635	tree_truth	1000	0	226	1000	0.226	43	200	0.215	True
ancient_eurasia_single_origin_survival__neutral__rep010	10	1179498635	tree_truth	4500	0.01	226	1000	0.226	43	200	0.215	True
ancient_eurasia_single_origin_survival__neutral__rep010	10	1179498635	tree_truth	10000	0.02	226	1000	0.226	43	200	0.215	True
ancient_eurasia_single_origin_survival__neutral__rep010	10	1179498635	tree_truth	20000	0.03	226	1000	0.226	43	200	0.215	True
ancient_eurasia_single_origin_survival__neutral__rep010	10	1179498635	tree_truth	30000	0.04	226	1000	0.226	43	200	0.215	True
ancient_eurasia_single_origin_survival__neutral__rep010	10	1179498635	tree_truth	40000	0.08	226	1000	0.226	43	200	0.215	True
ancient_eurasia_single_origin_survival__neutral__rep010	10	1179498635	tree_truth	50000	0.1	226	1000	0.226	43	200	0.215	True
ancient_eurasia_single_origin_survival__neutral__rep011	11	1727742856	tree_truth	1000	0	34	1000	0.034	4	200	0.02	True
ancient_eurasia_single_origin_survival__neutral__rep011	11	1727742856	tree_truth	4500	0	34	1000	0.034	4	200	0.02	True
ancient_eurasia_single_origin_survival__neutral__rep011	11	1727742856	tree_truth	10000	0.01	34	1000	0.034	4	200	0.02	True
ancient_eurasia_single_origin_survival__neutral__rep011	11	1727742856	tree_truth	20000	0.07	34	1000	0.034	4	200	0.02	True
ancient_eurasia_single_origin_survival__neutral__rep011	11	1727742856	tree_truth	30000	0.14	34	1000	0.034	4	200	0.02	True
ancient_eurasia_single_origin_survival__neutral__rep011	11	1727742856	tree_truth	40000	0.24	34	1000	0.034	4	200	0.02	True
ancient_eurasia_single_origin_survival__neutral__rep011	11	1727742856	tree_truth	50000	0.24	34	1000	0.034	4	200	0.02	True
ancient_eurasia_single_origin_survival__neutral__rep012	12	1622789100	tree_truth	1000	0.01	455	1000	0.455	91	200	0.455	True
ancient_eurasia_single_origin_survival__neutral__rep012	12	1622789100	tree_truth	4500	0.02	455	1000	0.455	91	200	0.455	True
ancient_eurasia_single_origin_survival__neutral__rep012	12	1622789100	tree_truth	10000	0.03	455	1000	0.455	91	200	0.455	True
ancient_eurasia_single_origin_survival__neutral__rep012	12	1622789100	tree_truth	20000	0.07	455	1000	0.455	91	200	0.455	True
ancient_eurasia_single_origin_survival__neutral__rep012	12	1622789100	tree_truth	30000	0.1	455	1000	0.455	91	200	0.455	True
ancient_eurasia_single_origin_survival__neutral__rep012	12	1622789100	tree_truth	40000	0.16	455	1000	0.455	91	200	0.455	True
ancient_eurasia_single_origin_survival__neutral__rep012	12	1622789100	tree_truth	50000	0.24	455	1000	0.455	91	200	0.455	True
ancient_eurasia_single_origin_survival__neutral__rep013	13	1149305007	tree_truth	1000	0	37	1000	0.037	9	200	0.045	True
ancient_eurasia_single_origin_survival__neutral__rep013	13	1149305007	tree_truth	4500	0.01	37	1000	0.037	9	200	0.045	True
ancient_eurasia_single_origin_survival__neutral__rep013	13	1149305007	tree_truth	10000	0.01	37	1000	0.037	9	200	0.045	True
ancient_eurasia_single_origin_survival__neutral__rep013	13	1149305007	tree_truth	20000	0.02	37	1000	0.037	9	200	0.045	True
ancient_eurasia_single_origin_survival__neutral__rep013	13	1149305007	tree_truth	30000	0.09	37	1000	0.037	9	200	0.045	True
ancient_eurasia_single_origin_survival__neutral__rep013	13	1149305007	tree_truth	40000	0.15	37	1000	0.037	9	200	0.045	True
ancient_eurasia_single_origin_survival__neutral__rep013	13	1149305007	tree_truth	50000	0.15	37	1000	0.037	9	200	0.045	True
ancient_eurasia_single_origin_survival__neutral__rep014	14	462601412	tree_truth	1000	0	38	1000	0.038	8	200	0.04	True
ancient_eurasia_single_origin_survival__neutral__rep014	14	462601412	tree_truth	4500	0	38	1000	0.038	8	200	0.04	True
ancient_eurasia_single_origin_survival__neutral__rep014	14	462601412	tree_truth	10000	0	38	1000	0.038	8	200	0.04	True
ancient_eurasia_single_origin_survival__neutral__rep014	14	462601412	tree_truth	20000	0.04	38	1000	0.038	8	200	0.04	True
ancient_eurasia_single_origin_survival__neutral__rep014	14	462601412	tree_truth	30000	0.05	38	1000	0.038	8	200	0.04	True
ancient_eurasia_single_origin_survival__neutral__rep014	14	462601412	tree_truth	40000	0.05	38	1000	0.038	8	200	0.04	True
ancient_eurasia_single_origin_survival__neutral__rep014	14	462601412	tree_truth	50000	0.09	38	1000	0.038	8	200	0.04	True
ancient_eurasia_single_origin_survival__neutral__rep015	15	1871899435	tree_truth	1000	0.01	19	1000	0.019	5	200	0.025	True
ancient_eurasia_single_origin_survival__neutral__rep015	15	1871899435	tree_truth	4500	0.02	19	1000	0.019	5	200	0.025	True
ancient_eurasia_single_origin_survival__neutral__rep015	15	1871899435	tree_truth	10000	0.05	19	1000	0.019	5	200	0.025	True
ancient_eurasia_single_origin_survival__neutral__rep015	15	1871899435	tree_truth	20000	0.09	19	1000	0.019	5	200	0.025	True
ancient_eurasia_single_origin_survival__neutral__rep015	15	1871899435	tree_truth	30000	0.1	19	1000	0.019	5	200	0.025	True
ancient_eurasia_single_origin_survival__neutral__rep015	15	1871899435	tree_truth	40000	0.11	19	1000	0.019	5	200	0.025	True
ancient_eurasia_single_origin_survival__neutral__rep015	15	1871899435	tree_truth	50000	0.14	19	1000	0.019	5	200	0.025	True
ancient_eurasia_single_origin_survival__neutral__rep016	16	526996624	tree_truth	1000	0	52	1000	0.052	6	200	0.03	True
ancient_eurasia_single_origin_survival__neutral__rep016	16	526996624	tree_truth	4500	0.02	52	1000	0.052	6	200	0.03	True
ancient_eurasia_single_origin_survival__neutral__rep016	16	526996624	tree_truth	10000	0.03	52	1000	0.052	6	200	0.03	True
ancient_eurasia_single_origin_survival__neutral__rep016	16	526996624	tree_truth	20000	0.05	52	1000	0.052	6	200	0.03	True
ancient_eurasia_single_origin_survival__neutral__rep016	16	526996624	tree_truth	30000	0.08	52	1000	0.052	6	200	0.03	True
ancient_eurasia_single_origin_survival__neutral__rep016	16	526996624	tree_truth	40000	0.17	52	1000	0.052	6	200	0.03	True
ancient_eurasia_single_origin_survival__neutral__rep016	16	526996624	tree_truth	50000	0.21	52	1000	0.052	6	200	0.03	True
ancient_eurasia_single_origin_survival__neutral__rep017	17	1174350856	tree_truth	1000	0	77	1000	0.077	17	200	0.085	True
ancient_eurasia_single_origin_survival__neutral__rep017	17	1174350856	tree_truth	4500	0.01	77	1000	0.077	17	200	0.085	True
ancient_eurasia_single_origin_survival__neutral__rep017	17	1174350856	tree_truth	10000	0.01	77	1000	0.077	17	200	0.085	True
ancient_eurasia_single_origin_survival__neutral__rep017	17	1174350856	tree_truth	20000	0.04	77	1000	0.077	17	200	0.085	True
ancient_eurasia_single_origin_survival__neutral__rep017	17	1174350856	tree_truth	30000	0.05	77	1000	0.077	17	200	0.085	True
ancient_eurasia_single_origin_survival__neutral__rep017	17	1174350856	tree_truth	40000	0.05	77	1000	0.077	17	200	0.085	True
ancient_eurasia_single_origin_survival__neutral__rep017	17	1174350856	tree_truth	50000	0.11	77	1000	0.077	17	200	0.085	True
ancient_eurasia_single_origin_survival__neutral__rep018	18	1563120563	tree_truth	1000	0.02	46	1000	0.046	9	200	0.045	True
ancient_eurasia_single_origin_survival__neutral__rep018	18	1563120563	tree_truth	4500	0.03	46	1000	0.046	9	200	0.045	True
ancient_eurasia_single_origin_survival__neutral__rep018	18	1563120563	tree_truth	10000	0.03	46	1000	0.046	9	200	0.045	True
ancient_eurasia_single_origin_survival__neutral__rep018	18	1563120563	tree_truth	20000	0.06	46	1000	0.046	9	200	0.045	True
ancient_eurasia_single_origin_survival__neutral__rep018	18	1563120563	tree_truth	30000	0.1	46	1000	0.046	9	200	0.045	True
ancient_eurasia_single_origin_survival__neutral__rep018	18	1563120563	tree_truth	40000	0.1	46	1000	0.046	9	200	0.045	True
ancient_eurasia_single_origin_survival__neutral__rep018	18	1563120563	tree_truth	50000	0.17	46	1000	0.046	9	200	0.045	True
ancient_eurasia_single_origin_survival__neutral__rep019	19	37168646	tree_truth	1000	0.01	3	1000	0.003	0	200	0	False
ancient_eurasia_single_origin_survival__neutral__rep019	19	37168646	tree_truth	4500	0.01	3	1000	0.003	0	200	0	False
ancient_eurasia_single_origin_survival__neutral__rep019	19	37168646	tree_truth	10000	0.01	3	1000	0.003	0	200	0	False
ancient_eurasia_single_origin_survival__neutral__rep019	19	37168646	tree_truth	20000	0.03	3	1000	0.003	0	200	0	False
ancient_eurasia_single_origin_survival__neutral__rep019	19	37168646	tree_truth	30000	0.05	3	1000	0.003	0	200	0	False
ancient_eurasia_single_origin_survival__neutral__rep019	19	37168646	tree_truth	40000	0.11	3	1000	0.003	0	200	0	False
ancient_eurasia_single_origin_survival__neutral__rep019	19	37168646	tree_truth	50000	0.11	3	1000	0.003	0	200	0	False
ancient_eurasia_single_origin_survival__neutral__rep020	20	762308789	tree_truth	1000	0	20	1000	0.02	5	200	0.025	True
ancient_eurasia_single_origin_survival__neutral__rep020	20	762308789	tree_truth	4500	0	20	1000	0.02	5	200	0.025	True
ancient_eurasia_single_origin_survival__neutral__rep020	20	762308789	tree_truth	10000	0.02	20	1000	0.02	5	200	0.025	True
ancient_eurasia_single_origin_survival__neutral__rep020	20	762308789	tree_truth	20000	0.06	20	1000	0.02	5	200	0.025	True
ancient_eurasia_single_origin_survival__neutral__rep020	20	762308789	tree_truth	30000	0.06	20	1000	0.02	5	200	0.025	True
ancient_eurasia_single_origin_survival__neutral__rep020	20	762308789	tree_truth	40000	0.09	20	1000	0.02	5	200	0.025	True
ancient_eurasia_single_origin_survival__neutral__rep020	20	762308789	tree_truth	50000	0.1	20	1000	0.02	5	200	0.025	True
ancient_eurasia_single_origin_survival__neutral__rep021	21	841366823	tree_truth	1000	0	227	1000	0.227	45	200	0.225	True
ancient_eurasia_single_origin_survival__neutral__rep021	21	841366823	tree_truth	4500	0.01	227	1000	0.227	45	200	0.225	True
ancient_eurasia_single_origin_survival__neutral__rep021	21	841366823	tree_truth	10000	0.03	227	1000	0.227	45	200	0.225	True
ancient_eurasia_single_origin_survival__neutral__rep021	21	841366823	tree_truth	20000	0.06	227	1000	0.227	45	200	0.225	True
ancient_eurasia_single_origin_survival__neutral__rep021	21	841366823	tree_truth	30000	0.07	227	1000	0.227	45	200	0.225	True
ancient_eurasia_single_origin_survival__neutral__rep021	21	841366823	tree_truth	40000	0.11	227	1000	0.227	45	200	0.225	True
ancient_eurasia_single_origin_survival__neutral__rep021	21	841366823	tree_truth	50000	0.12	227	1000	0.227	45	200	0.225	True
ancient_eurasia_single_origin_survival__neutral__rep022	22	31898694	tree_truth	1000	0	179	1000	0.179	40	200	0.2	True
ancient_eurasia_single_origin_survival__neutral__rep022	22	31898694	tree_truth	4500	0	179	1000	0.179	40	200	0.2	True
ancient_eurasia_single_origin_survival__neutral__rep022	22	31898694	tree_truth	10000	0.03	179	1000	0.179	40	200	0.2	True
ancient_eurasia_single_origin_survival__neutral__rep022	22	31898694	tree_truth	20000	0.09	179	1000	0.179	40	200	0.2	True
ancient_eurasia_single_origin_survival__neutral__rep022	22	31898694	tree_truth	30000	0.15	179	1000	0.179	40	200	0.2	True
ancient_eurasia_single_origin_survival__neutral__rep022	22	31898694	tree_truth	40000	0.2	179	1000	0.179	40	200	0.2	True
ancient_eurasia_single_origin_survival__neutral__rep022	22	31898694	tree_truth	50000	0.2	179	1000	0.179	40	200	0.2	True
ancient_eurasia_single_origin_survival__neutral__rep023	23	1328895823	tree_truth	1000	0.01	73	1000	0.073	12	200	0.06	True
ancient_eurasia_single_origin_survival__neutral__rep023	23	1328895823	tree_truth	4500	0.01	73	1000	0.073	12	200	0.06	True
ancient_eurasia_single_origin_survival__neutral__rep023	23	1328895823	tree_truth	10000	0.02	73	1000	0.073	12	200	0.06	True
ancient_eurasia_single_origin_survival__neutral__rep023	23	1328895823	tree_truth	20000	0.03	73	1000	0.073	12	200	0.06	True
ancient_eurasia_single_origin_survival__neutral__rep023	23	1328895823	tree_truth	30000	0.06	73	1000	0.073	12	200	0.06	True
ancient_eurasia_single_origin_survival__neutral__rep023	23	1328895823	tree_truth	40000	0.07	73	1000	0.073	12	200	0.06	True
ancient_eurasia_single_origin_survival__neutral__rep023	23	1328895823	tree_truth	50000	0.09	73	1000	0.073	12	200	0.06	True
ancient_eurasia_single_origin_survival__neutral__rep024	24	1834161787	tree_truth	1000	0	3	1000	0.003	1	200	0.005	True
ancient_eurasia_single_origin_survival__neutral__rep024	24	1834161787	tree_truth	4500	0.01	3	1000	0.003	1	200	0.005	True
ancient_eurasia_single_origin_survival__neutral__rep024	24	1834161787	tree_truth	10000	0.01	3	1000	0.003	1	200	0.005	True
ancient_eurasia_single_origin_survival__neutral__rep024	24	1834161787	tree_truth	20000	0.03	3	1000	0.003	1	200	0.005	True
ancient_eurasia_single_origin_survival__neutral__rep024	24	1834161787	tree_truth	30000	0.05	3	1000	0.003	1	200	0.005	True
ancient_eurasia_single_origin_survival__neutral__rep024	24	1834161787	tree_truth	40000	0.13	3	1000	0.003	1	200	0.005	True
ancient_eurasia_single_origin_survival__neutral__rep024	24	1834161787	tree_truth	50000	0.16	3	1000	0.003	1	200	0.005	True
ancient_eurasia_single_origin_survival__neutral__rep025	25	429935074	tree_truth	1000	0	35	1000	0.035	6	200	0.03	True
ancient_eurasia_single_origin_survival__neutral__rep025	25	429935074	tree_truth	4500	0	35	1000	0.035	6	200	0.03	True
ancient_eurasia_single_origin_survival__neutral__rep025	25	429935074	tree_truth	10000	0	35	1000	0.035	6	200	0.03	True
ancient_eurasia_single_origin_survival__neutral__rep025	25	429935074	tree_truth	20000	0.03	35	1000	0.035	6	200	0.03	True
ancient_eurasia_single_origin_survival__neutral__rep025	25	429935074	tree_truth	30000	0.06	35	1000	0.035	6	200	0.03	True
ancient_eurasia_single_origin_survival__neutral__rep025	25	429935074	tree_truth	40000	0.11	35	1000	0.035	6	200	0.03	True
ancient_eurasia_single_origin_survival__neutral__rep025	25	429935074	tree_truth	50000	0.12	35	1000	0.035	6	200	0.03	True
ancient_eurasia_single_origin_survival__neutral__rep026	26	1728847987	tree_truth	1000	0	200	1000	0.2	45	200	0.225	True
ancient_eurasia_single_origin_survival__neutral__rep026	26	1728847987	tree_truth	4500	0.01	200	1000	0.2	45	200	0.225	True
ancient_eurasia_single_origin_survival__neutral__rep026	26	1728847987	tree_truth	10000	0.04	200	1000	0.2	45	200	0.225	True
ancient_eurasia_single_origin_survival__neutral__rep026	26	1728847987	tree_truth	20000	0.11	200	1000	0.2	45	200	0.225	True
ancient_eurasia_single_origin_survival__neutral__rep026	26	1728847987	tree_truth	30000	0.13	200	1000	0.2	45	200	0.225	True
ancient_eurasia_single_origin_survival__neutral__rep026	26	1728847987	tree_truth	40000	0.15	200	1000	0.2	45	200	0.225	True
ancient_eurasia_single_origin_survival__neutral__rep026	26	1728847987	tree_truth	50000	0.17	200	1000	0.2	45	200	0.225	True
ancient_eurasia_single_origin_survival__neutral__rep027	27	1656936820	tree_truth	1000	0	115	1000	0.115	20	200	0.1	True
ancient_eurasia_single_origin_survival__neutral__rep027	27	1656936820	tree_truth	4500	0	115	1000	0.115	20	200	0.1	True
ancient_eurasia_single_origin_survival__neutral__rep027	27	1656936820	tree_truth	10000	0.01	115	1000	0.115	20	200	0.1	True
ancient_eurasia_single_origin_survival__neutral__rep027	27	1656936820	tree_truth	20000	0.06	115	1000	0.115	20	200	0.1	True
ancient_eurasia_single_origin_survival__neutral__rep027	27	1656936820	tree_truth	30000	0.07	115	1000	0.115	20	200	0.1	True
ancient_eurasia_single_origin_survival__neutral__rep027	27	1656936820	tree_truth	40000	0.08	115	1000	0.115	20	200	0.1	True
ancient_eurasia_single_origin_survival__neutral__rep027	27	1656936820	tree_truth	50000	0.1	115	1000	0.115	20	200	0.1	True
ancient_eurasia_single_origin_survival__neutral__rep028	28	549093476	tree_truth	1000	0	51	1000	0.051	17	200	0.085	True
ancient_eurasia_single_origin_survival__neutral__rep028	28	549093476	tree_truth	4500	0.01	51	1000	0.051	17	200	0.085	True
ancient_eurasia_single_origin_survival__neutral__rep028	28	549093476	tree_truth	10000	0.04	51	1000	0.051	17	200	0.085	True
ancient_eurasia_single_origin_survival__neutral__rep028	28	549093476	tree_truth	20000	0.05	51	1000	0.051	17	200	0.085	True
ancient_eurasia_single_origin_survival__neutral__rep028	28	549093476	tree_truth	30000	0.08	51	1000	0.051	17	200	0.085	True
ancient_eurasia_single_origin_survival__neutral__rep028	28	549093476	tree_truth	40000	0.11	51	1000	0.051	17	200	0.085	True
ancient_eurasia_single_origin_survival__neutral__rep028	28	549093476	tree_truth	50000	0.13	51	1000	0.051	17	200	0.085	True
ancient_eurasia_single_origin_survival__neutral__rep029	29	2044716059	tree_truth	1000	0.01	27	1000	0.027	5	200	0.025	True
ancient_eurasia_single_origin_survival__neutral__rep029	29	2044716059	tree_truth	4500	0.02	27	1000	0.027	5	200	0.025	True
ancient_eurasia_single_origin_survival__neutral__rep029	29	2044716059	tree_truth	10000	0.04	27	1000	0.027	5	200	0.025	True
ancient_eurasia_single_origin_survival__neutral__rep029	29	2044716059	tree_truth	20000	0.05	27	1000	0.027	5	200	0.025	True
ancient_eurasia_single_origin_survival__neutral__rep029	29	2044716059	tree_truth	30000	0.05	27	1000	0.027	5	200	0.025	True
ancient_eurasia_single_origin_survival__neutral__rep029	29	2044716059	tree_truth	40000	0.07	27	1000	0.027	5	200	0.025	True
ancient_eurasia_single_origin_survival__neutral__rep029	29	2044716059	tree_truth	50000	0.07	27	1000	0.027	5	200	0.025	True
ancient_eurasia_single_origin_survival__neutral__rep030	30	730697044	tree_truth	1000	0	30	1000	0.03	6	200	0.03	True
ancient_eurasia_single_origin_survival__neutral__rep030	30	730697044	tree_truth	4500	0.03	30	1000	0.03	6	200	0.03	True
ancient_eurasia_single_origin_survival__neutral__rep030	30	730697044	tree_truth	10000	0.07	30	1000	0.03	6	200	0.03	True
ancient_eurasia_single_origin_survival__neutral__rep030	30	730697044	tree_truth	20000	0.13	30	1000	0.03	6	200	0.03	True
ancient_eurasia_single_origin_survival__neutral__rep030	30	730697044	tree_truth	30000	0.16	30	1000	0.03	6	200	0.03	True
ancient_eurasia_single_origin_survival__neutral__rep030	30	730697044	tree_truth	40000	0.3	30	1000	0.03	6	200	0.03	True
ancient_eurasia_single_origin_survival__neutral__rep030	30	730697044	tree_truth	50000	0.39	30	1000	0.03	6	200	0.03	True
ancient_eurasia_single_origin_survival__neutral__rep031	31	495542849	tree_truth	1000	0	2	1000	0.002	1	200	0.005	True
ancient_eurasia_single_origin_survival__neutral__rep031	31	495542849	tree_truth	4500	0.01	2	1000	0.002	1	200	0.005	True
ancient_eurasia_single_origin_survival__neutral__rep031	31	495542849	tree_truth	10000	0.05	2	1000	0.002	1	200	0.005	True
ancient_eurasia_single_origin_survival__neutral__rep031	31	495542849	tree_truth	20000	0.09	2	1000	0.002	1	200	0.005	True
ancient_eurasia_single_origin_survival__neutral__rep031	31	495542849	tree_truth	30000	0.16	2	1000	0.002	1	200	0.005	True
ancient_eurasia_single_origin_survival__neutral__rep031	31	495542849	tree_truth	40000	0.18	2	1000	0.002	1	200	0.005	True
ancient_eurasia_single_origin_survival__neutral__rep031	31	495542849	tree_truth	50000	0.19	2	1000	0.002	1	200	0.005	True
ancient_eurasia_single_origin_survival__neutral__rep032	32	517916636	tree_truth	1000	0	32	1000	0.032	5	200	0.025	True
ancient_eurasia_single_origin_survival__neutral__rep032	32	517916636	tree_truth	4500	0.04	32	1000	0.032	5	200	0.025	True
ancient_eurasia_single_origin_survival__neutral__rep032	32	517916636	tree_truth	10000	0.05	32	1000	0.032	5	200	0.025	True
ancient_eurasia_single_origin_survival__neutral__rep032	32	517916636	tree_truth	20000	0.07	32	1000	0.032	5	200	0.025	True
ancient_eurasia_single_origin_survival__neutral__rep032	32	517916636	tree_truth	30000	0.13	32	1000	0.032	5	200	0.025	True
ancient_eurasia_single_origin_survival__neutral__rep032	32	517916636	tree_truth	40000	0.13	32	1000	0.032	5	200	0.025	True
ancient_eurasia_single_origin_survival__neutral__rep032	32	517916636	tree_truth	50000	0.13	32	1000	0.032	5	200	0.025	True
ancient_eurasia_single_origin_survival__neutral__rep033	33	1427712986	tree_truth	1000	0	146	1000	0.146	29	200	0.145	True
ancient_eurasia_single_origin_survival__neutral__rep033	33	1427712986	tree_truth	4500	0.01	146	1000	0.146	29	200	0.145	True
ancient_eurasia_single_origin_survival__neutral__rep033	33	1427712986	tree_truth	10000	0.04	146	1000	0.146	29	200	0.145	True
ancient_eurasia_single_origin_survival__neutral__rep033	33	1427712986	tree_truth	20000	0.06	146	1000	0.146	29	200	0.145	True
ancient_eurasia_single_origin_survival__neutral__rep033	33	1427712986	tree_truth	30000	0.07	146	1000	0.146	29	200	0.145	True
ancient_eurasia_single_origin_survival__neutral__rep033	33	1427712986	tree_truth	40000	0.08	146	1000	0.146	29	200	0.145	True
ancient_eurasia_single_origin_survival__neutral__rep033	33	1427712986	tree_truth	50000	0.13	146	1000	0.146	29	200	0.145	True
ancient_eurasia_single_origin_survival__neutral__rep034	34	1049219391	tree_truth	1000	0	5	1000	0.005	1	200	0.005	True
ancient_eurasia_single_origin_survival__neutral__rep034	34	1049219391	tree_truth	4500	0.01	5	1000	0.005	1	200	0.005	True
ancient_eurasia_single_origin_survival__neutral__rep034	34	1049219391	tree_truth	10000	0.02	5	1000	0.005	1	200	0.005	True
ancient_eurasia_single_origin_survival__neutral__rep034	34	1049219391	tree_truth	20000	0.06	5	1000	0.005	1	200	0.005	True
ancient_eurasia_single_origin_survival__neutral__rep034	34	1049219391	tree_truth	30000	0.09	5	1000	0.005	1	200	0.005	True
